# Visit  CCD  FakeID  FakeX  FakeY   DiffX   DiffY   CmodMag   CmodErr  ExpMag  DevMag  KronMag  SdssR  SdssBa  SdssPa  ExpR  ExpBa  ExpPa  DevR  DevBa  DevPa  fracDev  SdssMiter ExpMiter DevMiter parentID  nChild  extended
1236 48  74252 1918.84  244.89   0.04  -0.09  22.444  0.022  22.525  22.299  22.442   3.508   0.755  81.471   3.270   0.594  82.987   4.522   0.564  84.774   0.369 0 0 0 1061922074001577 0 1 
1236 48 102795 1292.34  416.78  -0.24  -0.51  22.803  0.026  22.877  22.726  22.764   2.948   0.813  49.130   2.325   0.652  48.381   2.632   0.657  47.274   0.497 0 0 0 0 0 1 
1236 48  36500  971.86 4091.79  -0.00  -0.01  20.184  0.018  20.379  20.184  20.223   2.904   0.839  23.393   2.562   0.674  21.219   3.205   0.636  20.593   1.000 0 0 0 1061922074003918 0 1 
1236 48 158272   45.05 3845.42   0.10  -0.13  20.954  0.018  21.390  20.954  21.151   3.621   0.883 -75.174   4.085   0.796 -77.433   7.721   0.796 -78.060   1.000 0 0 0 1061922074003793 0 1 
1236 48 170049  204.83 3150.43  -0.07  -0.10  22.174  0.021  22.304  22.136  22.178   2.844   0.901 -86.840   2.317   0.769 -83.851   2.787   0.721 -84.237   0.779 0 0 0 0 0 1 
1236 48 195647 1753.55  593.19  -0.05  -0.06  21.194  0.018  21.549  21.195  21.371   3.613   0.867  22.680   3.824   0.778  20.317   6.548   0.743  16.238   1.000 0 0 0 1061922074001843 0 1 
1236 48 134002  942.77 3660.62   0.18   0.06  22.689  0.024  22.984  22.689  22.808   3.075   0.877 -12.463   2.987   0.722 -20.146   4.600   0.687 -26.463   1.000 0 0 0 0 0 1 
1236 48  93694 1174.97 2602.38   0.03  -0.02     nan    nan     nan     nan  21.156   2.826   0.899  52.836     nan     nan     nan     nan     nan     nan     nan 0 0 0 1061922074003068 0 1 
1236 48 152781 1352.80 1518.20  -0.06   0.08  20.971  0.018  21.298  20.971  21.104   3.389   0.884  38.727   3.411   0.798  37.283   5.472   0.790  36.678   1.000 0 0 0 1061922074002404 0 1 
1236 48 181804 1211.01 1020.54  -0.24   0.04  23.105  0.031  23.359  23.106  22.974   2.592   0.908 -52.758   2.054   0.645 -48.411   2.967   0.624 -45.763   1.000 0 0 0 0 0 1 
1236 48  70688 1707.13 1727.80  -1.05   1.57     nan    nan     nan     nan  21.705   3.883   0.673 -61.490     nan     nan     nan     nan     nan     nan     nan 0 0 0 1061922074002531 0 1 
1236 48   8567  962.88  303.76   0.28  -0.34  23.403  0.036  23.593  23.280  23.583   3.705   0.785  12.869   3.608   0.629  17.280   6.034   0.555  23.260   0.632 0 0 0 0 0 1 
1236 48 184369  992.29 1616.57   0.04  -0.03  20.488  0.018  20.906  20.488  20.679   4.310   0.736 -18.658   5.235   0.595 -18.822  10.183   0.537 -18.838   1.000 0 0 0 0 0 1 
1236 48 174429  184.60 3625.20  -0.02  -0.04  19.395  0.018  19.720  19.395  19.525   3.138   0.973 -38.514   3.211   0.936 -39.625   5.103   0.895 -39.802   1.000 0 0 0 0 5 1 
1236 48 197072 1362.71 3767.27  -0.01  -0.03  20.210  0.018  20.523  20.210  20.320   3.243   0.866  86.780   3.236   0.756  89.385   4.977   0.760 -87.484   1.000 0 0 0 0 3 1 
1236 48 174032 1396.49 1992.62  -0.15  -0.08  21.346  0.019  21.823  21.344  21.668   4.272   0.888  16.537   4.754   0.875  17.826   9.820   0.865  14.812   0.995 0 0 0 1061922074002675 0 1 
1236 48    540 1768.95  615.35   0.03  -0.03  20.353  0.018  20.895  20.355  20.616   3.499   0.908 -67.100   3.722   0.836 -65.459   8.096   0.861  86.132   1.000 0 0 0 0 5 1 
1236 48  75854  609.17 2534.69   0.00  -0.09  19.598  0.018  19.850  19.599  19.674   2.983   0.955  78.344   2.728   0.927  89.919   3.733   0.922 -81.222   1.000 0 0 0 0 0 1 
1236 48 182787 1594.15 3344.15  -0.06  -0.08  20.644  0.018  20.995  20.630  20.832   4.012   0.752  56.942   4.568   0.608  57.405   8.107   0.560  57.786   0.966 0 0 0 1061922074003489 0 1 
1236 48  67275  841.00 1773.96  -0.05  -0.15  21.501  0.019  21.754  21.500  21.559   3.027   0.898   6.486   2.679   0.774   0.658   3.827   0.738  -5.940   0.994 0 0 0 0 2 1 
1236 48 187426  924.68 3351.98  -0.07  -0.11  22.840  0.026  22.980  22.817  22.833   3.017   0.801  85.243   2.574   0.602  85.245   3.083   0.558  84.892   0.854 0 0 0 0 0 1 
1236 48 195157  988.52 1981.45  -0.00   0.02  22.077  0.021  22.223  22.077  22.092   2.798   0.862  29.372   2.213   0.708  26.348   2.542   0.638  23.119   1.000 0 0 0 0 0 1 
1236 48 113759  770.72  160.40  -0.43  -0.06  22.752  0.026  22.884  22.690  22.799   3.462   0.776 -14.389   3.126   0.605 -16.776   4.068   0.555 -23.904   0.685 0 0 0 0 0 1 
1236 48 113216 1514.65 2413.38  -0.06  -0.05  19.977  0.018  20.223  19.978  20.051   3.191   0.821  20.713   3.114   0.657  18.584   4.364   0.609  17.186   1.000 0 0 0 0 0 1 
1236 48 129550 1541.56 1529.97  -0.10   0.12  22.705  0.025  22.975  22.666  22.759   3.398   0.729  82.231   3.233   0.516  82.637   5.237   0.480  81.730   0.882 0 0 0 1061922074002406 0 1 
