# Visit  CCD  FakeID  FakeX  FakeY   DiffX   DiffY   CmodMag   CmodErr  ExpMag  DevMag  KronMag  SdssR  SdssBa  SdssPa  ExpR  ExpBa  ExpPa  DevR  DevBa  DevPa  fracDev  SdssMiter ExpMiter DevMiter parentID  nChild  extended
1236 49 198301  609.49 3755.03   0.06  -0.06  21.030  0.026  21.296  21.016  21.131   3.505   0.760  56.622   3.566   0.588  55.854   5.428   0.546  53.801   0.950 0 0 0 0 0 1 
1236 49  73401  918.97 1960.33  -0.14  -0.04  22.971  0.033  23.084  22.910  22.992   2.995   0.793  78.457   2.495   0.607  83.776   2.971   0.609 -85.556   0.650 0 0 0 0 0 1 
1236 49  39202  227.57  323.79   0.06  -0.02  20.572  0.026  21.026  20.572  20.799   4.221   0.811  33.555   4.978   0.729  33.573   9.861   0.718  32.765   1.000 0 0 0 0 0 1 
1236 49 114766  597.78  514.47   0.33  -0.04  22.837  0.031  23.072  22.838  22.863   3.183   0.793  -9.946   3.088   0.565 -11.553   4.461   0.450 -16.116   1.000 0 0 0 0 0 1 
1236 49 132300  583.07 1864.82  -0.01  -0.09  19.958  0.026  20.360  19.958  20.132   3.932   0.794  50.192   4.779   0.664  48.750   8.692   0.645  48.890   1.000 0 0 0 0 0 1 
1236 49  79959 1521.32 1254.48   0.05  -0.00  22.537  0.029  22.690  22.538  22.609   3.742   0.653 -57.677   3.563   0.414 -57.763   4.324   0.350 -57.838   1.000 0 0 0 0 0 1 
1236 49  21645 1397.62 3258.72  -0.05  -0.13  22.025  0.027  22.613  22.009  22.346   3.910   0.810 -13.138   4.161   0.702 -15.383   9.999   0.724 -45.750   0.979 0 0 0 0 2 1 
1236 49  62523  653.42  608.02  -0.02  -0.03  20.754  0.026  21.076  20.748  20.892   3.643   0.796  76.656   3.892   0.666  77.740   6.391   0.630  78.333   0.982 0 0 0 1061926368969071 0 1 
1236 49  71231  217.78 2472.23   0.03  -0.05  22.987  0.033  23.124  22.977  22.958   2.668   0.948 -37.302   2.053   0.837 -41.822   2.333   0.799 -53.299   0.927 0 0 0 1061926368970142 0 1 
1236 49  99168   98.84 1149.29   0.12   0.02  22.702  0.030  22.940  22.631  22.780   3.505   0.822  69.822   3.330   0.743  70.855   5.227   0.740  70.806   0.787 0 0 0 0 0 1 
1236 49  77900 1815.08 3448.19   0.01  -0.07  20.006  0.025  20.242  20.006  20.077   2.847   0.987  72.134   2.528   0.980  84.815   3.351   0.983 -65.889   1.000 0 0 0 0 0 1 
1236 49 175936 1409.30 2162.54   0.25   0.25  23.389  0.039  23.507  23.292  23.286   3.503   0.685  20.247   3.190   0.460  20.466   4.043   0.521  19.128   0.554 0 0 0 1061926368969964 0 1 
1236 49  75251  417.89 3238.36  -0.19  -0.06  21.897  0.027  22.271  21.885  22.035   3.928   0.755 -82.378   4.262   0.622 -82.143   7.678   0.604 -80.924   0.973 0 0 0 1061926368970678 0 1 
