# Visit  CCD  FakeID  FakeX  FakeY   DiffX   DiffY   CmodMag   CmodErr  ExpMag  DevMag  KronMag  SdssR  SdssBa  SdssPa  ExpR  ExpBa  ExpPa  DevR  DevBa  DevPa  fracDev  SdssMiter ExpMiter DevMiter parentID  nChild  extended
1236 33 198301  609.49 3755.03  -1.00  -1.00  -1.000 -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000 -1 -1 -1 -1 -1 -1 
1236 33  73401  918.97 1960.33  -0.21   0.36  22.901  0.027  22.956  22.746  22.789   3.174   0.799 -89.651   2.819   0.597 -89.519   3.807   0.552 -88.804   0.271 0 0 0 0 0 1 
1236 33  39202  227.57  323.79  -0.06  -0.07  20.579  0.019  21.034  20.580  20.788   4.059   0.846  36.330   4.778   0.771  36.352   9.514   0.747  34.578   1.000 0 0 0 0 0 1 
1236 33 114766  597.78  514.47   0.09  -0.20  24.023  0.061  24.022  24.022  23.996   2.037   0.926 -44.283   0.946   0.138 -43.806   0.611   0.137 -44.947   0.000 0 0 0 1061857649492214 0 1 
1236 33 132300  583.07 1864.82  -0.02  -0.06  19.957  0.019  20.363  19.957  20.142   3.830   0.845  51.046   4.453   0.751  52.685   8.158   0.733  52.664   1.000 0 0 0 0 0 1 
1236 33  79959 1521.32 1254.48  -0.08  -0.02  22.696  0.026  22.843  22.697  22.688   2.809   0.863  81.348   2.260   0.681  80.140   2.538   0.654  78.717   1.000 0 0 0 0 0 1 
1236 33  21645 1397.62 3258.72  -0.09  -0.10  22.252  0.022  22.632  22.253  22.382   4.345   0.609 -22.207   4.995   0.417 -22.848   9.189   0.372 -23.636   1.000 0 0 0 1061857649493897 0 1 
1236 33  62523  653.42  608.02   0.03   0.05  20.719  0.020  21.012  20.678  20.843   3.885   0.748  80.836   4.247   0.606  81.174   7.049   0.585  81.791   0.884 0 0 0 1061857649492281 0 1 
1236 33  71231  217.78 2472.23  -1.00  -1.00  -1.000 -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000 -1 -1 -1 -1 -1 -1 
1236 33  99168   98.84 1149.29   0.08  -0.02  22.637  0.024  22.901  22.584  22.806   3.449   0.900  57.709   3.299   0.862  62.757   5.179   0.880  66.056   0.843 0 0 0 0 0 1 
