# Visit  CCD  FakeID  FakeX  FakeY   DiffX   DiffY   CmodMag   CmodErr  ExpMag  DevMag  KronMag  SdssR  SdssBa  SdssPa  ExpR  ExpBa  ExpPa  DevR  DevBa  DevPa  fracDev  SdssMiter ExpMiter DevMiter parentID  nChild  extended
1236 48 149638 1732.91 2899.03  -0.04  -0.03  21.896  0.020  22.148  21.897  21.938   2.986   0.911  44.881   2.687   0.815  45.557   3.799   0.769  49.901   1.000 0 0 0 1061922074003232 0 1 
1236 48 143032 1540.17 3008.05   0.01   0.04  19.866  0.018  20.039  19.866  19.907   2.728   0.948  55.288   2.195   0.922  57.411   2.531   0.928  55.016   1.000 0 0 0 0 0 1 
1236 48  57165  933.55 1861.70  -0.01  -0.08  19.472  0.018  19.813  19.472  19.615   3.838   0.729  54.201   4.445   0.564  54.294   7.353   0.533  53.191   1.000 0 0 0 0 2 1 
1236 48 105659 1429.50 1951.78   0.02  -0.21  22.256  0.021  22.455  22.257  22.271   2.852   0.930 -51.978   2.344   0.814 -47.938   3.032   0.751 -49.901   1.000 0 0 0 0 0 1 
1236 48 199305 1782.68 4071.28   0.05   0.00  20.897  0.018  21.162  20.898  20.994   3.185   0.829  38.682   3.029   0.699  37.925   4.398   0.662  37.549   1.000 0 0 0 1061922074003924 0 1 
1236 48  87173 1495.16 2466.12  -1.19   0.01  22.262  0.021  22.262  21.918  23.584   3.826   0.889 -41.716   3.863   0.794 -37.838   6.860   0.740 -38.320   0.000 0 0 0 0 0 1 
1236 48  69403 1172.17 2594.64   0.02   0.01     nan    nan     nan     nan  20.066   2.649   0.944  50.817     nan     nan     nan     nan     nan     nan     nan 0 0 0 1061922074003071 0 1 
1236 48 191609 1479.60 1345.86  -0.21  -0.16  21.954  0.020  22.243  21.955  22.034   3.052   0.970 -13.909   2.773   0.937 -25.403   4.185   0.904 -35.482   1.000 0 0 0 0 0 1 
1236 48  21270  597.72 3147.24   0.01  -0.00  20.911  0.018  21.400  20.911  21.008   3.461   0.931 -42.110   3.672   0.871 -38.333   7.751   0.818 -12.798   1.000 0 0 0 0 2 1 
1236 48  89077  430.70 3175.73  -0.11   0.02  22.097  0.020  22.596  22.097  22.275   4.659   0.695  84.161   5.434   0.588  86.200  11.619   0.558  88.818   1.000 0 0 0 1061922074003399 0 1 
1236 48 102416  288.76 2177.34   0.16   0.11  21.840  0.020  22.184  21.840  21.964   3.370   0.880  57.054   3.425   0.778  59.186   5.648   0.773  57.504   1.000 0 0 0 0 0 1 
1236 48 114902  377.44 2158.47   0.06  -0.18  22.637  0.024  23.087  22.638  22.574   4.021   0.627 -11.626   4.346   0.388 -12.042   8.459   0.418 -10.707   1.000 0 0 0 1061922074002779 0 1 
1236 48  80086 1724.68 3311.90  -0.03  -0.09  21.175  0.018  21.463  21.175  21.282   3.258   0.869  -6.363   3.185   0.737  -8.463   4.903   0.682  -8.524   1.000 0 0 0 0 0 1 
1236 48 140645 1185.81 1234.36   0.06   0.02  22.221  0.021  22.432  22.222  22.216   3.031   0.821  74.840   2.679   0.632  77.247   3.579   0.563  77.966   1.000 0 0 0 1061922074002219 0 1 
1236 48  37088  161.59  317.75   0.07  -0.19  22.151  0.021  22.468  22.152  22.233   3.571   0.732  39.737   3.854   0.517  38.768   6.324   0.453  37.821   1.000 0 0 0 0 0 1 
1236 48  42963  656.85 1266.85  -0.25   0.17  21.640  0.019  22.236  21.641  21.995   4.811   0.876  48.678   5.594   0.852  53.838  13.530   0.848  56.503   1.000 0 0 0 0 0 1 
1236 48 116061 1098.15  346.54   0.04  -0.27  23.171  0.032  23.376  23.114  23.189   3.077   0.878 -15.700   2.662   0.788 -17.940   3.686   0.850 -24.431   0.793 0 0 0 0 0 1 
1236 48 116686  571.39 3240.51   0.21  -0.21  23.017  0.028  23.209  22.888  23.079   3.688   0.869 -77.770   3.674   0.761 -66.217   6.281   0.665 -60.197   0.623 0 0 0 0 0 1 
1236 48 198312  423.33 2255.39   0.15   0.89  22.334  0.021  22.354  22.012  22.308   5.353   0.471  85.449   5.862   0.284  85.213  10.737   0.237  84.750   0.064 0 0 0 1061922074002840 0 1 
1236 48  69068 1178.36 3889.18   0.29   0.05  22.134  0.020  22.565  22.134  22.269   4.575   0.662 -25.177   5.132   0.541 -26.512   9.944   0.514 -27.043   1.000 0 0 0 0 0 1 
1236 48  94246 1786.95  714.26  -0.03  -0.07  20.298  0.018  20.636  20.299  20.442   3.157   0.874   2.037   3.044   0.746  -1.156   4.873   0.767  -0.363   1.000 0 0 0 0 4 1 
1236 48 137268  685.42  466.85  -0.08  -0.14  23.475  0.039  23.730  23.429  23.550   3.228   0.881 -31.638   2.803   0.759 -30.388   3.888   0.950 -28.115   0.858 0 0 0 0 0 1 
1236 48  59148  802.11  153.97  -0.01  -0.18  20.876  0.018  21.403  20.876  21.125   4.553   0.816  28.316   5.498   0.744  27.902  12.269   0.720  25.095   1.000 0 0 0 0 0 1 
1236 48  11291  973.37 3190.15   0.00   0.02  20.992  0.018  21.161  20.990  21.015   2.806   0.885  12.214   2.298   0.744   7.982   2.726   0.715   5.604   0.991 0 0 0 1061922074003411 0 1 
1236 48  95355  589.26 1526.20   0.00  -0.08  19.550  0.018  20.343  19.550  19.880   5.025   0.833  39.579   6.623   0.796  37.761  22.362   0.628  36.073   1.000 0 0 0 0 4 1 
1236 48 113200 1535.82 1624.60   0.03  -0.01  21.625  0.019  22.043  21.625  21.747   3.397   0.968  56.752   3.468   0.967  30.146   6.473   0.943   5.456   1.000 0 0 0 0 0 1 
1236 48 142593 1649.02 1793.19  -0.04   0.04  23.018  0.029  23.113  22.938  23.034   3.183   0.787 -77.531   2.841   0.585 -75.261   3.623   0.511 -73.178   0.543 0 0 0 1061922074002579 0 1 
1236 48   8751 1416.27 3833.92  -0.01  -0.10  19.500  0.018  19.733  19.501  19.569   2.949   0.887  54.185   2.709   0.790  55.065   3.602   0.765  54.734   1.000 0 0 0 0 2 1 
1236 48 198647 1506.96 1190.96  -0.12  -0.01  21.470  0.019  21.826  21.470  21.631   3.854   0.794   7.612   4.146   0.669   8.218   7.157   0.632   9.947   1.000 0 0 0 0 0 1 
1236 48  78615 1486.99  880.51   0.01  -0.05  22.091  0.021  22.236  22.092  22.121   2.801   0.845 -46.735   2.260   0.591 -46.310   2.609   0.528 -46.039   1.000 0 0 0 0 0 1 
1236 48  52697  175.47 2901.70  -0.03  -0.10  21.152  0.019  21.437  21.152  21.266   3.203   0.929  67.523   3.005   0.876  71.792   4.495   0.858  75.752   0.998 0 0 0 0 0 1 
1236 48 144577 2007.96  988.01   0.04  -0.01  22.995  0.028  23.083  22.891  22.977   3.076   0.935  84.970   2.585   0.891 -79.885   3.368   0.826 -73.415   0.465 0 0 0 0 0 1 
1236 48  32537  609.76 2865.65  -0.12  -0.09  21.936  0.020  22.150  21.914  21.998   3.084   0.869  62.979   2.706   0.776  65.668   3.664   0.776  66.211   0.909 0 0 0 1061922074003206 0 1 
1236 48 198004  404.96 3737.61  -0.01  -0.08  20.495  0.018  20.919  20.495  20.671   3.528   0.926  42.867   3.810   0.889  39.983   7.110   0.883  22.896   1.000 0 0 0 0 3 1 
1236 48  73752  403.61 1119.32  -0.07  -0.09  19.669  0.018  19.924  19.670  19.740   3.004   0.964 -12.070   2.832   0.889 -19.622   3.952   0.856 -23.555   1.000 0 0 0 1061922074002150 0 1 
1236 48  59381 1126.39 1352.96  -0.09  -0.07  21.860  0.020  22.140  21.861  21.918   3.090   0.902 -50.306   2.753   0.789 -45.799   4.126   0.754 -39.323   1.000 0 0 0 0 0 1 
1236 48  22621 1892.52  544.71  -0.15   0.02  23.239  0.033  23.388  23.172  23.381   3.319   0.780  78.202   3.079   0.606  77.611   4.282   0.526  79.255   0.699 0 0 0 0 0 1 
1236 48 164870  774.36 3190.33  -0.27   0.52  23.653  0.043  23.710  23.467  23.594   3.441   0.751 -89.988   3.136   0.573 -87.012   4.425   0.568 -81.787   0.246 0 0 0 1061922074003413 0 1 
1236 48 183536  465.45  600.96  -0.01  -0.07  23.020  0.030  23.154  23.020  22.991   2.556   0.915 -41.323   1.890   0.656 -39.755   2.259   0.470 -39.255   1.000 0 0 0 0 0 1 
1236 48  77969  851.70  965.39   0.07  -0.06  21.687  0.019  21.918  21.688  21.713   3.011   0.860 -89.302   2.686   0.713 -86.008   3.642   0.680 -87.192   1.000 0 0 0 0 0 1 
1236 48 185519  860.21 1535.21  -0.15   0.11  22.505  0.023  22.644  22.425  22.563   3.498   0.720  24.715   3.276   0.523  23.715   4.609   0.448  24.132   0.642 0 0 0 1061922074002406 0 1 
1236 48  81656  741.69 3491.53  -0.05  -0.03  20.636  0.018  21.280  20.589  20.984   6.146   0.702  -8.505   7.962   0.653  -8.298  22.578   0.609  -8.149   0.946 0 0 0 0 0 1 
1236 48  80842 1624.04 1609.93  -0.03  -0.05  20.406  0.018  20.722  20.407  20.524   3.621   0.758  57.416   3.836   0.596  57.666   6.146   0.561  57.711   1.000 0 0 0 0 0 1 
1236 48  28414  790.07 3948.70  -0.05   0.08  23.080  0.030  23.254  23.039  23.119   3.105   0.911  48.202   2.592   0.879  43.393   3.408   0.861  10.669   0.812 0 0 0 0 0 1 
1236 48 170595  136.61 1280.62   0.04  -0.19  22.563  0.023  22.892  22.548  22.775   3.843   0.716  39.448   4.110   0.547  36.717   7.139   0.490  36.053   0.961 0 0 0 0 0 1 
1236 48  36794 1903.56   23.41   0.44   0.59  21.330  0.018  21.712  21.319  21.507   3.479   0.945 -23.570   3.618   0.904 -28.162   6.621   0.866 -30.881   0.974 0 0 0 0 0 1 
1236 48   1179  122.71 3498.45  -0.03   0.08  20.635  0.018  20.875  20.622  20.720   3.216   0.867  79.483   3.104   0.751  81.065   4.354   0.735  82.140   0.950 0 0 0 0 0 1 
1236 48  15199  931.44  820.74  -0.01  -0.12  20.647  0.018  20.991  20.647  20.782   3.567   0.836  63.180   3.716   0.731  63.738   6.161   0.713  66.015   1.000 0 0 0 0 2 1 
1236 48  30789  361.28 3137.89   0.11  -0.13  22.928  0.028  23.184  22.929  22.779   2.756   0.854 -49.227   2.264   0.604 -49.834   3.413   0.513 -54.392   1.000 0 0 0 1061922074003378 0 1 
1236 48  97729 1454.87 1049.42  -0.04  -0.07  21.983  0.020  22.162  21.977  21.994   2.739   0.910  81.539   2.091   0.829 -88.864   2.428   0.907 -83.905   0.970 0 0 0 0 0 1 
