# Visit  CCD  FakeID  FakeX  FakeY   DiffX   DiffY   CmodMag   CmodErr  ExpMag  DevMag  KronMag  SdssR  SdssBa  SdssPa  ExpR  ExpBa  ExpPa  DevR  DevBa  DevPa  fracDev  SdssMiter ExpMiter DevMiter parentID  nChild  extended
1236 49 184981 1569.26  268.76  -0.06   0.03  19.983  0.025  20.322  19.983  20.077   3.200   0.922  80.388   3.332   0.843  89.550   5.489   0.797 -81.640   1.000 0 0 0 1061926368968859 0 1 
1236 49  76624  761.90 1254.11   0.02   0.01  21.095  0.026  21.487  21.060  21.304   2.676   0.962   8.982   2.115   0.897  -4.841   4.351   0.822  10.158   0.925 0 0 0 0 4 1 
1236 49 149798 1574.35 2129.72   0.03  -0.08  22.219  0.027  22.154  22.521  22.408   2.671   0.940 -16.488  15.439   0.145 -38.002  11.872   0.135 -37.986   0.511 0 0 0 0 3 1 
1236 49  38193 1006.56 1245.15  -0.31  -0.97  21.856  0.027  22.385  21.857  21.962   4.437   0.604  58.173   5.138   0.419  54.345  11.635   0.395  46.045   1.000 0 0 0 0 2 1 
1236 49  57959 1452.11 1721.26  -0.48  -0.18  23.039  0.032  23.506  22.972  23.131   3.613   0.882  64.133   4.052   0.760  78.875   9.565   0.665  83.357   0.896 0 0 0 0 0 1 
1236 49  66808 1000.38 3725.72  -0.19  -0.04  21.362  0.026  21.833  21.362  21.592   4.443   0.749 -37.222   5.430   0.632 -36.410  11.414   0.576 -36.418   1.000 0 0 0 0 0 1 
1236 49  71714  204.25 2742.26   0.01  -0.05  19.691  0.026  20.036  19.691  19.801   3.565   0.801 -80.829   3.960   0.662 -79.445   6.523   0.640 -77.161   1.000 0 0 0 1061926368970334 0 1 
1236 49  65080 1852.99 3892.96   0.05  -0.06  22.085  0.027  22.298  22.010  22.201   3.411   0.879 -13.673   3.341   0.767 -16.076   5.301   0.684 -17.429   0.756 0 0 0 0 0 1 
1236 49 170778  727.64 1089.22  -0.14  -0.06  21.395  0.026  21.787  21.396  21.546   3.669   0.829  33.862   3.909   0.744  31.368   7.020   0.734  30.095   1.000 0 0 0 1061926368969350 0 1 
1236 49 125330 1805.64 2184.88  -0.17   0.17  23.334  0.038  23.333  23.260     nan   2.986   0.819 -52.853   2.560   0.579 -54.290   2.773   0.402 -56.678   0.000 0 0 0 0 0 1 
1236 49  27476  180.47  944.51   0.03  -0.01  21.416  0.026  21.908  21.416  21.659   3.930   0.883 -18.206   5.097   0.782 -42.971  10.793   0.742 -43.178   1.000 0 0 0 0 2 1 
1236 49  91954  336.52 3371.75   0.07  -0.14  21.876  0.027  22.097  21.840  21.956   3.189   0.867 -70.385   3.008   0.731 -66.890   4.497   0.647 -65.909   0.865 0 0 0 0 0 1 
1236 49 115150 1376.95 3972.26   0.30  -0.21  22.125  0.027  22.353  21.984  22.275   4.492   0.650   9.768   4.905   0.501   8.493   9.019   0.451   6.635   0.643 0 0 0 1061926368971120 0 1 
1236 49 137605  446.77 3987.53  -0.00  -0.14  23.146  0.035  23.351  23.091  23.264   3.433   0.729 -25.103   3.422   0.478 -25.358   5.475   0.351 -22.161   0.798 0 0 0 1061926368971140 0 1 
1236 49 167098 2008.91 3970.28  -0.12   0.51  22.849  0.031  23.174  22.849  22.823   3.353   0.797  70.152   3.254   0.706  70.170   4.984   0.753  70.225   1.000 0 0 0 0 0 1 
1236 49 141362 1701.35 1354.54  -0.00  -0.11  20.239  0.025  20.586  20.239  20.388   3.440   0.855  -0.427   3.689   0.738  -2.367   6.258   0.681  -6.311   1.000 0 0 0 0 4 1 
1236 49  26898  753.47 1710.70  -0.03   0.01  20.799  0.026  20.943  20.799  20.809   2.583   0.953  55.139   1.878   0.934  60.693   2.028   0.952  67.883   1.000 0 0 0 1061926368969741 0 1 
1236 49 127211 1947.96 2165.22  -0.14   0.12  21.387  0.026  21.810  21.333  21.641   4.181   0.878  -6.472   4.722   0.829  -8.204   9.883   0.797  -9.859   0.903 0 0 0 0 0 1 
1236 49  69048 1702.07 2081.21  -0.01   0.02  21.351  0.026  21.640  21.351  21.456   3.065   0.943  61.636   2.866   0.901  71.010   4.326   0.877  82.756   1.000 0 0 0 1061926368969908 0 1 
1236 49 143417 1421.48 2713.54   0.15  -0.15  23.188  0.035  23.551  23.188     nan   3.489   0.768  -6.159   3.460   0.632  -7.275   5.741   0.675  -7.736   1.000 0 0 0 0 0 1 
1236 49 195874 1551.23 3568.24  -1.00  -1.00  -1.000 -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000 -1 -1 -1 -1 -1 -1 
1236 49 124738 1792.56   50.76  -0.02  -0.07  20.209  0.025  20.516  20.209  20.353   3.298   0.894  21.006   3.327   0.820  19.191   5.158   0.800  17.957   1.000 0 0 0 0 0 1 
1236 49  18969  685.97 3697.27  -1.00  -1.00  -1.000 -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000 -1 -1 -1 -1 -1 -1 
1236 49 173197 2017.32  262.78  -0.32   0.22  22.196  0.027  22.598  22.196  22.278   3.093   0.902 -15.917   3.212   0.766 -24.437   6.031   0.681 -26.877   1.000 0 0 0 0 0 1 
1236 49  96289 1516.67 2928.56  -0.28  -0.08  22.297  0.028  22.732  22.297  22.473   3.670   0.855  33.602   4.116   0.731  29.423   8.049   0.679  25.335   1.000 0 0 0 0 0 1 
1236 49  90723   47.41 1617.75   0.12   0.04  22.769  0.031  22.936  22.745  22.742   2.800   0.928  59.262   2.224   0.881  72.039   2.692   0.911  65.755   0.873 0 0 0 1061926368969670 0 1 
1236 49 151813 1556.97 3707.13  -1.00  -1.00  -1.000 -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000 -1 -1 -1 -1 -1 -1 
1236 49 137961  450.86 1300.27   0.04   0.03  20.967  0.026  21.336  20.968  21.133   3.088   0.775  52.752   2.831   0.572  53.529   5.564   0.406  50.864   1.000 0 0 0 0 2 1 
1236 49  33553 1832.85 2862.85  -0.14   0.03  23.094  0.034  23.192  23.036  23.036   3.017   0.771  37.301   2.597   0.538  36.389   3.255   0.423  33.381   0.632 0 0 0 0 0 1 
1236 49  95989  203.59 1302.32  -0.02  -0.04  20.493  0.026  21.208  20.493  20.885   3.823   0.951  15.228   4.514   0.937  14.921  13.193   0.825 -79.144   1.000 0 0 0 0 3 1 
1236 49 119102 1917.96 1977.86  -0.01  -0.10  20.966  0.026  21.224  20.961  21.058   3.134   0.869  48.020   2.949   0.758  48.012   4.267   0.726  46.654   0.983 0 0 0 0 0 1 
1236 49 100475 1068.34  328.28   0.01  -0.02  20.316  0.025  20.647  20.316  20.454   3.301   0.927  42.897   3.355   0.872  42.039   5.426   0.853  39.795   1.000 0 0 0 0 0 1 
1236 49 186846  639.52 1940.01  -0.00  -0.05  19.489  0.026  19.821  19.489  19.611   3.477   0.861 -59.667   3.826   0.749 -58.375   6.200   0.712 -56.785   1.000 0 0 0 0 2 1 
1236 49 132860 1254.20 3602.62   0.12   0.23  23.205  0.036  23.274  23.138  23.293   2.896   0.844 -57.188   2.308   0.640 -54.966   2.575   0.611 -48.180   0.507 0 0 0 0 0 1 
1236 49  11507 2011.96 3598.38   0.04  -0.38  21.791  0.026  22.110  21.782  21.885   3.385   0.875 -50.423   3.347   0.789 -49.745   5.497   0.753 -48.020   0.977 0 0 0 0 0 1 
1236 49  29007  358.00 1927.93   0.00   0.25  22.338  0.028  22.481  22.301  22.330   2.853   0.948 -82.113   2.358   0.884 -71.017   2.922   0.832 -64.834   0.796 0 0 0 1061926368969827 0 1 
1236 49  99970  543.92 2054.82   0.00   0.06  22.437  0.029  22.451  22.383  22.429   2.767   0.860 -83.776   2.133   0.661 -78.832   2.124   0.525 -78.032   0.189 0 0 0 1061926368969897 0 1 
1236 49 102040 1577.54 2342.31   0.37  -0.33     nan    nan     nan     nan  22.642   2.679   0.916  57.925     nan     nan     nan     nan     nan     nan     nan 0 0 0 1061926368970058 0 1 
1236 49  76762 1526.54 1495.88   0.02  -0.03  21.015  0.026  21.340  21.015  21.152   3.312   0.797 -70.332   3.308   0.611 -69.877   5.702   0.496 -69.220   1.000 0 0 0 0 2 1 
1236 49  86378 2018.45  382.73   0.55   0.27     nan    nan     nan     nan  21.178   4.055   0.912  24.548     nan     nan     nan     nan     nan     nan     nan 0 0 0 1061926368968936 0 1 
1236 49 101164 1954.46 3434.00  -0.03   0.16  22.817  0.031  22.939  22.803  22.899   2.816   0.864 -41.274   2.312   0.657 -39.498   2.733   0.522 -37.631   0.897 0 0 0 0 0 1 
1236 49  11450 1579.20 1968.46  -0.02  -0.02     nan    nan     nan     nan  20.661   2.879   0.910 -54.548     nan     nan     nan     nan     nan     nan     nan 0 0 0 1061926368969877 0 1 
1236 49  23948 1540.10 3113.59   0.16  -0.01  22.488  0.029  22.577  22.422  22.477   3.037   0.841 -13.777   2.628   0.670 -17.366   3.124   0.620 -20.682   0.570 0 0 0 0 0 1 
1236 49 100500   56.53 3472.48  -1.37  -0.07  22.034  0.027  22.225  21.715  22.095   4.032   0.902   8.942   4.399   0.843   2.234   9.912   0.797  -2.903   0.421 0 0 0 1061926368970824 0 1 
1236 49 190118 1929.27 1796.96   0.01  -0.00     nan    nan     nan     nan  19.733   2.746   0.944 -78.570     nan     nan     nan     nan     nan     nan     nan 0 0 0 1061926368969781 0 1 
1236 49 121073 1547.48  925.75   0.17  -0.23  22.858  0.031  23.148  22.769  23.072   3.483   0.884  45.177   3.590   0.753  45.787   6.683   0.670  44.155   0.786 0 0 0 0 0 1 
1236 49  55331 1925.55 2320.12  -0.14  -0.10  21.032  0.026  21.483  20.845  21.345   5.895   0.768 -10.654   7.259   0.718 -10.526  19.609   0.663 -10.019   0.755 0 0 0 1061926368970048 0 1 
1236 49 153208 1787.28 3849.05   0.26  -0.02  23.308  0.038  23.308  23.262     nan   2.618   0.843  -2.998   1.923   0.591  -7.151   1.808   0.436  -9.045   0.000 0 0 0 1061926368971034 0 1 
1236 49 128821 1255.51 1274.96  -0.02  -0.06  19.330  0.026  19.717  19.330  19.492   3.406   0.977 -51.425   3.732   0.948 -44.589   6.516   0.937 -45.838   1.000 0 0 0 1061926368969458 0 1 
1236 49  84691 1718.22 4005.91  -0.17   0.06  23.233  0.036  23.235  23.112     nan   3.477   0.684 -49.220   3.158   0.447 -47.910   3.750   0.352 -45.207   0.018 0 0 0 0 0 1 
