# Visit  CCD  FakeID  FakeX  FakeY   DiffX   DiffY   CmodMag   CmodErr  ExpMag  DevMag  KronMag  SdssR  SdssBa  SdssPa  ExpR  ExpBa  ExpPa  DevR  DevBa  DevPa  fracDev  parentID  nChild  extended
1236 40    472  530.63 2872.57  -0.02  -0.01  21.061  0.029  21.161  20.648  21.132   4.622   0.934 -60.748   5.237   0.903 -59.690  11.968   0.864 -56.548   0.225 1061887714264790 0 1 
1236 40   2327  208.04 1005.52   0.11  -0.03  21.573  0.030  21.580  21.184  21.556   4.014   0.961  55.723   4.096   0.939  57.955   7.749   0.924  59.170   0.019 0 0 1 
1236 40   3648  149.23 3418.16   0.48   0.07  21.276  0.029  21.558  20.969  21.507   5.024   0.899  38.217   5.989   0.835  35.803  14.958   0.807  32.920   0.534 0 0 1 
1236 40   4419 1768.29 3640.45   0.51   0.03  23.169  0.038  23.169  22.850  24.277   3.797   0.883   5.937   3.657   0.802   6.070   6.247   0.745   7.721   0.000 0 0 1 
1236 40   4621  401.00 2275.62  -0.05   0.03  20.063  0.029  20.179  19.792  20.124   4.143   0.957  21.330   4.490   0.938  15.935   8.294   0.936  13.012   0.321 1061887714264415 0 1 
1236 40   2836  323.28 1436.99   0.03   0.06  21.452  0.030  21.452  21.083  21.450   3.815   0.980  -9.047   3.876   0.946 -11.912   7.075   0.917 -11.848   0.000 0 0 1 
1236 40    895  180.57 2553.62  -0.16   0.19  19.891  0.029  19.993  19.594  19.951   4.328   0.940 -51.186   4.754   0.918 -47.413   9.044   0.899 -44.998   0.275 0 0 1 
1236 40   2912 1123.24  746.79   0.34  -0.30  21.944  0.030  22.276  21.634  22.339   5.015   0.917  72.111   6.122   0.846  51.297  16.211   0.828  50.241   0.580 0 2 1 
1236 40   2878 1225.05 1495.46   0.10   0.25  22.646  0.032  23.004  22.485  23.049   4.618   0.693  84.367   5.354   0.552  82.225  12.522   0.474  80.857   0.732 0 0 1 
1236 40   1523 1089.14 1261.51  -0.01   0.07  21.516  0.030  21.757  21.248  21.620   4.245   0.958  87.176   4.669   0.949  88.919  10.226   0.949  88.144   0.519 0 0 1 
1236 40   1457 1508.61 1482.20   0.29   0.24  22.795  0.033  23.135  22.596  23.207   5.293   0.657  71.821   5.893   0.564  70.857  13.721   0.526  69.859   0.679 0 0 1 
1236 40   2965  454.56 2803.75   0.02  -0.02  19.993  0.029  20.283  19.681  20.241   4.676   0.992  44.821   5.327   0.993  33.455  14.146   0.884 -85.831   0.535 0 5 1 
1236 40   2121 1455.56 3562.94   0.13   0.32  22.938  0.034  23.140  22.613  23.121   4.625   0.810  14.684   5.125   0.707  11.051  12.117   0.624   7.188   0.432 1061887714265219 0 1 
1236 40   1932 1468.78  499.80  -1.00  -1.00   0.000  0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000 -1 -1 -1 
1236 40   4436  158.41 3424.84  -1.00  -1.00   0.000  0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000 -1 -1 -1 
