# Visit  CCD  FakeID  FakeX  FakeY   DiffX   DiffY   CmodMag   CmodErr  ExpMag  DevMag  KronMag  SdssR  SdssBa  SdssPa  ExpR  ExpBa  ExpPa  DevR  DevBa  DevPa  fracDev  parentID  nChild  extended
1236 35  20181  230.78 3028.96   0.26  -0.15  23.604  0.044  23.724  23.492  23.669   3.304   0.829 -77.914   2.875   0.781 -85.253   3.979   0.759  79.475   0.528 0 0 1 
1236 35  89458 1229.65 1574.85  -0.01  -0.03  21.120  0.018  21.764  21.121  21.509   5.044   0.641  52.598   6.092   0.548  51.611  15.127   0.586  54.244   1.000 0 3 1 
1236 35  98554 1478.63 2694.85  -0.65   0.32  22.960  0.027  23.382  22.888  23.265   4.433   0.767  33.612   4.782   0.676  38.022  10.542   0.610  42.550   0.875 0 0 1 
1236 35 184239 1067.55 4061.45   0.13   0.71  21.488  0.018  21.920  21.488  21.658   4.246   0.687  71.291   4.769   0.568  71.602   9.049   0.578  71.502   1.000 1061866239428852 0 1 
1236 35 164860 1769.45 1811.09  -0.06   0.27  23.389  0.037  23.485  23.265     nan   3.089   0.823 -32.390   2.833   0.612 -37.330   3.996   0.529 -38.482   0.448 1061866239427563 0 1 
1236 35 193460 1567.70 1390.13  -0.04  -0.11  19.487  0.017  19.787  19.487  19.610   3.519   0.802  25.162   3.760   0.678  23.008   5.775   0.647  21.118   1.000 1061866239427332 0 1 
1236 35 145093  696.00  598.32  -0.05   0.00  20.218  0.017  20.810  20.218  20.570   5.521   0.716 -39.759   7.494   0.633 -40.601  18.711   0.586 -40.279   1.000 0 3 1 
1236 35 136352 1688.89 2471.11  -0.08  -0.34  22.594  0.023  22.918  22.450  22.566   3.915   0.895 -24.674   4.153   0.810 -31.520   8.665   0.766 -35.028   0.728 0 0 1 
1236 35 112019 1409.64 3935.74  -1.00  -1.00   0.000  0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000 -1 -1 -1 
1236 35  87037  441.83  412.71   0.03  -0.07  21.566  0.018  22.118  21.467  21.921   6.084   0.741  72.023   7.248   0.690  73.510  19.226   0.670  75.387   0.879 0 2 1 
1236 35 159729 1697.11 3440.98   0.06   0.24  22.397  0.021  22.917  22.318  22.262   4.934   0.711   4.875   5.778   0.624   4.804  14.547   0.578   4.589   0.893 0 0 1 
1236 35  28440  661.27 2909.14  -0.15  -0.12     nan    nan     nan     nan     nan   3.174   0.894 -52.236     nan     nan     nan     nan     nan     nan     nan 0 0 1 
1236 35 187494  338.65 2719.87  -1.00  -1.00   0.000  0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000 -1 -1 -1 
1236 35  75854  546.49 1904.91  -0.06  -0.09  19.628  0.017  19.859  19.617  19.709   3.017   0.944  73.668   2.759   0.912  86.088   3.731   0.907  86.609   0.954 1061866239427610 0 1 
