# Visit  CCD  FakeID  FakeX  FakeY   DiffX   DiffY   CmodMag   CmodErr  ExpMag  DevMag  KronMag  SdssR  SdssBa  SdssPa  ExpR  ExpBa  ExpPa  DevR  DevBa  DevPa  fracDev  parentID  nChild  extended
1236 57 129890  358.00 1927.93  -0.65   1.09  22.696  0.021  23.331  22.698  22.560   4.962   0.635 -50.895   6.114   0.542 -57.505  15.670   0.501 -59.294   1.000 0 0 1 
1236 57 185141 1569.26  268.76   0.11  -0.12  23.092  0.028  23.330  23.094  23.060   3.343   0.704 -11.746   3.318   0.415 -15.152   4.837   0.336 -20.724   1.000 0 0 1 
1236 57  51798   56.53 3472.48   0.05  -0.01  20.702  0.016  21.245  20.701  21.034   4.631   0.810 -82.355   5.840   0.746 -83.942  13.278   0.728 -83.510   1.000 0 0 1 
1236 57 193665 1574.35 2129.72   0.12   0.03  22.030  0.018  22.370  21.980  22.250   3.851   0.833  70.458   4.167   0.720  69.040   7.773   0.662  68.840   0.884 0 0 1 
1236 57  47994 1006.56 1245.15   0.55   0.61  22.359  0.019  22.742  22.085     nan   5.954   0.648  64.194   7.103   0.578  63.061  19.238   0.554  61.517   0.645 0 0 1 
1236 57  16563  180.47  944.51   0.31   0.04  21.412  0.017  21.842  21.370  21.705   4.849   0.805 -13.261   5.633   0.745 -20.070  11.879   0.706 -18.839   0.920 1061960728707690 0 1 
1236 57 147129 1540.10 3113.59  -0.30   0.29  22.918  0.024  23.122  22.632     nan   4.222   0.849  86.626   4.424   0.798  89.789   9.460   0.783 -85.824   0.463 0 0 1 
1236 57 176866 1000.38 3725.72  -0.03  -0.03  20.765  0.017  21.127  20.766  20.864   3.235   0.911 -14.167   3.374   0.795 -16.558   5.940   0.716 -19.211   1.000 0 3 1 
1236 57 179302  727.64 1089.22  -0.21   0.23  21.025  0.016  21.658  20.975  21.501   6.164   0.744 -38.601   7.766   0.689 -39.686  21.833   0.645 -39.208   0.941 0 0 1 
1236 57 145261 1526.54 1495.88  -0.26  -0.17  21.887  0.017  22.425  21.887  22.146   4.838   0.719  77.317   5.708   0.627  75.213  13.075   0.588  74.445   1.000 0 0 1 
1236 57 150121 1805.64 2184.88   0.27   0.26  23.219  0.032  23.219  23.198  23.203   2.228   0.938  34.858   1.183   0.843  21.357   0.878   0.835  23.062   0.000 1061960728708431 0 1 
1236 57 151813 2018.45  382.73  -0.45   0.27  22.521  0.021  22.921  22.520  22.639   3.541   0.803  51.408   3.739   0.652  52.056   6.869   0.625  55.090   1.000 0 0 1 
1236 57  40549 1925.55 2320.12  -1.00  -1.00   0.000  0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000 -1 -1 -1 
1236 57  70480 1254.20 3602.62  -0.38  -0.26  21.717  0.017  22.268  21.651  21.956   5.062   0.924 -23.937   5.724   0.928 -22.351  14.280   0.934 -19.661   0.913 0 0 1 
1236 57  32664  336.52 3371.75   0.31  -0.29  21.969  0.018  22.367  21.969  22.170   3.940   0.754  -2.985   4.427   0.605  -2.288   8.386   0.543  -3.427   1.000 0 0 1 
1236 57 121495  543.92 2054.82   0.29  -0.33  23.092  0.027  23.490  23.093  23.311   4.565   0.703  17.461   4.822   0.574  13.243   9.369   0.486  10.251   1.000 0 0 1 
1236 57  28494 1787.28 3849.05  -0.14  -0.02  22.267  0.019  22.920  22.268  22.683   5.097   0.759 -72.592   6.271   0.677 -67.491  16.950   0.618 -65.316   1.000 1061960728709503 0 1 
1236 57  55734 2011.96 3598.38   0.04  -0.38  21.469  0.017  21.891  21.452  21.666   3.851   0.857  53.325   4.328   0.766  51.683   8.536   0.735  51.230   0.966 0 0 1 
1236 57 130294 1376.95 3972.26  -0.12   0.40  21.656  0.017  22.561  21.659  21.832   9.263   0.601  18.508  10.962   0.604  12.706  39.109   0.561   8.979   1.000 1061960728709608 0 1 
1236 57 144753 1551.23 3568.24  -0.28   0.07  23.333  0.030  23.603  23.225  23.525   4.984   0.511  30.750   5.326   0.362  30.306   9.934   0.322  28.130   0.739 1061960728709303 0 1 
1236 57   9996  446.77 3987.53   0.07  -0.02  22.342  0.020  22.658  22.342  22.437   3.479   0.804  69.478   3.390   0.709  67.935   5.265   0.727  69.200   1.000 0 0 1 
1236 57 110842 1547.48  925.75   0.06  -0.08  20.186  0.016  20.649  20.187  20.450   4.116   0.783 -27.572   4.929   0.657 -26.938  10.291   0.580 -29.237   1.000 0 3 1 
1236 57  77031 1421.48 2713.54   0.12  -0.07  21.657  0.017  21.983  21.656  21.805   3.803   0.728 -61.641   4.179   0.536 -62.908   7.156   0.459 -63.985   0.996 0 0 1 
1236 57 130782 1792.56   50.76  -0.36   0.05     nan    nan     nan     nan     nan   2.894   0.918  38.754     nan     nan     nan     nan     nan     nan     nan 0 0 1 
1236 57 111382  685.97 3697.27   0.11   0.01  21.573  0.017  22.073  21.574  21.856   4.203   0.863  57.321   4.855   0.795  50.202  10.346   0.783  50.253   1.000 1061960728709382 0 1 
1236 57  92103 2017.32  262.78  -0.32   0.22  21.725  0.017  22.136  21.636  22.004   4.015   0.947 -12.670   4.480   0.930  -5.315   9.605   0.917  -1.791   0.848 0 0 1 
1236 57  39755 1516.67 2928.56  -0.08  -0.14  23.549  0.038  23.869  23.550  23.435   2.979   0.783 -72.546   2.627   0.485 -73.319   4.019   0.569 -69.218   1.000 0 0 1 
1236 57 175940   47.41 1617.75  -0.41   0.25  20.624  0.016  21.266  20.625  20.994   6.640   0.564   8.362   9.041   0.470   8.016  24.405   0.422   7.538   1.000 0 0 1 
1236 57 168642 1947.96 2165.22   0.22  -0.10  22.659  0.021  22.911  22.462  22.888   4.687   0.656 -71.695   5.268   0.502 -70.240  11.261   0.421 -68.833   0.603 0 0 1 
1236 57 181740 1556.97 3707.13   0.04  -0.03  21.298  0.017  21.617  21.299  21.369   3.247   0.849 -12.869   3.362   0.702  -9.812   5.424   0.652  -6.796   1.000 1061960728709400 0 1 
1236 57  43304  450.86 1300.27  -0.01  -0.05  20.044  0.016  20.395  20.045  20.177   3.384   0.889   8.092   3.554   0.803   5.856   5.971   0.772   4.736   1.000 0 2 1 
1236 57 190300 1579.20 1968.46   0.02  -0.04  20.513  0.016  21.005  20.513  20.763   4.336   0.805 -71.170   5.382   0.700 -71.887  11.393   0.675 -71.823   1.000 0 2 1 
1236 57 189644 1832.85 2862.85  -0.02  -0.19  22.348  0.020  22.927  22.349  22.536   3.436   0.740 -24.856   3.506   0.519 -27.562  10.227   0.298 -35.936   1.000 0 3 1 
1236 57 108226 1929.27 1796.96   0.20  -0.04  21.698  0.017  22.270  21.691  21.851   5.518   0.616  69.084   7.001   0.492  69.563  17.009   0.464  70.335   0.989 1061960728708181 0 1 
1236 57 116990 1917.96 1977.86   0.45  -0.12     nan    nan     nan     nan  22.398   3.307   0.840  -4.269     nan     nan     nan     nan     nan     nan     nan 1061960728708293 0 1 
1236 57  23676  753.47 1710.70  -1.00  -1.00   0.000  0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000 -1 -1 -1 
1236 57  75484 1702.07 2081.21  -1.00  -1.00   0.000  0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000 -1 -1 -1 
1236 57 137969  639.52 1940.01   0.14  -0.30  22.155  0.018  22.503  22.110  22.302   3.751   0.830 -46.224   4.043   0.697 -49.522   7.740   0.608 -51.353   0.896 0 2 1 
1236 57 178218 1954.46 3434.00   0.26   0.02  23.166  0.027  23.511  22.990  23.038   5.067   0.563 -44.408   5.729   0.388 -43.623  13.328   0.340 -43.417   0.707 0 0 1 
