# Visit  CCD  FakeID  FakeX  FakeY   DiffX   DiffY   CmodMag   CmodErr  ExpMag  DevMag  KronMag  SdssR  SdssBa  SdssPa  ExpR  ExpBa  ExpPa  DevR  DevBa  DevPa  fracDev  parentID  nChild  extended
1236 35   3479 1690.75 2438.70   0.02  -0.15  22.328  0.021  22.418  21.927  22.336   4.019   0.903  -2.404   4.127   0.904  -9.570   8.643   0.945 -27.737   0.212 0 0 1 
1236 35   4162 1776.55  691.80   0.09  -0.03  20.553  0.017  20.724  20.291  20.679   4.310   0.984  28.184   4.694   0.986  16.852   9.287   0.989 -84.171   0.427 0 2 1 
1236 35   3195  263.64 3753.61  -0.04   0.19  22.879  0.025  22.879  22.308  22.415   4.732   0.833  62.552   5.167   0.789  58.967  12.809   0.751  58.079   0.000 1061866239428664 0 1 
1236 35   1372 1189.38  819.65  -0.33  -0.13     nan    nan     nan     nan     nan   3.141   0.868  42.327     nan     nan     nan     nan     nan     nan     nan 1061866239426997 0 1 
1236 35   3627 1712.89   63.58  -0.03  -0.15  21.732  0.018  21.802  21.242  21.787   4.651   0.946  61.649   5.176   0.945  65.833  12.412   0.933  70.272   0.149 1061866239426593 0 1 
1236 35     15  388.59  777.03   0.08  -0.12  20.935  0.018  21.044  20.586  20.994   4.192   0.992  69.236   4.505   0.980 -70.894   9.358   0.960 -55.269   0.269 1061866239426975 0 1 
1236 35   2476  910.88 3509.15  -0.21  -0.06  22.434  0.022  22.434  22.142  22.439   3.485   0.952 -55.203   3.376   0.858 -51.547   5.558   0.774 -51.508   0.000 0 0 1 
1236 35   3375 1725.90 2680.94  -0.06  -0.13  20.523  0.017  20.701  20.246  20.633   4.204   0.998  35.576   4.648   0.973 -31.889   9.624   0.946 -31.695   0.426 0 0 1 
1236 35   4347 1677.83 3582.82   0.19  -0.28  22.692  0.023  22.692  22.104  22.697   4.676   0.869 -78.220   5.183   0.815 -71.802  13.054   0.772 -69.232   0.000 0 0 1 
1236 35   1851  848.38 2429.20  -0.08  -0.11  20.764  0.018  21.034  20.404  20.930   4.834   0.935 -85.202   5.896   0.867 -81.691  16.036   0.788 -80.443   0.487 0 2 1 
1236 35   1126 1650.12  532.72  -0.04  -0.08  20.623  0.017  20.754  20.311  20.678   4.047   0.987 -55.481   4.372   0.962 -50.860   8.878   0.940 -52.934   0.327 0 0 1 
1236 35   4238 1979.49 1901.23   0.00  -0.09  20.646  0.017  20.725  20.262  20.686   4.344   0.992 -30.329   4.769   0.968 -36.682  10.030   0.951 -34.770   0.193 0 0 1 
