# Visit  CCD  FakeID  FakeX  FakeY   DiffX   DiffY   CmodMag   CmodErr  ExpMag  DevMag  KronMag  SdssR  SdssBa  SdssPa  ExpR  ExpBa  ExpPa  DevR  DevBa  DevPa  fracDev  parentID  nChild  extended
1236 33    472  530.63 2872.57  -0.03  -0.02  21.188  0.020  21.187  20.684  21.224   4.501   0.993  42.298   4.931   0.995  70.880  10.978   0.993  89.901   0.000 0 0 1 
1236 33   2327  208.04 1005.52   0.18  -0.02  21.577  0.020  21.592  21.203  21.556   3.867   0.992  48.558   3.926   0.996 -25.560   7.346   0.981 -25.329   0.043 0 0 1 
1236 33   3648  149.23 3418.16   0.22   0.10  21.294  0.019  21.623  21.064  21.574   4.818   0.885  30.627   5.803   0.813  30.462  14.064   0.763  29.078   0.637 0 0 1 
1236 33   4419 1768.29 3640.45   0.12   0.22  23.071  0.028  23.070  22.734     nan   3.656   0.969 -75.245   3.446   0.957  85.441   6.047   0.906  64.870   0.000 0 0 1 
1236 33   4621  401.00 2275.62  -0.22  -0.55  19.732  0.019  19.891  19.409  19.844   5.881   0.709  68.878   6.901   0.666  68.921  15.170   0.640  68.198   0.360 1061857649493342 0 1 
1236 33   2836  323.28 1436.99   0.00  -0.01  21.463  0.020  21.463  21.084  21.445   3.841   0.971 -57.438   3.875   0.965 -57.408   7.092   0.969 -51.587   0.000 0 0 1 
1236 33    895  180.57 2553.62  -0.02  -0.05  19.862  0.019  20.053  19.630  19.974   4.110   0.990 -77.260   4.537   0.980 -66.120   8.897   0.957 -51.668   0.480 0 3 1 
1236 33   2912 1123.24  746.79  -0.25  -0.11  22.080  0.021  22.416  21.832  22.360   4.693   0.919  52.092   5.368   0.903  56.205  13.247   0.875  48.041   0.629 1061857649492393 0 1 
1236 33   2878 1225.05 1495.46  -0.49   0.25  22.468  0.022  22.723  22.135  22.802   4.643   0.914 -48.744   5.151   0.870 -51.449  12.915   0.815 -51.093   0.492 0 0 1 
1236 33   1523 1089.14 1261.51   0.02   0.04  21.681  0.020  21.826  21.361  21.815   4.358   0.915 -67.290   4.691   0.920 -67.908   9.811   0.907 -58.683   0.347 1061857649492693 0 1 
1236 33   1457 1508.61 1482.20  -0.01   0.22  22.787  0.024  22.894  22.274  22.843   5.534   0.692 -75.042   6.264   0.627 -73.531  16.246   0.605 -72.013   0.210 0 0 1 
1236 33   2965  454.56 2803.75  -0.02  -0.06  19.989  0.019  20.238  19.692  20.151   4.873   0.935 -33.514   6.135   0.848 -38.433  14.749   0.798 -39.324   0.502 0 3 1 
