# Visit  CCD  FakeID  FakeX  FakeY   DiffX   DiffY   CmodMag   CmodErr  ExpMag  DevMag  KronMag  SdssR  SdssBa  SdssPa  ExpR  ExpBa  ExpPa  DevR  DevBa  DevPa  fracDev  parentID  nChild  extended
1236 42   2817  710.48 3968.68  -0.92  -0.29  23.077  0.028  23.495  22.844  23.457   4.189   0.896  59.979   4.709   0.856  58.977  12.380   0.842  58.607   0.702 0 0 1 
1236 42   1070 1383.58 2665.79  -1.00  -1.00   0.000  0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000 -1 -1 -1 
1236 42    979 1297.56  742.58  -0.27   0.15  23.875  0.053  23.875  23.864  23.862   2.259   0.903 -17.223   1.351   0.446 -22.051   0.952   0.482 -25.367   0.000 1061896304198061 0 1 
1236 42   4148  865.62 1864.92  -0.61  -0.37  22.099  0.021  22.167  21.686  22.058   5.136   0.627   6.631   5.717   0.523   7.252  12.480   0.491   8.582   0.164 0 0 1 
1236 42   3423  286.59 3127.69   1.11   1.18  24.080  0.059  24.400  24.080  23.945  16.532   0.094  66.884   4.705   0.395  53.854   8.764   0.232  60.450   1.000 0 0 1 
1236 42   4402  220.47 3772.64  -0.32  -0.33  23.283  0.031  23.488  22.990  23.474   5.135   0.690 -55.226   5.537   0.582 -53.552  12.441   0.526 -53.344   0.459 1061896304199914 0 1 
1236 42   4203 1732.91 2899.03   0.09  -0.01  21.435  0.019  21.902  21.385  21.705   4.181   0.927 -54.891   4.807   0.902 -60.795  10.729   0.859 -62.507   0.917 0 0 1 
1236 42   1403  933.55 1861.70   0.04   0.02  20.011  0.019  20.573  20.012  20.371   4.820   0.929  14.030   6.176   0.935  12.495  14.214   0.943  -0.602   1.000 1061896304198709 0 1 
1236 42   2809  404.96 3737.61  -1.00  -1.00   0.000  0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000 -1 -1 -1 
1236 42   2323  136.61 1280.62   0.03  -0.05  22.309  0.022  22.522  22.297  22.377   2.989   0.941  -2.534   2.600   0.889 -10.621   3.475   0.873 -23.697   0.946 0 0 1 
1236 42   3762 1479.60 1345.86   0.41   0.27  20.858  0.019  21.106  20.731  20.966   3.710   0.883  41.938   3.854   0.832  40.105   6.799   0.833  36.018   0.684 0 0 1 
1236 42   2965  597.72 3147.24   0.11   0.18  21.652  0.020  22.177  21.652  21.910   3.642   0.902  86.935   4.210   0.862 -74.580   9.375   0.801 -57.019   1.000 1061896304199487 0 1 
1236 42   2873  685.42  466.85   0.24  -0.39  22.514  0.023  22.886  22.514  22.661   3.650   0.757 -55.600   4.000   0.561 -51.918   7.461   0.461 -48.607   1.000 0 0 1 
1236 42   4155  403.61 1119.32   0.43  -0.01  24.324  0.075  24.497  24.325  24.273   2.747   0.844 -49.618   2.189   0.138 -35.097   2.838   0.136 -43.016   1.000 0 0 1 
1236 42    815 1624.04 1609.93  -0.01  -0.07  20.004  0.019  20.283  20.004  20.105   3.005   0.971  49.086   2.787   0.961  56.138   3.987   0.981  61.797   1.000 0 0 1 
