# Visit  CCD  FakeID  FakeX  FakeY   DiffX   DiffY   CmodMag   CmodErr  ExpMag  DevMag  KronMag  SdssR  SdssBa  SdssPa  ExpR  ExpBa  ExpPa  DevR  DevBa  DevPa  fracDev  parentID  nChild  extended
1236 64  72869  230.78 3028.96   0.06  -0.08  21.742  0.025  21.932  21.523  21.892   4.856   0.640 -72.427   5.660   0.478 -68.979  11.691   0.384 -65.769   0.497 0 2 1 
1236 64  21547 1567.70 1390.13   1.44   0.69  21.280  0.024  21.280  20.742  21.323   5.299   0.745  19.423   6.140   0.646  17.449  15.350   0.562  17.473   0.000 0 0 1 
1236 64 188152 1688.89 2471.11   0.37  -0.58  21.392  0.024  21.391  20.617  21.416   7.787   0.597  10.584   9.767   0.533   9.422  32.003   0.490   8.443   0.000 0 0 1 
1236 64 183653 1630.49  331.75   0.34   0.51  23.006  0.031  23.030  22.495  23.147   5.721   0.655 -16.362   6.423   0.549 -16.473  15.378   0.492 -16.370   0.053 0 0 1 
1236 64  16291  441.83  412.71  -1.00  -1.00   0.000  0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000 -1 -1 -1 
1236 64 157768  969.31 2471.46  -0.12   0.13  22.584  0.028  22.583  22.148  22.584   5.277   0.596 -89.487   5.786   0.479 -87.595  12.314   0.406 -86.063   0.000 0 0 1 
1236 64  70480  338.65 2719.87   0.00  -0.17  21.757  0.025  21.756  21.377  21.732   4.006   0.930 -78.527   4.065   0.899 -70.912   7.556   0.874 -68.056   0.000 0 0 1 
1236 64 170815 1409.64 3935.74  -0.03   0.07  19.449  0.025  19.581  19.007  19.529   6.069   0.780  47.308   7.485   0.745  47.969  18.789   0.715  47.541   0.267 0 0 1 
1236 64 119078  671.21 3364.16  -0.25  -0.19     nan    nan     nan     nan     nan   3.357   0.821  36.732     nan     nan     nan     nan     nan     nan     nan 0 0 1 
1236 64 187977  546.49 1904.91   0.14   0.12  22.217  0.026  22.332  21.928  22.278   4.461   0.706 -38.325   4.900   0.551 -36.930   9.843   0.465 -35.742   0.315 0 0 1 
1236 64  52199 1968.33 1775.25   0.06   0.15  22.413  0.027  22.496  22.064  22.395   3.857   0.887  40.068   3.956   0.840  36.539   7.898   0.803  32.399   0.217 0 0 1 
1236 64 192657  828.45 2218.18  -0.06  -0.08  22.400  0.027  22.561  22.034  22.534   5.546   0.583  26.283   6.536   0.443  25.108  15.824   0.371  24.193   0.352 0 0 1 
1236 64 136633 1428.51 2249.80  -0.23  -0.18  22.970  0.031  22.969  22.552  23.746   3.848   0.924 -74.771   3.765   0.907 -68.366   7.200   0.916 -60.679   0.000 0 0 1 
1236 64 160769  562.39   65.86  -0.23   0.32  22.751  0.029  22.751  22.255     nan   4.610   0.774 -50.043   5.124   0.650 -43.665  12.022   0.541 -39.933   0.000 0 0 1 
1236 64 186365  597.37 1351.16   0.18   0.01  21.696  0.025  21.722  21.230  21.759   4.533   0.884 -24.865   5.107   0.793 -24.002  11.486   0.733 -24.332   0.064 0 0 1 
1236 64  25270 1590.73 4081.04  -0.14   0.42  21.997  0.026  22.050  21.307     nan   6.321   0.660 -60.166   7.795   0.578 -58.759  24.510   0.526 -58.086   0.095 1061990793480570 0 1 
1236 64  50504 1333.63 3432.64   0.00   0.01  21.988  0.026  21.987  21.617  23.370   3.831   0.960  37.821   3.795   0.953  18.374   6.886   0.940   8.971   0.000 0 0 1 
1236 64   2543  946.41  718.75   0.05  -0.25  22.495  0.028  22.494  22.128  22.477   3.832   0.921  66.227   3.701   0.906  68.882   6.594   0.902  79.019   0.000 0 0 1 
1236 64 111986 1415.70 4057.09  -0.19   0.06  22.201  0.026  22.298  21.757  22.261   5.171   0.672 -25.318   5.985   0.557 -24.485  14.512   0.494 -23.770   0.213 0 0 1 
1236 64  28130  203.15 3489.35  -1.00  -1.00   0.000  0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000 -1 -1 -1 
1236 64 140877 1398.88 3262.66   0.08   0.16  22.707  0.028  22.706  22.232     nan   4.292   0.897  60.475   4.538   0.839  67.356  10.259   0.737  71.754   0.000 1061990793480112 0 1 
1236 64  60605  708.50 3703.48   0.03  -0.10  22.051  0.026  22.102  21.694  22.093   4.482   0.787 -14.717   4.829   0.690 -16.454   9.583   0.633 -17.204   0.143 0 0 1 
1236 64  88240  938.58  413.56  -0.22   1.18  21.911  0.025  21.910  21.073  21.573   8.767   0.544  83.651  11.470   0.472  83.399  40.485   0.430  82.717   0.000 0 0 1 
1236 64 102516  744.85 3980.96   0.06  -0.09  22.124  0.026  22.172  21.794  22.107   4.684   0.618 -24.257   5.185   0.440 -24.583  10.114   0.364 -24.931   0.145 0 0 1 
1236 64     58  792.79 2833.67   0.15   0.07  21.828  0.025  21.897  21.409  21.896   4.551   0.840  24.873   4.953   0.789  26.440  10.832   0.759  29.955   0.165 0 0 1 
1236 64 125991 1218.36 3128.75  -0.08  -0.12  20.184  0.024  20.218  19.690  20.190   6.534   0.622 -45.686   8.020   0.531 -45.235  19.668   0.471 -45.564   0.076 1061990793480000 0 1 
1236 64  23913 1708.60 3846.12   0.10  -0.01  20.927  0.025  20.927  20.429  20.908   5.532   0.684 -22.505   6.550   0.579 -22.429  15.314   0.512 -22.198   0.000 0 0 1 
1236 64 119440  244.72 3985.70   0.11  -0.14  22.058  0.026  22.057  21.648  22.076   4.292   0.821 -32.326   4.524   0.738 -31.624   9.003   0.683 -29.805   0.000 0 0 1 
1236 64  41321 1067.55 4061.45  -0.21   0.06  21.900  0.026  21.937  21.339     nan   5.136   0.821  27.202   5.850   0.791  25.696  14.730   0.786  22.080   0.078 1061990793480576 0 1 
1236 64 183127 1132.09 3661.30  -0.06  -0.01  20.599  0.025  20.613  20.158  20.592   5.710   0.621 -59.513   6.769   0.502 -59.384  15.089   0.427 -59.492   0.038 0 0 1 
1236 64  64747  312.21 2484.46   0.05  -0.18  21.049  0.024  21.049  20.433  21.058   5.670   0.797 -67.258   6.731   0.750 -66.976  17.920   0.713 -68.494   0.000 1061990793479596 0 1 
1236 64 129304   42.14  988.68  -0.14   0.32  22.266  0.026  22.274  21.792     nan   6.160   0.561  56.279   6.980   0.455  56.356  15.980   0.388  56.389   0.019 0 2 1 
1236 64 169107 1296.18 3252.03  -0.18  -0.22  22.749  0.029  22.749  22.383     nan   4.035   0.861  86.681   3.963   0.818 -89.069   7.269   0.785 -83.313   0.000 0 0 1 
1236 64 173160 1712.31 2718.77  -1.00  -1.00   0.000  0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000 -1 -1 -1 
1236 64 149675  151.79 2717.47  -0.00   0.03  22.198  0.026  22.197  21.699     nan   4.675   0.841  65.991   5.128   0.770  69.869  11.967   0.693  71.186   0.000 0 2 1 
1236 64  98233 1888.30  781.11  -0.05  -0.15  22.464  0.028  22.579  22.285  22.554   3.838   0.795  85.632   3.808   0.664 -89.492   6.221   0.585 -86.598   0.409 0 0 1 
1236 64 190375  696.00  598.32   0.08  -0.16  20.238  0.024  20.249  19.858  20.221   5.571   0.578 -67.879   6.444   0.442 -67.258  12.947   0.376 -66.933   0.032 1061990793478504 0 1 
1236 64 189453 1698.11 1407.26   0.01  -0.10  20.200  0.024  20.200  19.688  20.186   6.020   0.669 -52.252   7.244   0.577 -51.863  17.351   0.513 -51.663   0.000 0 0 1 
1236 64  91220 1697.11 3440.98   0.10   0.06  22.203  0.026  22.206  21.813  23.774   4.282   0.824 -21.778   4.539   0.717 -21.711   8.863   0.648 -21.735   0.008 0 0 1 
1236 64   1485 1229.65 1574.85  -0.04  -0.02  22.155  0.026  22.154  21.871  22.126   3.742   0.887 -18.239   3.707   0.767 -19.588   6.036   0.688 -18.649   0.000 0 0 1 
1236 64  63827  169.38 3872.51  -0.38  -0.18  23.096  0.033  23.095  22.935     nan   3.314   0.912 -57.574   2.907   0.797 -51.879   3.821   0.688 -44.331   0.000 0 0 1 
1236 64  93111 1993.43 2432.36  -0.43  -0.36  22.362  0.026  22.452  21.777  22.424   5.801   0.754  -0.982   7.007   0.649  -2.009  20.287   0.577  -3.031   0.167 0 0 1 
1236 64  17185  661.27 2909.14   0.72   0.36  22.569  0.028  22.926  22.388  22.706   4.699   0.824 -18.797   5.378   0.746 -24.275  12.535   0.701 -22.888   0.709 1061990793479883 0 1 
1236 64 163562  301.45 1425.70   0.08   0.00  20.683  0.024  20.757  20.246  20.715   5.777   0.635  54.453   6.898   0.537  54.206  16.289   0.478  54.197   0.171 0 0 1 
1236 64  19942  140.94   61.62   0.05  -0.12     nan    nan     nan     nan  20.809   4.493   0.815 -68.984     nan     nan     nan     nan     nan     nan     nan 1061990793478204 0 1 
1236 64  42435 1641.79 1105.53  -0.06  -0.09  20.010  0.024  20.029  19.703  19.997   4.649   0.694 -80.204   5.095   0.567 -78.841   8.937   0.511 -78.464   0.061 0 0 1 
1236 64 126765 1769.45 1811.09  -0.08   0.23  22.529  0.028  22.529  22.210  22.518   3.796   0.866  31.352   3.716   0.786  25.073   6.297   0.741  19.444   0.000 0 0 1 
1236 64  20250 1144.82 1986.66  -0.54   0.21  22.937  0.030  22.937  22.446  22.861   4.858   0.694 -29.455   5.365   0.552 -27.509  12.427   0.463 -25.852   0.000 0 0 1 
1236 64 136591  572.97 2952.76  -0.11  -0.13  21.347  0.024  21.579  20.999  21.472   6.570   0.523 -76.658   8.062   0.417 -75.907  20.749   0.366 -75.419   0.454 1061990793479888 0 1 
1236 64  70791 1478.63 2694.85   0.15  -0.29  22.564  0.027  22.669  22.106  22.519   4.822   0.763 -12.937   5.675   0.620 -11.848  14.408   0.523 -11.218   0.223 0 0 1 
