# Visit  CCD  FakeID  FakeX  FakeY   DiffX   DiffY   CmodMag   CmodErr  ExpMag  DevMag  KronMag  SdssR  SdssBa  SdssPa  ExpR  ExpBa  ExpPa  DevR  DevBa  DevPa  fracDev  parentID  nChild  extended
1236 25 190027  281.34 2190.02  -0.24  -0.15  22.115  0.020  22.295  22.030  22.208   3.513   0.827  -0.293   3.293   0.731   0.125   4.929   0.680   1.454   0.694 0 0 1 
1236 25 172137  597.78  514.47  -0.09  -0.11  20.959  0.018  21.293  20.959  21.094   3.495   0.842  52.830   3.662   0.713  54.852   6.027   0.685  56.616   1.000 0 0 1 
1236 25 108405  609.49 3755.03  -0.01   0.16     nan    nan     nan     nan     nan   2.837   0.933 -42.766     nan     nan     nan     nan     nan     nan     nan 0 0 1 
1236 25  52929  583.07 1864.82  -1.00  -1.00   0.000  0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000 -1 -1 -1 
1236 25 125858 1521.32 1254.48   0.03  -0.07  21.196  0.019  21.494  21.197  21.289   3.132   0.941 -50.452   2.980   0.860 -59.847   4.597   0.820 -59.134   1.000 1061823289754292 0 1 
1236 25  29162   57.19  161.76  -1.00  -1.00   0.000  0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000 -1 -1 -1 
1236 25  85356 1694.76 1725.94  -0.00  -0.05  20.255  0.018  20.547  20.256  20.358   3.100   0.981  83.648   2.977   0.920  81.405   4.511   0.884  77.777   1.000 1061823289754573 0 1 
1236 25  22142  653.42  608.02  -0.06  -0.08  19.966  0.018  20.363  19.966  20.158   4.449   0.674 -40.125   5.418   0.516 -40.933  10.180   0.464 -40.881   1.000 1061823289753926 0 1 
1236 25 186411 1408.40 1217.83  -0.08  -0.02  21.319  0.018  21.920  21.309  21.629   4.784   0.802  87.806   5.805   0.733  84.229  14.468   0.717  84.350   0.986 0 0 1 
1236 25  84489 1090.03  837.17  -0.03   0.09  23.312  0.033  23.427  22.974  23.007   4.265   0.855 -21.335   4.420   0.789 -16.175   9.190   0.731 -18.968   0.288 1061823289754036 0 1 
1236 25 158283  865.24 2797.12   0.01  -0.12  20.560  0.018  20.942  20.559  20.743   4.240   0.720  33.716   4.989   0.573  34.675   9.146   0.524  34.331   0.993 1061823289755207 0 1 
1236 25 152718  217.78 2472.23  -0.40  -0.09  23.576  0.040  23.844  23.405  23.531   4.220   0.617  89.180   4.244   0.345 -88.620   7.899   0.423 -87.842   0.649 0 0 1 
