# Visit  CCD  FakeID  FakeX  FakeY   DiffX   DiffY   CmodMag   CmodErr  ExpMag  DevMag  KronMag  SdssR  SdssBa  SdssPa  ExpR  ExpBa  ExpPa  DevR  DevBa  DevPa  fracDev  parentID  nChild  extended
1236 58   3706  728.48  392.40  -0.07  -0.06  19.929  0.020  20.420  19.737  20.282   5.767   0.982  43.608   7.638   0.965  20.851  21.190   0.961  13.923   0.767 1061965023674620 0 1 
1236 58   1442   82.19  520.57   0.77  -0.45  23.452  0.033  23.515  23.048  23.571   5.060   0.807 -26.328   5.760   0.717 -26.128  12.834   0.636 -30.633   0.155 1061965023674708 0 1 
1236 58   1356 1833.86 1859.99  -0.09  -0.35  22.790  0.025  22.815  22.357  22.740   4.529   0.791 -43.188   4.870   0.711 -40.757  10.462   0.645 -37.922   0.066 1061965023675578 0 1 
1236 58   2972 1604.04 3595.60  -0.44  -0.69  22.698  0.025  23.010  22.564  22.879   3.745   0.893  -2.931   3.870   0.834  -4.698   7.663   0.827 -12.837   0.733 1061965023676685 0 1 
1236 58   2983 1085.95 1531.70  -0.02  -0.08  20.259  0.020  21.056  20.211  20.871   3.533   0.973  43.799   3.683   0.969  41.267  15.861   0.559  41.668   0.955 0 3 1 
1236 58    349  488.24 3622.54   0.25  -0.07     nan    nan     nan     nan  21.785   3.775   0.891  12.249     nan     nan     nan     nan     nan     nan     nan 1061965023676699 0 1 
1236 58   1217 1635.13 3273.74  -0.54  -0.87  23.634  0.037  23.634  23.090     nan   4.697   0.842  45.076   5.041   0.813  49.735  11.774   0.810  57.734   0.000 0 0 1 
1236 58   3290 1094.41 3113.77   0.10  -0.21  21.666  0.021  21.961  21.553  21.864   3.804   0.940 -11.462   3.987   0.928   0.591   7.517   0.906   1.713   0.747 0 0 1 
1236 58   1214  596.32  122.51   0.13  -0.05  20.093  0.020  20.544  20.000  20.388   4.481   0.975  57.671   5.466   0.971  42.531  12.478   0.965  14.867   0.851 1061965023674426 0 1 
1236 58   3186  277.20 1058.59   0.23  -0.02  23.303  0.034  23.424  23.220  23.327   2.864   0.906 -29.643   2.420   0.766 -31.703   3.109   0.757 -33.267   0.602 0 0 1 
1236 58   2776 1327.55  731.47   0.10  -0.08  20.666  0.020  21.032  20.649  20.841   3.472   0.958  38.773   3.606   0.950  36.455   6.283   0.968   5.186   0.959 0 0 1 
1236 58   4704 1822.09 1607.55   0.30  -0.15  22.248  0.022  22.269  21.684  22.245   4.533   0.958  52.124   5.094   0.928  55.742  12.766   0.889  58.694   0.046 0 0 1 
1236 58   4839  576.41 1020.70   0.04  -0.36  22.003  0.021  22.536  21.877  22.407   5.412   0.765   4.221   6.282   0.723   5.089  16.913   0.693   4.515   0.847 0 2 1 
1236 58   3671 1985.71 2423.96  -0.01  -0.04  19.987  0.020  20.097  19.733  20.039   3.885   0.971  80.248   4.068   0.970  87.899   7.180   0.975 -85.376   0.325 0 0 1 
1236 58   2417 1346.13 2462.32  -0.40  -0.15  22.486  0.023  22.485  21.784  22.251   5.070   0.894  86.071   5.816   0.899  89.124  16.430   0.908 -86.898   0.000 0 0 1 
1236 58    760 1084.63 2571.32  -0.08   0.03  22.339  0.022  22.339  21.626  22.327   5.108   0.892 -22.228   6.011   0.844 -18.117  17.701   0.804 -15.013   0.000 0 0 1 
1236 58   1866  555.88 1241.46   0.15  -0.04  20.615  0.020  20.857  20.101  20.829   6.073   0.947  67.638   7.448   0.940  68.603  22.671   0.940  71.619   0.389 1061965023675165 0 1 
1236 58   2722 1346.90 3331.30   0.03   0.03  19.463  0.020  19.847  19.213  19.739   5.540   0.995 -82.906   7.122   0.989  43.007  18.676   0.988  16.807   0.658 0 0 1 
1236 58   4081   70.94 2750.93   0.13  -0.39  23.119  0.029  23.118  22.647  22.707   4.300   0.868  24.534   4.423   0.825  21.865   9.379   0.799  21.199   0.000 0 0 1 
1236 58   1725 1875.81  658.85  -0.08  -0.13  21.949  0.022  22.164  21.894  22.025   3.104   0.927  52.822   2.801   0.896  55.405   3.997   0.931  45.303   0.807 0 0 1 
1236 58   1853  869.52 3631.34  -1.00  -1.00   0.000  0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000 -1 -1 -1 
