# Visit  CCD  FakeID  FakeX  FakeY   DiffX   DiffY   CmodMag   CmodErr  ExpMag  DevMag  KronMag  SdssR  SdssBa  SdssPa  ExpR  ExpBa  ExpPa  DevR  DevBa  DevPa  fracDev  parentID  nChild  extended
1236 43 129890  358.00 1927.93  -0.34  -1.07  23.617  0.044  23.744  23.406     nan   4.465   0.684  89.410   4.596   0.519 -88.816   8.718   0.372 -88.211   0.405 0 0 1 
1236 43 185141 1569.26  268.76   0.22  -0.11  23.211  0.035  23.258  23.058  23.186   3.264   0.758 -14.432   3.009   0.524 -19.155   3.986   0.485 -24.887   0.243 0 0 1 
1236 43  51798   56.53 3472.48  -0.17   0.08  20.478  0.020  21.081  20.478  20.857   5.162   0.808 -64.779   6.573   0.787 -65.838  16.301   0.756 -65.233   1.000 0 3 1 
1236 43 193665 1574.35 2129.72   0.11  -0.03  22.271  0.024  22.572  22.252  22.365   3.507   0.787  79.748   3.483   0.640  83.288   5.735   0.591  85.446   0.945 0 0 1 
1236 43  47994 1006.56 1245.15  -0.41   0.09  22.536  0.025  22.963  22.403  22.609   4.623   0.784 -79.022   5.216   0.709 -74.793  12.477   0.660 -71.547   0.800 1061900599165529 0 1 
1236 43  16563  180.47  944.51  -0.22  -0.17     nan    nan     nan     nan  22.230   4.194   0.701  12.108     nan     nan     nan     nan     nan     nan     nan 1061900599165395 0 1 
1236 43 147129 1540.10 3113.59  -1.00  -1.00   0.000  0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000 -1 -1 -1 
1236 43 176866 1000.38 3725.72  -0.08  -0.11  20.872  0.021  21.163  20.863  20.975   3.188   0.933   3.095   3.089   0.847  -2.645   4.820   0.807  -6.076   0.971 1061900599166914 0 1 
1236 43 179302  727.64 1089.22  -0.05   0.01  20.987  0.021  21.659  20.988  21.345   5.793   0.796 -59.383   7.891   0.699 -58.571  21.393   0.667 -56.852   1.000 0 2 1 
1236 43 145261 1526.54 1495.88   0.25   0.02  24.000  0.067  24.002  24.000  24.017   2.043   0.913  69.125   0.714   0.557  88.401   0.461   0.550 -88.329   0.759 1061900599165712 0 0 
1236 43 150121 1805.64 2184.88  -0.59  -1.46  21.799  0.022  22.279  21.799  21.909   3.384   0.741  83.993   3.387   0.573  87.775   6.592   0.659 -82.922   1.000 0 0 1 
1236 43 151813 2018.45  382.73   0.55   0.27  21.707  0.021  22.254  21.652  22.269   5.182   0.903 -79.051   6.149   0.858 -85.296  14.909   0.882 -87.818   0.924 0 0 1 
1236 43  40549 1925.55 2320.12   0.82   0.28  21.719  0.021  21.923  21.434  21.831   4.597   0.763  25.235   5.244   0.663  24.592  11.776   0.589  24.428   0.461 0 0 1 
