# Visit  CCD  FakeID  FakeX  FakeY   DiffX   DiffY   CmodMag   CmodErr  ExpMag  DevMag  KronMag  SdssR  SdssBa  SdssPa  ExpR  ExpBa  ExpPa  DevR  DevBa  DevPa  fracDev  parentID  nChild  extended
1236 59  20181  230.78 3028.96  -0.19  -0.04  23.565  0.042  23.859  23.565  23.429   3.430   0.648  22.373   4.053   0.300  19.445   6.974   0.178  19.479   1.000 0 0 1 
1236 59  89458 1229.65 1574.85  -0.06  -0.02  21.138  0.023  21.660  21.138  21.354   4.872   0.668  51.524   5.980   0.543  51.325  13.065   0.535  53.167   1.000 0 2 1 
1236 59  98554 1478.63 2694.85   0.13  -0.39  23.285  0.034  23.690  23.265  23.463   4.186   0.633  61.408   4.896   0.432  64.448  10.302   0.330  66.527   0.957 1061969318643297 0 1 
1236 59 184239 1067.55 4061.45  -0.11  -0.14  20.906  0.023  21.511  20.907  21.187   5.553   0.629  76.633   7.221   0.524  77.494  18.097   0.496  78.666   1.000 0 0 1 
1236 59 164860 1769.45 1811.09  -1.09   1.63  19.639  0.023  19.638  19.250  19.617   6.284   0.460 -86.161   7.387   0.332 -85.794  14.990   0.284 -85.746   0.000 1061969318642754 0 1 
1236 59 193460 1567.70 1390.13  -0.02  -0.05     nan    nan     nan     nan  19.857   3.136   0.838  25.205     nan     nan     nan     nan     nan     nan     nan 1061969318642504 0 1 
1236 59 145093  696.00  598.32   0.26  -0.04  20.342  0.023  20.830  20.260  20.609   5.486   0.740 -43.638   7.049   0.672 -43.332  17.044   0.639 -43.356   0.877 1061969318642005 0 1 
1236 59 136352 1688.89 2471.11  -0.07  -0.18  22.589  0.027  23.025  22.589  22.733   3.681   0.859 -50.123   4.009   0.786 -37.526   8.042   0.702 -32.682   1.000 0 0 1 
1236 59 112019 1409.64 3935.74  -0.02  -0.22  21.735  0.024  22.284  21.570  22.084   6.925   0.673  14.858   8.472   0.621  16.026  24.710   0.588  17.088   0.816 0 2 1 
1236 59  87037  441.83  412.71  -0.20   0.15  21.539  0.024  22.206  21.539  21.968   5.907   0.674  72.237   7.446   0.585  72.440  20.303   0.549  73.282   1.000 0 0 1 
1236 59 159729 1697.11 3440.98  -0.57   0.34     nan    nan     nan     nan     nan   2.856   0.885 -16.340     nan     nan     nan     nan     nan     nan     nan 0 0 1 
1236 59  28440  661.27 2909.14  -0.54   0.54     nan    nan     nan     nan     nan   3.158   0.800  40.677     nan     nan     nan     nan     nan     nan     nan 1061969318643431 0 1 
1236 59 187494  338.65 2719.87  -0.09   0.42  23.471  0.039  23.471  23.197  23.512   3.579   0.879  78.155   3.305   0.819  80.596   5.255   0.735  78.456   0.000 0 0 1 
1236 59  75854  546.49 1904.91  -0.01  -0.08  19.577  0.023  19.845  19.577  19.670   3.012   0.945 -89.352   2.820   0.920 -89.536   3.958   0.926 -83.715   1.000 1061969318642806 0 1 
1236 59 125281 1968.33 1775.25   0.33  -0.07     nan    nan     nan     nan  22.470   3.668   0.841  35.344     nan     nan     nan     nan     nan     nan     nan 1061969318642725 0 1 
1236 59 142783  828.45 2218.18  -0.22   0.10  22.075  0.024  22.481  22.011  22.260   4.660   0.739 -59.301   5.312   0.656 -62.780  11.123   0.620 -61.381   0.882 1061969318642996 0 1 
