# Visit  CCD  FakeID  FakeX  FakeY   DiffX   DiffY   CmodMag   CmodErr  ExpMag  DevMag  KronMag  SdssR  SdssBa  SdssPa  ExpR  ExpBa  ExpPa  DevR  DevBa  DevPa  fracDev  parentID  nChild  extended
1236 58   2817  710.48 3968.68   0.42   0.17  23.120  0.030  23.652  23.120  23.311   3.818   0.914  61.069   4.052   0.881  72.002   9.017   0.835  88.407   1.000 1061965023676944 0 1 
1236 58   1070 1383.58 2665.79   0.16   0.73  23.755  0.042  24.035  23.476  23.379   4.254   0.859 -69.388   3.969   0.839 -71.318   9.538   0.767 -70.322   0.561 0 0 1 
1236 58    979 1297.56  742.58   0.19  -0.13  23.425  0.036  23.425  23.272  23.515   3.157   0.741 -86.458   2.617   0.543 -84.228   2.913   0.610 -78.102   0.000 0 0 1 
1236 58   4148  865.62 1864.92  -0.05  -0.29  22.525  0.024  22.811  22.439  22.671   3.452   0.923  61.883   3.286   0.973  52.395   6.049   0.871 -31.784   0.789 0 2 1 
1236 58   3423  286.59 3127.69  -0.01   0.01  23.942  0.048  23.941  23.509     nan   4.724   0.634 -60.206   5.055   0.480 -58.805  10.544   0.421 -57.180   0.000 0 0 1 
1236 58   4402  220.47 3772.64  -1.00  -1.00   0.000  0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000 -1 -1 -1 
1236 58   4203 1732.91 2899.03  -0.12  -0.07  21.382  0.021  21.891  21.348  21.720   4.515   0.860 -72.771   5.271   0.833 -71.308  11.910   0.830 -67.604   0.949 0 0 1 
1236 58   1403  933.55 1861.70  -0.01  -0.04  20.286  0.020  20.777  20.261  20.569   4.112   0.979  36.996   4.934   0.979  34.373  10.635   0.990 -13.859   0.958 1061965023675573 0 1 
1236 58   2809  404.96 3737.61  -0.13  -0.47  22.193  0.022  22.577  22.137  22.422   3.769   0.889  47.539   3.910   0.859  50.877   7.487   0.885  56.829   0.887 0 0 1 
1236 58   2323  136.61 1280.62   0.01  -0.19  22.295  0.023  22.523  22.275  22.377   3.146   0.833  87.046   2.868   0.712 -88.420   4.175   0.635 -78.288   0.924 1061965023675203 0 1 
1236 58   3762 1479.60 1345.86  -0.02  -0.12  20.836  0.020  21.239  20.836  21.021   3.414   0.991  12.750   3.680   0.969 -78.703   6.796   0.927 -69.486   1.000 0 0 1 
1236 58   2965  597.72 3147.24  -0.11  -0.02  21.862  0.021  22.232  21.813  22.082   3.810   0.959  13.499   4.023   0.949   7.257   7.610   0.940   6.401   0.896 0 0 1 
1236 58   2873  685.42  466.85   0.20   0.07  22.778  0.026  23.061  22.778  22.847   3.015   0.942  37.014   2.706   0.891  38.836   3.965   0.897  52.204   1.000 1061965023674667 0 1 
1236 58   4155  403.61 1119.32  -1.00  -1.00   0.000  0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000 -1 -1 -1 
1236 58    815 1624.04 1609.93  -0.01  -0.07  20.001  0.020  20.276  20.001  20.103   3.010   0.974  35.667   2.856   0.948  28.842   4.148   0.928  22.427   1.000 1061965023675403 0 1 
1236 58   3176  377.44 2158.47   0.04  -0.01  21.997  0.022  22.309  21.997  22.124   3.283   0.896  38.301   3.184   0.841  34.806   5.007   0.829  32.929   1.000 1061965023675749 0 1 
1236 58   4970 1185.81 1234.36  -0.14  -0.12  23.729  0.045  23.816  23.703  23.748   2.759   0.913 -37.429   2.118   0.815 -46.121   2.228   0.769 -55.965   0.766 0 0 1 
1236 58   2371  161.59  317.75  -0.57   1.59     nan    nan     nan     nan     nan   3.221   0.929 -77.848     nan     nan     nan     nan     nan     nan     nan 0 0 1 
1236 58   3780  571.39 3240.51   0.09  -0.22  23.289  0.034  23.340  23.191  23.311   2.850   0.888 -17.838   2.318   0.734 -15.619   2.647   0.727 -10.781   0.349 0 0 1 
1236 58    178 1454.87 1049.42  -1.10   0.15  20.350  0.020  20.501  20.073  20.431   4.941   0.673 -14.914   5.607   0.588 -15.843  11.376   0.541 -16.507   0.383 0 0 1 
1236 58    337 2007.96  988.01   0.04  -0.01  20.647  0.020  21.124  20.648  20.909   3.829   0.939 -64.490   4.400   0.904 -63.264   8.982   0.897 -52.142   1.000 1061965023675001 0 1 
1236 58   1000 1903.56   23.41   0.44  -0.41  22.465  0.023  22.788  22.311  22.769   4.497   0.810 -28.108   4.922   0.715 -28.042  10.758   0.632 -27.657   0.716 0 0 1 
1236 58   4293  423.33 2255.39  -0.22  -0.08  21.165  0.021  21.819  21.165  21.519   4.266   0.897  40.024   5.252   0.824  45.288  13.477   0.826  55.776   1.000 1061965023675847 0 1 
1236 58   1334  931.44  820.74  -0.01  -0.22     nan    nan     nan     nan  20.039   4.353   0.952 -87.928     nan     nan     nan     nan     nan     nan     nan 1061965023674944 0 1 
1236 58   3293 1892.52  544.71   0.06  -0.32  23.379  0.034  23.742  23.379  23.392   3.672   0.786   2.614   3.542   0.735  10.609   6.056   0.728  17.997   1.000 0 0 1 
1236 58   3955  973.37 3190.15   0.02  -0.09  20.281  0.020  20.737  20.223  20.583   4.499   0.969 -27.636   5.621   0.944 -21.828  12.388   0.927 -24.249   0.901 1061965023676430 0 1 
1236 58   1792  910.13 2224.75  -0.32  -0.00  21.988  0.022  22.447  21.941  22.132   4.124   0.881  41.588   4.553   0.848  41.088   9.673   0.863  39.035   0.921 0 0 1 
1236 58   3768  589.26 1526.20   0.05   0.03  19.061  0.020  21.027  19.048  20.480   3.529   0.960  79.365   4.597   0.821  78.861 101.972   0.136  79.139   0.978 0 4 1 
1236 58    776 1126.39 1352.96  -0.32  -0.43  23.332  0.033  23.719  23.332  23.541   3.489   0.804  50.747   3.617   0.712  49.628   6.480   0.678  50.043   1.000 0 0 1 
1236 58   3043  790.07 3948.70  -1.00  -1.00   0.000  0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000 -1 -1 -1 
1236 58   4192  741.69 3491.53  -0.29  -0.10  21.391  0.021  22.085  21.392  21.682   6.529   0.821 -89.010   8.362   0.810  80.562  23.063   0.798  75.919   1.000 1061965023676586 0 1 
1236 58   3868 1649.02 1793.19   0.03  -0.10  21.007  0.021  21.542  21.007  21.302   4.107   0.954  29.483   4.914   0.951   5.519  10.954   0.935  -5.564   1.000 0 2 1 
1236 58   1483 1486.99  880.51   0.04  -0.10  21.231  0.021  21.749  21.217  21.468   4.065   0.965  -8.951   4.612   0.982  -8.346  10.254   0.975 -29.383   0.978 0 0 1 
1236 58     28  175.47 2901.70   0.16  -0.10  20.698  0.021  21.140  20.698  20.888   3.365   0.948 -33.936   3.583   0.889 -33.047   6.870   0.883 -18.795   1.000 1061965023676247 0 1 
1236 58   4054 1098.15  346.54   0.56  -0.46     nan    nan     nan     nan     nan   2.980   0.782 -30.977     nan     nan     nan     nan     nan     nan     nan 0 0 1 
1236 58    638 1535.82 1624.60   0.17  -0.37  23.473  0.037  23.587  23.354  23.199   3.068   0.881   6.163   2.625   0.798   0.008   3.481   0.841 -16.684   0.502 0 0 1 
1236 58   1945 1540.17 3008.05  -0.02   0.02  21.194  0.021  21.596  21.110  21.420   4.159   0.960 -29.826   4.667   0.950 -42.732   9.801   0.945 -42.932   0.849 1061965023676306 0 1 
1236 58   4563 1786.95  714.26  -0.42  -0.32  22.596  0.024  23.261  22.597  23.434   4.836   0.819  -2.501   5.677   0.721   5.165  15.456   0.650  10.626   1.000 0 0 1 
1236 58   2013  465.45  600.96   0.06  -0.05  20.386  0.020  20.791  20.369  20.600   3.671   0.967  76.010   4.095   0.954  77.708   7.607   0.971  84.505   0.964 1061965023674760 0 1 
1236 58   1816  860.21 1535.21   0.07   0.01  20.969  0.021  21.403  20.901  21.228   4.156   0.928   5.688   4.862   0.889   1.996  10.546   0.861  -3.511   0.883 0 0 1 
1236 58   1982  592.81 1303.84   0.57   0.36  22.387  0.023  23.010  22.387  22.331   4.595   0.740 -63.107   5.931   0.642 -56.375  14.707   0.608 -52.867   1.000 0 0 1 
1236 58   1395  361.28 3137.89   0.01  -0.06  20.376  0.020  20.902  20.342  20.698   4.656   0.933   1.525   5.842   0.906   2.139  13.560   0.905  -3.618   0.948 1061965023676384 0 1 
1236 58   3572  609.76 2865.65   0.28   0.24  24.286  0.069  24.317  24.182     nan   3.345   0.813 -51.727   2.899   0.603 -51.796   4.180   0.270 -45.695   0.220 0 0 1 
1236 58    286 1429.50 1951.78  -0.02  -0.16  22.311  0.023  22.708  22.311  22.423   3.288   0.937  64.592   3.336   0.905  52.301   5.836   0.947  39.500   1.000 0 0 1 
1236 58   3846  802.11  153.97   0.39   0.10  22.094  0.022  22.436  21.966  22.310   4.158   0.856  -1.703   4.452   0.839  -5.790   9.058   0.848  -9.004   0.760 0 0 1 
1236 58   2772 1508.51 2854.89  -0.15  -0.31  23.095  0.030  23.515  23.095  23.212   3.559   0.774   8.832   3.763   0.731   8.461   7.015   0.706   6.610   1.000 0 0 1 
1236 58   2120 1495.16 2466.12   0.01  -0.03  20.179  0.020  20.579  20.179  20.372   3.491   0.971  63.185   3.736   0.961  62.096   6.641   0.988  52.006   0.999 0 0 1 
1236 58   3723  430.70 3175.73   0.14  -0.15  20.786  0.021  21.259  20.721  21.069   4.394   0.989 -88.400   5.231   0.981  81.961  11.850   0.971  67.877   0.896 1061965023676414 0 1 
1236 58   3277  774.36 3190.33   0.30   0.15  21.650  0.021  22.164  21.570  22.016   5.142   0.840  62.670   6.023   0.836  63.116  14.163   0.899  69.547   0.888 1061965023676405 0 1 
1236 58   3022 1416.27 3833.92  -0.51  -0.39  21.369  0.021  21.544  21.223  21.436   3.608   0.847  32.323   3.634   0.755  30.472   5.936   0.738  28.030   0.565 1061965023676839 0 1 
1236 58   2855  122.71 3498.45  -0.24   0.22  22.605  0.024  22.809  22.355  22.802   4.139   0.852   0.892   4.405   0.768   1.696   8.984   0.747   1.132   0.492 0 0 1 
1236 58   1298 1724.68 3311.90  -0.09  -0.18  20.632  0.020  21.167  20.632  20.901   4.169   0.964 -56.079   4.994   0.964 -50.973  11.163   0.949 -42.951   1.000 0 0 1 
1236 58   1009 1172.17 2594.64   0.03  -0.20  22.585  0.024  22.902  22.403  22.941   4.290   0.792 -28.208   4.747   0.698 -29.901  10.436   0.655 -31.685   0.679 0 0 1 
1236 58   4886 1506.96 1190.96   0.08  -0.07  24.017  0.056  24.221  23.904  23.800   2.927   0.685 -47.389   2.408   0.135 -48.613   3.125   0.642 -34.952   0.648 0 0 1 
1236 58   2402 1178.36 3889.18  -0.04   0.01  22.039  0.022  22.436  21.977  22.184   3.664   0.962  88.037   3.936   0.940 -78.447   7.927   0.927 -78.953   0.882 0 0 1 
1236 58   4942 1782.68 4071.28   0.23  -0.07  24.290  0.070  24.377  24.260     nan   3.136   0.749 -10.023   2.749   0.437  -8.941   3.515   0.194 -13.983   0.734 0 0 1 
1236 58   2482  851.70  965.39  -0.28   0.55  21.919  0.021  22.597  21.919  21.866   5.220   0.839  34.329   6.445   0.815  24.046  17.373   0.787  14.276   1.000 0 0 1 
1236 58   3101  656.85 1266.85   0.05  -0.12  20.506  0.020  21.044  20.507  20.732   3.857   0.991  45.678   4.515   0.975   4.875  10.463   0.881 -13.511   1.000 0 3 1 
1236 58    112  540.20 2843.36  -0.05  -0.64  23.437  0.036  23.614  23.346  23.503   3.608   0.730  74.698   3.395   0.513  71.455   4.954   0.514  71.281   0.678 0 0 1 
1236 58    406  288.76 2177.34  -0.10  -0.21  22.155  0.022  22.660  22.156  22.510   4.071   0.879  -8.974   4.625   0.815  -4.631  10.034   0.776  -0.141   1.000 0 0 1 
