# Visit  CCD  FakeID  FakeX  FakeY   DiffX   DiffY   CmodMag   CmodErr  ExpMag  DevMag  KronMag  SdssR  SdssBa  SdssPa  ExpR  ExpBa  ExpPa  DevR  DevBa  DevPa  fracDev  parentID  nChild  extended
1236 27 152619  728.48  392.40  -0.03  -0.35  22.700  0.030  22.699  22.247     nan   5.504   0.621 -19.978   6.159   0.473 -21.132  13.864   0.379 -21.560   0.000 0 0 1 
1236 27  43892  106.60  262.61   0.04  -0.19  21.994  0.027  22.056  21.481  22.083   5.460   0.746  13.162   6.305   0.676  11.487  15.880   0.624   9.480   0.131 1061831879688326 0 1 
1236 27  75262  703.90 3231.22  -0.06   0.06  21.914  0.027  22.250  21.665  22.270   5.948   0.609 -11.417   7.426   0.484 -12.078  19.383   0.408 -12.382   0.629 0 2 1 
1236 27 165890  647.00 1265.50   0.04   0.10  23.029  0.034  23.029  22.648  23.011   4.145   0.740  76.501   4.275   0.617  78.882   8.223   0.546  76.870   0.000 0 0 1 
1236 27  20502  696.75 2289.30  -0.01  -0.07  21.623  0.026  21.623  21.128  21.685   5.109   0.736  -0.756   5.757   0.641  -2.162  13.253   0.579  -2.903   0.000 0 0 1 
1236 27  67860 1517.05  160.53   0.01  -0.11  22.308  0.029  22.308  22.024  22.297   3.580   0.938 -24.984   3.386   0.862 -33.987   5.420   0.803 -34.663   0.000 0 0 1 
1236 27   9848 1157.07 1199.63   0.14  -0.05  22.259  0.028  22.259  21.866  22.272   4.004   0.917 -17.497   4.156   0.844 -21.526   8.052   0.778 -23.945   0.000 1061831879688839 0 1 
1236 27 106406  632.40 2597.03   0.36   0.14  22.927  0.031  22.926  22.297     nan   6.068   0.734  45.077   6.848   0.677  45.211  18.774   0.639  47.560   0.000 0 0 1 
1236 27  12865 1604.04 3595.60   0.06  -0.35  22.649  0.031  22.733  22.342  22.807   4.004   0.773  41.385   4.025   0.683  40.122   7.570   0.646  40.567   0.240 0 0 1 
1236 27  76293  488.24 3622.54   0.67  -0.43  22.280  0.028  22.553  21.875     nan   5.429   0.835  88.433   6.196   0.801 -85.630  17.139   0.783 -80.120   0.471 0 0 1 
1236 27 131687 1635.13 3273.74  -0.09   0.18  23.200  0.038  23.200  22.821  23.206   3.680   0.922   9.770   3.502   0.896  -4.452   6.316   0.906  -3.591   0.000 0 0 1 
1236 27 128443 1386.82 2443.81  -0.13  -0.18  20.170  0.026  20.174  19.568  20.142   5.772   0.817  33.564   6.884   0.791  32.682  17.935   0.771  32.370   0.008 0 0 1 
1236 27 148551 1094.41 3113.77   0.05  -0.18  21.270  0.026  21.270  20.838  21.302   4.195   0.965  88.672   4.473   0.935 -62.486   9.095   0.899 -52.420   0.000 0 0 1 
1236 27 108539  596.32  122.51   0.77   1.23  22.437  0.029  22.674  22.326  22.556   5.010   0.628 -88.533   5.565   0.493 -89.465  10.167   0.418 -89.947   0.701 1061831879688255 0 1 
