# Visit  CCD  FakeID  FakeX  FakeY   DiffX   DiffY   CmodMag   CmodErr  ExpMag  DevMag  KronMag  SdssR  SdssBa  SdssPa  ExpR  ExpBa  ExpPa  DevR  DevBa  DevPa  fracDev  parentID  nChild  extended
1236 59   3146  392.26  224.88  -0.03  -0.06  21.644  0.024  21.724  21.368  21.663   3.728   0.967  56.184   3.710   0.971  35.582   6.506   0.961  16.514   0.243 0 0 1 
1236 59   4891 1854.28 1973.04  -1.00  -1.00   0.000  0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000 -1 -1 -1 
1236 59   1727  420.46 4072.35   0.08   0.20  22.761  0.029  22.939  22.731  22.864   3.053   0.960  46.623   2.640   0.902  28.644   3.562   0.816  21.645   0.855 0 0 1 
1236 59   2994  973.08 1316.30  -0.06   0.04  19.733  0.023  20.215  19.663  20.027   4.699   0.958  59.890   6.008   0.929  51.321  13.868   0.921  46.164   0.890 1061969318642439 0 1 
1236 59   2492  165.64  650.05  -0.00  -0.05     nan    nan     nan     nan  19.609   4.143   0.988  71.375     nan     nan     nan     nan     nan     nan     nan 1061969318642010 0 1 
1236 59   1688  150.48  134.38  -1.00  -1.00   0.000  0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000 -1 -1 -1 
1236 59   1132 1210.00 3014.59  -0.00  -0.03  20.106  0.023  20.444  19.966  20.298   4.211   0.981  76.651   4.858   0.977  63.374  10.071   0.989  63.302   0.736 0 0 1 
1236 59   4691  656.83 2940.63  -0.04  -0.09  19.945  0.023  20.294  19.780  20.148   4.410   0.994  59.262   5.261   0.975  70.495  11.606   0.970  88.466   0.713 0 2 1 
1236 59   3830  722.97 3509.99  -1.00  -1.00   0.000  0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000 -1 -1 -1 
1236 59   3330  894.47 2349.88  -0.05  -0.11  21.519  0.023  21.736  21.455  21.592   3.109   0.970  21.234   2.850   0.933  12.010   4.214   0.935   3.979   0.786 1061969318643066 0 1 
1236 59   2780 1849.15 1472.53  -0.03  -0.06  21.078  0.023  21.360  20.948  21.216   3.640   0.970  44.091   3.796   0.962  35.576   7.084   0.970  36.665   0.710 0 0 1 
1236 59    120 1814.76 1046.75   0.02   0.05  21.165  0.023  21.592  20.919  21.477   5.088   0.935 -78.088   6.020   0.948 -73.881  16.317   0.951 -57.145   0.694 0 0 1 
1236 59   3573  297.91 3313.61  -1.00  -1.00   0.000  0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000 -1 -1 -1 
1236 59   4722  358.77 3542.67  -0.10  -0.05  21.449  0.023  21.742  21.328  21.621   3.830   0.957  -5.433   4.047   0.926  -6.662   7.637   0.921 -13.811   0.734 0 0 1 
1236 59   4800 1955.10 2973.29   1.01   0.56  23.352  0.032  23.352  22.587     nan   6.190   0.716 -64.261   7.029   0.717 -67.119  21.321   0.739 -69.366   0.000 0 0 1 
1236 59    923 1794.38   98.51   0.02   0.07  20.245  0.023  20.708  20.211  20.491   4.109   0.974 -74.896   4.944   0.955 -40.717  10.604   0.926 -28.723   0.940 1061969318641727 0 1 
1236 59    872 1861.90 2039.07   0.05   0.05     nan    nan     nan     nan     nan   3.050   0.880  72.744     nan     nan     nan     nan     nan     nan     nan 0 0 1 
1236 59   4003  623.59 3091.73  -0.16  -1.12  21.128  0.023  21.531  21.010  21.317   4.540   0.750 -88.133   5.235   0.696 -88.181  11.564   0.693 -87.793   0.805 0 0 1 
1236 59    582 1775.26  926.66  -0.01  -0.04  21.129  0.023  21.145  20.668  21.114   4.231   0.983 -18.302   4.650   0.943 -14.569  10.036   0.917 -11.997   0.040 1061969318642165 0 1 
1236 59   2107  377.14 2652.09   0.47  -0.24  19.206  0.023  19.534  19.068  19.403   4.354   0.976 -60.606   5.338   0.937 -59.189  11.147   0.901 -52.383   0.727 0 2 1 
1236 59   2391  881.28 1040.03   0.08   0.04  19.495  0.023  19.829  19.315  19.698   4.506   0.916  89.108   5.839   0.781  88.528  13.692   0.682  88.516   0.684 0 2 1 
1236 59   3962  324.37  615.11   0.01   0.01  21.679  0.024  21.965  21.631  21.804   3.274   0.971 -28.046   3.194   0.934 -19.279   5.305   0.900 -11.005   0.867 0 0 1 
1236 59   2867  798.88 1506.73  -0.01  -0.07  19.468  0.023  19.785  19.459  19.600   3.245   0.984  84.695   3.303   0.985  52.996   5.221   0.980  33.217   0.974 0 0 1 
1236 59   2335  817.32 3186.97  -0.70   0.33  22.808  0.028  23.160  22.614     nan   4.382   0.925  20.702   4.783   0.894  21.857  10.994   0.881  23.256   0.692 1061969318643613 0 1 
1236 59    445 1950.81 1564.05  -0.01  -0.04  19.848  0.023  20.245  19.675  20.124   4.864   0.967  89.582   6.005   0.973 -79.413  14.285   0.978 -63.681   0.734 1061969318642577 0 1 
1236 59   2176 1694.55 2569.95   0.60  -0.30  22.593  0.025  22.639  21.911  22.594   6.194   0.694  -4.488   7.626   0.602  -6.320  23.595   0.542  -8.064   0.084 1061969318643209 0 1 
1236 59   2842 1373.58 1063.51   0.29   0.18  22.105  0.024  22.451  21.911  22.349   4.428   0.919 -77.680   4.840   0.909 -80.907  11.049   0.898 -83.521   0.686 0 0 1 
1236 59   2078  684.84 3035.06  -0.11   0.03  21.653  0.023  21.883  21.448  21.780   4.023   0.903 -54.558   4.292   0.862 -48.429   8.480   0.842 -45.445   0.566 1061969318643502 0 1 
1236 59   1931 1704.80 1473.83  -0.11  -0.33  22.898  0.029  23.338  22.899  22.705   3.278   0.847  75.291   3.293   0.820  81.729   5.949   0.914  81.123   1.000 0 0 1 
1236 59   2756  106.21  512.79  -0.00  -0.11  20.815  0.023  21.187  20.687  21.049   4.233   0.972 -49.190   4.835   0.961 -35.009  10.496   0.939 -29.624   0.773 0 0 1 
1236 59   2995  393.11 2980.89  -0.04  -0.02  21.419  0.023  21.681  21.182  21.589   4.360   0.936 -81.823   4.820   0.945 -76.333  10.307   0.966 -70.198   0.569 0 0 1 
1236 59   4887 1600.95 3519.43  -0.07   0.13  21.923  0.024  22.140  21.713  22.078   4.049   0.932 -17.065   4.441   0.853 -17.132   8.893   0.801 -16.852   0.541 1061969318643812 0 1 
1236 59   4566  985.38 2328.37   0.01  -0.01  21.315  0.023  21.867  21.316  21.580   4.159   0.933 -68.193   4.992   0.929 -69.170  11.379   0.915 -52.373   1.000 1061969318643061 0 1 
1236 59   4508 1417.31 2259.09  -0.05  -0.01  23.340  0.034  23.340  22.850  23.367   4.359   0.819 -31.421   4.666   0.748 -30.186  10.380   0.690 -29.561   0.000 1061969318643018 0 1 
1236 59   2115  812.61  180.52   0.02  -0.05  19.510  0.023  20.100  19.331  19.927   6.444   0.972  12.994   8.772   0.961  20.920  27.058   0.949  11.959   0.815 0 3 1 
1236 59    338 1203.43  844.58  -0.11   0.18  21.297  0.023  21.836  21.158  21.564   5.191   0.882 -70.073   6.292   0.881 -74.360  17.147   0.876 -71.889   0.835 1061969318642122 0 1 
1236 59    829  225.13  250.87   0.01  -0.04     nan    nan     nan     nan  19.896   5.655   0.972  72.779     nan     nan     nan     nan     nan     nan     nan 1061969318641825 0 1 
1236 59   2652 1294.04 1819.95   1.90  -0.24  22.321  0.025  22.321  22.009  22.232   4.563   0.547  15.780   4.833   0.327  15.033   8.229   0.293  15.014   0.000 0 0 1 
1236 59   2899  388.33 3969.74  -0.05  -0.05  21.436  0.023  21.802  21.377  21.597   3.738   0.960 -87.450   4.026   0.934  86.347   7.726   0.918  82.639   0.875 0 0 1 
1236 59   2367 1002.70 2209.60  -0.15  -0.18  19.635  0.023  19.922  19.185  19.846   6.690   0.981   5.928   8.594   0.986  -9.307  26.116   0.977 -56.719   0.457 1061969318642977 0 1 
1236 59    604  880.69 3143.30  -0.01  -0.12  21.171  0.023  21.437  20.929  21.349   4.393   0.972 -12.494   4.965   0.959 -14.924  10.981   0.942 -20.014   0.568 0 0 1 
1236 59   1008  978.30 3035.05   0.13   0.31  22.580  0.026  23.245  22.555  23.017   5.727   0.802   2.069   6.529   0.758  -9.535  18.538   0.692 -16.912   0.972 0 0 1 
1236 59   1269 1182.04 2168.68   0.37  -1.23     nan    nan     nan     nan     nan   2.880   0.926   1.331     nan     nan     nan     nan     nan     nan     nan 0 0 1 
1236 59   4513  388.09 3288.27   0.03  -0.02     nan    nan     nan     nan  20.716   4.600   0.977 -49.281     nan     nan     nan     nan     nan     nan     nan 1061969318643709 0 1 
1236 59   2561 1612.52 2286.35   0.77  -1.19  19.845  0.023  19.925  19.136  19.876   7.217   0.780 -58.012   9.360   0.760 -56.861  31.429   0.700 -55.267   0.132 1061969318643031 0 1 
1236 59   3157  911.93  179.73  -1.00  -1.00   0.000  0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000 -1 -1 -1 
1236 59    571  139.75 2184.18  -0.25   0.13  22.276  0.025  22.565  22.196  22.551   3.798   0.833 -54.545   3.905   0.746 -57.861   6.963   0.708 -63.371   0.802 0 0 1 
1236 59   3726  137.73 2736.43   0.04  -0.23  21.699  0.023  21.927  21.569  21.828   3.613   0.923 -78.381   3.618   0.885 -73.410   6.388   0.837 -67.815   0.660 1061969318643309 0 1 
1236 59   4868 1463.48 2901.25   0.16   0.20  22.336  0.025  23.035  22.338  22.911   5.340   0.748   5.084   6.307   0.702   2.397  17.415   0.685  -8.669   1.000 1061969318643401 0 1 
1236 59   3574  472.69  846.41  -0.05  -0.32  22.394  0.025  22.472  22.028  22.387   4.404   0.864  90.000   4.768   0.829  89.035   9.741   0.817  87.818   0.198 1061969318642128 0 1 
