# Visit  CCD  FakeID  FakeX  FakeY   DiffX   DiffY   CmodMag   CmodErr  ExpMag  DevMag  KronMag  SdssR  SdssBa  SdssPa  ExpR  ExpBa  ExpPa  DevR  DevBa  DevPa  fracDev  parentID  nChild  extended
1236 73    472  530.63 2872.57  -0.03   0.01  21.137  0.018  21.137  20.599  21.139   4.711   0.958  28.176   5.240   0.948  20.381  12.273   0.938  20.552   0.000 1062029448185512 0 1 
1236 73   2327  208.04 1005.52  -0.13  -0.14  21.575  0.018  21.590  21.192  21.629   3.904   0.980   5.282   4.061   0.940 -20.151   7.860   0.889 -30.241   0.043 0 0 1 
1236 73   3648  149.23 3418.16   0.23   0.42  21.034  0.018  21.423  20.764  21.350   5.553   0.895  41.752   6.742   0.860  43.824  18.248   0.845  48.056   0.650 0 0 1 
1236 73   4419 1768.29 3640.45   0.07  -0.16  23.111  0.028  23.111  22.844  23.593   3.558   0.871  13.165   3.308   0.790  22.033   5.210   0.715  32.812   0.000 0 0 1 
1236 73   4621  401.00 2275.62   0.03  -0.05  19.999  0.017  20.148  19.711  20.081   4.210   0.981 -82.978   4.641   0.970 -75.405   9.305   0.957 -65.882   0.371 1062029448185123 0 1 
1236 73   2836  323.28 1436.99   0.06  -0.07  21.469  0.018  21.469  21.097  21.432   3.795   0.959  77.879   3.780   0.969  85.678   6.829   0.970 -87.056   0.000 0 0 1 
1236 73    895  180.57 2553.62   0.01  -0.04  19.909  0.017  20.072  19.663  20.003   4.106   0.991  56.050   4.517   0.981 -81.713   8.662   0.968 -68.182   0.425 0 0 1 
1236 73   2912 1123.24  746.79   0.39   0.37  22.220  0.019  22.327  21.683  22.343   4.927   0.935  42.138   5.542   0.918  39.621  14.750   0.901  36.562   0.207 0 0 1 
1236 73   2878 1225.05 1495.46   0.17  -0.16  22.976  0.026  23.084  22.725  23.026   3.684   0.939  15.791   3.583   0.902   8.619   6.208   0.908  10.519   0.325 0 0 1 
1236 73   1523 1089.14 1261.51   0.11  -0.23  21.554  0.018  21.743  21.236  21.694   4.421   0.974 -65.598   4.873   0.950 -55.869  10.839   0.927 -54.463   0.416 1062029448184525 0 1 
1236 73   1457 1508.61 1482.20  -0.18   0.23  23.195  0.029  23.267  22.888  25.232   3.942   0.838  -8.442   4.029   0.749  -9.559   7.540   0.688  -8.583   0.211 1062029448184653 0 1 
1236 73   2965  454.56 2803.75   0.01  -0.05  20.227  0.017  20.320  19.813  20.272   4.590   0.986 -26.183   5.325   0.957 -26.752  12.042   0.934 -30.744   0.211 0 0 1 
1236 73   2121 1455.56 3562.94   0.29  -0.24  22.951  0.025  23.175  22.684  23.086   4.673   0.744  35.248   5.026   0.645  29.644  11.087   0.589  25.348   0.502 0 0 1 
1236 73   1932 1468.78  499.80   0.14  -0.47     nan    nan     nan     nan     nan   3.181   0.907 -10.999     nan     nan     nan     nan     nan     nan     nan 0 0 1 
1236 73   4436  158.41 3424.84  -1.00  -1.00   0.000  0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000 -1 -1 -1 
1236 73   2339  424.07  695.21  -0.37   0.05  22.929  0.025  22.929  22.401     nan   4.092   0.918 -32.288   4.446   0.847 -39.677  10.475   0.782 -44.484   0.000 0 0 1 
1236 73   4813  368.04 3677.97   0.14  -0.03  22.319  0.020  22.318  21.811  22.344   4.189   0.970   3.546   4.463   0.953  -5.093  10.072   0.925 -14.568   0.000 0 0 1 
1236 73   2321 1653.72 2208.02  -0.71  -0.14  23.113  0.028  23.418  23.061  23.278   3.913   0.746   4.987   4.196   0.566   4.336   7.690   0.472   4.875   0.869 0 0 1 
1236 73   4669 1101.84   20.85  -1.00  -1.00   0.000  0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000 -1 -1 -1 
1236 73   1570  990.64 3606.44   0.11  -0.30  22.175  0.019  22.465  21.961  22.359   4.354   0.899  55.107   4.806   0.844  52.110  10.595   0.819  51.677   0.618 1062029448185940 0 1 
1236 73   4595 1728.58 4116.63  -0.36  -0.26  23.341  0.031  23.429  22.963  23.103   4.348   0.806 -82.656   4.827   0.703 -78.682  10.539   0.628 -77.336   0.217 1062029448186210 0 1 
1236 73   2318   29.50 1538.71  -0.50   0.29  21.981  0.019  22.042  21.490     nan   4.567   0.956   8.560   5.026   0.945  25.702  12.018   0.917  42.701   0.133 0 3 1 
1236 73   3655  841.00 1773.96  -0.01  -0.15  21.528  0.018  21.535  21.069  21.515   4.374   0.954  -6.656   4.761   0.915 -14.540  10.257   0.868 -17.542   0.017 0 0 1 
1236 73   4075  924.68 3351.98  -0.04   0.00     nan    nan     nan     nan  20.963   3.995   0.960  71.783     nan     nan     nan     nan     nan     nan     nan 1062029448185774 0 1 
1236 73    520  988.52 1981.45   0.03   0.07  20.882  0.018  20.882  20.369  20.891   4.623   0.982 -25.946   5.235   0.948 -35.599  12.049   0.926 -40.231   0.000 1062029448184962 0 1 
1236 73    242  770.72  160.40   0.06   0.02  20.654  0.017  20.714  20.254  20.674   4.391   0.977  34.041   4.801   0.979  15.022  10.089   0.966  -6.893   0.150 1062029448183895 0 1 
1236 73   2973 1514.65 2413.38   0.02   0.11  22.608  0.022  22.620  22.218     nan   3.774   0.971  20.054   3.818   0.933  13.625   7.277   0.909  12.588   0.035 0 0 1 
1236 73   3439 1182.22 2757.13   0.01  -0.04  20.476  0.017  20.537  20.083  20.513   4.308   0.992 -80.612   4.733   0.982 -51.444   9.849   0.969 -41.807   0.152 0 0 1 
1236 73    351  626.55 3546.47   0.16   0.04  20.515  0.018  20.592  20.075  20.560   4.642   0.972  14.763   5.259   0.953   9.798  11.978   0.937  -1.682   0.175 1062029448185893 0 1 
1236 73   4557 1903.08 1234.99  -0.08  -0.08  21.278  0.018  21.789  21.097  21.689   5.068   0.881   0.780   5.995   0.844   3.980  17.039   0.797  14.197   0.788 0 2 1 
1236 73   4339  182.05 1780.21  -0.13  -0.11  23.922  0.051  23.922  23.651  23.702   3.551   0.764  61.067   3.158   0.653  65.127   4.602   0.687  75.656   0.000 0 0 1 
