# Visit  CCD  FakeID  FakeX  FakeY   DiffX   DiffY   CmodMag   CmodErr  ExpMag  DevMag  KronMag  SdssR  SdssBa  SdssPa  ExpR  ExpBa  ExpPa  DevR  DevBa  DevPa  fracDev  parentID  nChild  extended
1236 25 152619  728.48  392.40   0.60   0.00  22.879  0.025  22.879  22.421     nan   5.332   0.529 -11.280   5.923   0.390 -13.717  12.917   0.336 -16.306   0.000 1061823289753808 0 1 
1236 25  43892  106.60  262.61   0.20   0.06  22.020  0.020  22.092  21.540  22.086   4.624   0.846  14.033   5.264   0.784  11.717  12.676   0.743   9.621   0.161 0 0 1 
1236 25  75262  703.90 3231.22  -0.15   0.07  22.188  0.020  22.276  21.698  22.225   5.524   0.626 -19.593   6.460   0.521 -19.641  16.529   0.459 -19.930   0.180 0 0 1 
1236 25 165890  647.00 1265.50  -0.55   0.00  23.151  0.030  23.151  22.797     nan   3.767   0.877  55.582   3.657   0.803  54.037   6.641   0.735  49.763   0.000 0 0 1 
1236 25  20502  696.75 2289.30   0.02  -0.04  21.563  0.019  21.581  21.065  21.580   4.946   0.765  -7.487   5.660   0.683  -6.378  13.252   0.623  -6.569   0.041 0 0 1 
1236 25  67860 1517.05  160.53   0.11   0.28  22.178  0.021  22.207  21.833  22.147   3.945   0.885 -72.630   4.055   0.808 -77.556   7.470   0.770 -79.970   0.089 0 0 1 
1236 25   9848 1157.07 1199.63  -0.03  -0.11  22.168  0.020  22.206  21.824  22.174   3.946   0.928 -26.239   3.994   0.891 -26.558   7.444   0.851 -23.614   0.108 0 0 1 
1236 25 106406  632.40 2597.03  -0.16  -1.23  23.072  0.026  23.073  22.387     nan   5.688   0.663  16.502   6.610   0.590  19.237  18.971   0.558  22.055   0.000 0 0 1 
1236 25  12865 1604.04 3595.60   0.12   0.09  22.615  0.023  22.679  22.278  22.640   4.354   0.714  49.111   4.796   0.562  48.429   9.758   0.458  47.188   0.172 0 0 1 
1236 25  76293  488.24 3622.54   0.01   0.06     nan    nan     nan     nan     nan   3.158   0.904 -28.541     nan     nan     nan     nan     nan     nan     nan 0 2 1 
1236 25 131687 1635.13 3273.74   0.24   0.20  23.287  0.033  23.290  22.933     nan   3.811   0.826  16.774   3.814   0.703  14.579   7.369   0.567  11.835   0.000 0 0 1 
1236 25 128443 1386.82 2443.81  -0.02  -0.12  20.186  0.018  20.187  19.611  20.175   5.614   0.847  33.512   6.681   0.807  35.096  16.818   0.780  36.434   0.000 0 0 1 
1236 25 148551 1094.41 3113.77   0.01   0.04  21.192  0.018  21.247  20.798  21.220   4.237   0.970  69.151   4.535   0.947  76.392   9.255   0.942  81.558   0.135 0 0 1 
1236 25 108539  596.32  122.51  -0.17  -0.16  22.247  0.021  22.250  21.770  22.236   5.210   0.669 -83.525   5.837   0.558 -84.509  13.094   0.495 -85.526   0.008 0 0 1 
1236 25  43939 1027.47 3634.98  -0.37  -0.66  22.580  0.022  22.583  22.078  22.620   4.483   0.901 -86.390   4.866   0.843 -78.700  11.141   0.785 -77.212   0.000 1061823289755689 0 1 
1236 25 171235 1752.69 3797.75  -0.07  -0.01  21.910  0.020  21.913  21.422  22.554   4.830   0.799  -5.373   5.307   0.736  -8.382  12.010   0.676 -11.231   0.000 0 0 1 
1236 25 189093  291.62 2974.07   0.07  -0.48  23.056  0.030  23.069  22.875  23.038   3.323   0.729 -13.100   2.966   0.507 -14.457   4.006   0.435 -14.086   0.071 1061823289755370 0 1 
1236 25  99852  576.41 1020.70  -0.04  -0.04  20.509  0.018  20.512  20.251  20.491   3.513   0.930 -87.832   3.364   0.864 -86.321   5.035   0.835 -84.764   0.015 0 0 1 
1236 25 150686 1985.71 2423.96   0.06   0.11  22.299  0.021  22.300  21.918  22.327   4.542   0.673  33.524   4.782   0.541  32.919   9.291   0.475  31.546   0.000 1061823289754998 0 1 
1236 25 106554 1084.63 2571.32   0.19  -0.61  22.857  0.024  22.859  22.347  23.487   5.833   0.623 -87.449   6.639   0.490 -87.270  16.095   0.411 -85.738   0.000 1061823289755077 0 1 
1236 25  14426 1875.81  658.85  -0.23  -0.15  22.219  0.020  22.292  21.645  22.156   5.131   0.799  10.323   5.995   0.731  12.394  16.420   0.677  12.115   0.146 0 0 1 
1236 25 180472  869.52 3631.34   0.75   0.71  21.035  0.018  21.037  20.524  21.029   5.829   0.630  27.826   6.933   0.521  28.067  16.842   0.442  28.144   0.000 0 0 1 
1236 25 101578  710.37 2158.94   0.06   0.14  22.235  0.021  22.351  21.938  22.376   4.327   0.814 -58.870   4.614   0.722 -61.193   9.042   0.678 -61.441   0.309 0 0 1 
1236 25  89445 1467.05 1517.76  -0.04  -0.06  20.197  0.018  20.197  19.685  20.181   5.142   0.878  66.099   6.008   0.825  66.698  13.921   0.794  66.746   0.000 1061823289754421 0 1 
1236 25  56863 1398.62 2091.37  -0.17  -0.10  22.270  0.021  22.282  21.991  22.260   3.526   0.907  42.373   3.304   0.857  46.887   5.121   0.860  50.651   0.038 0 0 1 
1236 25 194870  401.39  786.05  -0.30  -0.07  22.421  0.021  22.420  21.780  22.232   5.275   0.768  -1.162   5.934   0.734  -3.592  15.886   0.716  -6.460   0.000 0 0 1 
1236 25  93374 1942.89 1641.23  -0.03  -0.01  20.461  0.018  20.684  20.091  20.604   5.429   0.787  35.927   6.505   0.718  37.127  16.057   0.729  39.966   0.430 0 2 1 
1236 25 188577 1324.50 3145.06   0.03  -0.07  20.952  0.018  21.019  20.444  20.987   5.239   0.856  67.484   6.131   0.807  71.092  15.399   0.763  73.127   0.136 0 0 1 
1236 25  28008  664.14 2063.05  -0.57  -0.10  22.923  0.026  22.944  22.549  22.935   4.033   0.865   9.797   3.949   0.850   8.063   7.237   0.871   2.592   0.062 0 0 1 
1236 25 185552 1784.47  234.66  -0.10  -0.06  21.308  0.019  21.320  20.981  21.287   4.636   0.651  -3.857   5.038   0.500  -3.710   9.190   0.427  -4.063   0.044 0 0 1 
1236 25 193532  912.41 3825.32  -0.50  -0.23     nan    nan     nan     nan  22.908   2.911   0.799  10.238     nan     nan     nan     nan     nan     nan     nan 1061823289755814 0 1 
1236 25  32710 1856.96 3706.76   0.13  -0.00  22.138  0.021  22.415  22.007  22.179   4.847   0.569  43.946   5.415   0.393  46.169  10.599   0.350  48.173   0.700 0 0 1 
1236 25  79320  555.88 1241.46   0.03  -0.04  22.769  0.025  22.772  22.507  22.781   3.482   0.901  81.995   3.284   0.804  85.054   4.984   0.763  88.370   0.015 0 0 1 
1236 25 146620 1822.09 1607.55  -0.20   0.00  21.710  0.019  21.710  21.269  21.677   4.139   0.934  12.232   4.300   0.918  15.300   8.666   0.918  14.477   0.000 1061823289754497 0 1 
1236 25 104184 1833.86 1859.99  -0.05  -0.20  20.347  0.018  20.423  19.829  20.367   5.724   0.800  84.267   6.943   0.741  83.926  17.987   0.699  84.744   0.155 0 0 1 
1236 25  45673  360.71 1034.59   0.15   0.32  22.699  0.022  22.698  22.179     nan   7.255   0.461  56.384   8.372   0.359  56.769  20.873   0.292  56.647   0.000 0 2 1 
1236 25  32932 1984.54 1797.25  -0.34  -0.45  22.891  0.025  22.891  22.287     nan   5.212   0.722  62.136   5.851   0.646  65.047  15.156   0.606  67.257   0.000 0 0 1 
