# Visit  CCD  FakeID  FakeX  FakeY   DiffX   DiffY   CmodMag   CmodErr  ExpMag  DevMag  KronMag  SdssR  SdssBa  SdssPa  ExpR  ExpBa  ExpPa  DevR  DevBa  DevPa  fracDev  parentID  nChild  extended
1236 50   3479 1690.75 2438.70   0.01  -0.13  22.545  0.022  22.545  22.187  22.524   3.659   0.936  27.479   3.543   0.927  19.063   6.176   0.943  17.121   0.000 0 0 1 
1236 50   4162 1776.55  691.80  -0.08  -0.02     nan    nan     nan     nan  20.592   4.303   0.981  10.334     nan     nan     nan     nan     nan     nan     nan 1061930663936480 0 1 
1236 50   3195  263.64 3753.61  -0.08  -0.16  22.804  0.024  22.859  22.420  22.822   4.084   0.944 -58.738   4.210   0.889 -59.725   8.653   0.827 -61.265   0.143 0 0 1 
1236 50   1372 1189.38  819.65   0.62   0.15  22.887  0.023  22.887  22.182  22.953   5.252   0.824 -89.096   6.134   0.737  87.895  18.475   0.668  85.549   0.000 0 0 1 
1236 50   3627 1712.89   63.58  -0.08   0.04  21.719  0.019  21.832  21.306  21.888   4.650   0.916 -17.910   5.280   0.860 -23.502  12.337   0.810 -26.042   0.249 0 0 1 
1236 50     15  388.59  777.03  -0.10  -0.06  20.967  0.018  20.997  20.568  20.999   4.333   0.950  25.908   4.620   0.943  25.785   9.196   0.941  22.994   0.078 0 0 1 
1236 50   2476  910.88 3509.15   0.17  -0.32  21.754  0.019  22.127  21.578  21.677   4.035   0.975  53.997   4.414   0.975  31.667  10.231   0.957   7.130   0.723 1061930663938178 0 1 
1236 50   3375 1725.90 2680.94   0.11   0.02  20.648  0.018  20.767  20.354  20.712   4.303   0.918 -77.167   4.679   0.886 -76.310   9.097   0.871 -73.028   0.313 1061930663937644 0 1 
1236 50   4347 1677.83 3582.82  -1.80   0.20     nan    nan     nan     nan     nan   3.100   0.869 -21.883     nan     nan     nan     nan     nan     nan     nan 0 0 1 
1236 50   1851  848.38 2429.20  -0.00  -0.03  21.104  0.018  21.104  20.537  21.098   4.764   0.955 -39.980   5.387   0.945 -41.385  13.129   0.938 -46.644   0.000 0 0 1 
1236 50   1126 1650.12  532.72   0.13   0.05     nan    nan     nan     nan  20.300   4.306   0.930  74.167     nan     nan     nan     nan     nan     nan     nan 1061930663936483 0 1 
1236 50   4238 1979.49 1901.23   0.11  -0.03  20.532  0.018  20.716  20.229  20.648   4.307   0.982 -19.167   4.803   0.970 -33.163  10.383   0.950 -38.175   0.415 1061930663937181 0 1 
1236 50   2530  400.92 2150.35  -0.04  -0.06  19.984  0.018  20.131  19.714  20.073   4.152   0.993 -23.418   4.566   0.979 -15.215   8.871   0.966 -17.926   0.380 0 0 1 
1236 50   4232  501.66 3439.54   0.04   0.07  21.921  0.019  22.126  21.670  22.117   4.311   0.971 -82.528   4.541   0.965 -77.618   9.369   0.943 -78.031   0.486 1061930663938139 0 1 
1236 50   1479 1377.27 1028.13   0.04  -0.09  20.524  0.018  20.682  20.197  20.636   4.422   0.969 -38.807   4.934   0.951 -41.841  10.666   0.936 -44.791   0.363 1061930663936696 0 1 
1236 50   3393 2015.14 1278.94  -0.14   0.06  20.392  0.018  20.463  20.144  20.405   3.539   0.981  50.848   3.477   0.986  26.028   5.720   0.972  -4.131   0.238 1061930663936847 0 1 
1236 50   1480  496.57 2364.95  -0.01  -0.02  22.409  0.020  22.523  21.881     nan   5.029   0.870  15.965   5.701   0.826  19.192  15.254   0.794  20.927   0.220 0 0 1 
