# Visit  CCD  FakeID  FakeX  FakeY   DiffX   DiffY   CmodMag   CmodErr  ExpMag  DevMag  KronMag  SdssR  SdssBa  SdssPa  ExpR  ExpBa  ExpPa  DevR  DevBa  DevPa  fracDev  parentID  nChild  extended
1236 43   2817  710.48 3968.68   0.30   0.44  23.219  0.036  23.503  23.013  23.245   5.032   0.701  29.406   5.138   0.647  30.802  10.374   0.717  30.610   0.623 0 0 1 
1236 43   1070 1383.58 2665.79  -0.58  -0.14  23.670  0.049  24.291  23.670  23.699   5.831   0.389  48.083   5.213   0.137  46.253  11.484   0.305  45.187   1.000 0 0 1 
1236 43    979 1297.56  742.58  -0.38  -0.43  22.509  0.028  22.973  22.492  22.762   3.936   0.826  11.544   4.178   0.771   7.791   8.692   0.751   2.099   0.970 0 0 1 
1236 43   4148  865.62 1864.92  -1.00  -1.00   0.000  0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000 -1 -1 -1 
1236 43   3423  286.59 3127.69  -0.21  -1.04     nan    nan     nan     nan     nan   2.816   0.636 -74.377     nan     nan     nan     nan     nan     nan     nan 0 0 1 
1236 43   4402  220.47 3772.64   0.23   0.37  24.530  0.109  24.573  24.527  24.356   2.245   0.884  73.604   1.159   0.711  81.629   0.971   0.696  81.524   0.920 1061900599166955 0 1 
1236 43   4203 1732.91 2899.03  -0.14  -0.11  21.632  0.025  21.986  21.497  21.764   4.081   0.946 -33.147   4.487   0.926 -31.581   9.483   0.922 -36.815   0.756 0 0 1 
1236 43   1403  933.55 1861.70  -0.01  -0.07  19.855  0.025  20.527  19.855  20.176   4.631   0.974  88.095   7.102   0.851 -82.481  18.783   0.833 -79.372   1.000 0 6 1 
1236 43   2809  404.96 3737.61  -0.29  -0.09  22.621  0.030  22.892  22.611  22.582   3.326   0.848 -80.312   3.080   0.742 -73.997   4.563   0.738 -69.536   0.966 0 0 1 
1236 43   2323  136.61 1280.62   0.11   0.15  22.095  0.027  22.459  22.095  22.141   3.221   0.879  20.538   3.036   0.795  13.846   5.054   0.831   2.556   1.000 0 0 1 
1236 43   3762 1479.60 1345.86  -0.08  -0.14  20.855  0.025  21.284  20.855  21.037   3.506   0.979  86.496   3.690   0.978  78.350   6.918   0.993 -71.352   1.000 0 0 1 
1236 43   2965  597.72 3147.24   0.20  -0.00  21.935  0.026  22.254  21.858  22.091   3.671   0.946  33.217   3.802   0.907  19.606   6.996   0.887  21.522   0.825 0 0 1 
1236 43   2873  685.42  466.85  -0.06   0.06  21.487  0.025  22.900  21.335  22.114   3.420   0.912  34.700   3.365   0.894  20.904  36.466   0.405  -2.942   0.941 0 4 1 
1236 43   4155  403.61 1119.32   0.70   0.91  23.009  0.031  23.243  22.654  22.663   7.624   0.618 -53.836   9.507   0.553 -53.031  24.324   0.537 -52.546   0.446 1061900599165465 0 1 
1236 43    815 1624.04 1609.93   0.02  -0.06  20.017  0.025  20.305  20.018  20.107   3.021   0.973  65.557   2.760   0.989  78.254   4.073   0.983 -37.344   1.000 0 0 1 
1236 43   3176  377.44 2158.47  -0.02  -0.08  22.025  0.026  22.358  22.025  22.112   3.452   0.843  15.461   3.389   0.729  11.381   5.599   0.695   7.480   1.000 0 0 1 
1236 43   4970 1185.81 1234.36  -0.34  -0.42  23.555  0.045  23.615  23.395     nan   3.210   0.885 -24.214   2.952   0.693 -30.147   4.303   0.559 -37.526   0.282 0 0 1 
1236 43   2371  161.59  317.75  -1.00  -1.00   0.000  0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000 -1 -1 -1 
1236 43   3780  571.39 3240.51  -0.12   0.33  21.914  0.026  22.357  21.914  22.139   4.643   0.730  81.228   9.911   0.493 -70.468  19.006   0.532 -72.595   1.000 0 3 1 
1236 43    178 1454.87 1049.42  -0.01  -0.04  20.839  0.025  21.082  20.828  20.918   3.003   0.965  54.450   2.624   0.981  51.588   3.660   0.982 -45.927   0.959 0 0 1 
1236 43    337 2007.96  988.01   0.04  -0.01  20.857  0.025  21.294  20.857  21.032   3.550   0.964  52.580   3.802   0.947  60.510   7.295   0.935  46.073   1.000 0 2 1 
1236 43   1000 1903.56   23.41  -0.56   0.59  22.227  0.026  22.754  22.217  22.661   4.006   0.911  19.716   4.300   0.908   9.162   9.383   0.947 -20.051   0.984 0 2 1 
1236 43   4293  423.33 2255.39   0.16  -0.03  21.625  0.025  22.087  21.613  21.865   3.810   0.902  34.207   4.281   0.868  29.725   8.662   0.879  21.103   0.978 0 0 1 
1236 43   1334  931.44  820.74  -0.05  -0.04  20.365  0.025  20.793  20.364  20.576   3.688   0.992 -45.504   4.088   0.980 -34.157   7.773   0.970 -33.821   0.998 1061900599165325 0 1 
1236 43   3293 1892.52  544.71   0.17   0.07  24.037  0.066  24.134  24.048  23.680   3.143   0.543  32.699   2.923   0.135  32.012   2.937   0.135  31.746   1.000 0 0 1 
1236 43   3955  973.37 3190.15  -0.01  -0.03  20.213  0.025  20.763  20.213  20.520   4.377   0.975  46.719   5.512   0.947  30.032  12.606   0.935  18.907   1.000 0 0 1 
1236 43   1792  910.13 2224.75   0.18   0.02  21.821  0.026  22.329  21.773  22.140   4.357   0.943 -49.781   4.827   0.951 -36.143  11.193   0.930 -23.806   0.930 0 0 1 
1236 43   3768  589.26 1526.20   0.04  -0.03  20.621  0.025  21.063  20.621  20.810   3.639   0.957  48.516   4.100   0.928  54.012   7.855   0.934  56.654   1.000 0 0 1 
1236 43    776 1126.39 1352.96  -0.58   0.34  24.228  0.075  24.228  24.143     nan   3.466   0.775 -37.249   3.060   0.552 -30.569   3.482   0.392 -26.867   0.000 1061900599165593 0 1 
1236 43   3043  790.07 3948.70  -1.00  -1.00   0.000  0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000 -1 -1 -1 
1236 43   4192  741.69 3491.53  -0.00  -0.13  22.146  0.026  22.652  22.148  22.486   4.160   0.880 -53.550   4.625   0.848 -54.612   9.988   0.809 -56.502   1.000 0 0 1 
1236 43   3868 1649.02 1793.19   0.03  -0.04  21.061  0.025  21.579  21.061  21.330   4.275   0.931  66.460   5.012   0.887  63.362  10.858   0.889  61.097   1.000 0 2 1 
1236 43   1483 1486.99  880.51   0.19  -0.49  22.379  0.028  22.720  22.379  22.353   2.835   0.871  77.663   2.389   0.780  75.788   3.693   0.875  74.422   1.000 1061900599165337 0 1 
1236 43     28  175.47 2901.70  -0.03  -0.15  20.415  0.025  20.831  20.400  20.628   3.770   0.948  64.637   4.165   0.928  56.612   7.940   0.927  46.906   0.969 1061900599166404 0 1 
1236 43   4054 1098.15  346.54   0.11  -0.29  23.447  0.042  23.803  23.447  23.490   4.258   0.560  52.226   4.527   0.316  51.785   7.934   0.289  49.617   1.000 0 0 1 
1236 43    638 1535.82 1624.60  -0.45  -0.28  23.195  0.037  24.170  23.005  23.227   2.382   0.869 -13.282   1.758   0.467 -16.185  13.319   0.447  26.604   0.873 1061900599165719 0 1 
1236 43   1945 1540.17 3008.05  -1.00  -1.00   0.000  0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000 -1 -1 -1 
1236 43   4563 1786.95  714.26   0.81  -0.22  22.658  0.029  23.218  22.627  23.080   4.982   0.663 -81.811   5.712   0.575 -84.456  13.742   0.574 -84.131   0.958 1061900599165256 0 1 
1236 43   2013  465.45  600.96  -0.01  -0.11  20.379  0.025  20.818  20.379  20.574   3.705   0.962  46.044   4.095   0.955  42.058   7.785   0.970  17.726   1.000 0 0 1 
1236 43   1816  860.21 1535.21   0.02  -0.01  21.053  0.025  21.445  20.951  21.284   4.227   0.935  69.679   4.730   0.921  77.588  10.004   0.923  84.796   0.820 1061900599165679 0 1 
1236 43   1982  592.81 1303.84  -1.00  -1.00   0.000  0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000 -1 -1 -1 
1236 43   1395  361.28 3137.89  -0.04  -0.06  20.426  0.025  20.957  20.417  20.745   4.550   0.974 -20.797   5.583   0.975  -3.792  12.805   0.941 -16.585   0.985 1061900599166546 0 1 
1236 43   3572  609.76 2865.65  -0.55   0.39  23.669  0.042  23.668  23.220  22.906   7.505   0.419 -87.866   8.243   0.240 -85.425  18.049   0.216 -84.778   0.000 0 2 1 
1236 43    286 1429.50 1951.78  -0.26  -0.04  22.486  0.029  22.755  22.431  22.558   3.532   0.859 -27.637   3.400   0.779 -22.380   5.455   0.781 -14.164   0.844 1061900599165906 0 1 
1236 43   3846  802.11  153.97  -0.18   0.07  23.453  0.045  23.453  23.450  23.443   2.280   0.869  56.273   1.187   0.669  59.665   0.816   0.632  57.882   0.000 1061900599165008 0 1 
1236 43   2772 1508.51 2854.89  -0.85  -0.08     nan    nan     nan     nan  23.389   3.376   0.777  50.015     nan     nan     nan     nan     nan     nan     nan 1061900599166374 0 1 
1236 43   2120 1495.16 2466.12   0.16   0.00  20.204  0.025  20.610  20.204  20.365   3.452   0.975  24.932   3.693   0.949  12.309   6.780   0.922   4.816   1.000 1061900599166174 0 1 
1236 43   3723  430.70 3175.73   0.02  -0.15  20.593  0.025  21.171  20.594  20.948   4.562   0.963  47.358   5.711   0.949  47.857  13.455   0.952  41.969   1.000 0 0 1 
1236 43   3277  774.36 3190.33   0.08  -0.16  21.917  0.026  22.335  21.778  22.066   4.916   0.874 -25.187   5.680   0.832 -23.131  13.374   0.818 -16.695   0.785 1061900599166590 0 1 
1236 43   3022 1416.27 3833.92  -0.14  -0.12  21.241  0.025  21.636  21.242  21.386   3.401   0.929  63.190   3.479   0.911  68.851   6.227   0.905  79.359   1.000 0 0 1 
1236 43   2855  122.71 3498.45  -0.35   0.14  22.699  0.030  22.893  22.491  22.783   3.759   0.871  80.597   3.834   0.795  83.660   7.287   0.749  86.498   0.520 0 0 1 
1236 43   1298 1724.68 3311.90   0.01  -0.13  20.659  0.025  21.185  20.645  20.948   4.214   0.953  58.056   4.989   0.960  58.290  11.046   0.986  68.635   0.978 0 2 1 
1236 43   1009 1172.17 2594.64  -0.05   0.68  22.255  0.027  22.678  22.108  22.479   5.080   0.765  62.945   5.668   0.733  61.295  13.152   0.757  61.879   0.782 0 0 1 
1236 43   4886 1506.96 1190.96   0.36  -0.22  22.719  0.030  23.333  22.720  22.701   5.453   0.620  -1.572   6.282   0.526  -2.840  15.458   0.508  -3.306   1.000 0 0 1 
1236 43   2402 1178.36 3889.18  -0.21   0.53  21.745  0.025  22.103  21.541  21.726   4.809   0.750 -82.577   5.519   0.683 -80.970  13.164   0.657 -79.823   0.685 0 0 1 
1236 43   4942 1782.68 4071.28   0.48  -0.44  23.972  0.063  24.114  23.967     nan   4.055   0.591 -48.237   3.779   0.283 -50.056   4.634   0.213 -54.502   0.970 0 0 1 
1236 43   2482  851.70  965.39  -0.04   0.02     nan    nan     nan     nan     nan   6.349   0.731 -39.015     nan     nan     nan     nan     nan     nan     nan 0 0 1 
1236 43   3101  656.85 1266.85   0.01  -0.02  20.606  0.025  21.085  20.606  20.833   3.924   0.941  66.661   4.601   0.901  71.571   9.283   0.924  77.079   1.000 0 2 1 
1236 43    112  540.20 2843.36   0.38   0.13  22.972  0.033  23.406  22.972  23.480   3.900   0.839  36.090   3.945   0.804  38.467   7.375   0.817  38.530   1.000 0 0 1 
1236 43    406  288.76 2177.34   0.24  -0.12  22.636  0.029  22.756  22.326  22.588   4.154   0.818 -50.165   4.246   0.748 -51.758   8.348   0.734 -55.465   0.312 0 0 1 
