# Visit  CCD  FakeID  FakeX  FakeY   DiffX   DiffY   CmodMag   CmodErr  ExpMag  DevMag  KronMag  SdssR  SdssBa  SdssPa  ExpR  ExpBa  ExpPa  DevR  DevBa  DevPa  fracDev  parentID  nChild  extended
1236 32   3706  728.48  392.40  -0.14  -0.53  19.977  0.031  20.414  19.720  20.253   5.750   0.928  70.933   7.317   0.919  75.738  20.637   0.914  80.354   0.689 0 0 1 
1236 32   1442   82.19  520.57  -0.19  -0.57  23.219  0.037  23.219  22.599     nan   6.718   0.652   1.490   7.656   0.586   3.614  21.211   0.508   7.002   0.000 0 0 1 
1236 32   1356 1833.86 1859.99  -0.14  -0.30  22.781  0.035  22.916  22.504     nan   4.210   0.840 -30.134   4.313   0.761 -30.468   8.425   0.712 -29.750   0.362 0 0 1 
1236 32   2972 1604.04 3595.60   0.05   0.25  22.307  0.032  22.681  21.994  22.419   4.493   0.953 -85.866   5.258   0.924 -86.152  14.447   0.928 -83.232   0.613 1061853354526923 0 1 
1236 32   2983 1085.95 1531.70  -0.14  -0.12  20.663  0.031  21.019  20.613  20.847   3.645   0.991 -69.314   3.920   0.954 -85.136   7.324   0.924  87.883   0.889 0 2 1 
1236 32    349  488.24 3622.54  -0.04  -0.02  21.715  0.031  22.007  21.662  21.870   3.459   0.976 -10.096   3.430   0.945  -9.572   5.787   0.926 -11.626   0.858 0 0 1 
1236 32   1217 1635.13 3273.74   0.44  -0.55     nan    nan     nan     nan     nan   3.374   0.729  84.804     nan     nan     nan     nan     nan     nan     nan 0 0 1 
1236 32   3290 1094.41 3113.77   0.06  -0.06  21.533  0.031  21.949  21.507  21.745   3.928   0.902 -56.851   4.290   0.841 -58.706   8.402   0.830 -54.720   0.948 0 0 1 
1236 32   1214  596.32  122.51   0.03  -0.07  20.157  0.031  20.568  20.046  20.410   4.672   0.960 -56.426   5.582   0.955 -63.800  12.507   0.936 -60.483   0.814 1061853354524747 0 1 
1236 32   3186  277.20 1058.59   0.03  -0.02     nan    nan     nan     nan     nan   0.289   1.000   0.000     nan     nan     nan     nan     nan     nan     nan 0 0 1 
1236 32   2776 1327.55  731.47   0.03  -0.04  20.693  0.031  21.044  20.672  20.864   3.520   0.988 -34.471   3.612   0.984 -44.674   6.302   0.973 -32.908   0.947 0 0 1 
1236 32   4704 1822.09 1607.55   0.02   0.07  22.101  0.032  22.216  21.649  24.497   5.717   0.746 -39.049   6.528   0.669 -39.502  16.397   0.604 -39.829   0.241 0 0 1 
1236 32   4839  576.41 1020.70  -0.07   0.12  22.385  0.032  22.531  21.852  22.383   4.685   0.946  60.708   5.362   0.920  61.490  14.786   0.908  68.618   0.267 0 0 1 
1236 32   3671 1985.71 2423.96   0.01  -0.04  19.993  0.031  20.120  19.756  20.050   3.839   0.990  15.485   4.007   0.983  21.561   7.088   0.977  20.355   0.369 0 0 1 
1236 32   2417 1346.13 2462.32  -0.04  -0.24  22.752  0.034  22.832  22.371  22.737   3.995   0.858  -6.816   4.123   0.809  -5.310   8.461   0.801  -2.816   0.200 0 0 1 
1236 32    760 1084.63 2571.32  -0.12  -0.20  22.040  0.031  22.183  21.437  22.149   5.999   0.857 -87.005   7.164   0.830 -89.055  21.693   0.818  89.615   0.244 0 0 1 
1236 32   1866  555.88 1241.46  -0.14  -0.13  20.784  0.031  20.984  20.260  20.941   5.615   0.959  16.824   6.848   0.951  17.179  20.086   0.954  19.252   0.338 0 2 1 
1236 32   2722 1346.90 3331.30  -0.01  -0.06  19.474  0.031  19.840  19.197  19.726   5.627   0.993  58.435   7.184   0.986  62.654  19.036   0.992  53.841   0.623 0 0 1 
1236 32   4081   70.94 2750.93  -0.01  -0.06  22.784  0.035  23.157  22.759  22.868   3.516   0.892  69.661   3.409   0.852  80.041   6.108   0.871 -76.492   0.943 1061853354526404 0 1 
1236 32   1725 1875.81  658.85   0.11  -0.15  21.904  0.032  22.149  21.893  21.967   3.107   0.908  68.321   2.773   0.815  66.538   3.975   0.783  65.865   0.957 0 0 1 
1236 32   1853  869.52 3631.34  -0.60  -0.07  22.558  0.033  23.026  22.470  22.933   6.955   0.558 -64.541   8.074   0.445 -65.491  19.692   0.395 -65.717   0.867 0 2 1 
1236 32    793  710.37 2158.94   0.77   0.72     nan    nan     nan     nan     nan   3.538   0.860  67.475     nan     nan     nan     nan     nan     nan     nan 0 0 1 
1236 32    933 1467.05 1517.76  -0.09   0.18  21.845  0.031  21.941  21.138  21.755   5.485   0.970  47.408   6.649   0.953  38.056  21.449   0.939  31.070   0.159 0 0 1 
1236 32   1180 1398.62 2091.37  -1.00  -1.00   0.000  0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000 -1 -1 -1 
