# Visit  CCD  FakeID  FakeX  FakeY   DiffX   DiffY   CmodMag   CmodErr  ExpMag  DevMag  KronMag  SdssR  SdssBa  SdssPa  ExpR  ExpBa  ExpPa  DevR  DevBa  DevPa  fracDev  parentID  nChild  extended
1236 35 129890  358.00 1927.93   0.37  -0.50  23.232  0.031  23.634  23.093     nan   4.414   0.775 -57.576   4.817   0.635 -54.350  11.882   0.509 -54.271   0.783 0 0 1 
1236 35 185141 1569.26  268.76   0.37   0.22  21.962  0.019  22.518  21.964  22.229   5.996   0.544 -15.454   7.185   0.474 -14.491  17.084   0.435 -14.118   1.000 1061866239426730 0 1 
1236 35  51798   56.53 3472.48   0.01   0.00  20.598  0.018  21.184  20.598  20.894   4.899   0.788 -88.715   6.680   0.671 -88.093  16.396   0.622 -86.447   1.000 0 2 1 
1236 35 193665 1574.35 2129.72   0.01  -0.22  22.332  0.021  22.537  22.245  22.393   3.194   0.944  68.790   2.899   0.933  77.937   4.445   0.918  71.753   0.719 1061866239427749 0 1 
1236 35  47994 1006.56 1245.15   0.10  -0.09  23.073  0.029  23.382  23.018  23.187   4.030   0.712  48.348   4.092   0.581  49.888   7.354   0.524  50.209   0.865 0 0 1 
1236 35  16563  180.47  944.51   0.14  -0.02  21.392  0.018  21.929  21.392  21.700   5.030   0.657  10.526   6.152   0.564   9.853  13.995   0.534   8.366   1.000 0 0 1 
1236 35 147129 1540.10 3113.59   0.48   0.05  22.853  0.025  23.190  22.664  23.054   3.942   0.911  72.505   4.048   0.937  78.841   8.751   0.978 -85.026   0.687 0 0 1 
1236 35 176866 1000.38 3725.72   0.03  -0.09  20.892  0.018  21.178  20.892  20.995   3.112   0.949  18.707   2.940   0.885  -1.622   4.503   0.824  -5.839   1.000 1061866239428639 0 1 
1236 35 179302  727.64 1089.22   0.13  -0.23  21.188  0.018  21.653  20.974  21.332   5.719   0.778 -53.166   7.162   0.718 -54.833  19.919   0.693 -54.770   0.740 1061866239427175 0 1 
1236 35 145261 1526.54 1495.88   0.19  -0.06  22.023  0.019  22.482  22.010  22.517   5.273   0.602  80.869   6.367   0.451  81.622  13.939   0.380  82.520   0.977 0 0 1 
1236 35 150121 1805.64 2184.88  -0.27   0.22  21.641  0.018  22.073  21.642  21.951   5.388   0.583 -68.945   6.187   0.454 -68.295  12.370   0.412 -67.585   1.000 0 0 1 
1236 35 151813 2018.45  382.73   0.55   0.27  23.074  0.030  23.094  22.904  23.057   3.150   0.843  70.819   2.675   0.698  76.800   3.465   0.649  77.695   0.110 0 0 1 
1236 35  40549 1925.55 2320.12  -0.22  -0.28  21.535  0.018  22.056  21.535  21.766   4.553   0.741  17.494   5.415   0.651  17.152  12.006   0.619  14.495   1.000 0 0 1 
1236 35  70480 1254.20 3602.62  -0.30   0.01  21.791  0.019  22.343  21.671  22.214   5.164   0.873  48.711   5.887   0.897  53.820  15.498   0.928  60.521   0.859 0 0 1 
1236 35  32664  336.52 3371.75   0.12   0.21  21.576  0.018  22.104  21.500  21.853   5.397   0.698  14.469   6.534   0.629  13.753  16.742   0.575   9.643   0.896 0 2 1 
1236 35 121495  543.92 2054.82  -0.48   0.77  22.878  0.025  23.140  22.513     nan   5.593   0.762  57.784   6.164   0.742  51.646  15.841   0.739  41.519   0.480 0 0 1 
1236 35  28494 1787.28 3849.05   0.33  -0.72     nan    nan     nan     nan     nan   3.222   0.845 -57.394     nan     nan     nan     nan     nan     nan     nan 0 0 1 
1236 35  55734 2011.96 3598.38   0.04  -0.38  21.530  0.018  21.923  21.530  21.716   3.686   0.879  46.528   3.866   0.832  44.978   6.829   0.854  41.068   1.000 0 0 1 
1236 35 130294 1376.95 3972.26  -0.18  -0.17     nan    nan     nan     nan     nan   3.104   0.897 -49.924     nan     nan     nan     nan     nan     nan     nan 0 0 1 
1236 35 144753 1551.23 3568.24  -0.84  -0.13     nan    nan     nan     nan     nan   3.028   0.850 -48.385     nan     nan     nan     nan     nan     nan     nan 0 0 1 
1236 35   9996  446.77 3987.53   0.05  -1.16  22.564  0.023  22.568  22.294     nan   4.544   0.645  82.333   4.709   0.478  84.035   7.995   0.361  85.006   0.016 0 0 1 
1236 35 110842 1547.48  925.75  -0.04  -0.12  20.346  0.017  20.715  20.336  20.523   3.977   0.791 -23.429   4.572   0.663 -25.088   8.297   0.613 -25.570   0.975 0 0 1 
