# Visit  CCD  FakeID  FakeX  FakeY   DiffX   DiffY   CmodMag   CmodErr  ExpMag  DevMag  KronMag  SdssR  SdssBa  SdssPa  ExpR  ExpBa  ExpPa  DevR  DevBa  DevPa  fracDev  parentID  nChild  extended
1236 32   2817  710.48 3968.68   0.62   0.11  22.719  0.034  23.061  22.691     nan   7.924   0.711 -33.535   8.258   0.717 -41.258  16.098   0.636 -25.492   0.924 0 4 1 
1236 32   1070 1383.58 2665.79  -0.28  -0.32  24.279  0.077  24.423  24.206  24.224   3.596   0.628 -43.963   3.021   0.347 -41.691   3.964   0.374 -51.733   0.671 0 0 1 
1236 32    979 1297.56  742.58  -0.03  -0.06  23.473  0.047  23.493  23.358  23.376   2.769   0.808  43.016   2.050   0.590  42.638   2.143   0.671  47.488   0.146 1061853354525185 0 1 
1236 32   4148  865.62 1864.92   0.03   0.19  22.069  0.033  22.571  22.054  22.277   4.177   0.895 -48.334   4.573   0.847 -52.745  10.057   0.822 -54.186   0.975 0 0 1 
1236 32   3423  286.59 3127.69   1.06  -0.49  23.034  0.037  23.583  22.986  22.988   4.409   0.793  51.583   4.796   0.719  51.270  11.871   0.683  49.337   0.936 0 0 1 
1236 32   4402  220.47 3772.64   0.25  -0.49  21.710  0.032  22.584  21.711  22.018  15.641   0.511 -60.223  11.876   0.535 -45.889  37.076   0.589 -46.577   1.000 1061853354527015 0 1 
1236 32   4203 1732.91 2899.03  -0.01   0.60  21.345  0.032  21.738  21.150  21.626   5.545   0.736  82.059   6.518   0.681  82.574  16.049   0.662  82.113   0.716 1061853354526494 0 1 
1236 32   1403  933.55 1861.70   0.03  -0.07  20.161  0.031  20.739  20.161  20.421   4.174   0.969  38.708   5.046   0.960  37.947  11.783   0.957  36.444   1.000 0 3 1 
1236 32   2809  404.96 3737.61   0.06  -0.17  22.544  0.034  22.854  22.506  22.708   3.402   0.917   2.476   3.256   0.905  13.939   5.422   0.912  34.517   0.899 0 0 1 
1236 32   2323  136.61 1280.62   0.00  -0.18  21.927  0.033  22.283  21.927  21.990   3.401   0.930 -50.545   3.524   0.848 -49.972   6.054   0.803 -49.121   1.000 0 0 1 
1236 32   3762 1479.60 1345.86  -0.02  -0.06  20.916  0.032  21.305  20.916  21.078   3.450   0.967  87.548   3.572   0.932  82.813   6.398   0.916  81.785   1.000 0 0 1 
1236 32   2965  597.72 3147.24  -0.22   0.06  22.331  0.033  22.671  22.331  22.372   3.008   0.848 -48.991   2.827   0.626 -51.184   4.846   0.562 -52.343   1.000 1061853354526721 0 1 
1236 32   2873  685.42  466.85   0.35   0.25  23.037  0.039  23.160  22.959  23.006   3.137   0.836  41.602   2.663   0.697  40.293   3.395   0.696  38.871   0.618 1061853354524964 0 1 
1236 32   4155  403.61 1119.32   0.80   0.10  24.552  0.096  24.552  24.435  24.672   3.113   0.757 -25.467   2.629   0.526 -27.181   3.025   0.425 -30.787   0.000 1061853354525405 0 1 
1236 32    815 1624.04 1609.93  -0.01  -0.05  20.023  0.032  20.303  20.023  20.125   3.039   0.987  42.196   2.797   0.986  59.582   4.059   0.989 -60.440   1.000 1061853354525717 0 1 
1236 32   3176  377.44 2158.47  -0.07  -0.21  22.264  0.033  22.490  22.215  22.340   3.073   0.968 -26.903   2.761   0.917 -41.704   4.149   0.873 -54.230   0.829 0 0 1 
1236 32   4970 1185.81 1234.36  -0.16  -0.13  23.665  0.051  23.749  23.552     nan   3.254   0.860 -25.943   2.892   0.697 -32.080   3.978   0.575 -41.157   0.435 0 0 1 
1236 32   2371  161.59  317.75   0.30  -1.21     nan    nan     nan     nan     nan   2.919   0.868  12.112     nan     nan     nan     nan     nan     nan     nan 0 0 1 
1236 32   3780  571.39 3240.51   0.04   0.14  22.349  0.033  22.852  22.350  22.256   3.897   0.946 -84.931   4.261   0.891 -88.918   9.076   0.872 -89.883   1.000 0 0 1 
1236 32    178 1454.87 1049.42   0.00  -0.05  20.864  0.032  21.077  20.835  20.924   2.976   0.984 -76.167   2.593   0.960 -60.633   3.594   0.930 -52.105   0.883 0 0 1 
1236 32    337 2007.96  988.01   0.04  -0.01  20.846  0.032  21.287  20.846  21.093   3.612   0.988 -64.698   3.853   0.988 -41.671   7.632   0.932 -59.585   1.000 0 2 1 
1236 32   1000 1903.56   23.41   0.44  -0.41     nan    nan     nan     nan  22.914   4.009   0.772 -67.839     nan     nan     nan     nan     nan     nan     nan 0 2 1 
1236 32   4293  423.33 2255.39   0.02   0.34  20.934  0.032  21.581  20.935  21.368   5.421   0.890 -22.710   6.641   0.922 -17.107  16.844   0.942 -21.505   1.000 1061853354526090 0 1 
1236 32   1334  931.44  820.74  -0.03  -0.05  20.430  0.032  20.835  20.429  20.625   3.600   0.998 -86.011   3.907   0.989 -25.753   7.226   0.965 -21.921   0.999 0 0 1 
1236 32   3293 1892.52  544.71  -0.33   1.12  23.610  0.044  23.610  23.124     nan   6.383   0.491  76.224   7.328   0.362  78.113  17.468   0.300  80.747   0.000 0 0 1 
1236 32   3955  973.37 3190.15   0.08  -0.02  20.214  0.031  20.742  20.191  20.511   4.546   0.964 -33.261   5.525   0.965 -42.250  12.730   0.947 -39.254   0.964 1061853354526679 0 1 
1236 32   1792  910.13 2224.75   0.05  -0.23  21.806  0.032  22.367  21.740  22.234   4.468   0.931  26.723   5.191   0.907  28.353  13.198   0.895  26.074   0.916 0 0 1 
1236 32   3768  589.26 1526.20  -0.01  -0.05  20.760  0.032  21.157  20.760  20.928   3.485   0.965  61.679   3.627   0.952  59.975   6.546   0.948  53.162   1.000 1061853354525654 0 1 
1236 32    776 1126.39 1352.96   0.24   0.23  23.852  0.057  24.007  23.848  23.898   3.587   0.561  38.743   3.324   0.233  37.807   4.185   0.175  33.535   0.966 0 0 1 
1236 32   3043  790.07 3948.70   0.39  -0.03     nan    nan     nan     nan     nan   2.911   0.956 -43.982     nan     nan     nan     nan     nan     nan     nan 0 0 1 
1236 32   4192  741.69 3491.53  -0.57  -0.06  22.615  0.034  22.928  22.499  22.694   3.423   0.956  -9.898   3.354   0.907 -40.846   6.685   0.835 -50.281   0.758 1061853354526840 0 1 
1236 32   3868 1649.02 1793.19  -0.08   0.02  20.782  0.032  21.512  20.782  21.144   4.406   0.938 -78.219   5.389   0.886 -77.803  17.026   0.695 -76.491   1.000 0 2 1 
1236 32   1483 1486.99  880.51   0.10  -0.03  21.354  0.032  21.826  21.333  21.563   3.855   0.984  18.301   4.330   0.959  -8.598   9.229   0.926 -20.396   0.963 0 0 1 
1236 32     28  175.47 2901.70   0.05  -0.11  20.411  0.032  20.846  20.411  20.621   3.689   0.966  31.429   4.107   0.961  28.072   7.861   0.956   6.766   1.000 1061853354526501 0 1 
1236 32   4054 1098.15  346.54   0.77   0.21     nan    nan     nan     nan     nan   3.023   0.927 -52.101     nan     nan     nan     nan     nan     nan     nan 0 0 1 
1236 32    638 1535.82 1624.60  -0.08   0.43  23.358  0.044  23.512  23.301  23.376   3.158   0.778 -85.432   2.906   0.534 -84.694   4.177   0.405 -86.951   0.736 0 0 1 
1236 32   1945 1540.17 3008.05   0.10  -0.05  20.740  0.031  21.547  20.741  21.078   4.158   0.953  50.636   5.863   0.832  53.210  20.620   0.606  53.829   1.000 0 2 1 
