# Visit  CCD  FakeID  FakeX  FakeY   DiffX   DiffY   CmodMag   CmodErr  ExpMag  DevMag  KronMag  SdssR  SdssBa  SdssPa  ExpR  ExpBa  ExpPa  DevR  DevBa  DevPa  fracDev  parentID  nChild  extended
1236 48   3146  392.26  224.88   0.12   0.09  21.606  0.019  21.732  21.393  21.676   3.620   0.973 -34.370   3.622   0.930 -40.561   6.215   0.894 -44.060   0.396 1061922074001561 0 1 
1236 48   4891 1854.28 1973.04   0.33  -0.17     nan    nan     nan     nan     nan   3.232   0.969  17.553     nan     nan     nan     nan     nan     nan     nan 0 0 1 
1236 48   1727  420.46 4072.35  -1.00  -1.00   0.000  0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000 -1 -1 -1 
1236 48   2994  973.08 1316.30  -0.02  -0.06  19.567  0.018  20.169  19.563  19.931   4.706   0.990 -82.542   6.011   0.995 -29.518  15.110   0.941 -13.435   0.993 0 4 1 
1236 48   2492  165.64  650.05  -0.03  -0.09  19.512  0.018  19.751  19.333  19.642   4.222   0.985  65.092   4.726   0.995  44.976   9.027   0.993  -9.904   0.596 0 0 1 
1236 48   1688  150.48  134.38   0.07  -0.03  21.551  0.019  21.865  21.445  21.735   3.991   0.895  31.277   4.385   0.818  21.899   8.491   0.783  18.957   0.770 0 0 1 
1236 48   1132 1210.00 3014.59  -0.04  -0.07  20.127  0.018  20.472  20.007  20.332   4.202   0.965  43.625   4.828   0.957  46.159   9.769   0.969  50.259   0.767 0 0 1 
1236 48   4691  656.83 2940.63  -1.00  -1.00   0.000  0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000 -1 -1 -1 
1236 48   3830  722.97 3509.99  -0.22  -0.25  21.592  0.019  21.796  21.334  21.716   4.155   0.978 -58.726   4.492   0.966 -42.237   9.284   0.958 -32.327   0.481 1061922074003603 0 1 
1236 48   3330  894.47 2349.88   0.06  -0.07  21.423  0.019  21.719  21.408  21.554   3.175   0.980  37.309   2.937   0.993  20.885   4.603   0.981 -59.390   0.954 0 0 1 
1236 48   2780 1849.15 1472.53  -0.05  -0.14  21.057  0.018  21.388  20.996  21.229   3.584   0.976 -80.822   3.713   0.949 -65.495   6.851   0.903 -58.107   0.858 1061922074002360 0 1 
1236 48    120 1814.76 1046.75   0.06  -0.20  21.064  0.018  21.524  20.840  21.350   5.066   0.927 -74.989   6.079   0.928 -65.552  16.666   0.931 -55.952   0.729 0 0 1 
1236 48   3573  297.91 3313.61   0.01  -0.03  20.710  0.018  21.151  20.414  21.025   5.888   0.940 -65.222   7.304   0.925 -66.899  21.693   0.912 -61.721   0.667 0 0 1 
1236 48   4722  358.77 3542.67  -0.11  -0.16  21.282  0.018  21.639  21.170  21.478   4.186   0.883  58.315   4.570   0.863  57.423   9.252   0.879  55.182   0.789 0 0 1 
1236 48   4800 1955.10 2973.29  -1.00  -1.00   0.000  0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000 -1 -1 -1 
1236 48    923 1794.38   98.51   0.04  -0.04  20.393  0.018  20.776  20.331  20.608   3.935   0.997  42.553   4.443   0.987 -54.914   8.754   0.977 -46.319   0.875 0 0 1 
1236 48    872 1861.90 2039.07   0.08   0.43  22.820  0.025  23.411  22.821  22.587   6.331   0.715 -33.182   6.537   0.701 -28.468  15.086   0.722 -25.930   1.000 0 0 1 
1236 48   4003  623.59 3091.73  -0.16   0.11  21.374  0.019  21.769  21.120  21.617   5.461   0.837 -37.822   6.695   0.800 -40.568  18.367   0.741 -41.774   0.665 1061922074003357 0 1 
1236 48    582 1775.26  926.66   0.02   0.04  21.122  0.018  21.131  20.677  21.161   4.347   0.985  19.713   4.693   0.965   6.290   9.817   0.941   1.927   0.023 0 0 1 
1236 48   2107  377.14 2652.09   0.00  -0.07  19.458  0.018  19.643  19.120  19.578   5.011   0.991  47.818   5.998   0.986  32.620  13.698   0.985   9.545   0.393 0 0 1 
1236 48   2391  881.28 1040.03  -0.16  -0.10  19.918  0.018  20.001  19.617  19.948   4.252   0.921 -83.491   4.657   0.876 -80.362   8.747   0.845 -78.212   0.234 1061922074002075 0 1 
1236 48   3962  324.37  615.11   0.07  -0.05  21.785  0.020  21.944  21.662  21.856   3.362   0.950  53.367   3.082   0.942  45.277   4.595   0.951  26.729   0.580 1061922074001818 0 1 
1236 48   2867  798.88 1506.73  -0.03  -0.09  19.441  0.018  19.783  19.442  19.581   3.328   0.962  55.192   3.419   0.957  51.657   5.483   0.971  26.286   1.000 0 3 1 
1236 48   2335  817.32 3186.97  -0.28  -0.17  22.558  0.022  23.260  22.494  23.155   4.630   0.897  46.068   5.848   0.776  38.698  18.616   0.675  38.028   0.938 0 0 1 
1236 48    445 1950.81 1564.05  -0.02  -0.13  19.867  0.018  20.262  19.701  20.117   4.778   0.987 -50.267   5.855   0.986 -49.469  13.858   0.976 -42.622   0.741 0 0 1 
1236 48   2176 1694.55 2569.95   0.97   1.14  22.223  0.020  22.518  21.843  22.623   7.150   0.529  22.329   9.150   0.453  21.700  26.717   0.399  20.785   0.504 1061922074003010 0 1 
