# Visit  CCD  FakeID  FakeX  FakeY   DiffX   DiffY   CmodMag   CmodErr  ExpMag  DevMag  KronMag  SdssR  SdssBa  SdssPa  ExpR  ExpBa  ExpPa  DevR  DevBa  DevPa  fracDev  parentID  nChild  extended
1236 27  72869  230.78 3028.96  -0.05  -0.09  21.927  0.027  21.940  21.584  21.909   5.097   0.560 -72.711   5.757   0.383 -70.744  11.052   0.303 -69.416   0.043 0 0 1 
1236 27  21547 1567.70 1390.13   0.05  -0.12  21.722  0.027  21.722  21.270  21.711   4.075   0.918 -23.575   4.315   0.852 -29.775   9.039   0.805 -31.251   0.000 1061831879688950 0 1 
1236 27 188152 1688.89 2471.11   1.53  -0.04  21.711  0.027  21.857  21.185  21.656   5.121   0.864  50.952   6.150   0.846  50.557  16.937   0.847  54.408   0.265 1061831879689663 0 1 
1236 27 183653 1630.49  331.75  -1.00  -1.00   0.000  0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000 -1 -1 -1 
1236 27  16291  441.83  412.71  -0.15  -0.12  20.804  0.026  20.807  20.231  20.781   5.089   0.953 -36.343   5.864   0.921 -36.674  14.618   0.897 -38.516   0.007 0 2 1 
1236 27 157768  969.31 2471.46   0.01  -0.20  22.637  0.030  22.705  22.347  22.660   4.720   0.668 -72.994   5.137   0.502 -73.366   9.848   0.400 -73.253   0.208 1061831879689616 0 1 
1236 27  70480  338.65 2719.87   0.03  -0.01  21.633  0.026  21.678  21.215  21.689   4.355   0.905  63.844   4.655   0.881  69.930   9.815   0.857  75.016   0.113 0 0 1 
1236 27 170815 1409.64 3935.74  -0.06  -0.08  19.504  0.026  19.613  19.059  19.570   6.057   0.742  44.328   7.417   0.693  43.276  18.180   0.664  42.266   0.228 1061831879690457 0 1 
1236 27 119078  671.21 3364.16  -0.10  -0.32  22.015  0.027  22.014  21.376  22.110   6.717   0.540  43.440   8.170   0.448  43.657  23.222   0.386  44.129   0.000 0 0 1 
1236 27 187977  546.49 1904.91   0.01  -0.18  22.166  0.027  22.165  21.697  22.125   5.221   0.613 -40.446   6.028   0.459 -40.343  13.641   0.376 -40.333   0.000 0 0 1 
1236 27  52199 1968.33 1775.25  -0.10  -0.27  22.707  0.032  22.706  22.426  23.134   3.733   0.805  25.121   3.509   0.731  19.588   5.514   0.684  11.433   0.000 0 0 1 
1236 27 192657  828.45 2218.18  -0.14  -0.32     nan    nan     nan     nan     nan   3.456   0.700  45.657     nan     nan     nan     nan     nan     nan     nan 0 0 1 
1236 27 136633 1428.51 2249.80  -0.57  -0.32     nan    nan     nan     nan     nan   6.510   0.883  52.830     nan     nan     nan     nan     nan     nan     nan 0 0 1 
1236 27 160769  562.39   65.86   0.01  -0.27  22.765  0.031  22.765  22.306     nan   4.735   0.760 -52.823   5.191   0.611 -50.769  11.692   0.499 -50.355   0.000 0 0 1 
1236 27 186365  597.37 1351.16  -0.11  -0.15  21.646  0.026  21.645  21.185  21.699   4.464   0.914  18.373   4.746   0.890  13.369  10.084   0.861  12.711   0.000 0 0 1 
1236 27  25270 1590.73 4081.04   0.11  -0.31  22.298  0.028  22.298  21.578  22.335   6.850   0.623 -59.989   8.329   0.546 -59.447  25.100   0.516 -59.473   0.000 0 0 1 
1236 27  50504 1333.63 3432.64   0.04  -0.12  22.035  0.028  22.034  21.651  22.468   3.906   0.919  15.009   3.879   0.891   6.540   7.179   0.890   7.117   0.000 0 0 1 
1236 27   2543  946.41  718.75  -0.02   0.02  22.482  0.029  22.546  22.205  22.486   3.738   0.897  12.505   3.588   0.886   9.121   6.150   0.864  10.865   0.204 0 0 1 
1236 27 111986 1415.70 4057.09   0.12  -0.08  22.052  0.028  22.193  21.653  22.086   4.858   0.780 -35.082   5.650   0.665 -36.419  13.747   0.587 -36.541   0.304 1061831879690528 0 1 
1236 27  28130  203.15 3489.35  -0.01  -0.11  21.995  0.027  21.994  21.500  22.040   4.651   0.850  69.351   5.029   0.810  73.081  11.204   0.777  77.075   0.000 0 0 1 
1236 27 140877 1398.88 3262.66  -0.11   0.36  22.942  0.033  22.942  22.585  22.920   3.903   0.888 -70.989   3.955   0.805 -65.994   7.329   0.742 -71.435   0.000 1061831879690073 0 1 
1236 27  60605  708.50 3703.48  -0.21  -0.14  22.216  0.028  22.215  21.900  22.862   4.464   0.679 -18.417   4.878   0.481 -20.503   8.840   0.375 -22.253   0.000 0 0 1 
1236 27  88240  938.58  413.56  -1.00  -1.00   0.000  0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000 -1 -1 -1 
1236 27 102516  744.85 3980.96  -0.13   0.08  22.175  0.028  22.174  21.797  22.243   4.481   0.711 -24.040   4.782   0.551 -25.869   9.309   0.481 -27.909   0.000 0 0 1 
1236 27     58  792.79 2833.67  -0.01  -0.35  21.753  0.027  21.784  21.226  21.775   4.770   0.930  -1.651   5.269   0.913   0.454  12.533   0.911   0.412   0.069 0 0 1 
1236 27 125991 1218.36 3128.75   0.02  -0.15  20.236  0.026  20.236  19.679  20.224   6.417   0.652 -44.327   7.834   0.557 -44.375  20.140   0.485 -44.603   0.000 0 0 1 
1236 27  23913 1708.60 3846.12  -0.02  -0.11  20.839  0.026  20.898  20.385  20.842   5.618   0.682 -19.321   6.712   0.573 -20.115  15.923   0.510 -20.562   0.138 1061831879690404 0 1 
1236 27 119440  244.72 3985.70   0.13   0.19  22.336  0.028  22.335  21.976  22.309   4.679   0.674 -48.346   5.063   0.531 -46.337   9.579   0.457 -45.070   0.000 1061831879690481 0 1 
1236 27  41321 1067.55 4061.45   0.08  -0.18  21.844  0.027  21.906  21.291  21.876   4.969   0.940  15.672   5.650   0.911   0.984  14.828   0.863  -8.085   0.125 0 0 1 
1236 27 183127 1132.09 3661.30  -0.07  -0.07  20.654  0.026  20.653  20.219  20.636   5.520   0.629 -60.017   6.521   0.489 -59.149  14.181   0.408 -58.737   0.000 0 0 1 
1236 27  64747  312.21 2484.46  -0.11   0.15  20.930  0.026  20.929  20.290  20.939   6.015   0.770 -62.618   7.278   0.697 -61.558  20.540   0.627 -60.691   0.000 1061831879689620 0 1 
1236 27 129304   42.14  988.68  -0.14   0.32  21.391  0.026  22.007  21.391  21.862   5.892   0.646  60.620   9.890   0.404  67.163  26.953   0.329  68.213   1.000 0 2 1 
1236 27 169107 1296.18 3252.03  -0.09  -0.20  22.784  0.032  22.784  22.563     nan   3.703   0.770 -45.422   3.663   0.562 -43.358   5.480   0.449 -43.602   0.000 0 0 1 
1236 27 173160 1712.31 2718.77   0.12  -0.05  22.137  0.028  22.237  21.774  22.156   4.891   0.678 -15.787   5.466   0.536 -17.185  11.919   0.469 -17.863   0.248 0 0 1 
1236 27 149675  151.79 2717.47  -0.22  -0.24  21.898  0.027  22.071  21.529  22.063   4.871   0.793  45.482   5.534   0.730  43.925  13.141   0.684  42.361   0.366 0 0 1 
1236 27  98233 1888.30  781.11  -0.16   0.13  21.588  0.027  22.117  21.588  21.635   5.131   0.686  89.156   6.120   0.601  86.966  13.552   0.593  86.961   1.000 0 0 1 
1236 27 190375  696.00  598.32  -0.03  -0.10  20.231  0.026  20.260  19.874  20.220   5.420   0.607 -67.020   6.301   0.465 -66.507  12.583   0.392 -66.253   0.082 0 0 1 
1236 27 189453 1698.11 1407.26   0.00  -0.06  20.095  0.026  20.177  19.613  20.122   6.036   0.700 -52.479   7.397   0.622 -52.378  18.703   0.567 -52.232   0.172 0 2 1 
1236 27  91220 1697.11 3440.98  -0.24   0.08  21.718  0.027  22.057  21.530  22.025   4.754   0.841 -18.174   5.498   0.752 -19.386  12.773   0.693 -21.821   0.687 0 2 1 
1236 27   1485 1229.65 1574.85  -0.08  -0.20  22.154  0.028  22.154  21.890  22.188   3.833   0.818  -2.474   3.694   0.717  -8.835   5.715   0.669 -13.591   0.000 0 0 1 
1236 27  63827  169.38 3872.51   0.07   0.06  22.950  0.034  22.950  22.642  24.385   3.853   0.795  69.339   3.734   0.707  71.521   6.240   0.645  73.878   0.003 0 0 1 
1236 27  93111 1993.43 2432.36  -1.43  -0.36     nan    nan     nan     nan     nan   3.166   0.850  21.210     nan     nan     nan     nan     nan     nan     nan 0 0 1 
1236 27  17185  661.27 2909.14   0.35   1.71  22.484  0.029  22.484  21.968  22.508   4.602   0.841 -69.624   5.191   0.736 -67.959  12.376   0.645 -65.809   0.000 1061831879689854 0 1 
1236 27 163562  301.45 1425.70  -0.10  -0.19  20.783  0.026  20.782  20.300  20.793   5.751   0.617  52.545   6.715   0.523  52.405  15.321   0.464  52.093   0.000 0 0 1 
1236 27  19942  140.94   61.62  -0.07  -0.12  20.943  0.026  20.944  20.561  20.924   4.431   0.844 -72.924   4.767   0.756 -70.592   9.159   0.695 -68.980   0.003 1061831879688210 0 1 
1236 27  42435 1641.79 1105.53  -0.06  -0.13  20.031  0.026  20.044  19.714  20.003   4.636   0.700 -80.627   5.115   0.559 -79.083   9.098   0.496 -78.454   0.043 0 0 1 
1236 27 126765 1769.45 1811.09  -0.09  -0.00  22.295  0.029  22.486  22.127  22.360   3.781   0.809  41.092   4.020   0.690  41.337   7.287   0.620  40.256   0.562 0 2 1 
1236 27  20250 1144.82 1986.66   0.06   0.14  23.151  0.036  23.151  22.830  23.158   4.321   0.635 -33.565   4.380   0.439 -34.367   7.474   0.405 -34.264   0.000 0 0 1 
1236 27 136591  572.97 2952.76   0.08  -0.41  21.618  0.026  21.664  21.119  21.664   6.227   0.538 -79.928   7.503   0.416 -79.188  18.881   0.348 -78.583   0.103 0 0 1 
1236 27  70791 1478.63 2694.85   0.20  -0.48  23.001  0.034  23.001  22.586  23.015   4.416   0.732 -11.222   4.753   0.571 -13.868   9.910   0.466 -14.203   0.000 0 0 1 
