# Visit  CCD  FakeID  FakeX  FakeY   DiffX   DiffY   CmodMag   CmodErr  ExpMag  DevMag  KronMag  SdssR  SdssBa  SdssPa  ExpR  ExpBa  ExpPa  DevR  DevBa  DevPa  fracDev  parentID  nChild  extended
1236 64   2817  710.48 3968.68  -0.58  -1.09  23.393  0.037  23.461  23.009  23.026   3.906   0.859  20.859   3.880   0.809  22.223   8.016   0.758  26.192   0.175 0 0 1 
1236 64   1070 1383.58 2665.79  -0.51  -1.03     nan    nan     nan     nan     nan   3.248   0.881 -43.027     nan     nan     nan     nan     nan     nan     nan 0 0 1 
1236 64    979 1297.56  742.58   0.04  -0.08  23.142  0.035  23.209  22.972  23.197   3.634   0.815  66.783   3.364   0.677  64.789   4.901   0.605  63.664   0.296 0 0 1 
1236 64   4148  865.62 1864.92   0.18  -1.96  22.332  0.026  22.332  21.850  22.294   4.868   0.672 -86.905   5.382   0.544 -84.130  12.226   0.480 -82.755   0.000 1061990793479243 0 1 
1236 64   3423  286.59 3127.69   0.88   0.51  23.781  0.049  23.950  23.580  23.876   4.076   0.718   2.442   3.913   0.594   1.190   7.127   0.539   3.877   0.490 0 0 1 
1236 64   4402  220.47 3772.64   0.11  -0.26  23.472  0.040  23.711  23.406     nan   3.975   0.682  89.778   4.569   0.400 -88.566   8.416   0.242 -89.456   0.799 0 0 1 
1236 64   4203 1732.91 2899.03  -0.17  -0.14  21.535  0.024  21.990  21.494  21.809   4.015   0.934  48.567   4.472   0.922  38.618   9.452   0.920  34.077   0.928 0 0 1 
1236 64   1403  933.55 1861.70   0.01  -0.06  20.139  0.024  20.693  20.140  20.470   4.404   0.984  43.288   5.306   0.992 -12.149  12.147   0.982 -23.262   1.000 0 0 1 
1236 64   2809  404.96 3737.61  -0.13  -0.56  22.860  0.030  22.885  22.688  22.862   3.452   0.844 -88.712   3.118   0.744 -87.634   4.145   0.700 -86.611   0.135 0 0 1 
1236 64   2323  136.61 1280.62   0.28  -0.29  22.062  0.026  22.332  22.011  22.164   3.450   0.919 -84.711   3.307   0.885 -77.681   5.256   0.896 -66.867   0.852 0 0 1 
1236 64   3762 1479.60 1345.86   0.04  -0.11  20.681  0.024  21.275  20.682  20.955   3.440   0.972  70.236   3.577   0.980  61.825   9.272   0.819  13.809   1.000 0 3 1 
1236 64   2965  597.72 3147.24   0.07  -0.05  21.948  0.025  22.316  21.914  22.078   3.601   0.933   5.560   3.718   0.895   4.008   6.925   0.858   0.227   0.925 0 0 1 
1236 64   2873  685.42  466.85  -0.11  -0.25  22.521  0.028  22.890  22.522  22.754   4.027   0.747  58.689   4.156   0.636  57.200   7.282   0.611  57.159   1.000 0 0 1 
1236 64   4155  403.61 1119.32  -1.11  -0.01  23.569  0.041  23.650  23.150  23.630   4.382   0.829  11.046   4.718   0.756  20.581  10.645   0.698  32.017   0.190 1061990793478812 0 1 
1236 64    815 1624.04 1609.93   0.03  -0.03  19.922  0.024  20.218  19.922  20.036   3.214   0.942  76.130   3.138   0.911  86.539   4.712   0.901 -84.972   1.000 1061990793479098 0 1 
1236 64   3176  377.44 2158.47  -0.31  -0.12  21.862  0.025  22.236  21.863  22.097   3.821   0.877  27.451   4.138   0.782  17.793   7.491   0.716  10.942   1.000 0 0 1 
1236 64   4970 1185.81 1234.36   0.49  -0.07  22.670  0.028  23.078  22.633  23.997   5.546   0.528 -67.278   6.510   0.358 -65.903  14.170   0.270 -64.612   0.928 0 0 1 
1236 64   2371  161.59  317.75  -1.00  -1.00   0.000  0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000 -1 -1 -1 
1236 64   3780  571.39 3240.51  -0.06   0.01  22.785  0.029  23.121  22.748  22.867   3.714   0.789  36.994   3.865   0.677  35.478   6.838   0.658  31.267   0.910 1061990793480077 0 1 
1236 64    178 1454.87 1049.42   0.01  -0.05  20.794  0.024  21.053  20.790  20.879   3.033   0.973  84.454   2.661   0.956 -65.868   3.805   0.938 -59.030   0.984 1061990793478766 0 1 
