# Visit  CCD  FakeID  FakeX  FakeY   DiffX   DiffY   CmodMag   CmodErr  ExpMag  DevMag  KronMag  SdssR  SdssBa  SdssPa  ExpR  ExpBa  ExpPa  DevR  DevBa  DevPa  fracDev  SdssMiter ExpMiter DevMiter parentID  nChild  extended
1236 50 116685  281.34 2190.02   0.12  -0.41  22.722  0.023  22.799  22.457  23.113   3.599   0.961 -87.154   3.493   0.948 -76.700   6.005   0.922 -69.900   0.247 0 0 0 0 0 1 
1236 50  29377  609.49 3755.03   0.04  -0.18  21.001  0.018  21.001  20.170  21.005   6.656   0.941  18.613   8.278   0.929  14.356  27.956   0.918   8.419   0.000 0 0 0 0 0 1 
1236 50 130459 1843.14  418.08  -0.03  -0.06  22.035  0.020  22.034  21.847     nan   3.100   0.975  17.937   2.677   0.953  -8.240   3.472   0.921 -14.517   0.000 0 0 0 0 0 1 
1236 50 167926 1603.79  938.76  -0.31   0.41  23.249  0.029  23.249  22.838     nan   4.011   0.913  55.273   3.987   0.869  68.724   8.044   0.780  78.081   0.000 0 0 0 0 0 1 
1236 50  28880 1521.32 1254.48  -0.00  -0.12  20.213  0.018  20.212  19.431  20.214   6.310   0.996  22.270   7.851   0.989 -11.799  25.158   0.985 -10.013   0.000 0 0 0 0 0 1 
1236 50  58088 2004.15 2751.57  -0.15  -0.57  22.370  0.021  22.721  22.253  22.357   3.290   0.887 -37.265   2.987   0.811 -36.311   6.011   0.843  56.027   0.776 0 0 0 0 2 1 
1236 50  71791   57.19  161.76  -0.20  -0.27  21.834  0.019  22.513  21.834  22.295   4.247   0.916 -58.580   5.956   0.772 -21.830  16.459   0.716 -19.560   1.000 0 0 0 0 2 1 
1236 50 189496 1694.76 1725.94   0.58   0.52  22.480  0.021  22.570  22.125  22.432   4.710   0.622  29.640   5.370   0.483  30.087  11.429   0.425  31.173   0.228 0 0 0 1061930663937111 0 1 
1236 50  64119 1397.62 3258.72  -0.01  -0.09  21.204  0.019  21.223  21.068  21.181   2.873   0.978 -87.299   2.296   0.954 -57.768   2.679   0.940 -52.244   0.123 0 0 0 0 0 1 
1236 50  54528  653.42  608.02  -0.04   0.03  21.852  0.019  21.984  21.592  21.937   3.804   0.916  22.318   3.927   0.856  16.345   7.359   0.824  11.678   0.365 0 0 0 0 0 1 
1236 50 163164 1408.40 1217.83   0.01  -0.08  20.516  0.018  20.516  20.072  20.508   4.313   0.993 -46.993   4.693   0.983 -36.587   9.660   0.976 -34.041   0.000 0 0 0 0 0 1 
1236 50 163144 1942.03 1722.83   0.08   0.04  21.989  0.020  22.014  21.858  21.979   2.846   0.961  52.439   2.243   0.949  48.182   2.592   0.957  56.688   0.166 0 0 0 0 0 1 
1236 50 111723  865.24 2797.12  -0.39  -0.04  22.162  0.020  22.162  21.683  22.142   4.755   0.826   7.659   5.203   0.768   5.757  11.505   0.725   2.859   0.000 0 0 0 1061930663937698 0 1 
1236 50 188934  217.78 2472.23   1.66  -0.32  22.916  0.023  22.916  22.239     nan   5.554   0.894  45.281   6.458   0.847  34.888  18.675   0.780  30.978   0.000 0 0 0 0 0 1 
1236 50 160920 1782.05 2792.46   0.60  -0.18  21.914  0.019  21.914  21.193     nan   5.601   0.934  10.214   6.573   0.907   4.806  19.808   0.879  -0.265   0.000 0 0 0 1061930663937697 0 1 
1236 50 111939  361.18  265.41  -0.20   0.11  22.600  0.022  22.606  22.135     nan   4.075   0.944 -18.630   4.187   0.943 -35.136   8.899   0.912 -54.874   0.015 0 0 0 0 0 1 
1236 50 160119   98.84 1149.29   0.14  -0.42  22.049  0.019  22.319  21.628  22.305   5.238   0.903 -41.048   6.111   0.877 -47.829  17.588   0.821 -55.135   0.459 0 0 0 1061930663936766 0 1 
1236 50 134117  227.57  323.79   0.24  -0.58  22.865  0.023  22.865  22.214  22.838   5.818   0.776  17.621   6.582   0.752  15.145  17.651   0.757  11.957   0.000 0 0 0 0 0 1 
1236 50  10982  191.10 3450.08  -0.49  -0.14  22.980  0.024  22.980  22.345     nan   5.171   0.867  54.556   5.757   0.843  56.426  15.269   0.847  64.036   0.000 0 0 0 0 0 1 
1236 50 180277 1815.08 3448.19  -0.14  -0.16  22.527  0.022  22.553  22.218  22.466   3.514   0.955  66.669   3.259   0.960  65.438   5.452   0.965  13.367   0.085 0 0 0 0 0 1 
1236 50 159581 1778.54 3596.49  -0.06  -0.03  21.879  0.019  22.071  21.634  21.988   4.333   0.808  59.822   4.660   0.733  58.472   9.385   0.703  57.824   0.474 0 0 0 0 0 1 
1236 50 201000 1409.30 2162.54   0.67   0.28  23.089  0.029  23.186  22.956  23.049   2.710   0.909  11.538   2.082   0.770   0.924   3.075   0.642  -6.652   0.435 0 0 0 1061930663937435 0 1 
