# Visit  CCD  FakeID  FakeX  FakeY   DiffX   DiffY   CmodMag   CmodErr  ExpMag  DevMag  KronMag  SdssR  SdssBa  SdssPa  ExpR  ExpBa  ExpPa  DevR  DevBa  DevPa  fracDev  SdssMiter ExpMiter DevMiter parentID  nChild  extended
1236 32 116685  281.34 2190.02   0.11   0.04  23.145  0.039  23.224  23.063  23.173   2.990   0.901  84.969   2.541   0.756 -88.908   3.365   0.560 -81.764   0.494 0 0 0 0 0 1 
1236 32  29377  609.49 3755.03   0.05   0.21  20.981  0.031  20.980  20.158  22.761   6.996   0.911 -82.282   8.570   0.902 -80.442  28.668   0.902 -78.968   0.000 0 0 0 0 0 1 
1236 32 130459 1843.14  418.08  -0.04  -0.04  22.026  0.032  22.053  21.840  22.011   3.201   0.927 -48.907   2.802   0.852 -43.756   3.747   0.832 -35.384   0.132 0 0 0 0 0 1 
1236 32 167926 1603.79  938.76  -0.18   0.38  22.901  0.036  22.915  22.441     nan   4.273   0.842 -75.181   4.582   0.737 -70.148  10.339   0.620 -65.385   0.035 0 0 0 0 0 1 
1236 32  28880 1521.32 1254.48  -0.23   0.16  20.037  0.031  20.146  19.354  20.139   6.608   0.909 -52.025   8.539   0.868 -49.480  28.229   0.824 -48.220   0.180 0 0 0 0 2 1 
1236 32  58088 2004.15 2751.57  -0.15  -0.57  22.653  0.034  22.653  22.382  22.624   3.240   0.969 -89.837   2.923   0.923 -83.835   4.525   0.853 -80.129   0.000 0 0 0 0 0 1 
1236 32  71791   57.19  161.76  -1.00  -1.00  -1.000 -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000 -1 -1 -1 -1 -1 -1 
1236 32 189496 1694.76 1725.94  -0.32  -1.35  20.543  0.031  21.361  20.545  21.117   5.595   0.817 -88.218   9.007   0.681  88.251  29.623   0.628  87.347   1.000 0 0 0 0 3 1 
1236 32  64119 1397.62 3258.72  -0.17  -0.14  21.141  0.031  21.149  20.972  21.125   3.033   0.935  37.805   2.532   0.895  36.163   3.115   0.885  33.635   0.048 0 0 0 0 0 1 
1236 32  54528  653.42  608.02  -0.09   0.12  21.983  0.032  22.029  21.699  22.022   3.654   0.994  -2.251   3.540   0.995 -13.105   6.005   0.968  69.250   0.150 0 0 0 0 0 1 
1236 32 163164 1408.40 1217.83   0.02  -0.03  20.490  0.031  20.490  20.045  20.470   4.431   0.965  28.562   4.822   0.950  21.600   9.991   0.932  17.200   0.000 0 0 0 1061853354525448 0 1 
