# Visit  CCD  FakeID  FakeX  FakeY   DiffX   DiffY   CmodMag   CmodErr  ExpMag  DevMag  KronMag  SdssR  SdssBa  SdssPa  ExpR  ExpBa  ExpPa  DevR  DevBa  DevPa  fracDev  SdssMiter ExpMiter DevMiter parentID  nChild  extended
1236 48 116685  281.34 2190.02  -0.26  -0.35  22.412  0.022  22.686  22.265  22.538   4.391   0.734   3.708   4.931   0.579   0.514  10.075   0.489  -1.408   0.683 0 0 0 0 2 1 
1236 48  29377  609.49 3755.03   0.02  -0.31  20.952  0.018  20.951  20.085  21.000   6.788   0.966  19.016   8.534   0.955  18.887  30.008   0.949  14.283   0.000 0 0 0 0 0 1 
1236 48 130459 1843.14  418.08   0.11  -0.29  21.726  0.019  21.860  21.545  21.782   3.589   0.875 -89.548   3.594   0.779 -85.447   5.993   0.716 -83.175   0.446 0 0 0 0 0 1 
1236 48 167926 1603.79  938.76  -0.05  -0.11  23.011  0.026  23.011  22.476  23.003   4.322   0.888  49.449   4.518   0.865  48.635  10.528   0.848  51.028   0.000 0 0 0 0 0 1 
1236 48  28880 1521.32 1254.48   0.67   0.60  20.362  0.018  20.410  19.646  20.391   6.559   0.935  71.497   8.043   0.951  85.317  25.247   0.941 -77.593   0.083 0 0 0 1061922074002224 0 1 
1236 48  58088 2004.15 2751.57  -0.15   0.43  22.406  0.022  22.524  22.207  22.448   3.650   0.912  40.813   3.558   0.879  39.213   5.826   0.863  39.965   0.394 0 0 0 1061922074003136 0 1 
1236 48  71791   57.19  161.76   0.01   0.01  23.948  0.060  24.212  23.851  23.835   2.241   0.924  70.749   1.214   0.708  78.458   3.387   0.340  75.704   0.733 0 0 0 1061922074001507 0 1 
1236 48 189496 1694.76 1725.94  -0.14  -0.40  21.331  0.018  21.564  20.832  21.402   5.789   0.870 -13.392   7.173   0.836 -13.383  21.428   0.818 -18.987   0.384 0 0 0 1061922074002531 0 1 
1236 48  64119 1397.62 3258.72   0.03  -0.06  21.128  0.018  21.163  20.993  21.121   2.917   0.988   7.765   2.420   0.956  -7.746   2.938   0.932   3.101   0.204 0 0 0 0 0 1 
1236 48  54528  653.42  608.02  -0.10  -0.04  21.912  0.020  21.962  21.595  21.892   3.716   0.990  -6.051   3.724   0.961 -46.437   6.813   0.907 -55.324   0.150 0 0 0 0 0 1 
1236 48 163164 1408.40 1217.83   0.02  -0.10  20.412  0.018  20.472  20.020  20.433   4.428   0.977  44.819   4.919   0.959  39.378  10.233   0.945  34.588   0.151 0 0 0 0 0 1 
1236 48 163144 1942.03 1722.83  -0.17  -0.04     nan    nan     nan     nan  22.007   3.013   0.935  44.351     nan     nan     nan     nan     nan     nan     nan 0 0 0 1061922074002508 0 1 
1236 48 111723  865.24 2797.12  -1.00  -1.00  -1.000 -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000 -1 -1 -1 -1 -1 -1 
1236 48 188934  217.78 2472.23  -1.00  -1.00  -1.000 -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000 -1 -1 -1 -1 -1 -1 
1236 48 160920 1782.05 2792.46   0.39  -0.18     nan    nan     nan     nan     nan   3.098   0.942  79.212     nan     nan     nan     nan     nan     nan     nan 0 0 0 0 0 1 
1236 48 111939  361.18  265.41  -0.06  -0.05  22.194  0.020  22.356  21.779  22.354   5.904   0.687  75.500   6.653   0.631  76.138  16.395   0.606  77.590   0.328 0 0 0 0 2 1 
1236 48 160119   98.84 1149.29   0.05  -0.30  22.706  0.023  22.706  22.203     nan   4.240   0.935  53.136   4.473   0.891  45.130  10.033   0.848  43.151   0.000 0 0 0 0 0 1 
1236 48 134117  227.57  323.79  -0.73  -0.43     nan    nan     nan     nan     nan   3.369   0.790  47.920     nan     nan     nan     nan     nan     nan     nan 0 0 0 1061922074001624 0 1 
1236 48  10982  191.10 3450.08  -0.63   0.06  22.861  0.023  22.861  22.169     nan   5.525   0.868  85.552   6.248   0.826  88.556  18.177   0.792 -87.250   0.000 0 0 0 0 0 1 
1236 48 180277 1815.08 3448.19  -0.14   0.06  22.619  0.023  22.619  22.296  22.574   3.275   0.977 -16.986   3.029   0.929 -18.722   4.989   0.924 -12.681   0.000 0 0 0 1061922074003561 0 1 
1236 48 159581 1778.54 3596.49  -0.03  -0.24  22.170  0.020  22.171  21.817  22.157   3.894   0.911  79.339   3.880   0.883  79.887   6.823   0.875  76.959   0.006 0 0 0 0 0 1 
1236 48 201000 1409.30 2162.54   0.39  -0.06  21.751  0.019  22.138  21.523  22.003   4.864   0.872  60.761   5.686   0.830  55.466  14.807   0.780  52.450   0.681 0 0 0 1061922074002779 0 1 
1236 48  96693  649.23  404.14   0.11   0.07  22.100  0.020  22.151  21.748  22.059   3.820   0.957  68.095   3.832   0.959  60.208   7.210   0.957  43.684   0.145 0 0 0 0 0 1 
1236 48   7654 1962.83 3339.10   0.07  -0.14  22.793  0.025  22.970  22.688  22.966   3.169   0.919 -23.999   2.878   0.830 -25.866   4.301   0.831 -26.600   0.645 0 0 0 1061922074003494 0 1 
1236 48 113106 1626.79 2980.32   0.04   0.02  20.965  0.018  20.965  20.295  20.972   5.340   0.976  77.622   6.230   0.977  82.436  17.378   0.971  88.943   0.000 0 0 0 1061922074003284 0 1 
1236 48  17934  417.89 3238.36   0.16   0.04     nan    nan     nan     nan     nan   3.172   0.889 -10.673     nan     nan     nan     nan     nan     nan     nan 0 0 0 0 0 1 
1236 48  98881  857.61 1910.59  -0.02  -0.31  23.143  0.030  23.143  22.886  23.111   3.342   0.945  82.680   2.944   0.920  87.248   4.424   0.865  89.743   0.000 0 0 0 1061922074002624 0 1 
1236 48  48270 1365.46 3798.82   0.40   0.12     nan    nan     nan     nan     nan   3.016   0.973  51.612     nan     nan     nan     nan     nan     nan     nan 0 0 0 0 0 1 
1236 48 107637 1782.00  969.57   0.20  -0.04  22.878  0.026  22.877  22.533     nan   3.843   0.934  76.680   3.703   0.883  79.308   6.647   0.814  83.010   0.000 0 0 0 0 0 1 
1236 48 152619  430.63 1853.73  -0.64  -0.21  22.843  0.023  22.843  22.060  29.917   5.197   0.941  34.177   6.138   0.915  22.965  19.703   0.875  15.888   0.000 0 0 0 0 0 1 
1236 48  84182 1395.05 2188.98   0.74   1.44  22.430  0.022  22.689  22.263  22.427   4.060   0.658  59.426   4.522   0.481  59.355   8.860   0.467  56.581   0.642 0 0 0 1061922074002779 0 1 
1236 48   5679  861.40 1315.57   0.14   0.09  22.436  0.022  22.479  22.041  22.475   4.299   0.911   1.745   4.516   0.842  -7.592   9.409   0.768 -14.013   0.113 0 0 0 0 0 1 
1236 48  92777 1101.37 3519.15  -1.00  -1.00  -1.000 -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000 -1 -1 -1 -1 -1 -1 
1236 48 106678  816.42 3888.02  -0.04   0.08  22.292  0.021  22.351  22.101  22.316   3.317   0.903  45.806   2.974   0.864  44.462   4.242   0.864  45.989   0.247 0 0 0 0 0 1 
1236 48 102060  713.70 2789.23  -0.04   0.04  21.427  0.019  21.451  21.190  21.418   3.360   0.943  81.479   3.075   0.913 -87.777   4.559   0.893 -77.568   0.097 0 0 0 0 0 1 
1236 48 153297  394.14 1624.12   0.11   0.03  21.626  0.019  21.626  21.014  21.608   4.976   0.959  47.209   5.553   0.955  38.118  14.175   0.966  20.949   0.000 0 0 0 1061922074002470 0 1 
1236 48 197121  314.89  996.49   0.47  -0.06  22.539  0.022  22.539  21.849     nan   5.537   0.830 -13.370   6.267   0.811 -19.003  17.616   0.816 -25.339   0.000 0 0 0 0 0 1 
1236 48 177915 1465.47 3875.69  -0.03  -0.18  22.219  0.020  22.699  22.173  22.707   4.628   0.790 -23.026   6.012   0.589 -28.943  14.324   0.495 -29.039   0.925 0 0 0 0 2 1 
1236 48  10899  857.05 4142.86  -0.05   0.14  21.736  0.019  22.015  21.606  21.912   3.723   0.913 -14.631   4.314   0.759  -8.190   8.672   0.643  -5.101   0.711 0 0 0 0 2 1 
1236 48  46567  583.07 1864.82   0.00  -0.26  22.107  0.020  22.107  21.360  22.088   5.242   0.973 -16.396   6.089   0.954 -26.673  18.475   0.942 -32.610   0.000 0 0 0 0 0 1 
1236 48 130792   75.44 2229.77   0.21  -0.15  20.567  0.018  20.586  20.105  20.563   4.537   0.964  47.382   5.022   0.953  46.700  10.850   0.948  45.907   0.047 0 0 0 1061922074002804 0 1 
