ID,ra,dec
1237679341106757757,37.41362863323791,-5.640566556620392
1237678879424839686,33.89095981863571,-3.1009885527714594
1237679323935277149,35.415592891972395,-3.7360069925007613
1237679254132949112,30.6615413949811,-4.584174009354883
1237669769765126445,33.47034515047585,-3.8702678822403285
1237679255206625500,30.515824258647854,-3.744251238560914
1237679440425648242,36.12525517282174,-5.566200426554908
1237679322324205725,34.3706975355379,-5.140697931549591
1237679323398471820,35.61757499619196,-4.236276433059026
1237679440424271971,32.98831272673225,-5.689615983486024
1237669771375149199,32.291039014111846,-5.158937208761556
1237679322861011155,34.30098430995683,-4.712926328414238
1237679253597716583,34.4357055624463,-4.881878647628279
1237679254134849783,35.02468097930461,-4.414467110630202
1237679253598765254,36.85625097892725,-4.77218816795026
1237679322860879970,33.917379442541964,-4.634144812649948
1237679322324992076,36.18496627400314,-5.081889274198286
1237679322859700519,31.3051195087129,-4.81606491686988
1237679322325123282,36.51886713847981,-4.992735733490252
1237679440425451673,35.704238675457376,-5.566960653885095
1237678887989018773,37.28624810082332,-3.3129613099794466
1237679253061697639,36.44332838884639,-5.200266150105986
1237679253599158512,37.699029422845385,-4.673577702042109
1237679322859831520,31.629917727001867,-4.713987525716981
1237679438813855904,33.46241803254917,-6.951234156641947
1237679322325188634,36.6110111239361,-4.947985183991921
1237679322324664493,35.50900208327762,-4.9750575439304
1237679439887466694,33.227493872673925,-6.136646003224133
1237679341104660554,32.544762993189366,-6.005556473561663
1237679254135046361,35.506541904164656,-4.4590161275427285
1237679439886155939,30.20385787295089,-6.285916453860939
1237679254134456488,34.13505489364395,-4.543708655468016
1237679440424206487,32.8299202872423,-5.7359202737594766
1237679323935408258,35.689230561503955,-3.8629293048020834
1237679254135439526,36.40120409078393,-4.362025349304199
1237679254135439578,36.43571210086731,-4.326254599514387
1237669769765322862,33.63990479161487,-3.3365918213146317
1237679321787269661,34.34334848683899,-5.581757165075276
1237679340568772785,34.89533821185598,-6.1052862982852085
1237678888523006133,30.642778775098776,-3.0141297181264863
1237679321786351836,32.23760365522649,-5.699665581434747
1237679253061632103,36.23397087984934,-5.133171600085117
1237669769764602035,33.65366394125877,-5.099092809028067
1237669772449284318,31.346257109231715,-4.335962187074105
1237679322322436102,30.311420929474778,-5.2255803876323474
1237679253060124738,32.74078114858371,-5.283427608443975
1237679440423485508,31.117348287983106,-5.736182260599209
1237669771376001231,32.216895185383805,-3.2683870025033155
1237678887988035667,34.983686289242016,-3.39161874731573
1237669772449153153,31.432133110982022,-4.5801175456529215
1237679438814052445,33.89412139708306,-6.94342339874984
1237679323398275171,35.1447611872985,-4.182772632557905
1237679322325123348,36.57851988203067,-5.020830188448518
1237679322325123283,36.51508511006877,-4.984422141023801
1237679321787269288,34.33537414373258,-5.481161324247644
1237679255206756473,30.793543360211345,-3.774610736529113
1237679439351841357,36.02936240617749,-6.22862538680279
1237679439350399237,32.79150705709913,-6.568571704130214
1237679439887073372,32.266268470327496,-6.1951066670071775
1237679253061501085,36.0106570795927,-5.2291735349843265
1237669771912872111,31.881878793097258,-3.2178521291044904
1237678887987183738,33.00519637560838,-3.4375407961900017
1237679322324402458,34.842364001464,-5.005751931332622
1237679253061698075,36.4688458539005,-5.278628206578286
1237679439350268098,32.49276056015238,-6.523034661275941
1237679340031639757,34.37826212877039,-6.714031856461969
1237679255743496362,30.530594078622613,-3.377648427088747
1237679439887663224,33.56777295390028,-6.099416166412939
1237679321786482829,32.447930873911496,-5.657282929433587
1237669770838409327,32.7621152249491,-4.8938673622611555
1237679254135046279,35.400551014926045,-4.420078266680781
1237679322862583916,37.82133123855499,-4.465307258517432
1237679253062615149,38.55207757587944,-5.082043750804822
1237679340030066905,30.69338788325257,-6.9070856117541926
1237679341106233427,36.19268817725204,-5.740114157820457
1237679340031639742,34.336737084834525,-6.637054722614328
1237679340030001256,30.536081803575513,-6.821021734560811
1237679253060845588,34.432478729521996,-5.295635682507228
1237679324470706350,32.1095735590853,-3.4894371340019035
1237679254672375880,36.45739267112615,-4.006881434268535
1237679253597257855,33.317066761344215,-4.9230116260338255
1237679322325516429,37.39242159629252,-4.913782197428396
1237679323934622176,33.93273646278163,-3.874691329204804
1237679439886418138,30.822499261702347,-6.3224860920309265
1237669770838540400,32.708800123359765,-4.649606762008367
1237679340032032841,35.152802477452816,-6.536743550089141
1237679321787793589,35.55846682029082,-5.492162548338133
1237679321786482832,32.45226217140112,-5.632501151168107
1237679439887990896,34.3170701215901,-6.066259891080423
1237679254669951267,30.99011819738928,-4.2226556515979095
1237669771376001278,32.260087745142755,-3.2297825081336726
1237679339496079632,37.4028357029513,-6.9498692233099435
1237679254132687128,30.12145354431088,-4.626498505775399
1237679323397095596,32.458770807844566,-4.368618820636558
1237679253059010654,30.187685907424523,-5.447032937765441
1237679321785434227,30.067731956922955,-5.608408722919045
1237669770838474828,32.766018110706284,-4.800143395054565
1237679322325319827,36.916297690130676,-4.959698875541621
1237679322325254309,36.81328666167189,-5.0756663833797635
1237669771912872143,31.8721545975028,-3.1820977325029913
1237679339496079416,37.2987300926714,-6.920577764202732
1237679255746117691,36.395938057427976,-3.163906924813689
1237679253061763233,36.561040693759324,-5.111710708953897
1237679253059207192,30.648349558613987,-5.427334133716775
1237679321787531421,34.901708244711436,-5.522314038242596
1237669771375476882,32.341332134195284,-4.369218066430631
1237679439887073326,32.31311300964097,-6.149359785621663
1237679255746248823,36.75280763935232,-3.010194375441004
1237679253598765171,36.83627135623565,-4.760369520530391
1237669771375280225,32.349796943043316,-4.841147515142933
1237679439888843021,36.3784788196132,-5.97309773365111
1237678887989477482,38.20580268338784,-3.171713772152312
1237669770838409294,32.76080159223949,-4.931377023061604
1237679255744348342,32.447462860078865,-3.3138368274131014
1237679439886156285,30.14481695656508,-6.180554420243501
1237679340031508671,34.07252703708042,-6.76041486990318
1237669769765191853,33.56912306304952,-3.7000897483554804
1237679255208001726,33.697010816504864,-3.6999949693680416
1237679439887139067,32.48413343420687,-6.154435943094068
1237679439886877150,31.78157587436815,-6.1465297353347745
1237679253062287465,37.80153363041553,-5.172631820397863
1237679255208657026,35.15733920582796,-3.5766700176608555
1237679340567920739,32.93376876341138,-6.383466036481796
1237679340566741094,30.245113753792594,-6.396971888338657
1237679439349481666,30.634943085757712,-6.707920332087936
1237679340031049880,33.0253065277784,-6.740275030833094
1237669771912806565,31.88178186772717,-3.3719548148846283
1237679254136029351,37.74622421514433,-4.306063708618058
1237679253598896299,37.122200182405095,-4.856567710804415
1237679254134588008,34.45325700918924,-4.564790463946068
1237679321788907633,38.09838617959777,-5.419990694807138
1237679439887532201,33.27490136326434,-6.150335539831371
1237679340567003224,30.822642168231354,-6.370016163075014
1237679323934228599,32.984649397752946,-3.825206429885489
1237679254672703574,37.205866187840996,-4.026270109565022
1237679254134325453,33.82260211962722,-4.462466471183811
1237679322862452752,37.5326545902891,-4.533230329714321
1237669772449808439,31.51591291438666,-3.1331056645837774
1237679323398013174,34.61173303153551,-4.20779361588343
1237679254669754497,30.546814652026242,-4.126071597016404
1237669769764864074,33.63924929787265,-4.486530102406742
1237679254134260064,33.691099477884535,-4.465052440908263
1237669770302062752,33.169450731540024,-3.6447238465791414
1237679253060845587,34.43258013685989,-5.29771645898903
1237679322861666452,35.80521479355953,-4.517087682361776
1237679322860093624,32.18030377985345,-4.789023637825633
1237678887987445876,33.672852523881055,-3.402694430763825
1237679253596864754,32.53597636326608,-4.9740683932878484
1237679253059993817,32.50935190960604,-5.4678228333301595
1237679253059928257,32.34539047256957,-5.3033284771545075
1237679254135504973,36.48259145890926,-4.31441029815425
1237679323396374689,30.76834448334138,-4.471141320752798
1237669769764864109,33.626223865302705,-4.465243951741135
1237679255746052332,36.34660631170613,-3.0602449261425773
1237679439350726805,33.456627475544394,-6.4092174480092545
1237669770838409372,32.75999663157154,-4.847292632231717
1237669770838540461,32.741638426760375,-4.53529422831976
1237679254135439487,36.33192279493144,-4.317035339765901
1237679322860355845,32.82746180910301,-4.717311705210306
1237679254134849544,34.96320962326598,-4.5327086318754946
1237679324470116454,30.731966844157483,-3.633387118244452
1237679253062353014,37.910084048150964,-5.25378090567453
1237679253062352984,37.87447573134636,-5.252475518861625
1237679254672310380,36.36087557522332,-4.021214467749482
1237679322325254281,36.78581296640619,-5.074324086216022
1237678879423856752,31.736646684068525,-3.1648976897746124
1237678887987839211,34.50323633205498,-3.31765942519594
1237679341107216558,38.47877951338098,-5.524585725063225
1237679341105709535,35.02888382301139,-5.823345889432101
1237679321788776587,37.811638395698154,-5.40944905413138
1237679321788121164,36.208049066087,-5.361975701233454
1237679321786483377,32.55172201088859,-5.5678181738012205
1237679439886286946,30.44338626065742,-6.287437407351561
1237679440423551100,31.324498144686096,-5.8534588200104904
1237678879424774246,33.81078114600224,-3.03080929789825
1237679254136029305,37.720839805167564,-4.347797530631647
1237679322860224546,32.523514594053765,-4.697922409653464
1237679323398013169,34.61355630506512,-4.205400988284446
1237679439351120071,34.36671975959833,-6.431575878957622
1237679340032426111,36.10247875474291,-6.473973486829505
1237678879425560661,35.57393596835824,-3.0139915451976607
1237679323398733951,36.19590196483764,-4.147543793466456
1237679439349481699,30.67078828885532,-6.5732898287663
1237679321788186691,36.47547394551799,-5.340998998840419
1237679439886418126,30.80703284101915,-6.29365987067355
1237679439351447788,35.158454578022265,-6.456958029868584
1237679340031508592,33.952821734297444,-6.777218238986371
1237679438813921825,33.70674864747962,-6.847630617243609
1237679341106430420,36.6193933854314,-5.558004002474598
1237669771912872087,31.95677369429484,-3.254492576189497
1237679439887663245,33.62838537705625,-6.1367632830713825
1237669770302128274,33.043758157874436,-3.4719738397377053
1237669771912740966,31.93824294991896,-3.5590714640596244
1237679324471689344,34.30475349419025,-3.4934110984936946
1237679340029870221,30.198703650300388,-6.919785252557031
1237679253060583495,33.80108326194054,-5.42213388932159
1237669769764864112,33.5766188006167,-4.458476222363359
1237679253597454495,33.890633134724574,-4.834987457238259
1237679440425779388,36.49774787564122,-5.360874738170164
