# Visit  CCD  FakeID  FakeX  FakeY   DiffX   DiffY   CmodMag   CmodErr  ExpMag  DevMag  KronMag  SdssR  SdssBa  SdssPa  ExpR  ExpBa  ExpPa  DevR  DevBa  DevPa  fracDev  SdssMiter ExpMiter DevMiter parentID  nChild  extended
1236 40  23863 1963.14 1744.03  -0.02  -0.01  20.813  0.030  20.878  20.316  20.828   4.796   0.957 -19.595   5.506   0.935 -24.923  13.355   0.912 -25.398   0.139 0 0 0 0 2 1 
1236 40 165137 1535.62 1984.66  -0.22   0.12  23.351  0.039  23.351  22.872  23.466   4.288   0.860 -55.116   4.424   0.791 -53.094   9.708   0.748 -54.065   0.000 0 0 0 0 0 1 
1236 40  49301   31.72 2284.69   0.28  -0.69  22.635  0.032  22.636  22.065  22.650   4.753   0.918  62.692   5.085   0.908  55.574  12.522   0.895  50.126   0.000 0 0 0 0 0 1 
1236 40 156740 1722.32 2612.37   0.04  -0.11  22.491  0.032  22.556  22.040  22.525   6.146   0.605  25.177   7.101   0.505  26.005  16.842   0.449  27.011   0.150 0 0 0 0 2 1 
1236 40 140065 1104.11   28.11  -0.11  -0.11  22.740  0.033  22.818  22.282  22.854   4.320   0.896  41.776   4.626   0.858  35.341  10.631   0.841  31.999   0.175 0 0 0 0 0 1 
1236 40 188982 2007.21 1442.51  -0.21  -0.51  22.424  0.032  22.740  22.356  22.602   3.684   0.931  69.378   3.643   0.904  67.005   6.440   0.918  68.030   0.838 0 0 0 1061887714263911 0 1 
1236 40  91053  133.58  482.00   0.73   0.17  22.691  0.033  22.690  22.369  22.675   3.820   0.894  67.371   3.709   0.842  65.323   6.367   0.793  66.270   0.000 0 0 0 1061887714263379 0 1 
1236 40 144561 1123.22 3862.62  -0.03  -0.13  21.487  0.030  21.660  21.150  21.607   4.356   0.950  48.890   4.763   0.944  62.167  10.514   0.942  69.631   0.382 0 0 0 1061887714265424 0 1 
1236 40 100458 1629.79  175.94  -0.23   0.06  22.782  0.033  22.782  22.323     nan   4.512   0.879  82.160   4.705   0.842  82.488  10.165   0.788  80.455   0.000 0 0 0 1061887714263171 0 1 
1236 40 174368  598.31 3170.53   0.19  -0.35  22.858  0.033  22.858  22.469  25.639   3.865   0.868  16.783   3.805   0.824  12.912   7.055   0.826  11.502   0.000 0 0 0 0 0 1 
1236 40 105519 1488.94  267.71  -1.00  -1.00  -1.000 -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000 -1 -1 -1 -1 -1 -1 
1236 40   5957 1634.81 2498.83  -0.01  -0.10  22.617  0.032  23.025  22.486  23.053   4.559   0.851  86.753   5.085   0.782  87.494  11.688   0.749  81.710   0.793 0 0 0 0 2 1 
1236 40  14713  673.24  701.05   0.18  -0.13  21.141  0.029  21.586  20.989  21.426   4.696   0.891 -62.049   5.967   0.795 -58.258  15.018   0.751 -56.815   0.786 0 0 0 0 3 1 
1236 40  64087  402.35 2462.47  -0.21  -0.02  22.912  0.034  22.935  22.570  24.481   3.890   0.870 -62.419   3.901   0.798 -63.813   7.073   0.752 -66.184   0.070 0 0 0 0 0 1 
1236 40  83561  965.04 3527.04   0.92   0.06  21.754  0.030  22.015  21.164  21.699   5.858   0.875  15.742   7.642   0.832  12.183  26.725   0.778  12.275   0.387 0 0 0 1061887714265211 0 1 
1236 40  82089  847.59 3132.74   0.07  -0.35  22.708  0.033  22.842  22.354  22.801   4.117   0.892  40.440   4.241   0.891  26.500   9.031   0.882   5.257   0.312 0 0 0 0 0 1 
