# Visit  CCD  FakeID  FakeX  FakeY   DiffX   DiffY   CmodMag   CmodErr  ExpMag  DevMag  KronMag  SdssR  SdssBa  SdssPa  ExpR  ExpBa  ExpPa  DevR  DevBa  DevPa  fracDev  SdssMiter ExpMiter DevMiter parentID  nChild  extended
1236 72  91406  530.63 2872.57  -0.09   0.15  22.524  0.023  22.728  22.287     nan   4.215   0.884  35.201   4.324   0.858  30.270   8.616   0.842  23.248   0.501 0 0 0 1062025153218164 0 1 
1236 72 188343 1768.29 3640.45   0.26   0.15  21.108  0.020  21.147  20.664  21.106   4.714   0.841   9.734   5.359   0.770   6.204  11.888   0.723   3.827   0.094 0 0 0 1062025153218619 0 1 
1236 72 117586  441.19 1111.46  -0.06  -0.07  21.300  0.020  21.390  21.134  21.312   3.454   0.899  -6.752   3.311   0.785 -10.011   4.950   0.725  -9.660   0.365 0 0 0 0 0 1 
1236 72 133703   59.04 2850.65   0.02  -0.12  20.754  0.021  21.027  20.744  20.799   3.258   0.881  30.259   3.082   0.793  24.896   4.608   0.769  19.499   0.965 0 0 0 0 0 1 
1236 72 113494 1564.00  679.70  -0.02  -0.20  21.678  0.020  21.678  21.205  22.066   5.319   0.670  61.626   5.936   0.581  62.662  13.261   0.519  64.266   0.000 0 0 0 0 0 1 
1236 72   5957  180.57 2553.62  -0.36  -0.07  22.793  0.024  22.793  22.123  22.807   6.271   0.631 -41.024   7.580   0.508 -41.788  22.268   0.441 -42.987   0.000 0 0 0 0 0 1 
1236 72  38039 1123.24  746.79   0.38   0.83  22.235  0.022  22.710  22.236  22.335   5.711   0.475 -59.677   7.343   0.310 -60.469  15.711   0.265 -60.633   1.000 0 0 0 1062025153216916 0 1 
1236 72  13989 1225.05 1495.46   0.10  -0.20  22.588  0.024  22.810  22.555  22.702   3.687   0.700 -64.472   3.740   0.464 -63.433   5.647   0.393 -64.428   0.879 0 0 0 0 0 1 
1236 72 161539 1089.14 1261.51  -0.04  -0.06  21.697  0.020  21.789  21.532  21.754   3.673   0.820  66.270   3.494   0.736  66.391   5.112   0.718  67.473   0.370 0 0 0 0 0 1 
1236 72  75224  696.41 2471.92  -0.04  -0.12  22.705  0.025  22.705  22.404     nan   4.396   0.625  49.022   4.537   0.457  49.714   7.775   0.381  50.212   0.000 0 0 0 1062025153217925 0 1 
1236 72 186203  626.55 3546.47  -0.18  -0.17  22.529  0.023  22.662  22.206     nan   4.398   0.766  35.000   4.658   0.708  38.131   9.631   0.678  41.673   0.328 0 0 0 0 0 1 
1236 72 176089 1742.29 1634.43   1.49  -0.23  23.313  0.034  23.396  23.006  23.169   3.668   0.857 -74.110   3.635   0.776 -65.489   6.515   0.806 -61.004   0.237 0 0 0 1062025153217459 0 1 
