# Visit  CCD  FakeID  FakeX  FakeY   DiffX   DiffY   CmodMag   CmodErr  ExpMag  DevMag  KronMag  SdssR  SdssBa  SdssPa  ExpR  ExpBa  ExpPa  DevR  DevBa  DevPa  fracDev  SdssMiter ExpMiter DevMiter parentID  nChild  extended
1236 58  91901  358.00 1927.93   0.55  -0.12  22.991  0.028  23.347  22.991  23.055   3.424   0.733   2.980   3.505   0.512   3.311   6.132   0.468   4.814   1.000 0 0 0 1061965023675618 0 1 
1236 58 191114  761.90 1254.11   0.39  -0.13  22.420  0.022  22.420  21.917  22.477   5.117   0.723 -62.052   5.681   0.627 -62.446  13.497   0.546 -63.633   0.000 0 0 0 0 0 1 
1236 58  38878  180.47  944.51  -0.04  -0.15  21.711  0.021  21.944  21.511  21.849   3.889   0.895  58.984   4.171   0.839  64.374   8.252   0.814  68.741   0.575 0 0 0 0 0 1 
1236 58  33967 1540.10 3113.59   0.04  -0.07  22.240  0.022  22.438  22.001  22.367   4.402   0.812  37.207   4.779   0.733  37.616   9.773   0.678  38.713   0.490 0 0 0 0 0 1 
1236 58 200348 1000.38 3725.72   0.01  -0.07  19.743  0.020  20.133  19.599  19.999   6.021   0.618 -60.382   7.876   0.526 -59.694  18.608   0.479 -58.772   0.761 0 0 0 1061965023676774 0 1 
1236 58 173671  204.25 2742.26   0.20  -0.41  22.531  0.024  22.530  22.176  25.911   4.345   0.666 -50.347   4.668   0.492 -48.945   8.869   0.405 -47.308   0.000 0 0 0 0 0 1 
1236 58  24717 1852.99 3892.96  -0.05  -0.03  21.194  0.021  21.559  21.194  21.310   3.384   0.862 -19.070   3.523   0.769 -18.676   6.085   0.745 -20.799   1.000 0 0 0 0 0 1 
1236 58  63178 1526.54 1495.88  -0.67   0.19  22.388  0.023  22.388  21.964     nan   5.285   0.609 -38.845   6.057   0.456 -37.350  13.313   0.347 -36.417   0.000 0 0 0 1061965023675334 0 1 
1236 58  57875 2018.45  382.73  -0.45   0.27  22.722  0.025  22.880  22.604  22.790   3.794   0.748 -16.256   3.957   0.562 -16.765   6.445   0.456 -16.652   0.591 0 0 0 1061965023674610 0 1 
1236 58 189852 1574.35 2129.72  -0.24   0.05  22.786  0.025  22.897  22.420     nan   4.395   0.805   4.212   4.612   0.780  12.197   9.741   0.769  20.847   0.267 0 0 0 0 2 1 
1236 58 144597 1925.55 2320.12   0.12   0.03  21.934  0.022  22.203  21.910  22.040   3.559   0.776 -13.216   3.730   0.588 -14.170   6.030   0.505 -14.871   0.924 0 0 0 0 0 1 
1236 58 140704  543.92 2054.82   0.11   0.03  23.831  0.052  23.830  23.831  23.856   2.072   0.899 -78.618   0.988   0.284 -68.577   0.643   0.257 -69.285   0.000 0 0 0 1061965023675689 0 1 
1236 58 104577 1255.51 1274.96  -1.66   0.90  22.399  0.023  22.992  22.400  22.877   6.029   0.599  40.883   7.589   0.507  43.352  18.353   0.496  42.666   1.000 0 0 0 1061965023675169 0 1 
1236 58 138052  446.77 3987.53  -0.18   0.10     nan    nan     nan     nan  22.169   5.073   0.771  39.272     nan     nan     nan     nan     nan     nan     nan 0 0 0 1061965023676941 0 1 
1236 58 191360 2011.96 3598.38   0.04  -0.38  21.013  0.021  21.226  20.720  21.145   4.666   0.868   0.327   5.333   0.832   0.325  11.925   0.805   1.221   0.464 0 0 0 0 0 1 
1236 58 111109 2008.91 3970.28   0.09  -0.28  22.306  0.022  22.516  22.046  22.467   4.217   0.869  87.664   4.573   0.810  85.134   9.658   0.779  86.498   0.488 0 0 0 1061965023676945 0 1 
1236 58  92136 1718.22 4005.91   0.03  -0.82  21.350  0.020  21.392  20.609  21.437   7.509   0.679 -83.045   9.489   0.629 -83.663  31.235   0.586 -85.052   0.073 0 0 0 1061965023676967 0 1 
1236 58 155178 1701.35 1354.54  -0.03  -0.03  21.711  0.021  21.851  21.509  21.783   3.540   0.962  60.399   3.473   0.946  56.785   5.910   0.929  43.825   0.433 0 0 0 0 0 1 
1236 58 166142  753.47 1710.70  -0.25  -0.00     nan    nan     nan     nan     nan   2.967   0.890 -12.606     nan     nan     nan     nan     nan     nan     nan 0 0 0 0 0 1 
1236 58  89463 1947.96 2165.22   0.03  -0.06  20.530  0.020  20.755  20.205  20.676   5.229   0.815  24.273   6.308   0.756  23.993  15.198   0.718  23.412   0.458 0 0 0 0 0 1 
1236 58 147205  639.52 1940.01   0.05  -0.21  22.104  0.022  22.304  21.828  22.252   4.281   0.844  37.437   4.617   0.797  35.764   9.790   0.771  33.348   0.464 0 0 0 0 0 1 
1236 58 113770 1547.48  925.75  -0.01   0.12  22.552  0.024  22.552  22.141  22.597   4.099   0.883  37.192   4.199   0.825  36.956   8.372   0.765  40.367   0.000 0 0 0 0 0 1 
1236 58  55301 1702.07 2081.21   0.00  -0.00  21.133  0.021  21.269  20.838  21.232   4.050   0.956 -27.032   4.306   0.944 -31.091   8.514   0.936 -40.455   0.347 0 0 0 0 0 1 
1236 58 150481 1421.48 2713.54  -0.03  -0.14  20.796  0.020  20.962  20.263  20.920   8.274   0.531 -88.570  10.642   0.468 -88.736  31.929   0.429 -88.472   0.290 0 0 0 1061965023676108 0 1 
1236 58 101478 1954.46 3434.00  -0.02  -0.37  21.516  0.021  21.515  20.788  21.480   7.038   0.611  85.130   8.690   0.563  84.063  26.577   0.529  82.804   0.000 0 0 0 1061965023676584 0 1 
1236 58 134040 1556.97 3707.13  -0.06  -0.10  21.467  0.021  21.684  21.281  21.582   4.428   0.706  12.811   5.006   0.582  12.581   9.704   0.534  12.025   0.569 0 0 0 1061965023676769 0 1 
1236 58  81567  450.86 1300.27   0.11  -0.07  21.037  0.021  21.313  20.894  21.190   3.866   0.950  34.652   4.139   0.926  30.271   7.944   0.907  23.767   0.687 0 0 0 1061965023675205 0 1 
1236 58 112019 1579.20 1968.46   0.03   0.02  21.668  0.021  21.667  21.170  21.698   5.229   0.746  20.544   5.938   0.665  19.315  13.686   0.606  18.330   0.000 0 0 0 0 0 1 
1236 58  13208  336.52 3371.75  -0.03  -0.09  20.019  0.020  20.244  19.977  20.104   3.272   0.873  50.016   3.232   0.781  48.867   4.692   0.759  48.221   0.847 0 0 0 0 0 1 
1236 58 118814  203.59 1302.32  -0.02   0.01  21.969  0.021  21.969  21.408  22.018   5.864   0.629  53.126   6.883   0.527  53.106  17.928   0.445  53.224   0.000 0 0 0 0 0 1 
1236 58  85915 1917.96 1977.86   0.05  -0.07  22.076  0.022  22.417  22.040  22.240   3.749   0.814  29.397   4.022   0.680  26.932   7.446   0.603  25.987   0.914 0 0 0 0 0 1 
1236 58  85606 1577.54 2342.31  -0.05  -0.09  21.106  0.021  21.261  20.973  21.180   3.603   0.821 -45.418   3.651   0.695 -45.601   5.824   0.625 -46.572   0.555 0 0 0 0 0 1 
1236 58  45784 1551.23 3568.24   0.04   0.12  22.488  0.024  22.933  22.478  22.634   4.259   0.721  68.485   4.561   0.623  71.809   9.000   0.628  79.516   0.982 0 0 0 1061965023676658 0 1 
1236 58 141699   56.53 3472.48   0.16   0.24  21.018  0.021  21.188  20.784  21.103   4.835   0.654  38.291   5.648   0.527  37.867  11.177   0.475  36.978   0.450 0 0 0 1061965023676613 0 1 
1236 58 148855 1452.11 1721.26  -0.03   0.05  21.463  0.021  21.830  21.452  21.651   3.649   0.867 -46.173   4.053   0.729 -43.312   7.532   0.640 -39.326   0.974 0 0 0 0 0 1 
1236 58  28257 1929.27 1796.96   0.00  -0.05  20.383  0.020  20.726  20.302  20.548   4.392   0.726  42.240   5.179   0.607  41.553  10.077   0.577  40.928   0.826 0 0 0 0 2 1 
1236 58  76835   47.41 1617.75  -0.25  -0.18  22.558  0.024  22.603  22.160  22.602   5.258   0.538 -88.935   6.121   0.366 -89.175  13.652   0.275 -89.611   0.121 0 0 0 0 0 1 
1236 58  91975  685.97 3697.27   0.48   0.42     nan    nan     nan     nan     nan   3.206   0.868 -84.434     nan     nan     nan     nan     nan     nan     nan 0 0 0 0 0 1 
1236 58  82435 1006.56 1245.15  -0.03  -0.08  21.264  0.021  21.264  20.895  21.261   3.740   0.959 -28.334   3.774   0.918 -28.080   6.908   0.882 -31.798   0.000 0 0 0 1061965023675175 0 1 
