# Visit  CCD  FakeID  FakeX  FakeY   DiffX   DiffY   CmodMag   CmodErr  ExpMag  DevMag  KronMag  SdssR  SdssBa  SdssPa  ExpR  ExpBa  ExpPa  DevR  DevBa  DevPa  fracDev  SdssMiter ExpMiter DevMiter parentID  nChild  extended
1236 33  58020 1732.91 2899.03  -0.01  -0.05  19.459  0.019  19.875  19.272  19.709   7.332   0.547  52.428   9.955   0.458  52.624  25.955   0.418  52.557   0.731 0 0 0 0 4 1 
1236 33 127483 1540.17 3008.05  -0.05   0.10  21.408  0.020  21.655  21.179  21.568   4.815   0.753  62.862   5.511   0.672  62.649  11.661   0.660  61.558   0.559 0 0 0 1061857649493749 0 1 
1236 33  58133  933.55 1861.70   0.01  -0.05  20.107  0.020  20.106  19.654  20.090   4.621   0.909  60.106   5.140   0.878  59.855  10.808   0.857  58.796   0.000 0 0 0 0 0 1 
1236 33 136633  136.61 1280.62  -0.17  -0.01  23.084  0.028  23.084  22.766  23.068   3.727   0.873 -67.116   3.705   0.772 -63.151   6.492   0.662 -59.642   0.000 0 0 0 0 0 1 
1236 33  13793  122.71 3498.45  -0.31  -0.04  21.078  0.019  21.353  20.922  21.241   3.945   0.907  57.616   4.309   0.871  60.768   8.347   0.876  64.261   0.668 0 0 0 1061857649494025 0 1 
1236 33 141723  597.72 3147.24   1.15   0.62  22.636  0.024  22.745  22.390     nan   4.802   0.611 -59.192   5.284   0.452 -59.053   9.970   0.371 -58.892   0.334 0 0 0 1061857649493833 0 1 
1236 33  31120  685.42  466.85  -0.07  -0.13  20.204  0.019  20.449  19.858  20.366   5.105   0.960  21.519   6.211   0.938  26.297  15.649   0.916  21.754   0.465 0 0 0 1061857649492215 0 1 
1236 33 104040  361.28 3137.89  -0.15   0.08  22.307  0.022  22.306  22.016     nan   3.655   0.870  25.180   3.544   0.791  25.317   5.881   0.714  26.602   0.000 0 0 0 0 0 1 
1236 33 168806  403.61 1119.32  -0.06  -0.06  20.841  0.020  21.373  20.775  21.138   4.622   0.915 -54.435   5.683   0.869 -54.529  14.106   0.838 -55.027   0.909 0 0 0 0 3 1 
1236 33  15640 1624.04 1609.93  -0.08   0.04  22.989  0.026  23.044  22.580  22.863   5.081   0.553 -70.747   5.860   0.368 -71.620  13.230   0.288 -72.812   0.137 0 0 0 0 0 1 
1236 33  81698  288.76 2177.34  -0.12  -0.03  20.663  0.019  20.813  20.458  20.743   3.750   0.931 -32.947   3.876   0.890 -35.456   6.783   0.866 -36.349   0.446 0 0 0 0 0 1 
1236 33  25447  851.70  965.39   0.16   0.08     nan    nan     nan     nan  21.204   5.196   0.813  79.896     nan     nan     nan     nan     nan     nan     nan 0 0 0 1061857649492522 0 1 
1236 33 131757  161.59  317.75   0.16   0.07  22.656  0.023  22.656  22.109  24.190   5.433   0.584 -22.572   6.335   0.458 -23.111  15.943   0.388 -23.450   0.000 0 0 0 0 0 1 
1236 33 101262  656.85 1266.85  -0.31  -0.04  21.876  0.021  22.104  21.726  21.975   4.522   0.614 -35.881   5.100   0.441 -36.514   9.727   0.372 -36.651   0.631 0 0 0 0 0 1 
1236 33  68377 1098.15  346.54   0.41   0.22  20.237  0.019  20.621  20.073  20.474   5.711   0.684 -58.366   7.359   0.582 -58.580  17.767   0.532 -57.994   0.737 0 0 0 0 2 1 
1236 33  23913 1454.87 1049.42  -0.05  -0.02  20.796  0.020  21.047  20.536  20.955   5.437   0.684 -23.370   6.545   0.586 -23.368  15.180   0.524 -23.298   0.536 0 0 0 1061857649492567 0 1 
1236 33 166997 2007.96  988.01   0.04  -0.01  21.760  0.020  21.761  21.260  21.736   4.423   0.898 -18.827   4.872   0.845 -20.728  10.946   0.813 -23.346   0.000 0 0 0 0 0 1 
1236 33  37189  860.21 1535.21  -0.01   0.02  20.438  0.020  20.437  20.011  20.446   4.371   0.931  -0.848   4.693   0.903  -4.180   9.541   0.876  -6.927   0.000 0 0 0 0 0 1 
1236 33  65319 1495.16 2466.12   0.12  -0.20  22.121  0.021  22.528  22.121  22.399   4.859   0.609 -35.001   5.724   0.437 -36.178  11.494   0.353 -35.752   1.000 0 0 0 1061857649493464 0 1 
1236 33  30253 1903.56   23.41   0.44  -0.41     nan    nan     nan     nan     nan   8.881   0.546 -48.889     nan     nan     nan     nan     nan     nan     nan 0 0 0 0 2 1 
1236 33  67270 1178.36 3889.18  -0.01  -0.02  21.670  0.020  21.974  21.653  21.830   4.045   0.668 -53.515   4.585   0.455 -54.048   7.930   0.374 -53.028   0.952 0 0 0 0 0 1 
1236 33  15773 1786.95  714.26   0.08  -0.03  20.817  0.020  20.897  20.602  20.835   4.005   0.747  27.054   4.176   0.611  27.165   6.781   0.559  26.890   0.285 0 0 0 0 0 1 
1236 33  67452  802.11  153.97   0.06  -0.09  22.783  0.025  22.782  22.450  22.723   3.919   0.717  -7.735   3.965   0.562  -8.562   7.098   0.475  -8.199   0.000 0 0 0 1061857649492051 0 1 
1236 33 190566 1126.39 1352.96   0.00   0.15  21.675  0.020  21.793  21.247  21.741   5.355   0.651   1.252   6.296   0.554   1.624  15.291   0.503   1.767   0.254 0 0 0 0 0 1 
1236 33  44729  741.69 3491.53  -0.07  -0.18     nan    nan     nan     nan  21.787   5.080   0.745  15.774     nan     nan     nan     nan     nan     nan     nan 0 0 0 1061857649494001 0 1 
1236 33  18819 1535.82 1624.60  -0.03  -0.08  19.312  0.019  19.355  19.036  19.319   4.137   0.900 -39.191   4.412   0.851 -40.885   7.428   0.818 -41.173   0.143 0 0 0 0 0 1 
1236 33  27596 1416.27 3833.92  -0.12  -0.18  22.770  0.025  22.768  22.387  23.078   4.016   0.809  68.919   4.156   0.699  71.545   7.989   0.626  73.965   0.000 0 0 0 0 0 1 
1236 33 120776  931.44  820.74   0.13  -0.23  22.251  0.022  22.773  22.251  22.174   5.066   0.664  80.442   5.838   0.554  78.980  13.235   0.505  78.290   1.000 0 0 0 0 0 1 
1236 33  55193  430.70 3175.73  -0.46  -0.06  22.921  0.027  22.992  22.698  22.923   3.757   0.735 -83.006   3.709   0.585 -81.532   5.948   0.545 -81.001   0.258 0 0 0 1061857649493852 0 1 
1236 33 172816  589.26 1526.20  -1.00  -1.00  -1.000 -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000 -1 -1 -1 -1 -1 -1 
1236 33  65260 1429.50 1951.78  -0.04  -0.09  20.706  0.020  21.089  20.565  20.933   4.706   0.850 -55.077   5.707   0.785 -53.234  13.011   0.748 -52.581   0.764 0 0 0 1061857649493103 0 1 
1236 33  67981  973.37 3190.15  -0.09  -0.11  21.657  0.020  21.656  21.223  21.688   4.752   0.741  19.186   5.161   0.660  18.679  10.735   0.613  18.199   0.000 0 0 0 0 0 1 
1236 33 195658  465.45  600.96  -0.07  -0.15  22.597  0.023  22.852  22.468  22.715   4.446   0.659 -66.755   4.952   0.476 -65.790   9.791   0.370 -64.455   0.692 0 0 0 0 0 1 
1236 33 121327  423.33 2255.39  -0.06  -0.06  20.113  0.019  20.414  20.061  20.243   3.566   0.918  -0.835   3.779   0.877  -2.398   6.382   0.866  -5.290   0.863 0 0 0 1061857649493314 0 1 
1236 33  53647 1649.02 1793.19  -0.03  -0.14  21.687  0.020  21.926  21.544  21.811   3.789   0.851 -59.768   3.919   0.754 -62.189   7.133   0.724 -68.899   0.652 0 0 0 0 2 1 
1236 33  84354 1185.81 1234.36  -0.25  -0.17  22.583  0.023  22.648  22.237  22.642   4.759   0.646 -27.067   5.062   0.524 -26.249   9.928   0.491 -26.793   0.179 0 0 0 0 0 1 
1236 33 128823  175.47 2901.70  -0.01  -0.16  22.393  0.022  22.393  21.979  22.445   4.351   0.810 -84.157   4.648   0.715 -84.584   9.603   0.619 -85.792   0.000 0 0 0 0 0 1 
1236 33 152334  609.76 2865.65  -0.17  -0.03  22.860  0.027  22.859  22.753     nan   3.143   0.820 -89.843   2.662   0.661 -88.175   3.107   0.508 -86.571   0.000 0 0 0 0 0 1 
1236 33  89990  377.44 2158.47   0.03  -0.17  21.283  0.020  21.284  20.829  21.294   5.071   0.711 -60.045   5.833   0.602 -59.632  12.793   0.529 -59.532   0.003 0 0 0 0 0 1 
1236 33  33431 1782.68 4071.28  -1.27   0.93  21.772  0.020  21.840  21.372  22.176   7.031   0.484  63.642   7.788   0.410  62.701  17.246   0.370  61.757   0.169 0 0 0 0 2 1 
1236 33  64001  571.39 3240.51  -0.06  -0.09  19.987  0.019  20.059  19.420  20.042   6.118   0.836 -70.805   7.581   0.795 -70.628  20.892   0.755 -70.110   0.141 0 0 0 0 0 1 
1236 33  56539 1892.52  544.71  -0.11   0.29  22.756  0.025  22.922  22.595  22.857   4.307   0.606 -49.411   4.697   0.386 -50.804   8.469   0.296 -51.950   0.532 0 0 0 0 0 1 
1236 33 132551 1172.17 2594.64  -0.23  -0.21  22.455  0.022  22.615  22.138  22.341   4.210   0.866 -65.694   4.562   0.784 -66.438   9.880   0.728 -64.469   0.377 0 0 0 0 0 1 
1236 33  36684  774.36 3190.33  -0.22   0.02  22.952  0.026  22.951  22.623     nan   4.467   0.788 -21.347   4.589   0.665 -21.771   8.919   0.515 -23.155   0.000 0 0 0 0 0 1 
1236 33   4448 1506.96 1190.96  -1.00  -1.00  -1.000 -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000 -1 -1 -1 -1 -1 -1 
1236 33 169962  404.96 3737.61   0.31   0.09  22.289  0.022  22.405  21.997  22.217   3.817   0.848  48.462   4.018   0.758  49.826   7.828   0.708  50.852   0.318 0 0 0 0 0 1 
