id fakeid visit ccd cmodelMag expMag devMag expReff devReff expBA devBA expPosAng devPosAng cmodelMagErr expMagErr fracDev devMagErr nchild parent
1061818994787306 95234 1236 24 20.9448711211 21.2453279329 20.8509088947 4.19278124879 7.70519451956 0.812345486507 0.79303717884 33.292453283 32.3656072386 0.103402698397 0.113965488146 0.781563633751 0.113336705192 0 0
1061818994787412 32259 1236 24 22.4548724886 22.454554772 22.0846781998 3.86623478044 7.07772067583 0.893830962242 0.860079688145 -46.7946806443 -47.7555507745 0.121063530609 0.175830508181 0.0 0.17683773347 0 0
1061818994786758 20232 1236 24 21.0132921326 21.1207549818 20.7596131749 5.49823807235 10.2884043447 0.491886862993 0.427659507107 33.3908819645 33.4673881778 0.102557242375 0.111644438513 0.319176215693 0.111245873108 0 0
1061818994788221 188682 1236 24 21.6173696356 21.8565324228 21.3579650823 5.59640099862 12.7436120045 0.629058139074 0.558776425958 43.1493510092 42.846919362 0.105697123231 0.139191334838 0.524728314724 0.13897455135 0 0
1061818994786555 152587 1236 24 22.3148678555 22.4223036124 21.9926422638 4.51518996591 8.99354672146 0.762100609577 0.728590384758 -39.7641882173 -32.6728258795 0.116468065886 0.181807441959 0.279936975608 0.182205589277 0 0
1061818994788791 28162 1236 24 21.6170256011 21.8816768124 21.5098690604 4.45244152512 8.05957620069 0.662806306508 0.620241262702 -69.1493085608 -69.8778581383 0.105448416512 0.133900698965 0.733292506454 0.133278826023 0 1061818994786493
1061818994787755 64142 1236 24 21.2065045926 21.2061238217 20.8684308625 4.40156107635 7.89758192065 0.709419473201 0.637492560442 -42.3418852839 -41.963113723 0.104502770637 0.113021003207 0.0 0.112742330183 0 0
1061818994788110 97299 1236 24 22.4006036845 22.6529187011 22.3574081258 3.59719872908 5.81791167508 0.595036302482 0.517952920507 -89.3147329867 -87.634053871 0.121210773918 0.178797515479 0.863901887715 0.17787297492 0 0
1061818994786911 43668 1236 24 22.6576669894 22.6575836133 22.2903932466 4.39068448157 8.22730799158 0.646209079405 0.57735152902 33.1884779954 35.0255843248 0.128926598779 0.201128910491 0.0 0.202440484035 0 0
1061818994786714 107417 1236 24 22.5271580115 22.5267939974 22.2114689636 4.75075211429 8.53274903011 0.42028502736 0.337180923061 45.2977614241 46.0503435813 0.123307055642 0.176867572016 0.0 0.178336464261 0 0
1061818994788217 68377 1236 24 19.9536446881 20.5375782915 19.8903704661 8.26395817124 22.0807036023 0.579826514802 0.549127883858 -54.683218442 -52.5954066113 0.102342084606 0.108908641983 0.920603937612 0.10822816151 2 0
1061818994789507 68377 1236 24 20.195320426 20.585332474 20.0243234967 7.98638723311 19.8183810424 0.553627865397 0.49472659393 -57.1713014578 -57.2575615244 0.10244063866 0.108943630388 0.733940963721 0.108373604448 0 1061818994788217
1061818994787718 188956 1236 24 22.2767206966 22.3000944602 21.9746909048 4.72648587099 8.79984637313 0.529248640443 0.401201771609 -70.7278223663 -70.8763357594 0.115951168537 0.15917417396 0.0789499840501 0.159669926594 2 0
1061818994789288 188956 1236 24 22.3375882078 22.3372120772 22.0171709587 4.37291338612 7.8011801614 0.56644754431 0.476657023449 -69.555038724 -69.6872295986 0.117545269413 0.159551136321 0.0 0.160535927736 0 1061818994787718
1061818994786666 116515 1236 24 19.0813366697 20.0746845128 19.081999339 14.4953682018 56.1132635662 0.604244766716 0.598537961065 80.7096347406 83.8428943319 0.100802125172 0.109007815679 1.0 0.108104567974 6 0
1061818994788882 116515 1236 24 19.8240514638 20.2569812927 19.4190030804 12.6364015105 43.7916406325 0.56218508459 0.522184329521 81.1626852027 81.3595226291 0.100881464376 0.1093113866 0.600740341469 0.108811502554 0 1061818994786666
1061818994787805 48292 1236 24 22.7708781715 22.7705983152 22.4005193268 4.83557159134 9.54489363863 0.569619413636 0.470558259405 47.2383225652 45.7098900213 0.131823842556 0.218552219995 0.0 0.221582859927 0 0
1061818994787194 131880 1236 24 21.7521014703 22.0719309579 21.5988871331 5.05594366351 10.7443588232 0.715651044774 0.670384006014 -84.2364660934 -82.6764150778 0.107496087619 0.153593487978 0.711338547104 0.153011202207 0 0
1061818994788777 2602 1236 24 22.3218079551 22.3230536699 21.9047536554 4.69176003903 9.38868281233 0.679540100051 0.625765378839 79.5562806602 79.2387241216 0.117036109125 0.171807723205 0.00413592622926 0.172546389265 0 1061818994786471
1061818994789115 184948 1236 24 21.0056645027 21.0054329215 20.2863856613 10.2646257399 32.5053774537 0.473985975184 0.4041549979 75.0520115885 75.7423149203 0.102733178609 0.120118183069 0.0 0.120182735048 0 1061818994787247
1061818994787303 144564 1236 24 20.4721648139 20.5743729173 20.2818745795 4.28420733144 6.91738964155 0.626398663743 0.57289531305 25.4835544899 25.4040472753 0.10285091716 0.105851220843 0.362740159653 0.105311204518 3 0
1061818994789126 144564 1236 24 20.4871592751 20.5764155791 20.2843368174 4.27099269661 6.89165520999 0.626561124875 0.573268526779 25.4923363167 25.3822504369 0.102871282092 0.105852734467 0.318864558339 0.105317060342 0 1061818994787303
1061818994787237 127669 1236 24 22.468598035 22.468182512 21.8541082988 6.26399726585 16.7863459396 0.603717731968 0.546331843838 70.1740537847 70.6606535802 0.118182764497 0.203481742306 0.0 0.205531728367 0 0
1061818994786898 94006 1236 24 20.0307743467 20.7910528888 19.8485604036 8.72727085188 33.2751787016 0.580065724983 0.542731394892 -53.8627590335 -66.1458150156 0.101945416073 0.113394464138 0.859097895384 0.112659844248 5 0
1061818994788962 94006 1236 24 21.0036873793 21.1479371241 20.6060988519 6.34858547389 15.3228500136 0.668961740953 0.616137996836 -24.4504591648 -24.5195835291 0.103026189293 0.116799428967 0.306615128855 0.116539284837 0 1061818994786898
1061818994788219 190904 1236 24 22.6818928355 22.8049131816 22.4122487681 4.66544121283 9.14864703469 0.573262946081 0.491079926713 -26.9236051874 -26.5246220884 0.12929537539 0.220594466592 0.34368098332 0.221024156153 0 0
1061818994786417 198969 1236 24 20.4730367078 20.5425472846 20.1588093366 4.76595475948 8.99771080727 0.680091204913 0.636770613385 -79.1007772517 -80.1534159381 0.10071493823 0.104294368777 0.198710108344 0.103811032603 2 0
1061818994788750 198969 1236 24 20.4902737696 20.5379317229 20.1699959244 4.79063314429 8.87279842188 0.681714559756 0.632526692557 -78.8735061926 -76.7755362193 0.100735988454 0.104291173452 0.142237027216 0.103815251486 0 1061818994786417
1061818994786340 164666 1236 24 22.5866947937 22.5865406591 22.1010721086 5.25176884708 11.8643507859 0.716875274431 0.653790509355 -84.6371929117 -84.3756445856 0.122354447861 0.214383690792 0.0 0.217337342283 0 0
1061818994788885 37691 1236 24 21.9972190573 22.5002801462 21.9741099887 6.60405581961 15.4590941185 0.459853862673 0.398395797692 -57.8084192918 -55.9835141855 0.109631245832 0.208027617214 0.962793319511 0.206308343564 0 1061818994786666
1061818994786409 195388 1236 24 21.5074345685 21.5772942653 21.1658972378 5.19893211569 10.5055911525 0.61761671308 0.546302491929 -57.9042599148 -58.1282800123 0.104107728021 0.124020211739 0.189986757984 0.123908668347 0 0
1061818994787476 123454 1236 24 22.297942971 22.3937450188 22.024740839 3.9724037259 7.30312016428 0.813059638318 0.75560451873 86.1300458602 82.997067283 0.116970157873 0.169127915564 0.283269720212 0.169389882029 0 0
1061818994787877 197245 1236 24 22.8039208912 22.9078572032 22.4749662087 4.53986452872 9.47858080809 0.733213635172 0.639592494695 -6.70414616613 -1.813933155 0.134510060348 0.244527336929 0.270388302117 0.245513285723 0 0
1061818994787695 35652 1236 24 20.1366028961 20.3979272983 20.0863604274 3.56609299321 5.66588672 0.775727336285 0.745918415343 19.8987901036 16.6297863509 0.102684954031 0.104818819981 0.846014998043 0.104231374433 3 0
