# Visit  CCD  FakeID  FakeX  FakeY   DiffX   DiffY   CmodMag   CmodErr  ExpMag  DevMag  KronMag  SdssR  SdssBa  SdssPa  ExpR  ExpBa  ExpPa  DevR  DevBa  DevPa  fracDev  SdssMiter ExpMiter DevMiter parentID  nChild  extended
1236 41  38878 1540.17 3008.05  -0.06  -0.01  21.974  0.028  21.974  21.611  21.970   3.676   0.960  59.019   3.562   0.947  65.402   6.346   0.932  67.564   0.000 0 0 0 1061892009232268 0 1 
1236 41 138900  933.55 1861.70   0.41  -0.67     nan    nan     nan     nan  24.273   2.141   0.979  10.887     nan     nan     nan     nan     nan     nan     nan 0 0 0 1061892009231556 0 1 
1236 41  67627 1429.50 1951.78  -0.02  -0.10  22.460  0.030  22.460  22.085     nan   4.111   0.875  63.299   4.115   0.839  64.884   7.711   0.807  66.727   0.000 0 0 0 0 0 1 
1236 41 181461 1782.68 4071.28  -1.00  -1.00  -1.000 -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000 -1 -1 -1 -1 -1 -1 
1236 41 136054 1495.16 2466.12   0.01  -0.05  20.895  0.028  20.898  20.516  20.868   3.940   0.992 -40.017   4.095   0.975 -42.200   7.638   0.955 -46.301   0.011 0 0 0 0 0 1 
1236 41  46379  136.61 1280.62   0.03   0.04  21.870  0.028  21.958  21.607  21.936   3.562   0.987  54.200   3.511   0.995   9.333   6.229   0.945 -16.628   0.271 0 0 0 1061892009231194 0 1 
1236 41 184172 1479.60 1345.86   1.00  -1.48  22.119  0.029  22.119  21.797  23.489   4.309   0.691 -65.581   4.573   0.518 -66.003   8.473   0.413 -67.275   0.000 0 0 0 0 0 1 
1236 41 128111  430.70 3175.73  -0.27  -0.29  22.862  0.031  22.861  22.405  22.857   4.571   0.765  41.338   4.901   0.669  38.797  10.662   0.596  35.983   0.000 0 0 0 1061892009232365 0 1 
1236 41 201000  685.42  466.85   0.20   0.30  22.131  0.028  22.139  21.479  22.192   4.855   0.952  86.759   5.498   0.951 -86.335  14.835   0.955 -81.753   0.016 0 0 0 0 0 1 
1236 41 114097  465.45  600.96   0.10   0.35  22.850  0.031  22.850  22.395  22.875   4.157   0.839  67.207   4.312   0.784  69.838   9.101   0.745  74.384   0.000 0 0 0 0 0 1 
1236 41 158600  403.61 1119.32   0.14  -0.04  22.738  0.031  22.738  22.398     nan   3.519   0.975 -74.488   3.417   0.942 -64.504   5.874   0.932 -68.975   0.000 0 0 0 0 0 1 
1236 41  19851  288.76 2177.34   0.01  -0.01  19.655  0.027  19.710  19.266  19.684   4.542   0.991  54.677   5.125   0.989  13.138  10.573   0.980 -22.213   0.139 0 0 0 1061892009231797 0 1 
1236 41  47773  774.36 3190.33   0.24   0.41  23.253  0.035  23.263  22.807     nan   4.163   0.827  73.039   4.408   0.733  72.155   9.366   0.671  68.225   0.027 0 0 0 1061892009232376 0 1 
1236 41 184255 1185.81 1234.36  -0.05  -0.11  21.765  0.028  21.881  21.296     nan   5.030   0.876  16.736   5.818   0.817  17.646  14.742   0.766  18.861   0.236 0 0 0 0 0 1 
1236 41  95536  656.85 1266.85   0.01   0.01  21.882  0.028  21.882  21.424  21.937   4.136   0.939 -86.878   4.324   0.924 -78.851   9.091   0.903 -70.721   0.000 0 0 0 0 0 1 
1236 41 108555 1098.15  346.54   0.01  -0.03  21.646  0.028  21.646  21.179  22.920   4.352   0.976  87.358   4.610   0.971 -79.389   9.786   0.966 -65.897   0.000 0 0 0 0 0 1 
1236 41  79922  571.39 3240.51  -0.22  -0.11  21.600  0.028  22.049  21.565  21.737   3.457   0.962 -65.994   3.540   0.942 -70.817   7.182   0.981 -75.287   0.937 0 0 0 1061892009232481 0 1 
