# Visit  CCD  FakeID  FakeX  FakeY   DiffX   DiffY   CmodMag   CmodErr  ExpMag  DevMag  KronMag  SdssR  SdssBa  SdssPa  ExpR  ExpBa  ExpPa  DevR  DevBa  DevPa  fracDev  SdssMiter ExpMiter DevMiter parentID  nChild  extended
1236 43 119972  812.61  180.52   0.61   0.36  21.892  0.022  22.393  21.837  22.019   4.206   0.852  46.167   5.379   0.736  45.915  13.011   0.662  46.131   0.918 0 0 0 1061900599165015 0 1 
1236 43 111106  472.69  846.41   0.06   0.17  22.502  0.025  22.655  22.229  22.552   3.782   0.914  12.935   3.919   0.844   5.576   7.677   0.817   2.713   0.394 0 0 0 0 0 1 
1236 43  85785  388.33 3969.74   0.07  -0.15  23.038  0.031  23.038  22.709  25.938   3.596   0.894  52.753   3.456   0.830  56.299   5.986   0.765  65.181   0.000 0 0 0 0 0 1 
1236 43  15124 1854.28 1973.04   0.71  -0.35  21.511  0.021  21.710  21.184  21.480   4.627   0.808  60.613   5.247   0.774  59.157  11.691   0.801  54.136   0.423 0 0 0 1061900599165973 0 1 
1236 43 159964  388.09 3288.27  -0.13  -0.06  21.861  0.022  21.966  21.389  21.956   4.698   0.864 -72.638   5.322   0.819 -66.954  13.220   0.775 -61.950   0.219 0 0 0 0 0 1 
1236 43   8439  420.46 4072.35  -0.03  -1.20     nan    nan     nan     nan     nan   3.157   0.893  87.460     nan     nan     nan     nan     nan     nan     nan 0 0 0 1061900599167123 0 1 
1236 43  30739 1463.48 2901.25   0.05   0.04  21.424  0.021  21.967  21.167  21.705   5.695   0.838  24.691   7.418   0.771  18.902  24.163   0.722  16.449   0.747 0 0 0 1061900599166417 0 1 
1236 43  24622  165.64  650.05   0.02  -0.11  21.269  0.021  21.338  20.784  21.306   4.683   0.960  70.417   5.228   0.962  80.775  12.394   0.958 -85.420   0.148 0 0 0 0 0 1 
1236 43  51531 1373.58 1063.51  -0.18  -0.13  21.976  0.022  22.236  21.532  22.202   4.978   0.878  70.026   5.820   0.848  65.379  16.595   0.831  65.647   0.439 0 0 0 0 0 1 
1236 43  46784  150.48  134.38  -0.17  -0.08  22.748  0.026  22.922  22.426  22.853   4.440   0.744  44.615   5.082   0.638  46.144  11.683   0.546  47.225   0.396 0 0 0 1061900599164996 0 1 
1236 43  56863  656.83 2940.63  -0.13  -0.00  22.306  0.024  22.305  21.993  22.306   3.815   0.921 -11.665   3.785   0.826 -14.089   6.498   0.756 -16.735   0.000 0 0 0 0 0 1 
1236 43 187345  722.97 3509.99  -0.15  -0.05  22.007  0.022  22.007  21.641  22.069   3.754   0.988 -31.832   3.778   0.939 -29.797   6.918   0.891 -31.731   0.000 0 0 0 0 0 1 
1236 43 146524  894.47 2349.88  -0.17   0.27  23.001  0.030  23.001  22.650  24.569   4.052   0.796  70.883   4.033   0.695  74.852   7.491   0.612  76.727   0.000 0 0 0 0 0 1 
1236 43 196167 1417.31 2259.09  -0.02   0.02  21.608  0.021  21.608  21.064  21.636   4.635   0.973  -4.465   5.167   0.946 -15.805  12.267   0.918 -20.986   0.000 0 0 0 0 0 1 
1236 43  34489 1182.04 2168.68  -0.03  -0.06  19.944  0.021  20.087  19.687  20.020   4.081   0.990  49.470   4.365   0.993   6.115   8.218   0.983 -20.162   0.383 0 0 0 1061900599166030 0 1 
1236 43 1075146 1814.76 1046.75  -0.14  -0.31  22.926  0.028  23.058  22.494  23.017   4.530   0.825  48.651   4.864   0.779  46.717  11.694   0.744  45.306   0.279 0 0 0 0 0 1 
1236 43 177247  106.21  512.79   0.16  -0.37  22.260  0.022  22.260  21.658     nan   4.898   0.865 -57.561   5.520   0.807 -59.275  14.545   0.743 -62.167   0.000 0 0 0 0 0 1 
1236 43  58248  684.84 3035.06   0.20   0.03  22.870  0.028  22.947  22.472  23.071   3.831   0.923  78.443   3.862   0.936  78.773   7.865   0.977  61.838   0.190 0 0 0 0 0 1 
