# Visit  CCD  FakeID  FakeX  FakeY   DiffX   DiffY   CmodMag   CmodErr  ExpMag  DevMag  KronMag  SdssR  SdssBa  SdssPa  ExpR  ExpBa  ExpPa  DevR  DevBa  DevPa  fracDev  SdssMiter ExpMiter DevMiter parentID  nChild  extended
1236 42 107318  358.00 1927.93   0.07  -0.30  22.204  0.024  22.204  21.855  22.181   3.704   0.947  52.759   3.630   0.920  53.880   6.381   0.902  55.051   0.000 0 0 0 0 0 1 
1236 42  32672   56.53 3472.48  -0.03  -0.08  20.596  0.022  20.727  20.233  20.659   4.460   0.988 -51.402   5.031   0.977 -41.539  11.095   0.956 -36.689   0.300 0 0 0 0 0 1 
1236 42 147468 1574.35 2129.72  -0.15  -0.25  21.643  0.023  21.666  21.207  21.607   4.233   0.895  54.902   4.634   0.834  55.745   9.863   0.784  58.017   0.058 0 0 0 0 0 1 
1236 42 117392 1006.56 1245.15  -0.24  -0.03  22.996  0.028  22.995  22.397  22.959   4.505   0.861  89.450   5.116   0.771 -84.515  13.396   0.685 -82.574   0.000 0 0 0 0 0 1 
1236 42  43237 1452.11 1721.26  -0.05   0.30  21.682  0.023  22.034  21.442  21.881   4.493   0.888  63.473   5.258   0.842  62.194  12.777   0.850  57.960   0.649 0 0 0 1061896304198649 0 1 
1236 42 174970  180.47  944.51   0.31  -0.14     nan    nan     nan     nan     nan   3.156   0.880  32.341     nan     nan     nan     nan     nan     nan     nan 0 0 0 0 0 1 
1236 42 168048  204.25 2742.26  -0.09   0.12  22.836  0.027  22.835  22.324     nan   4.458   0.947   3.476   4.689   0.904   1.442  10.755   0.867   0.652   0.000 0 0 0 0 0 1 
1236 42 101708  727.64 1089.22  -0.13   0.26  22.326  0.024  22.446  21.845  22.425   4.914   0.844 -23.015   5.715   0.785 -28.575  14.808   0.735 -34.126   0.241 0 0 0 1061896304198228 0 1 
1236 42 151607 1526.54 1495.88  -0.17  -0.22  21.885  0.023  21.885  21.359     nan   4.554   0.898 -78.860   5.017   0.861 -81.212  11.673   0.823 -84.414   0.000 0 0 0 1061896304198478 0 1 
1236 42 139903 1925.55 2320.12  -0.06   0.01  22.239  0.025  22.245  22.006  22.219   3.211   0.942  89.208   2.870   0.881  88.476   4.117   0.838  81.114   0.028 0 0 0 0 0 1 
1236 42  14360 1254.20 3602.62  -0.11  -0.17  21.647  0.023  22.205  21.647  21.995   9.116   0.515 -78.594   9.435   0.530 -78.193  21.710   0.541 -77.961   1.000 0 0 0 0 3 1 
