# Visit  CCD  FakeID  FakeX  FakeY   DiffX   DiffY   CmodMag   CmodErr  ExpMag  DevMag  KronMag  SdssR  SdssBa  SdssPa  ExpR  ExpBa  ExpPa  DevR  DevBa  DevPa  fracDev  parentID  nChild  extended
1236 43    472  530.63 2872.57  -0.05  -0.09  17.231  0.021  17.260  17.110  17.222   3.582   0.979  67.336   3.500   0.997  63.836   4.082   0.988 -29.665   0.164 1061900599166365 0 1 
1236 43   2327  208.04 1005.52  -0.00  -0.08     nan    nan     nan     nan  17.914   4.022   0.994  59.421     nan     nan     nan     nan     nan     nan     nan 1061900599165394 0 1 
1236 43   3648  149.23 3418.16  -0.21  -0.17  18.220  0.020  18.348  18.058  18.289   3.959   0.952 -66.582   4.375   0.935 -59.369   6.793   0.916 -54.071   0.444 1061900599166705 0 1 
1236 43   4419 1768.29 3640.45  -0.01  -0.08  18.569  0.020  18.601  18.352  18.569   3.671   0.968  63.379   3.609   0.992  56.736   5.218   0.986 -21.658   0.131 0 0 1 
1236 43   4621  401.00 2275.62  -0.03  -0.08  18.196  0.021  18.311  17.999  18.252   4.071   0.997  45.939   4.533   0.985  -9.273   7.343   0.967 -17.084   0.371 1061900599166065 0 1 
1236 43   2836  323.28 1436.99  -0.01  -0.07  16.898  0.021  16.925  16.739  16.891   4.044   0.982  66.014   4.291   0.990  57.755   5.531   0.996  -6.284   0.125 1061900599165619 0 1 
1236 43    895  180.57 2553.62  -0.04  -0.08  16.951  0.021  16.994  16.723  16.965   4.602   0.990  72.602   5.265   0.998 -46.273   8.213   0.985 -28.173   0.149 0 0 1 
1236 43   2912 1123.24  746.79  -0.01  -0.08  17.223  0.020  17.255  16.982  17.226   4.389   0.985  61.713   4.848   0.996  76.560   7.535   0.990 -39.574   0.113 0 0 1 
1236 43   2878 1225.05 1495.46  -0.03  -0.07  18.328  0.021  18.364  18.147  18.320   3.532   0.977  59.502   3.380   0.994  49.243   4.543   0.985 -17.355   0.161 0 0 1 
1236 43   1523 1089.14 1261.51  -0.02  -0.07  16.760  0.021  16.836  16.616  16.790   4.071   0.998  40.722   4.651   0.989 -21.772   6.321   0.972 -25.329   0.313 0 0 1 
1236 43   1457 1508.61 1482.20  -0.04  -0.07     nan    nan     nan     nan  18.569   4.088   0.993  56.347     nan     nan     nan     nan     nan     nan     nan 1061900599165706 0 1 
1236 43   2965  454.56 2803.75  -0.04  -0.09  18.854  0.021  18.878  18.527  18.845   4.224   0.984  66.433   4.518   0.996  30.718   8.013   0.984 -17.911   0.076 0 0 1 
1236 43   2121 1455.56 3562.94  -0.04  -0.08  17.250  0.021  17.328  17.044  17.284   4.278   0.991  66.292   4.849   0.991 -17.165   7.583   0.971 -21.785   0.268 0 3 1 
1236 43   1932 1468.78  499.80  -0.05  -0.10  18.037  0.020  18.151  17.841  18.106   4.056   0.996  68.137   4.543   0.982 -39.033   7.376   0.955 -36.069   0.370 1061900599165152 0 1 
1236 43   4436  158.41 3424.84  -0.30  -0.42  18.758  0.020  18.854  18.488  18.809   4.623   0.890  46.838   5.062   0.894  46.661   9.115   0.895  43.518   0.275 1061900599166705 0 1 
1236 43   2339  424.07  695.21  -0.01  -0.05  17.493  0.020  17.591  17.328  17.541   4.026   0.993  77.956   4.521   0.994 -40.607   6.645   0.979 -34.033   0.360 1061900599165238 0 1 
1236 43   4813  368.04 3677.97  -0.03  -0.09  17.349  0.020  17.414  17.131  17.382   4.365   0.988  77.287   4.938   0.995 -61.366   7.743   0.981 -37.501   0.223 0 2 1 
1236 43   2321 1653.72 2208.02  -0.05  -0.07  18.093  0.021  18.200  17.886  18.149   4.121   0.998  53.820   4.626   0.985 -29.356   7.570   0.964 -28.447   0.341 0 0 1 
1236 43   4669 1101.84   20.85   0.16   0.15     nan    nan     nan     nan     nan   4.018   0.991  55.056     nan     nan     nan     nan     nan     nan     nan 0 0 1 
1236 43   1570  990.64 3606.44  -0.03  -0.07  17.709  0.021  17.810  17.534  17.755   4.003   0.997 -85.207   4.490   0.981 -20.836   6.806   0.961 -23.243   0.360 0 0 1 
