# Visit  CCD  FakeID  FakeX  FakeY   DiffX   DiffY   CmodMag   CmodErr  ExpMag  DevMag  KronMag  SdssR  SdssBa  SdssPa  ExpR  ExpBa  ExpPa  DevR  DevBa  DevPa  fracDev  parentID  nChild  extended
1236 59  82207  812.61  180.52  -0.03  -0.04  20.756  0.023  21.221  20.650  21.000   5.814   0.606   0.921   7.535   0.493   1.579  18.707   0.444   1.805   0.844 0 3 1 
1236 59  77059  388.09 3288.27   0.09   0.03  21.923  0.024  22.090  21.528  21.892   4.379   0.911  15.357   4.889   0.888  11.024  11.568   0.884   6.884   0.345 0 0 1 
1236 59 140591  420.46 4072.35   0.09   0.25  22.963  0.031  22.963  22.663  26.089   4.131   0.754 -24.754   4.079   0.630 -22.670   6.764   0.569 -18.850   0.000 0 0 1 
1236 59 196925 1463.48 2901.25   0.20   0.26  22.398  0.025  22.398  21.946  22.372   5.505   0.566  40.979   6.256   0.438  41.094  13.505   0.388  41.137   0.000 1061969318643416 0 1 
1236 59  61849 1600.95 3519.43  -0.08   0.22  22.427  0.025  22.426  21.915  23.699   4.552   0.890 -80.370   4.943   0.863 -66.424  11.388   0.827 -59.591   0.000 1061969318643831 0 1 
1236 59 170898  973.08 1316.30   0.21  -0.17  22.316  0.025  22.520  21.966  22.464   5.424   0.664 -87.365   6.204   0.568 -87.151  15.087   0.514 -86.883   0.421 1061969318642447 0 1 
1236 59  99643  165.64  650.05   0.05  -0.02     nan    nan     nan     nan  21.244   4.514   0.896  83.213     nan     nan     nan     nan     nan     nan     nan 1061969318642015 0 1 
1236 59 200449 1210.00 3014.59   0.03   0.20     nan    nan     nan     nan     nan   3.333   0.828  37.775     nan     nan     nan     nan     nan     nan     nan 0 0 1 
1236 59  48308  472.69  846.41  -0.10  -0.29  22.421  0.026  22.441  22.099  22.403   4.402   0.722  50.342   4.740   0.591  48.489   8.715   0.513  48.545   0.066 1061969318642134 0 1 
1236 59 149292  656.83 2940.63  -0.12  -0.14  22.101  0.025  22.101  21.813  22.077   3.680   0.793 -46.179   3.536   0.667 -43.528   5.556   0.646 -49.285   0.000 0 2 1 
1236 59 104577 1612.52 2286.35  -1.00  -1.00   0.000  0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000 -1 -1 -1 
1236 59  51090  139.75 2184.18  -0.12   0.00  21.408  0.023  21.408  21.053  21.457   3.819   0.967 -38.211   3.842   0.947 -34.164   6.825   0.934 -34.447   0.000 0 0 1 
1236 59 103247 1849.15 1472.53  -0.14   0.05  22.800  0.028  22.799  22.425  22.850   3.975   0.832  82.203   3.932   0.778  86.471   7.468   0.718  89.806   0.000 0 0 1 
1236 59 152819  978.30 3035.05   0.00   0.01  20.676  0.023  20.723  20.291  20.687   4.916   0.724  22.722   5.607   0.617  21.795  11.671   0.559  21.068   0.123 0 0 1 
1236 59  67084  225.13  250.87   0.00  -0.06  20.355  0.023  20.355  19.797  20.327   5.904   0.699  41.903   7.123   0.623  41.417  17.962   0.567  41.459   0.000 0 0 1 
1236 59 126251  106.21  512.79  -0.11  -0.32  22.465  0.026  22.931  22.353  22.880   4.863   0.803  84.954   5.401   0.762  84.175  12.803   0.762  84.389   0.840 0 0 1 
1236 59 101499  684.84 3035.06  -0.16   0.27  22.968  0.030  22.967  22.579     nan   4.402   0.699  63.087   4.614   0.566  61.351   9.045   0.492  60.201   0.000 0 0 1 
1236 59 104040  297.91 3313.61  -1.00  -1.00   0.000  0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000 -1 -1 -1 
1236 59   5896 1861.90 2039.07  -0.28  -0.09  20.691  0.023  20.691  19.972  20.771   9.624   0.456 -27.734  12.121   0.391 -27.680  38.823   0.333 -27.514   0.000 0 2 1 
1236 59 105766  623.59 3091.73  -0.04  -0.55  19.634  0.023  19.872  19.222  19.800   7.008   0.674 -69.803   9.059   0.622 -69.477  25.399   0.577 -69.278   0.422 0 2 1 
1236 59 143761 1775.26  926.66  -0.01  -0.05  20.612  0.023  20.790  20.353  20.712   4.671   0.736  78.520   5.358   0.646  78.473  10.929   0.606  78.806   0.441 1061969318642171 0 1 
1236 59 197704  393.11 2980.89  -0.09   0.05  22.665  0.027  22.717  22.333     nan   4.030   0.796 -66.668   4.174   0.696 -63.986   7.970   0.626 -60.500   0.152 0 0 1 
1236 59 150658  137.73 2736.43   0.03  -0.19  21.485  0.023  21.638  21.355  21.556   3.618   0.790  62.524   3.575   0.660  60.863   5.503   0.628  60.655   0.557 1061969318643320 0 1 
