# Visit  CCD  FakeID  FakeX  FakeY   DiffX   DiffY   CmodMag   CmodErr  ExpMag  DevMag  KronMag  SdssR  SdssBa  SdssPa  ExpR  ExpBa  ExpPa  DevR  DevBa  DevPa  fracDev  parentID  nChild  extended
1236 32 163818   59.04 2850.65  -0.01  -0.09  19.617  0.031  19.740  19.253  19.685   5.255   0.801 -83.848   6.224   0.743 -82.921  13.838   0.705 -81.930   0.283 0 0 1 
1236 32 164323 1564.00  679.70   0.07  -0.22  21.113  0.031  21.113  20.393  21.102   7.754   0.558 -63.392   9.604   0.489 -63.127  29.630   0.440 -63.101   0.000 1061853354525110 0 1 
1236 32   3052 1123.24  746.79   0.02   0.03  19.531  0.031  19.663  19.133  19.624   6.305   0.674 -65.874   7.802   0.598 -65.157  18.898   0.543 -64.575   0.282 0 2 1 
1236 32 123946 1225.05 1495.46   0.04   0.03  20.209  0.031  20.290  19.756  20.245   5.433   0.808 -76.960   6.485   0.747 -76.372  15.553   0.703 -75.564   0.177 0 0 1 
1236 32 158210 1426.21 2190.78   0.01  -0.10  19.028  0.031  19.138  18.672  19.097   5.532   0.775   6.062   6.701   0.710   5.721  14.637   0.665   5.142   0.259 0 0 1 
1236 32 150241 1742.29 1634.43   0.13   0.01  19.087  0.031  19.282  18.742  19.203   6.196   0.756  75.397   7.718   0.714  76.584  18.417   0.701  78.303   0.399 1061853354525752 0 1 
1236 32  60964  696.41 2471.92   0.05  -0.05  20.548  0.031  20.547  19.807  20.537   9.126   0.489   0.636  11.821   0.419   0.635  38.577   0.359   0.460   0.000 0 0 1 
1236 32  31922  626.55 3546.47  -0.01  -0.07  20.396  0.031  20.521  19.834  20.511   8.689   0.479  21.229  11.251   0.400  20.956  34.318   0.338  20.746   0.226 0 2 1 
1236 32 106613  850.52 3484.92  -0.05   0.02  21.828  0.031  21.828  21.086     nan   7.991   0.515  36.519  10.353   0.421  36.152  33.593   0.361  36.140   0.000 0 2 1 
1236 32 192864 1508.61 1482.20   0.09   0.06  19.288  0.031  19.453  18.965  19.372   5.446   0.806  87.607   6.506   0.763  85.468  14.403   0.735  86.769   0.371 1061853354525604 0 1 
1236 32  11424  868.07 2666.97   0.28  -0.44  21.998  0.031  21.998  21.199  22.031   8.245   0.544 -71.193  10.476   0.472 -72.374  35.383   0.434 -73.313   0.000 0 0 1 
1236 32  23429  323.28 1436.99  -0.07  -0.04     nan    nan     nan     nan  20.798   3.881   0.860 -83.996     nan     nan     nan     nan     nan     nan     nan 1061853354525584 0 1 
1236 32  83800  454.56 2803.75  -0.01   0.03  19.733  0.031  19.733  19.008  19.708   9.467   0.492 -86.602  12.498   0.426 -86.498  40.184   0.367 -86.533   0.000 0 0 1 
1236 32  59677  802.19  655.90   0.05  -0.08  19.184  0.031  19.283  18.819  19.244   5.417   0.799  24.862   6.476   0.738  24.230  13.994   0.700  23.472   0.237 0 0 1 
1236 32  87206 1884.80 3977.69  -0.01  -0.05  18.435  0.030  18.994  18.369  18.690   4.714   0.923  72.757   6.256   0.830  50.763  17.709   0.642  38.398   0.909 0 3 1 
