# Visit  CCD  FakeID  FakeX  FakeY   DiffX   DiffY   CmodMag   CmodErr  ExpMag  DevMag  KronMag  SdssR  SdssBa  SdssPa  ExpR  ExpBa  ExpPa  DevR  DevBa  DevPa  fracDev  parentID  nChild  extended
1236 41 163818   59.04 2850.65   0.02  -0.09  19.574  0.027  19.706  19.235  19.669   5.165   0.815 -82.083   6.176   0.755 -81.182  13.431   0.716 -80.336   0.309 0 0 1 
1236 41 164323 1564.00  679.70   0.29   0.34  20.850  0.028  20.987  20.239  20.893   8.097   0.582 -63.030  10.477   0.517 -62.525  33.403   0.469 -60.568   0.232 1061892009230826 0 1 
1236 41   3052 1123.24  746.79   0.03  -0.12  19.512  0.028  19.682  19.140  19.623   6.275   0.672 -64.585   7.871   0.590 -64.146  19.316   0.534 -64.607   0.352 0 2 1 
1236 41 123946 1225.05 1495.46  -0.03  -0.05  19.963  0.028  20.270  19.659  20.189   5.498   0.805 -78.475   6.710   0.739 -77.255  17.958   0.661 -70.942   0.555 0 3 1 
1236 41 158210 1426.21 2190.78  -0.26  -0.10  19.154  0.027  19.243  18.816  19.196   5.182   0.802   4.765   6.170   0.742   4.572  12.677   0.700   3.620   0.226 1061892009231788 0 1 
1236 41 150241 1742.29 1634.43   0.04  -0.14  19.288  0.027  19.372  18.862  19.336   5.780   0.763  80.457   7.063   0.700  81.506  16.444   0.656  82.082   0.189 1061892009231422 0 1 
1236 41  60964  696.41 2471.92  -0.08   0.00  20.480  0.027  20.541  19.796  20.526   9.190   0.482  -2.187  12.079   0.412  -1.962  39.419   0.354  -2.064   0.106 0 3 1 
1236 41  31922  626.55 3546.47  -0.09  -0.08  20.369  0.027  20.482  19.789  20.452   8.905   0.462  21.765  11.487   0.392  21.641  35.023   0.337  21.238   0.204 1061892009232533 0 1 
1236 41 106613  850.52 3484.92   0.30   0.10  21.624  0.028  21.623  20.800  21.675   8.217   0.626  38.618  10.704   0.565  38.693  37.517   0.514  40.152   0.000 1061892009232503 0 1 
1236 41 192864 1508.61 1482.20  -0.06  -0.03  19.390  0.028  19.478  19.020  19.432   5.159   0.844  79.632   6.119   0.794  80.517  13.007   0.767  82.315   0.213 1061892009231299 0 1 
1236 41  11424  868.07 2666.97  -0.25   0.41     nan    nan     nan     nan     nan   3.390   0.824 -67.239     nan     nan     nan     nan     nan     nan     nan 0 2 1 
1236 41  23429  323.28 1436.99   0.01  -0.01     nan    nan     nan     nan  19.656   5.177   0.841 -84.231     nan     nan     nan     nan     nan     nan     nan 1061892009231291 0 1 
1236 41  83800  454.56 2803.75  -0.02  -0.06  19.722  0.027  19.739  19.023  19.729   9.549   0.478 -86.786  12.553   0.412 -86.694  39.869   0.353 -86.464   0.031 0 0 1 
1236 41  59677  802.19  655.90   0.03  -0.04  19.176  0.027  19.287  18.826  19.243   5.405   0.784  26.876   6.503   0.724  26.546  13.981   0.687  25.609   0.265 0 2 1 
1236 41  87206 1884.80 3977.69  -0.04  -0.07  18.973  0.027  19.080  18.670  19.049   4.595   0.933  80.243   5.283   0.914  82.522  10.241   0.902  84.791   0.280 1061892009232767 0 1 
1236 41  72526  368.04 3677.97   0.05  -0.20  20.268  0.027  20.363  19.694  20.355   7.391   0.586  80.660   9.477   0.512  80.844  27.723   0.456  81.329   0.177 1061892009232593 0 1 
1236 41  26876 1101.84   20.85   0.16   0.15     nan    nan     nan     nan     nan   5.100   0.837 -61.227     nan     nan     nan     nan     nan     nan     nan 0 0 1 
1236 41  99930 1728.58 4116.63  -0.02  -0.05  19.574  0.027  19.622  19.008  19.600   7.117   0.640  25.191   9.069   0.574  25.028  24.709   0.526  24.736   0.097 0 0 1 
1236 41 183838  924.68 3351.98   0.05   0.07  20.871  0.027  20.871  20.129  20.863   8.037   0.543  15.054  10.222   0.476  14.869  32.845   0.420  14.511   0.000 1061892009232436 0 1 
1236 41  87410   29.50 1538.71  -0.50   0.29  20.634  0.027  20.796  20.147     nan   6.384   0.679 -24.157   7.998   0.605 -24.540  22.677   0.539 -24.340   0.301 0 0 1 
1236 41   2599  770.72  160.40  -0.01   0.29  21.325  0.027  21.351  20.534  21.285   9.389   0.472  85.637  12.274   0.409  85.966  42.260   0.372  86.071   0.043 0 0 1 
1236 41  71268 1514.65 2413.38  -0.01  -0.03  19.859  0.027  19.930  19.440  19.901   5.070   0.866 -24.848   5.926   0.822 -25.274  13.251   0.785 -26.027   0.167 1061892009231913 0 1 
1236 41 166562 1513.69  828.80   0.09  -0.01  19.416  0.028  19.530  19.056  19.477   5.318   0.802 -55.223   6.418   0.732 -55.270  14.141   0.684 -54.636   0.267 1061892009230889 0 1 
1236 41  33528 1182.22 2757.13  -0.06  -0.03     nan    nan     nan     nan  20.236   7.310   0.608 -25.068     nan     nan     nan     nan     nan     nan     nan 1061892009232110 0 1 
1236 41 120169 1903.08 1234.99   0.51  -0.10  20.770  0.028  21.165  20.334  21.106   9.319   0.541 -33.379  12.881   0.465 -34.665  45.179   0.415 -35.000   0.560 0 2 1 
1236 41  53680  182.05 1780.21   0.03   0.05     nan    nan     nan     nan  20.564   5.915   0.749   7.340     nan     nan     nan     nan     nan     nan     nan 1061892009231526 0 1 
1236 41 107901 1083.86 4009.87  -0.16   0.13  20.910  0.027  20.910  20.081  20.855   9.536   0.468 -75.662  12.702   0.402 -75.728  44.996   0.357 -75.954   0.000 0 0 1 
1236 41 137748 2015.06 1550.77  -0.06   0.23  19.317  0.027  19.404  18.814     nan   6.673   0.685 -18.376   8.435   0.619 -19.090  22.282   0.561 -18.930   0.177 0 2 1 
1236 41  92867  158.41 3424.84  -1.36  -0.65  19.468  0.027  19.467  18.804  19.480   8.364   0.576  19.997  10.716   0.521  18.456  32.166   0.462  17.801   0.000 1061892009232469 0 1 
1236 41 184173 1653.72 2208.02   0.00  -0.01  20.142  0.027  20.240  19.762  20.195   4.906   0.881  11.857   5.685   0.842  11.163  12.346   0.825  10.447   0.230 1061892009231802 0 1 
1236 41 191864  688.02 2738.31  -0.04  -0.03  19.480  0.027  19.586  19.151  19.539   4.590   0.948 -63.556   5.242   0.927 -61.059  10.640   0.910 -57.753   0.264 1061892009232114 0 1 
1236 41 177536  990.64 3606.44  -0.04  -0.03  19.925  0.027  19.937  19.280  19.925   8.021   0.557  14.662  10.277   0.488  14.363  30.041   0.431  13.950   0.023 1061892009232563 0 1 
1236 41 178036  401.00 2275.62  -0.01  -0.08  20.039  0.027  20.110  19.380  20.082   8.847   0.501  19.675  11.633   0.435  19.760  37.126   0.380  19.393   0.127 1061892009231849 0 1 
1236 41  49997  149.23 3418.16  -1.00  -1.00   0.000  0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000 -1 -1 -1 
1236 41  61151 1792.33   76.45  -0.30  -0.19  19.800  0.028  19.973  19.417  19.893   7.401   0.555 -29.789   9.671   0.459 -29.981  24.662   0.402 -30.074   0.350 1061892009230385 0 1 
1236 41  12708  988.52 1981.45  -0.02  -0.02  19.780  0.027  19.893  19.437  19.841   4.639   0.941 -20.977   5.305   0.917 -22.710  11.106   0.897 -22.212   0.274 0 2 1 
