# Visit  CCD  FakeID  FakeX  FakeY   DiffX   DiffY   CmodMag   CmodErr  ExpMag  DevMag  KronMag  SdssR  SdssBa  SdssPa  ExpR  ExpBa  ExpPa  DevR  DevBa  DevPa  fracDev  parentID  nChild  extended
1236 25    472  530.63 2872.57  -0.05  -0.09  17.208  0.018  17.243  17.096  17.205   3.596   0.980  20.448   3.572   0.979  30.117   4.097   0.979  31.381   0.195 1061823289755237 0 1 
1236 25   2327  208.04 1005.52  -0.02  -0.04  17.751  0.018  17.846  17.547  17.809   4.192   0.991  18.072   4.711   0.995  54.538   7.453   0.991 -89.512   0.316 0 4 1 
1236 25   3648  149.23 3418.16  -0.21  -0.13  18.247  0.018  18.370  18.085  18.293   3.949   0.963 -67.984   4.387   0.938 -70.780   6.703   0.925 -67.716   0.432 1061823289755535 0 1 
1236 25   4419 1768.29 3640.45  -0.02  -0.05  18.587  0.018  18.624  18.384  18.585   3.692   0.978   4.309   3.597   0.997  20.104   5.082   0.994 -69.043   0.141 0 0 1 
1236 25   4621  401.00 2275.62  -0.04  -0.07  18.162  0.018  18.293  17.977  18.235   4.064   0.997  18.867   4.557   0.985 -82.451   7.424   0.961 -70.948   0.416 0 0 1 
1236 25   2836  323.28 1436.99  -0.01  -0.06  16.885  0.018  16.913  16.729  16.889   4.034   0.988  19.973   4.308   0.995  45.064   5.537   0.996 -88.475   0.135 0 2 1 
1236 25    895  180.57 2553.62  -0.03  -0.07  16.951  0.018  16.992  16.730  16.961   4.599   0.992  24.034   5.288   0.994  56.701   8.076   0.995 -82.158   0.147 0 0 1 
1236 25   2912 1123.24  746.79  -0.03  -0.07  17.227  0.018  17.258  17.006  17.232   4.387   0.991   4.977   4.850   0.996  45.157   7.241   0.997 -86.511   0.116 0 2 1 
1236 25   2878 1225.05 1495.46  -0.03  -0.06  18.318  0.018  18.347  18.149  18.315   3.530   0.987   7.576   3.386   0.995  48.465   4.378   0.991  86.468   0.140 0 0 1 
1236 25   1523 1089.14 1261.51  -0.02  -0.02  16.613  0.018  16.774  16.515  16.562   4.104   0.992  66.134   5.362   0.883  71.737   7.903   0.798  71.912   0.583 0 4 1 
1236 25   1457 1508.61 1482.20  -0.06  -0.05  18.467  0.018  18.565  18.243  18.516   4.157   0.997  21.155   4.600   0.987  76.481   7.607   0.979  84.052   0.310 1061823289754406 0 1 
1236 25   2965  454.56 2803.75  -0.09  -0.01  18.673  0.018  18.790  18.407  18.727   4.442   0.949 -39.195   5.209   0.883 -45.448   9.827   0.836 -46.864   0.320 0 0 1 
1236 25   2121 1455.56 3562.94  -0.05  -0.07  17.255  0.018  17.326  17.071  17.287   4.313   0.990  29.438   4.878   0.982  68.722   7.162   0.979  81.192   0.249 0 2 1 
1236 25   1932 1468.78  499.80  -0.06  -0.05  18.040  0.018  18.179  17.858  18.117   4.048   0.994  42.006   4.524   0.981  61.394   7.378   0.966 -73.480   0.437 0 5 1 
1236 25   4436  158.41 3424.84  -0.34  -0.38  18.765  0.018  18.864  18.511  18.795   4.622   0.893  44.887   5.097   0.891  50.367   8.986   0.888  52.781   0.291 1061823289755535 0 1 
1236 25   2339  424.07  695.21   0.00  -0.03     nan    nan     nan     nan  17.465   4.100   0.995 -16.873     nan     nan     nan     nan     nan     nan     nan 0 20 1 
1236 25   4813  368.04 3677.97   0.00  -0.04     nan    nan     nan     nan  17.282   4.457   0.979  38.303     nan     nan     nan     nan     nan     nan     nan 0 20 1 
1236 25   2321 1653.72 2208.02  -0.04  -0.04  17.897  0.018  18.148  17.772  18.008   4.169   0.987  31.457   5.115   0.918  35.916   9.348   0.840  28.095   0.674 0 3 1 
1236 25   4669 1101.84   20.85   0.16   0.15     nan    nan     nan     nan     nan   4.045   0.990  38.314     nan     nan     nan     nan     nan     nan     nan 0 0 1 
1236 25   1570  990.64 3606.44  -0.05  -0.05  17.698  0.018  17.801  17.536  17.747   4.042   0.992   9.113   4.482   0.992 -81.718   6.586   0.983 -66.031   0.367 0 0 1 
1236 25   4595 1728.58 4116.63  -0.06  -0.09  16.675  0.018  16.751  16.559  16.706   4.076   0.993  21.162   4.636   0.983  80.426   5.897   0.975 -88.235   0.323 1061823289755937 0 1 
1236 25   2318   29.50 1538.71  -0.50   0.29  17.598  0.018  17.673  17.350  17.633   4.473   0.989 -22.933   5.111   0.992 -59.204   8.628   0.972 -39.562   0.238 0 2 1 
1236 25   3655  841.00 1773.96  -0.03  -0.07  18.386  0.018  18.417  18.192  18.387   3.642   0.982  14.661   3.566   0.991  31.816   4.871   0.995  51.451   0.134 0 0 1 
1236 25   4075  924.68 3351.98  -0.03  -0.05     nan    nan     nan     nan  18.534   4.004   0.991  28.106     nan     nan     nan     nan     nan     nan     nan 1061823289755502 0 1 
1236 25    520  988.52 1981.45  -0.05  -0.05  17.173  0.018  17.262  17.030  17.221   4.014   0.998  26.343   4.551   0.987  83.852   6.247   0.981 -86.368   0.353 0 2 1 
1236 25    242  770.72  160.40  -0.06  -0.02  16.658  0.018  16.725  16.529  16.692   4.111   0.995  14.809   4.703   0.992  56.918   6.054   0.993  88.177   0.296 1061823289753693 0 1 
