# Visit  CCD  FakeID  FakeX  FakeY   DiffX   DiffY   CmodMag   CmodErr  ExpMag  DevMag  KronMag  SdssR  SdssBa  SdssPa  ExpR  ExpBa  ExpPa  DevR  DevBa  DevPa  fracDev  parentID  nChild  extended
1236 58 163818   59.04 2850.65  -0.10  -0.07     nan    nan     nan     nan  19.784   4.982   0.821 -85.930     nan     nan     nan     nan     nan     nan     nan 1061965023676303 0 1 
1236 58 164323 1564.00  679.70  -0.16  -0.04  21.009  0.020  21.117  20.481  21.110   7.530   0.521 -63.320   9.498   0.429 -63.690  26.796   0.372 -63.486   0.208 1061965023674824 0 1 
1236 58   3052 1123.24  746.79   0.03  -0.14  19.594  0.020  19.691  19.179  19.669   6.116   0.680 -65.619   7.531   0.604 -65.209  17.887   0.543 -64.804   0.216 0 0 1 
1236 58 123946 1225.05 1495.46   0.01  -0.12  20.181  0.020  20.273  19.724  20.241   5.445   0.801 -76.331   6.519   0.746 -75.522  15.865   0.705 -75.022   0.196 0 0 1 
1236 58 158210 1426.21 2190.78   0.00  -0.04  18.955  0.020  19.110  18.639  19.057   5.586   0.765   4.787   6.896   0.704   4.528  15.163   0.656   4.076   0.357 1061965023675764 0 1 
1236 58 150241 1742.29 1634.43   0.01  -0.11  19.281  0.020  19.365  18.864  19.333   5.715   0.772  80.421   6.941   0.721  80.615  15.929   0.684  81.295   0.190 0 0 1 
1236 58  60964  696.41 2471.92  -0.08   0.03  20.367  0.020  20.494  19.751  20.462   8.805   0.504  -0.597  11.497   0.436  -0.496  37.066   0.380  -0.747   0.217 1061965023675965 0 1 
1236 58  31922  626.55 3546.47   0.09  -0.04  20.343  0.020  20.492  19.794  20.461   8.745   0.458  21.553  11.386   0.382  21.368  35.030   0.323  21.066   0.262 1061965023676637 0 1 
1236 58 106613  850.52 3484.92   0.22  -0.02  21.465  0.021  21.782  20.936  21.782   7.933   0.554  35.376  10.194   0.486  34.877  35.660   0.453  33.027   0.459 1061965023676606 0 1 
1236 58 192864 1508.61 1482.20  -0.01   0.00  19.382  0.020  19.482  19.026  19.448   5.079   0.843  82.679   5.992   0.797  83.257  12.687   0.769  84.750   0.242 0 0 1 
1236 58  11424  868.07 2666.97   0.01  -0.27  22.047  0.021  22.046  21.282  21.996   7.489   0.588 -75.741   9.383   0.518 -76.599  30.275   0.474 -77.739   0.000 0 0 1 
1236 58  23429  323.28 1436.99  -0.01  -0.08  19.627  0.020  19.711  19.232  19.673   5.131   0.840 -85.261   6.073   0.791 -85.131  13.355   0.757 -83.581   0.198 1061965023675281 0 1 
1236 58  83800  454.56 2803.75   0.01  -0.14  19.748  0.020  19.748  19.026  19.755   9.375   0.485 -86.885  12.297   0.424 -86.828  39.213   0.367 -86.896   0.000 0 0 1 
1236 58  59677  802.19  655.90   0.02  -0.08  19.166  0.020  19.273  18.806  19.236   5.393   0.788  26.369   6.523   0.729  25.490  14.171   0.691  24.392   0.250 0 2 1 
1236 58  87206 1884.80 3977.69  -0.00  -0.05  18.988  0.020  19.097  18.686  19.048   4.620   0.922  77.310   5.327   0.903  75.997  10.331   0.896  77.281   0.284 0 0 1 
1236 58  72526  368.04 3677.97  -0.01  -0.11  20.315  0.020  20.392  19.737  20.359   7.218   0.614  80.696   9.182   0.550  80.332  26.237   0.502  80.680   0.147 1061965023676701 0 1 
1236 58  26876 1101.84   20.85   0.16   0.15     nan    nan     nan     nan     nan   4.941   0.859 -67.719     nan     nan     nan     nan     nan     nan     nan 0 0 1 
1236 58  99930 1728.58 4116.63   0.01  -0.07  19.599  0.020  19.628  19.002  19.609   7.135   0.645  25.832   9.078   0.579  25.510  25.285   0.525  25.013   0.058 0 2 1 
1236 58 183838  924.68 3351.98  -0.09  -0.13  20.670  0.020  20.835  20.099  20.805   8.214   0.520  14.470  10.732   0.442  14.320  34.194   0.384  14.220   0.279 0 0 1 
1236 58  87410   29.50 1538.71   0.50   0.29  20.763  0.021  20.845  20.183     nan   6.620   0.650 -25.124   8.242   0.573 -25.389  23.838   0.508 -25.505   0.155 0 0 1 
1236 58   2599  770.72  160.40  -0.18   0.01  21.324  0.020  21.325  20.466  21.259   8.874   0.502  87.344  11.580   0.439  87.080  43.491   0.358  84.307   0.000 1061965023674483 0 1 
1236 58  71268 1514.65 2413.38  -0.01  -0.04  19.810  0.020  19.912  19.422  19.880   5.124   0.851 -29.296   6.024   0.803 -28.909  13.493   0.764 -29.104   0.236 0 2 1 
1236 58 166562 1513.69  828.80   0.01  -0.09  19.320  0.020  19.488  18.992  19.430   5.457   0.779 -56.538   6.757   0.706 -59.272  15.381   0.652 -59.801   0.373 0 2 1 
1236 58  33528 1182.22 2757.13  -0.17   0.11  20.175  0.020  20.270  19.600  20.248   7.253   0.614 -24.904   9.247   0.543 -25.264  27.203   0.478 -25.747   0.177 1061965023676143 0 1 
1236 58 120169 1903.08 1234.99   0.35  -0.35     nan    nan     nan     nan  20.961   8.371   0.634 -43.097     nan     nan     nan     nan     nan     nan     nan 1061965023675157 0 1 
1236 58  53680  182.05 1780.21   0.36   0.14  20.200  0.020  20.538  19.874  20.427   6.602   0.761  28.415   8.036   0.740  23.238  22.382   0.713  20.484   0.570 1061965023675509 0 1 
1236 58 107901 1083.86 4009.87  -1.00  -1.00   0.000  0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000 -1 -1 -1 
1236 58 137748 2015.06 1550.77  -0.06   0.23  19.371  0.020  19.415  18.850     nan   6.649   0.680 -19.341   8.334   0.612 -19.499  21.537   0.547 -19.069   0.094 1061965023675367 0 1 
1236 58  92867  158.41 3424.84  -1.54  -0.77  19.384  0.020  19.383  18.670  19.396   9.201   0.533  22.269  12.018   0.478  21.377  38.220   0.423  20.947   0.000 0 2 1 
1236 58 184173 1653.72 2208.02   0.01  -0.07  20.106  0.020  20.257  19.776  20.208   4.774   0.890  11.061   5.559   0.848  10.357  12.093   0.822  10.027   0.348 0 2 1 
1236 58 191864  688.02 2738.31  -0.00  -0.05  19.482  0.020  19.580  19.147  19.546   4.588   0.948 -65.387   5.227   0.932 -63.098  10.604   0.910 -62.956   0.248 1061965023676116 0 1 
1236 58 177536  990.64 3606.44   0.03  -0.04  19.777  0.020  19.890  19.222  19.869   7.996   0.571  14.968  10.449   0.500  15.192  30.874   0.441  14.593   0.208 1061965023676672 0 1 
1236 58 178036  401.00 2275.62  -0.02   0.19  19.744  0.020  19.995  19.228  19.937   9.439   0.497  20.913  12.482   0.446  20.435  40.631   0.410  20.442   0.394 1061965023675834 0 1 
1236 58  49997  149.23 3418.16  -1.00  -1.00   0.000  0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000 -1 -1 -1 
1236 58  61151 1792.33   76.45  -0.33  -0.45  19.553  0.020  19.624  18.985  19.605   7.906   0.587 -31.697  10.245   0.519 -31.711  29.336   0.457 -31.550   0.137 0 0 1 
1236 58  12708  988.52 1981.45  -0.04  -0.05  19.810  0.020  19.908  19.457  19.878   4.562   0.952 -24.438   5.168   0.931 -23.489  10.788   0.906 -23.612   0.240 0 2 1 
1236 58  74398  530.63 2872.57  -0.00  -0.04  19.283  0.020  19.375  18.919  19.341   5.105   0.842  65.832   6.027   0.798  65.574  12.750   0.773  65.257   0.224 0 0 1 
1236 58 137065  424.07  695.21   0.04  -0.03  19.117  0.020  19.220  18.720  19.187   5.956   0.727  45.490   7.384   0.662  45.131  16.987   0.622  44.872   0.230 0 2 1 
1236 58 109461  208.04 1005.52  -0.03   0.00  19.713  0.020  19.881  19.390  19.805   4.955   0.854 -40.181   5.895   0.809 -39.901  13.129   0.769 -41.761   0.377 1061965023675012 0 1 
1236 58 331253 1793.21 2146.04  -1.00  -1.00   0.000  0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000 -1 -1 -1 
1236 58 194343 1089.14 1261.51   0.10  -0.00  19.402  0.020  19.475  18.987  19.450   5.485   0.793 -72.916   6.600   0.737 -72.635  14.958   0.689 -71.904   0.171 1061965023675182 0 1 
1236 58  53107 1468.78  499.80   0.05  -0.08  19.078  0.020  19.198  18.752  19.157   5.417   0.768 -34.202   6.576   0.700 -34.196  13.949   0.652 -34.420   0.292 1061965023674700 0 1 
1236 58 187448  180.57 2553.62  -0.00  -0.09  20.336  0.021  20.431  19.849  20.402   5.654   0.767 -37.882   6.910   0.703 -38.086  17.770   0.650 -38.027   0.195 0 0 1 
1236 58  29224  441.19 1111.46   0.44  -0.14     nan    nan     nan     nan     nan   3.206   0.930  27.043     nan     nan     nan     nan     nan     nan     nan 0 0 1 
1236 58  37022  841.00 1773.96   0.06  -0.07  19.945  0.020  20.130  19.474  20.103   6.894   0.657  58.677   8.882   0.583  56.866  25.392   0.527  55.704   0.333 0 3 1 
1236 58 184103 1042.44 2670.30   0.44  -0.05  22.536  0.023  22.807  22.119     nan   5.343   0.834 -85.252   6.230   0.786 -84.880  17.532   0.761 -85.276   0.464 0 0 1 
1236 58 158806 1455.56 3562.94  -0.28   0.23  21.987  0.021  22.293  21.542  21.781   5.947   0.735  25.576   7.581   0.673  27.909  23.217   0.652  29.679   0.483 1061965023676657 0 1 
1236 58  81304 1987.51  702.59   0.09   0.04  20.818  0.020  20.902  20.277  20.901   6.053   0.726  69.826   7.385   0.657  70.590  20.099   0.603  70.783   0.166 0 0 1 
