# Visit  CCD  FakeID  FakeX  FakeY   DiffX   DiffY   CmodMag   CmodErr  ExpMag  DevMag  KronMag  SdssR  SdssBa  SdssPa  ExpR  ExpBa  ExpPa  DevR  DevBa  DevPa  fracDev  parentID  nChild  extended
1236 64 163818   59.04 2850.65  -0.02  -0.08  19.697  0.024  19.784  19.353  19.746   4.975   0.828 -85.043   5.754   0.775 -85.643  11.802   0.741 -84.879   0.223 1061990793479807 0 1 
1236 64 164323 1564.00  679.70   0.11  -0.29  20.827  0.024  20.986  20.240  20.877   8.376   0.520 -63.316  10.881   0.448 -62.900  34.884   0.393 -62.488   0.267 1061990793478547 0 1 
1236 64   3052 1123.24  746.79  -0.01  -0.13     nan    nan     nan     nan  19.633   6.191   0.691 -65.694     nan     nan     nan     nan     nan     nan     nan 1061990793478562 0 1 
1236 64 123946 1225.05 1495.46  -0.02  -0.10  20.216  0.024  20.264  19.729  20.232   5.547   0.803 -74.081   6.610   0.747 -71.581  15.905   0.705 -71.155   0.107 1061990793479032 0 1 
1236 64 158210 1426.21 2190.78   0.03  -0.05  19.025  0.024  19.138  18.678  19.101   5.585   0.762   5.499   6.770   0.690   4.597  14.642   0.642   3.951   0.269 0 0 1 
1236 64 150241 1742.29 1634.43  -0.00  -0.11  19.255  0.024  19.359  18.857  19.321   5.761   0.766  80.384   6.976   0.714  80.956  15.960   0.680  81.396   0.234 0 0 1 
1236 64  60964  696.41 2471.92  -0.10  -0.05  20.551  0.024  20.550  19.838  20.568   9.200   0.492  -2.868  11.874   0.423  -3.349  37.163   0.374  -3.666   0.000 1061990793479580 0 1 
1236 64  31922  626.55 3546.47  -0.03  -0.12  20.484  0.024  20.533  19.877  20.537   8.604   0.478  21.192  11.017   0.396  21.374  32.522   0.332  21.224   0.094 0 0 1 
1236 64 106613  850.52 3484.92  -0.12  -0.05  21.783  0.025  21.894  21.148     nan   7.015   0.628  35.783   8.807   0.550  34.126  27.658   0.501  32.506   0.191 0 0 1 
1236 64 192864 1508.61 1482.20  -0.00  -0.01  19.357  0.024  19.472  19.007  19.431   5.192   0.838  79.804   6.098   0.794  81.152  13.028   0.769  82.635   0.273 0 0 1 
1236 64  11424  868.07 2666.97  -0.00  -0.67     nan    nan     nan     nan     nan   3.252   0.905 -78.328     nan     nan     nan     nan     nan     nan     nan 0 0 1 
1236 64  23429  323.28 1436.99  -0.01  -0.06  19.618  0.024  19.698  19.216  19.667   5.188   0.854 -88.182   6.053   0.813 -86.514  13.297   0.786 -85.014   0.188 0 0 1 
1236 64  83800  454.56 2803.75  -0.08  -0.09     nan    nan     nan     nan  19.694   9.582   0.482 -86.037     nan     nan     nan     nan     nan     nan     nan 1061990793479798 0 1 
1236 64  59677  802.19  655.90   0.04  -0.06  19.114  0.024  19.269  18.805  19.210   5.442   0.790  26.332   6.599   0.723  23.806  14.218   0.684  21.252   0.363 1061990793478538 0 1 
