# Visit  CCD  FakeID  FakeX  FakeY   DiffX   DiffY   CmodMag   CmodErr  ExpMag  DevMag  KronMag  SdssR  SdssBa  SdssPa  ExpR  ExpBa  ExpPa  DevR  DevBa  DevPa  fracDev  parentID  nChild  extended
1236 26  82207  812.61  180.52  -0.16  -0.00  20.965  0.024  21.301  20.758  21.139   5.551   0.652   4.709   6.697   0.551   3.694  16.013   0.500   2.718   0.665 1061827584720981 0 1 
1236 26  77059  388.09 3288.27  -0.23  -0.07  22.176  0.025  22.176  21.716  26.578   4.506   0.855  23.255   4.755   0.812  20.831   9.934   0.795  18.100   0.000 0 0 1 
1236 26 140591  420.46 4072.35  -0.35  -0.12  22.714  0.028  22.714  22.363     nan   5.390   0.510 -29.757   5.908   0.328 -29.692  11.312   0.258 -29.078   0.000 1061827584723038 0 1 
1236 26 196925 1463.48 2901.25  -0.12  -0.15  22.426  0.026  22.425  21.935  22.422   5.283   0.618  62.058   6.119   0.479  64.213  14.445   0.385  65.373   0.000 0 0 1 
1236 26  61849 1600.95 3519.43  -0.20  -0.22  22.590  0.027  22.590  22.168  22.648   4.266   0.815  74.898   4.448   0.740  78.100   8.904   0.702  77.997   0.000 1061827584722787 0 1 
1236 26 170898  973.08 1316.30  -1.00  -1.00   0.000  0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000 -1 -1 -1 
1236 26  99643  165.64  650.05   0.04  -0.05  21.105  0.024  21.554  21.026  21.362   4.372   0.960 -83.891   5.025   0.937 -86.446  11.233   0.923 -85.575   0.872 1061827584721239 0 1 
1236 26 200449 1210.00 3014.59   0.06  -0.47     nan    nan     nan     nan     nan   3.435   0.840  24.385     nan     nan     nan     nan     nan     nan     nan 0 0 1 
1236 26  48308  472.69  846.41   0.17   0.19     nan    nan     nan     nan  22.321   5.372   0.580  41.543     nan     nan     nan     nan     nan     nan     nan 1061827584721314 0 1 
1236 26 149292  656.83 2940.63  -0.21  -0.04  22.123  0.025  22.122  21.888  23.306   3.598   0.822 -33.454   3.435   0.675 -37.214   5.074   0.595 -40.418   0.000 0 0 1 
1236 26 104577 1612.52 2286.35  -0.91   0.86  22.978  0.031  23.142  22.675  23.072   4.841   0.682 -35.904   5.216   0.566 -37.850  11.292   0.499 -37.971   0.395 0 0 1 
1236 26  51090  139.75 2184.18  -0.07  -0.08  21.319  0.024  21.345  20.935  21.316   4.120   0.887  17.603   4.296   0.840  18.116   8.349   0.811  18.458   0.071 1061827584722041 0 1 
1236 26 103247 1849.15 1472.53   0.04  -0.27  22.808  0.030  22.807  22.509  22.056   4.052   0.759 -87.997   4.063   0.594 -87.648   6.952   0.496 -87.898   0.000 0 0 1 
1236 26 152819  978.30 3035.05  -0.04  -0.04  20.719  0.023  20.738  20.319  20.710   4.989   0.693  22.055   5.608   0.596  21.731  11.451   0.544  21.452   0.054 0 0 1 
1236 26  67084  225.13  250.87   0.07  -0.06  20.296  0.024  20.325  19.786  20.266   5.889   0.715  38.342   7.031   0.647  39.446  17.166   0.595  40.212   0.065 0 0 1 
1236 26 126251  106.21  512.79  -0.05   0.15  22.992  0.032  23.058  22.632  22.947   4.073   0.871  55.303   4.231   0.761  56.247   8.759   0.654  55.435   0.176 0 0 1 
1236 26 101499  684.84 3035.06   0.24   0.17  22.862  0.030  22.861  22.490  22.902   4.735   0.603  49.445   4.991   0.455  48.009   9.592   0.382  45.070   0.000 0 0 1 
1236 26 104040  297.91 3313.61  -0.48  -1.07  22.024  0.025  22.023  21.696  22.046   3.992   0.791  54.100   4.048   0.679  54.944   7.142   0.609  53.844   0.000 0 0 1 
1236 26   5896 1861.90 2039.07  -0.13  -0.04  20.790  0.023  20.790  20.087  20.828   8.636   0.488 -27.595  11.071   0.405 -27.778  34.513   0.343 -27.801   0.000 0 0 1 
1236 26 105766  623.59 3091.73  -0.15  -0.12  19.761  0.023  19.883  19.174  19.856   7.670   0.694 -65.866   9.881   0.647 -66.502  30.395   0.587 -66.779   0.216 1061827584722552 0 1 
1236 26 143761 1775.26  926.66  -0.02  -0.05  20.620  0.023  20.774  20.358  20.705   4.727   0.763  74.682   5.432   0.653  75.917  10.956   0.591  76.346   0.401 1061827584721377 0 1 
1236 26 197704  393.11 2980.89  -1.00  -1.00   0.000  0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000 -1 -1 -1 
1236 26 150658  137.73 2736.43   0.10   0.06  21.520  0.024  21.662  21.411  21.565   3.572   0.803  49.862   3.471   0.677  53.242   5.082   0.629  55.434   0.578 0 0 1 
1236 26  88533  880.69 3143.30   0.02   0.19  21.151  0.023  21.304  20.503  21.282   6.661   0.828  27.623   8.307   0.790  27.873  27.034   0.770  26.988   0.248 0 0 1 
1236 26 119189 1203.43  844.58   0.20  -0.31  22.751  0.029  22.883  22.597  22.788   3.526   0.919  36.268   3.429   0.843  36.934   5.397   0.793  34.948   0.480 0 0 1 
1236 26  97817 1694.55 2569.95  -0.03  -0.07  19.704  0.023  19.944  19.558  19.847   4.372   0.670 -67.499   4.948   0.486 -67.460   9.052   0.473 -67.150   0.644 0 5 1 
1236 26 123194 1373.58 1063.51   0.00  -0.08     nan    nan     nan     nan     nan     nan     nan     nan     nan     nan     nan     nan     nan     nan     nan 0 0 1 
1236 26 157857  894.47 2349.88   0.12   0.06  23.024  0.031  23.023  22.542  23.105   4.087   0.844  82.083   4.394   0.751  88.157   9.675   0.709 -85.208   0.000 1061827584722130 0 1 
1236 26  44892  817.32 3186.97  -0.22  -0.32  22.444  0.026  22.443  22.104  22.469   4.479   0.665  31.403   4.636   0.527  31.039   8.418   0.457  31.703   0.000 0 0 1 
1236 26 183834  881.28 1040.03  -0.00   0.23  22.766  0.029  22.765  22.406     nan   4.125   0.741  67.950   4.245   0.608  70.939   7.993   0.518  73.941   0.000 0 0 1 
1236 26 152989  722.97 3509.99  -0.09  -0.06  20.530  0.023  20.744  20.497  20.603   3.408   0.793 -34.894   3.372   0.597 -36.798   4.898   0.533 -37.204   0.869 0 2 1 
1236 26 158476 1002.70 2209.60  -0.02  -0.38  22.047  0.025  22.298  21.896  22.255   4.230   0.787  65.044   4.612   0.679  70.230   8.906   0.621  73.116   0.654 0 0 1 
1236 26 195395 1294.04 1819.95   0.48  -0.57  22.861  0.029  23.020  22.425     nan   6.008   0.605  88.184   7.051   0.493  89.372  18.536   0.423  89.973   0.319 0 0 1 
1236 26 113820 1794.38   98.51  -1.00  -1.00   0.000  0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000 -1 -1 -1 
1236 26  87485  911.93  179.73  -0.13  -0.03  20.963  0.024  21.093  20.739  21.014   4.285   0.742 -17.499   4.623   0.622 -18.090   8.336   0.568 -18.319   0.391 0 0 1 
