# FakeID   FakeX    FakeY    DiffX   DiffY   CmodMag   CmodErr  ExpMag  DevMag  KronMag  SdssR  SdssBa  SdssPa  ExpR  ExpBa  ExpPa  DevR  DevBa  DevPa  fracDev  parentID  extended
  3348 1517.05  160.53   0.41   0.18  22.799  0.032  22.991  22.734  22.947   3.682   0.662  36.323   3.694   0.426  37.208   5.652   0.352  38.745   0.757 0 1
  1514 1157.07 1199.63   0.00  -0.03  20.181  0.028  20.713  20.182  20.437   4.412   0.842  -1.365   5.475   0.797  -0.940  12.136   0.783  -1.905   1.000 0 1
  1133 1752.69 3797.75  -0.22  -0.50  22.654  0.030  23.104  22.654  23.031   3.728   0.897  14.032   3.911   0.847  10.534   7.700   0.833   5.246   1.000 0 1
  4378  602.57  736.64  -0.01  -0.05  21.374  0.028  21.670  21.365  21.491   3.335   0.842  44.325   3.335   0.711  43.375   5.290   0.665  41.190   0.974 0 1
  1186 1984.54 1797.25   0.13  -0.83  24.399  0.074  24.494  24.045  24.116   4.122   0.665 -28.262   3.828   0.139 -32.861   6.996   0.359 -34.968   0.237 0 1
  2702  401.39  786.05  -0.14   0.06  23.245  0.037  23.244  23.107  23.250   3.014   0.756  69.178   2.522   0.524  70.288   2.972   0.461  71.244   0.000 1061892009230861 1
  2765  664.14 2063.05  -0.06  -0.08  22.748  0.031  22.992  22.651  22.789   3.127   0.969 -41.527   2.909   0.930 -35.451   4.904   0.895 -22.630   0.739 0 1
  3815 1324.50 3145.06   0.01  -0.15  22.063  0.028  22.634  22.064  22.153   4.770   0.668   6.842   5.979   0.565  10.169  14.260   0.533  11.781   1.000 1061892009232333 1
  1547  291.62 2974.07   0.05   0.15  23.565  0.042  23.564  23.350  23.553   3.397   0.729  -2.849   3.263   0.505  -3.589   4.884   0.371  -1.027   0.000 1061892009232240 1
  4495 1027.47 3634.98  -0.06  -0.07  21.487  0.028  21.670  21.470  21.524   2.954   0.863  38.527   2.517   0.747  37.651   3.199   0.724  37.024   0.915 1061892009232596 1
  1095  703.90 3231.22  -0.08  -0.03  20.180  0.027  20.683  20.177  20.454   4.381   0.858   9.086   5.470   0.794   9.713  11.882   0.763   8.169   0.994 0 1
   805  647.00 1265.50  -0.03  -0.04  20.127  0.027  20.593  20.128  20.379   4.058   0.892   8.082   4.861   0.835   7.612   9.935   0.797   5.003   1.000 0 1
   805  647.00 1265.50  -1.00  -1.00   0.000  0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000 -1 -1
  3989  106.60  262.61   0.31   0.51  25.048  0.149  25.048  25.051  25.059   1.993   0.921  58.276   0.713   0.518  73.536   0.428   0.525  68.468   0.000 1061892009230598 0
  3824  354.54  771.87   0.47  -0.28  23.798  0.050  24.124  23.799  23.729   2.927   0.894  84.285   2.635   0.713 -85.386   5.172   0.421 -89.345   1.000 1061892009230861 1
  2182  503.54   53.95   0.02  -0.04  19.868  0.027  20.660  19.869  20.144   3.748   0.883  19.306   4.277   0.856  26.587  14.966   0.634  80.786   1.000 0 1
  2917 1334.46 1662.10  -0.01  -0.03  20.806  0.028  21.117  20.784  20.931   3.682   0.785  43.188   3.883   0.661  42.901   6.323   0.653  42.361   0.938 1061892009231457 1
   764 1386.82 2443.81  -0.00   0.00  20.664  0.028  20.855  20.652  20.713   3.192   0.772  45.202   3.032   0.576  45.304   3.977   0.524  44.375   0.933 0 1
  3091 1856.96 3706.76   0.00  -0.03  21.222  0.027  21.364  21.197  21.264   3.020   0.789   2.496   2.674   0.569   1.445   3.317   0.488   0.534   0.849 0 1
  3904  912.41 3825.32  -0.02  -0.03  20.100  0.027  20.345  20.100  20.166   3.150   0.823  40.335   3.025   0.678  40.587   4.219   0.639  40.104   1.000 0 1
  3500  360.71 1034.59  -0.01  -0.07  20.914  0.027  21.088  20.901  20.954   2.781   0.945  -8.572   2.299   0.866 -12.883   2.806   0.850 -13.804   0.930 0 1
  2331  632.40 2597.03   0.06   0.03  20.246  0.027  20.669  20.247  20.462   4.329   0.724   4.696   5.325   0.584   4.946  10.375   0.534   3.708   1.000 0 1
