# FakeID   FakeX    FakeY    DiffX   DiffY   CmodMag   CmodErr  ExpMag  DevMag  KronMag  SdssR  SdssBa  SdssPa  ExpR  ExpBa  ExpPa  DevR  DevBa  DevPa  fracDev  parentID  extended
  3348 1517.05  160.53  -0.12  -0.19  22.770  0.028  23.067  22.749  22.828   3.666   0.716  36.424   3.711   0.557  35.497   5.961   0.543  35.291   0.940 0 1
  1514 1157.07 1199.63   0.02  -0.11  20.180  0.022  20.735  20.181  20.488   4.342   0.859   7.903   5.354   0.796   7.629  12.068   0.804   6.449   1.000 0 1
  1133 1752.69 3797.75   0.53   0.42  22.859  0.029  23.126  22.779  22.940   4.451   0.597   7.054   4.739   0.401   6.192   8.392   0.353   6.141   0.791 0 1
  4378  602.57  736.64  -0.01  -0.16  21.405  0.023  21.665  21.387  21.511   3.363   0.815  39.727   3.342   0.683  39.088   4.997   0.656  38.552   0.937 0 1
  1186 1984.54 1797.25   0.42   1.08  24.226  0.062  24.226  23.921     nan   4.242   0.776  44.886   4.316   0.608  49.515   8.095   0.430  54.193   0.000 0 1
  2702  401.39  786.05  -0.09  -0.42  22.640  0.026  23.025  22.548  22.856   3.885   0.817  30.889   4.136   0.732  22.682   8.638   0.704  17.377   0.834 0 1
  2765  664.14 2063.05   0.24  -0.40  22.379  0.025  22.735  22.361  22.527   3.466   0.955  33.506   3.557   0.903  38.650   6.298   0.874  29.747   0.956 0 1
  3815 1324.50 3145.06   0.08  -0.06  22.604  0.026  23.065  22.605  22.506   3.608   0.782  -3.540   3.830   0.645  -5.796   7.640   0.644 -12.584   1.000 1061896304199516 1
  1547  291.62 2974.07  -0.55  -0.58  23.178  0.034  23.418  23.178  23.069   2.560   0.931 -18.494   1.873   0.800 -18.936   2.429   0.909   8.503   1.000 0 1
  4495 1027.47 3634.98   0.02   0.02  21.487  0.023  21.677  21.488  21.510   2.878   0.884  45.135   2.372   0.787  42.690   2.929   0.767  41.895   1.000 1061896304199847 1
  1095  703.90 3231.22   0.01  -0.02  20.150  0.022  20.661  20.150  20.446   4.570   0.831   8.729   5.796   0.759   7.462  12.737   0.723   4.049   1.000 1061896304199570 1
   805  647.00 1265.50  -0.03  -0.11  20.112  0.022  20.578  20.112  20.342   4.024   0.896  -0.105   4.799   0.842  -1.321   9.766   0.812  -3.859   1.000 0 1
  4055 1784.47  234.66   0.00  -0.08  21.485  0.023  21.843  21.429  21.675   3.716   0.932  42.423   3.961   0.901  45.428   7.513   0.873  41.138   0.879 0 1
  3989  106.60  262.61   0.22   0.36  22.875  0.028  23.107  22.577  23.209   4.524   0.729  30.418   4.942   0.652  29.745  11.332   0.617  29.266   0.489 0 1
  3824  354.54  771.87   0.10  -0.47  23.414  0.035  23.969  23.414     nan   5.156   0.655 -21.104   5.883   0.519 -22.472  13.819   0.488 -24.082   1.000 1061896304198077 1
  2182  503.54   53.95  -0.00  -0.11  20.370  0.022  20.754  20.370  20.550   3.547   0.895  26.393   3.853   0.830  24.305   6.807   0.817  20.785   1.000 0 1
  2917 1334.46 1662.10   0.05  -0.03  20.852  0.022  21.161  20.845  20.984   3.523   0.805  42.319   3.649   0.680  42.257   5.865   0.642  41.050   0.980 0 1
   764 1386.82 2443.81  -0.01  -0.00  20.626  0.022  20.843  20.626  20.675   3.114   0.787  44.715   2.900   0.598  44.787   3.860   0.555  43.908   1.000 0 1
  3091 1856.96 3706.76  -0.03  -0.02  21.268  0.023  21.390  21.246  21.283   2.983   0.802   5.695   2.567   0.579   2.007   2.994   0.507  -0.091   0.839 0 1
  3904  912.41 3825.32   0.00  -0.04  20.096  0.022  20.332  20.091  20.169   3.195   0.824  43.934   3.017   0.691  42.206   4.177   0.658  40.897   0.979 0 1
  3500  360.71 1034.59  -0.07  -0.07  20.903  0.022  21.090  20.897  20.941   2.753   0.947  -3.444   2.260   0.876  -8.167   2.797   0.858  -8.048   0.967 0 1
  2331  632.40 2597.03   0.02  -0.07  20.266  0.022  20.674  20.254  20.465   4.414   0.705   5.309   5.308   0.572   4.779  10.362   0.520   3.771   0.973 0 1
