# FakeID   FakeX    FakeY    DiffX   DiffY   CmodMag   CmodErr  ExpMag  DevMag  KronMag  SdssR  SdssBa  SdssPa  ExpR  ExpBa  ExpPa  DevR  DevBa  DevPa  fracDev  parentID  extended
  2318   29.50 1538.71   0.50   0.29  21.785  0.020  22.086  21.331     nan   5.984   0.812  38.447   7.316   0.779  37.336  22.230   0.768  37.768   0.475 0 1
  3655  841.00 1773.96   0.01  -0.14  21.313  0.020  21.665  21.093  21.553   4.959   0.859  44.759   5.900   0.823  45.222  14.372   0.793  42.271   0.664 1061857649492968 1
  4075  924.68 3351.98  -0.03  -0.10  20.027  0.019  20.155  19.882  20.079   3.476   0.911  18.038   3.423   0.861  17.555   5.107   0.848  15.582   0.484 0 1
   520  988.52 1981.45  -0.30  -0.20  23.250  0.031  23.533  23.112  23.491   4.042   0.781  40.776   4.172   0.665  37.999   8.232   0.604  36.448   0.708 0 1
   242  770.72  160.40   0.20  -0.06  21.464  0.020  21.855  21.182  21.729   5.790   0.767  18.669   7.140   0.712  17.459  19.834   0.686  16.808   0.643 1061857649492055 1
  2973 1514.65 2413.38   0.00  -0.02  20.127  0.019  20.524  19.979  20.389   4.787   0.913   9.787   5.785   0.887  10.831  13.328   0.881  11.395   0.761 0 1
  3439 1182.22 2757.13   0.11   0.03  20.339  0.019  20.830  20.105  20.698   6.780   0.711  34.425   8.837   0.657  33.534  26.426   0.619  33.133   0.737 1061857649493629 1
   351  626.55 3546.47  -0.05  -0.07     nan    nan     nan     nan  19.927   5.716   0.670   1.949     nan     nan     nan     nan     nan     nan     nan 1061857649493998 1
  4557 1903.08 1234.99  -0.16   0.42  22.623  0.023  22.757  22.038  22.757   5.690   0.749  39.100   6.733   0.697  37.321  19.618   0.682  35.773   0.234 0 1
  4557 1903.08 1234.99  -1.00  -1.00   0.000  0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000 -1 -1
  2585 1083.86 4009.87  -0.89  -0.48  22.301  0.021  23.130  22.304  22.564   5.131   0.821  -2.542   6.908   0.704   3.535  23.020   0.643   8.174   1.000 1061857649494275 1
  1377  441.19 1111.46   0.17  -0.19  23.058  0.028  23.482  23.059  23.306   5.154   0.602  13.247   5.404   0.478  13.073  10.773   0.417  12.236   1.000 0 1
  2097 1792.33   76.45  -0.06   0.11  21.657  0.020  21.657  20.932  21.625   5.737   0.853  17.561   6.952   0.812  16.283  21.112   0.779  12.603   0.000 1061857649492015 1
    21 1742.29 1634.43  -0.22  -0.17  22.099  0.021  22.396  22.014  22.265   4.131   0.723  12.420   4.386   0.601  11.868   7.952   0.576   9.945   0.799 0 1
   850  850.52 3484.92  -0.75  -0.39  23.018  0.027  23.070  22.697  23.005   4.548   0.549  60.332   4.914   0.347  60.218   9.192   0.315  59.640   0.159 1061857649494013 1
  3698  696.41 2471.92  -0.08  -0.31     nan    nan     nan     nan     nan     nan     nan     nan     nan     nan     nan     nan     nan     nan     nan 0 1
  3698  696.41 2471.92  -1.00  -1.00   0.000  0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000 -1 -1
  1042 1463.26 1120.64  -0.26  -0.53  22.588  0.024  23.121  22.589  23.069   4.485   0.764   8.642   4.782   0.743  15.273  10.414   0.759  20.092   1.000 0 1
   980   41.68  820.27   0.32  -0.27  20.042  0.019  20.537  19.866  20.375   6.035   0.800  18.977   7.946   0.741  18.678  22.121   0.703  16.993   0.783 0 1
  2677 1987.51  702.59   0.43  -0.30     nan    nan     nan     nan     nan   8.322   0.674  59.552     nan     nan     nan     nan     nan     nan     nan 0 1
   262 1426.21 2190.78  -0.02  -0.09  21.117  0.020  21.349  21.054  21.213   3.330   0.909  20.744   3.208   0.850  23.787   4.943   0.829  22.115   0.799 0 1
   262 1426.21 2190.78  -1.00  -1.00   0.000  0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000 -1 -1
  2422 1119.56 1843.07   0.09  -0.09  19.793  0.019  20.193  19.347  20.105   7.894   0.825  -3.384  10.476   0.796  -3.347  36.287   0.760  -3.490   0.559 1061857649493022 1
  4836  802.19  655.90  -1.03  -0.54  20.039  0.019  20.698  19.931  20.551   6.412   0.712  45.414   8.673   0.657  48.939  27.074   0.617  51.290   0.890 0 1
  1576 1732.31 3382.99  -0.04   0.12  22.171  0.021  22.355  21.848  22.251   4.757   0.785  34.627   5.332   0.696  35.957  12.170   0.636  37.371   0.408 0 1
  2800 1884.80 3977.69  -1.08  -0.76  22.734  0.023  22.733  22.010     nan   7.056   0.652  38.720   8.321   0.620  41.454  24.653   0.621  44.641   0.000 0 1
  4195 1564.00  679.70  -0.15  -0.16  20.766  0.020  21.201  20.616  21.031   5.294   0.802  38.475   6.498   0.753  37.603  15.909   0.737  36.284   0.782 0 1
  1234 1042.44 2670.30  -0.46  -0.12  21.576  0.020  22.196  21.425  22.100   6.675   0.733   1.325   8.342   0.683   1.950  25.690   0.665   1.219   0.849 0 1
  2564   59.04 2850.65  -0.04   0.35  20.476  0.019  20.859  20.163  20.746   6.965   0.703  12.484   8.876   0.679  11.967  25.621   0.659  11.951   0.613 1061857649493684 1
  3686  688.02 2738.31   0.59   0.37  20.912  0.019  21.647  20.658  20.758   8.865   0.727 -62.923  12.610   0.668 -62.397  50.201   0.637 -60.918   0.815 1061857649493636 1
  4702 1793.21 2146.04   0.13   0.03  19.947  0.019  20.889  19.948  20.434   6.626   0.802  52.018   9.539   0.788  64.967  35.101   0.745  75.799   1.000 0 1
  4702 1793.21 2146.04  -1.00  -1.00   0.000  0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000 -1 -1
   738 1513.69  828.80  -0.09  -0.46  22.210  0.022  22.544  22.095  22.375   3.895   0.863  53.858   4.203   0.797  57.251   8.382   0.783  61.945   0.772 0 1
  4584 1341.91 2034.43  -0.22   0.09  22.263  0.022  22.666  22.136  22.419   4.417   0.800  21.220   4.953   0.736  20.590  11.166   0.716  18.918   0.795 0 1
