# Visit  CCD  FakeID  FakeX  FakeY   DiffX   DiffY   CmodMag   CmodErr  ExpMag  DevMag  KronMag  SdssR  SdssBa  SdssPa  ExpR  ExpBa  ExpPa  DevR  DevBa  DevPa  fracDev  SdssMiter ExpMiter DevMiter parentID  nChild  extended
1236 51  98530  530.63 2872.57   0.10   0.02  21.981  0.025  21.980  21.448  22.007   4.480   0.945  65.448   4.837   0.945  61.061  11.026   0.957  53.435   0.000 0 0 0 0 0 1 
1236 51  22637  208.04 1005.52  -0.02   0.34     nan    nan     nan     nan     nan   3.409   0.952  19.342     nan     nan     nan     nan     nan     nan     nan 0 0 0 0 3 1 
1236 51 186203  149.23 3418.16   0.10   0.43  22.632  0.027  22.782  22.255  22.774   4.404   0.873  70.520   4.840   0.851  73.463  10.849   0.869  79.773   0.329 0 0 0 1061934958905303 0 1 
1236 51 187188  441.19 1111.46   0.13   0.23  22.505  0.027  22.567  22.320  22.543   3.101   0.989 -50.101   2.704   0.978 -25.319   3.845   0.965  17.938   0.263 0 0 0 0 0 1 
1236 51   8179 1768.29 3640.45   0.12  -0.32  21.624  0.024  21.624  21.132  21.682   4.666   0.867 -29.445   5.162   0.803 -28.315  11.593   0.757 -28.194   0.000 0 0 0 0 0 1 
1236 51 133922   59.04 2850.65   0.17  -0.05  20.999  0.024  21.112  20.692  21.015   3.986   0.947  71.254   4.239   0.926  73.129   8.256   0.919  75.440   0.301 0 0 0 1061934958904969 0 1 
1236 51 197245 1564.00  679.70  -0.26  -0.41  23.319  0.036  23.321  22.955     nan   3.843   0.869  53.693   3.714   0.803  54.088   6.749   0.752  54.624   0.008 0 0 0 0 0 1 
1236 51 192896  180.57 2553.62  -0.12   0.19  22.100  0.025  22.099  21.747  22.079   3.872   0.907 -81.640   3.835   0.886 -75.135   6.783   0.862 -68.115   0.000 0 0 0 0 0 1 
1236 51  96997 1426.21 2190.78   0.66  -0.18     nan    nan     nan     nan  19.641   7.941   0.834 -54.103     nan     nan     nan     nan     nan     nan     nan 0 0 0 1061934958904570 0 1 
1236 51  14257 1089.14 1261.51  -1.00  -1.00  -1.000 -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000 -1 -1 -1 -1 -1 -1 
1236 51  85801  850.52 3484.92  -0.19  -0.42     nan    nan     nan     nan     nan   3.332   0.893  12.816     nan     nan     nan     nan     nan     nan     nan 0 0 0 0 2 1 
1236 51 140809  868.07 2666.97  -0.11  -0.37  22.360  0.026  22.361  21.901  22.395   4.345   0.875  80.178   4.533   0.855  85.614   9.256   0.879 -87.093   0.005 0 0 0 1061934958904869 0 1 
1236 51  85671  454.56 2803.75  -0.69   1.08     nan    nan     nan     nan     nan   3.329   0.839 -57.528     nan     nan     nan     nan     nan     nan     nan 0 0 0 0 0 1 
1236 51   5359 1042.44 2670.30  -0.09  -0.81  23.333  0.037  23.764  23.317     nan   4.691   0.587  30.993   5.101   0.444  34.459  10.405   0.408  34.633   0.967 0 0 0 1061934958904882 0 1 
1236 51 171389 1468.78  499.80   0.11  -0.14     nan    nan     nan     nan     nan   3.183   0.982 -29.919     nan     nan     nan     nan     nan     nan     nan 0 0 0 0 0 1 
1236 51  28621  158.41 3424.84  -0.30  -0.21  22.275  0.026  22.388  21.920  22.326   4.037   0.915 -89.175   4.259   0.902 -86.346   8.903   0.893 -85.136   0.277 0 0 0 1061934958905303 0 1 
1236 51  14450  802.19  655.90  -0.00  -0.08  21.977  0.024  21.976  21.687     nan   3.592   0.976 -81.867   3.404   0.966 -67.741   5.422   0.948 -76.291   0.000 0 0 0 0 0 1 
1236 51  76316 1884.80 3977.69  -0.46   0.07  23.067  0.033  23.066  23.012     nan   3.019   0.881  42.196   2.359   0.828  35.561   2.241   0.820  41.051   0.000 0 0 0 0 0 1 
1236 51 190639  368.04 3677.97   0.60  -0.35  22.041  0.025  22.040  21.579  22.001   4.203   0.910 -23.481   4.464   0.875 -23.771   9.536   0.839 -25.284   0.000 0 0 0 0 0 1 
1236 51  90802 1653.72 2208.02   0.15  -0.21     nan    nan     nan     nan     nan   8.159   0.583 -57.483     nan     nan     nan     nan     nan     nan     nan 0 0 0 0 2 1 
1236 51 108846 1101.84   20.85   0.16   1.15     nan    nan     nan     nan     nan   7.759   0.820   6.657     nan     nan     nan     nan     nan     nan     nan 0 0 0 0 0 1 
1236 51 118756  770.72  160.40  -0.10  -0.07  20.888  0.023  20.887  20.320  20.865   4.728   0.982 -22.377   5.371   0.973 -17.434  13.103   0.964 -13.796   0.000 0 0 0 0 0 1 
1236 51 176296 1514.65 2413.38   0.02   0.10  21.989  0.024  22.249  21.641  22.235   4.798   0.935  36.275   5.357   0.929  31.277  13.504   0.922  23.926   0.487 0 0 0 1061934958904711 0 1 
1236 51  26788 1987.51  702.59   0.18  -0.12  22.428  0.026  22.558  22.195  22.493   3.446   0.935  55.097   3.279   0.926  59.885   5.800   0.898  72.286   0.388 0 0 0 0 0 1 
1236 51  76063 1182.22 2757.13   0.09   0.06  21.155  0.023  21.154  20.641  21.238   4.665   0.966 -12.910   5.211   0.943 -14.718  12.000   0.911 -16.379   0.000 0 0 0 0 0 1 
1236 51 144991 1903.08 1234.99   0.17   0.25  23.269  0.033  23.317  22.772  23.233   4.888   0.730 -63.293   5.356   0.625 -60.180  12.886   0.563 -58.144   0.108 0 0 0 0 0 1 
1236 51  11658  182.05 1780.21  -0.19   0.16  21.968  0.024  21.967  21.371  21.928   5.176   0.823  32.991   6.051   0.768  29.999  16.033   0.703  27.394   0.000 0 0 0 1061934958904346 0 1 
1236 51 111647  924.68 3351.98  -0.25  -0.05  21.823  0.024  21.885  21.443  21.873   4.034   0.923   0.698   4.230   0.880   1.619   8.524   0.870   0.112   0.160 0 0 0 0 0 1 
1236 51  37335 1513.69  828.80  -0.05  -0.11  20.078  0.023  20.119  19.714  20.093   4.176   0.975  53.536   4.466   0.976  41.406   8.531   0.980  18.835   0.111 0 0 0 0 0 1 
1236 51  67691 1728.58 4116.63  -1.00  -1.00  -1.000 -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000 -1 -1 -1 -1 -1 -1 
1236 51 133305  626.55 3546.47  -0.95  -1.65  22.677  0.026  22.712  21.932  21.776   6.492   0.749  51.573   8.091   0.698  51.556  26.269   0.656  52.791   0.062 0 0 0 1061934958905386 0 1 
1236 51 189752  841.00 1773.96  -0.17  -0.00  21.506  0.024  21.505  21.036  21.512   4.272   0.972  -5.018   4.582   0.950  -8.177   9.783   0.930 -13.873   0.000 0 0 0 0 0 1 
1236 51 105594  988.52 1981.45  -0.04  -0.06  20.485  0.023  20.521  20.205  20.483   3.620   0.978  73.896   3.508   0.989  76.279   5.711   0.995  79.175   0.124 0 0 0 0 0 1 
1236 51  56565  323.28 1436.99   0.05  -0.29  22.901  0.029  22.901  22.442  22.868   4.409   0.853  85.892   4.452   0.839  81.152   9.107   0.853  76.449   0.000 0 0 0 0 0 1 
1236 51 188518  424.07  695.21   0.55  -0.01  22.393  0.025  22.392  21.687     nan   5.627   0.849  73.481   6.432   0.831  74.546  18.377   0.838  75.810   0.000 0 0 0 0 0 1 
1236 51  82510 1792.33   76.45   0.07  -0.12  21.950  0.024  21.950  21.224  21.949   5.272   0.923  42.167   6.151   0.910  36.317  18.170   0.903  33.147   0.000 0 0 0 0 0 1 
1236 51  73194 1793.21 2146.04  -0.01   0.07  23.054  0.032  23.054  22.732     nan   4.013   0.835  18.843   3.928   0.764  10.314   6.817   0.695  -0.119   0.000 0 0 0 0 0 1 
1236 51  86475 1508.61 1482.20  -0.08  -0.27  22.598  0.027  22.620  22.397  24.803   3.278   0.965 -55.367   2.947   0.912 -51.193   4.114   0.866 -56.973   0.104 0 0 0 0 0 1 
1236 51  27278   41.68  820.27   0.32  -0.27  21.976  0.024  21.975  21.485     nan   4.340   0.991 -83.090   4.673   0.967 -36.725  10.504   0.913 -34.291   0.000 0 0 0 1061934958903792 0 1 
1236 51  42791 1742.29 1634.43   0.52  -0.27  21.737  0.024  21.948  21.286  21.850   5.017   0.939  -1.648   5.919   0.901  -9.191  16.254   0.876 -17.455   0.378 0 0 0 1061934958904253 0 1 
1236 51  34995  688.02 2738.31   0.07   0.13  22.066  0.025  22.065  21.522  22.015   4.431   0.929 -83.720   4.761   0.918  89.772  11.143   0.901  79.052   0.000 0 0 0 1061934958904913 0 1 
1236 51 113735  990.64 3606.44  -1.00  -1.00  -1.000 -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000 -1 -1 -1 -1 -1 -1 
1236 51 122274 2015.06 1550.77  -0.06   0.23  21.739  0.024  21.739  21.195  21.726   4.637   0.967 -39.570   5.116   0.954 -41.760  12.050   0.942 -46.560   0.000 0 0 0 0 0 1 
1236 51  57575 1455.56 3562.94  -0.04  -0.41  22.159  0.024  22.158  21.413     nan   5.711   0.896  88.811   6.671   0.878 -82.211  20.477   0.858 -72.298   0.000 0 0 0 0 0 1 
