# Visit  CCD  FakeID  FakeX  FakeY   DiffX   DiffY   CmodMag   CmodErr  ExpMag  DevMag  KronMag  SdssR  SdssBa  SdssPa  ExpR  ExpBa  ExpPa  DevR  DevBa  DevPa  fracDev  SdssMiter ExpMiter DevMiter parentID  nChild  extended
1236 66  69973  184.60 3625.20   0.23  -0.09  22.048  0.024  22.204  21.694     nan   4.400   0.905 -19.582   4.846   0.882 -15.851  10.742   0.880 -16.071   0.348 0 0 0 0 0 1 
1236 66 165541   22.22 2530.40  -0.22  -0.40  22.805  0.029  22.835  22.567  22.825   3.324   0.877 -24.799   3.060   0.794 -27.019   4.489   0.811 -31.835   0.121 0 0 0 0 0 1 
1236 66 163993  942.77 3660.62  -0.08  -0.02  22.592  0.026  22.664  22.180     nan   4.288   0.908 -35.284   4.587   0.871 -33.874   9.926   0.845 -25.176   0.173 0 0 0 1061999383415173 0 1 
1236 66 141758 1292.34  416.78   0.24  -0.28  20.810  0.023  20.820  20.489  20.799   4.035   0.853 -41.849   4.185   0.773 -40.414   7.260   0.733 -41.049   0.033 0 0 0 0 0 1 
1236 66  57845   45.05 3845.42   0.95  -1.42  22.096  0.024  22.111  21.309  22.001   6.365   0.770 -70.279   7.942   0.722 -69.376  26.179   0.689 -67.778   0.026 0 0 0 0 0 1 
1236 66  15875  204.83 3150.43  -0.29   0.15  21.853  0.024  21.886  21.213  21.867   4.972   0.938  -9.057   5.880   0.906  -4.651  16.262   0.907  -4.463   0.063 0 0 0 1061999383414846 0 1 
1236 66 137426  307.42 3535.39   0.15   0.46  22.153  0.024  22.364  21.584     nan   6.486   0.788  65.248   8.063   0.735  65.222  25.897   0.696  68.689   0.338 0 0 0 0 0 1 
1236 66  95792 1430.25 3821.12   0.20  -0.24  22.237  0.025  22.235  21.855  22.218   4.090   0.888  86.343   4.182   0.845  88.908   7.906   0.803 -87.771   0.000 0 0 0 0 0 1 
1236 66  62487 1753.55  593.19   0.06  -0.04  22.429  0.025  22.429  21.852  22.337   5.069   0.776  49.158   5.919   0.733  49.861  14.949   0.703  52.295   0.000 0 0 0 1061999383413086 0 1 
1236 66 186623 1174.97 2602.38  -0.03  -0.35  22.056  0.024  22.471  21.905  22.417   4.421   0.848  19.425   5.284   0.727  26.835  13.277   0.627  32.438   0.771 0 0 0 0 2 1 
1236 66  14245 1211.01 1020.54  -1.38   0.44  20.003  0.023  20.003  19.169  20.000   7.412   0.858 -17.464   9.717   0.825 -19.072  35.188   0.739 -19.354   0.000 0 0 0 1061999383413355 0 1 
1236 66  34264 1707.13 1727.80   0.01  -0.12  21.761  0.023  22.063  21.335     nan   5.180   0.907 -40.756   6.128   0.930 -70.460  18.099   0.908 -82.114   0.488 0 0 0 0 2 1 
1236 66 111732 1764.11 4110.15  -0.05  -0.03  22.237  0.024  22.235  21.889  22.284   3.700   0.927 -18.346   3.626   0.878 -17.360   6.538   0.808 -20.500   0.000 0 0 0 1061999383415474 0 1 
1236 66  69022  962.88  303.76  -0.07  -0.30  21.819  0.024  22.067  21.556  21.994   4.353   0.896  53.219   4.798   0.864  48.938  10.547   0.864  46.054   0.531 0 0 0 0 0 1 
1236 66 152801 1362.71 3767.27  -0.39  -0.70  23.380  0.034  23.380  22.843     nan   4.708   0.779 -29.156   5.107   0.671 -24.800  12.780   0.559 -20.260   0.000 0 0 0 0 0 1 
1236 66  46588 1918.84  244.89   0.23   0.05  22.899  0.028  22.899  22.455     nan   4.598   0.766  13.434   4.921   0.655  13.129  10.437   0.584  13.375   0.000 0 0 0 1061999383412877 0 1 
1236 66 177774 1396.49 1992.62  -1.00  -1.00  -1.000 -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000 -1 -1 -1 -1 -1 -1 
1236 66 103784 1336.99 2561.68   0.10  -0.19  20.350  0.023  20.350  19.714  20.348   5.399   0.961  36.770   6.474   0.949  34.888  17.479   0.938  32.578   0.000 0 0 0 0 0 1 
1236 66  81313  490.28 1875.93  -0.61  -0.28  22.258  0.024  22.258  21.542  22.282   4.857   0.974  58.670   5.529   0.971  28.793  16.321   0.941  11.099   0.000 0 0 0 0 0 1 
1236 66  95518  924.68 3351.98   0.09  -0.03     nan    nan     nan     nan  20.696   6.218   0.958  70.960     nan     nan     nan     nan     nan     nan     nan 0 0 0 1061999383414966 0 1 
1236 66 177905  770.72  160.40  -0.90  -0.67  23.122  0.030  23.194  22.661     nan   5.580   0.613 -89.129   6.412   0.559 -86.003  15.061   0.532 -84.664   0.160 0 0 0 1061999383412855 0 1 
1236 66 190311  983.90  988.03   0.22   0.17     nan    nan     nan     nan     nan   3.245   0.919  52.662     nan     nan     nan     nan     nan     nan     nan 0 0 0 0 0 1 
1236 66  53278  609.17 2534.69   1.05   0.64     nan    nan     nan     nan     nan   3.155   0.958  12.344     nan     nan     nan     nan     nan     nan     nan 0 0 0 0 0 1 
