# Visit  CCD  FakeID  FakeX  FakeY   DiffX   DiffY   CmodMag   CmodErr  ExpMag  DevMag  KronMag  SdssR  SdssBa  SdssPa  ExpR  ExpBa  ExpPa  DevR  DevBa  DevPa  fracDev  SdssMiter ExpMiter DevMiter parentID  nChild  extended
1236 24  98530  530.63 2872.57   0.11  -0.16  21.948  0.020  21.947  21.388  21.944   4.688   0.933  53.050   5.210   0.911  50.734  12.484   0.902  47.091   0.000 0 0 0 0 0 1 
1236 24  22637  208.04 1005.52   0.15  -0.20     nan    nan     nan     nan     nan   3.478   0.929  47.588     nan     nan     nan     nan     nan     nan     nan 0 0 0 0 0 1 
1236 24 186203  149.23 3418.16  -1.00  -1.00  -1.000 -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000 -1 -1 -1 -1 -1 -1 
1236 24 187188  441.19 1111.46   0.11   0.12  22.587  0.024  22.623  22.344  22.546   3.319   0.930  18.484   3.030   0.877  10.801   4.565   0.882   5.783   0.140 0 0 0 0 0 1 
1236 24   8179 1768.29 3640.45  -0.20  -0.24  21.576  0.020  21.575  21.085  23.255   4.699   0.920  43.210   5.177   0.895  44.890  11.168   0.919  45.638   0.000 0 0 0 1061818994788381 0 1 
1236 24 133922   59.04 2850.65  -0.07  -0.06  21.148  0.020  21.159  20.785  21.120   3.857   0.980   9.585   3.899   0.969   5.440   7.137   0.950   2.590   0.033 0 0 0 0 0 1 
1236 24 197245 1564.00  679.70  -0.21   0.41  22.874  0.026  22.901  22.271  22.929   4.860   0.929  71.088   5.426   0.867  75.711  14.336   0.823  77.936   0.055 0 0 0 0 0 1 
1236 24 192896  180.57 2553.62  -0.05  -0.07  21.797  0.021  22.160  21.651  22.070   3.677   0.932  50.968   3.577   0.911  50.309   8.282   0.792 -16.770   0.746 0 0 0 0 2 1 
1236 24  96997 1426.21 2190.78  -0.04  -0.03  20.915  0.019  20.915  20.376  20.897   4.886   0.943  42.494   5.550   0.923  40.924  13.053   0.912  39.309   0.000 0 0 0 0 0 1 
1236 24  14257 1089.14 1261.51   0.02  -0.09  22.685  0.025  22.866  22.483     nan   3.842   0.951 -57.721   4.285   0.784 -70.846   8.578   0.625 -72.523   0.503 0 0 0 0 2 1 
1236 24  85801  850.52 3484.92  -1.00  -1.00  -1.000 -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000 -1 -1 -1 -1 -1 -1 
1236 24 140809  868.07 2666.97   0.43  -0.01  21.428  0.020  21.956  21.194  21.902   5.392   0.857  -3.706   6.728   0.819  -6.377  20.296   0.820 -14.336   0.755 0 0 0 0 3 1 
1236 24  85671  454.56 2803.75  -1.31   0.95     nan    nan     nan     nan     nan   3.292   0.943  57.288     nan     nan     nan     nan     nan     nan     nan 0 0 0 0 0 1 
1236 24   5359 1042.44 2670.30   0.18   0.38  22.359  0.022  22.756  22.140  22.667   4.646   0.968 -29.574   5.343   0.907 -44.561  13.666   0.873 -48.977   0.698 0 0 0 1061818994787855 0 1 
1236 24 171389 1468.78  499.80  -0.25   0.74  21.252  0.019  21.252  20.488  21.222   6.811   0.811  28.564   8.489   0.773  27.643  27.410   0.730  26.952   0.000 0 0 0 1061818994786590 0 1 
1236 24  28621  158.41 3424.84  -0.63  -0.33     nan    nan     nan     nan  22.107   4.478   0.910  29.070     nan     nan     nan     nan     nan     nan     nan 0 0 0 1061818994788258 0 1 
1236 24  14450  802.19  655.90   0.01  -0.15  21.778  0.020  21.828  21.428  21.789   4.054   0.912  58.974   4.293   0.843  48.149   8.333   0.789  43.318   0.140 0 0 0 0 0 1 
1236 24  76316 1884.80 3977.69  -0.90  -0.60  22.781  0.026  22.780  22.555  22.804   3.848   0.698  40.536   3.740   0.507  40.667   5.772   0.381  39.249   0.000 0 0 0 0 0 1 
1236 24 190639  368.04 3677.97  -0.29  -0.32  21.996  0.020  21.995  21.407  21.986   4.585   0.940  30.754   5.051   0.914  26.391  12.604   0.896  22.639   0.000 0 0 0 1061818994788411 0 1 
1236 24  90802 1653.72 2208.02   0.25  -0.14     nan    nan     nan     nan     nan   3.056   0.979 -73.054     nan     nan     nan     nan     nan     nan     nan 0 0 0 1061818994787593 0 1 
1236 24 108846 1101.84   20.85  -0.84   0.15     nan    nan     nan     nan     nan   9.530   0.919  46.160     nan     nan     nan     nan     nan     nan     nan 0 0 0 0 2 1 
1236 24 118756  770.72  160.40   0.06  -0.03  20.838  0.019  20.842  20.278  20.836   4.912   0.965 -60.686   5.585   0.964 -62.093  13.530   0.959 -61.982   0.008 0 0 0 0 0 1 
1236 24 176296 1514.65 2413.38  -0.14  -0.08  22.368  0.022  22.376  21.829     nan   4.646   0.930 -54.361   5.155   0.889 -64.256  12.420   0.836 -71.953   0.019 0 0 0 1061818994787700 0 1 
1236 24  26788 1987.51  702.59   0.26  -0.12  22.295  0.022  22.353  22.009  22.345   3.924   0.891  15.709   3.811   0.854  11.880   6.478   0.856   3.518   0.185 0 0 0 1061818994786718 0 1 
1236 24  76063 1182.22 2757.13  -0.07   0.01  21.118  0.020  21.118  20.595  21.130   4.745   0.955  76.173   5.304   0.930  79.471  12.247   0.912  83.282   0.000 0 0 0 0 0 1 
1236 24 144991 1903.08 1234.99   0.09  -1.59     nan    nan     nan     nan     nan   3.088   0.918 -66.611     nan     nan     nan     nan     nan     nan     nan 0 0 0 0 0 1 
1236 24  11658  182.05 1780.21   0.01   0.07  21.609  0.020  21.608  20.820  21.621   6.130   0.902  41.167   7.384   0.888  42.106  23.436   0.888  42.527   0.000 0 0 0 0 0 1 
1236 24 111647  924.68 3351.98  -0.04   0.00  21.946  0.021  22.019  21.583  21.957   3.972   0.983  72.515   4.089   0.967  56.284   8.253   0.934  45.031   0.191 0 0 0 0 0 1 
1236 24  37335 1513.69  828.80   0.01  -0.06  20.088  0.019  20.109  19.719  20.090   4.202   0.992 -68.778   4.470   0.981 -42.109   8.453   0.961 -41.653   0.060 0 0 0 0 0 1 
1236 24  67691 1728.58 4116.63  -1.00  -1.00  -1.000 -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000 -1 -1 -1 -1 -1 -1 
1236 24 133305  626.55 3546.47   0.82  -0.28     nan    nan     nan     nan     nan   3.246   0.958  65.525     nan     nan     nan     nan     nan     nan     nan 0 0 0 1061818994788326 0 1 
1236 24 189752  841.00 1773.96  -0.06  -0.03  21.318  0.020  21.392  20.862  21.302   4.459   0.986  12.550   5.056   0.944  -4.757  11.824   0.906  -8.606   0.164 0 0 0 0 2 1 
1236 24 105594  988.52 1981.45  -0.14  -0.07  20.434  0.019  20.469  20.151  20.428   3.703   0.979  14.354   3.649   0.971  20.841   5.996   0.971  23.403   0.121 0 0 0 0 0 1 
1236 24  56565  323.28 1436.99   0.32  -0.71  22.729  0.025  22.728  22.336     nan   3.884   0.931 -64.192   3.818   0.915 -67.939   7.065   0.922 -76.970   0.000 0 0 0 0 0 1 
1236 24 188518  424.07  695.21  -0.39   0.47  22.134  0.020  22.134  21.350  22.155   6.157   0.969 -80.793   7.337   0.965 -43.244  23.942   0.923 -29.329   0.000 0 0 0 0 0 1 
1236 24  82510 1792.33   76.45  -0.14  -0.10  21.956  0.020  22.024  21.386  22.012   5.068   0.916 -83.830   5.924   0.867 -85.346  15.896   0.831 -83.325   0.134 0 0 0 0 2 1 
1236 24  73194 1793.21 2146.04  -0.16   0.10  23.012  0.029  23.030  22.680  24.906   3.692   0.902  10.810   3.554   0.838   7.286   6.368   0.767   2.656   0.056 0 0 0 0 0 1 
1236 24  86475 1508.61 1482.20  -0.04   0.08  22.570  0.024  22.570  22.266  22.532   3.451   0.924  13.607   3.252   0.832  18.901   5.569   0.709  27.680   0.000 0 0 0 0 0 1 
1236 24  27278   41.68  820.27   0.32  -0.27  21.402  0.020  21.764  21.172  21.715   5.350   0.817  49.289   6.794   0.705  44.792  17.101   0.669  45.371   0.663 0 0 0 0 2 1 
1236 24  42791 1742.29 1634.43   0.72  -0.15  22.036  0.021  22.055  21.391  22.156   5.387   0.804 -14.368   6.258   0.765 -14.446  17.289   0.737 -15.493   0.037 0 0 0 0 0 1 
1236 24  34995  688.02 2738.31  -0.25  -0.03  21.785  0.020  21.928  21.332  21.917   4.584   0.973 -37.586   5.164   0.967 -37.785  12.929   0.952 -33.594   0.286 0 0 0 0 0 1 
1236 24 113735  990.64 3606.44   0.03   0.12  22.120  0.021  22.140  21.668  22.088   4.193   0.979  82.462   4.476   0.949  83.099   9.647   0.907  82.621   0.051 0 0 0 1061818994788369 0 1 
1236 24 122274 2015.06 1550.77  -1.00  -1.00  -1.000 -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000 -1 -1 -1 -1 -1 -1 
1236 24  57575 1455.56 3562.94   0.18  -0.14     nan    nan     nan     nan     nan   3.081   0.976 -46.771     nan     nan     nan     nan     nan     nan     nan 0 0 0 0 0 1 
1236 24 149717 1225.05 1495.46   0.37  -0.39  22.451  0.022  22.627  21.994  22.451   5.168   0.852  18.313   5.789   0.833  27.928  15.244   0.816  36.525   0.331 0 0 0 1061818994787192 0 1 
1236 24    278  401.00 2275.62   0.20  -0.09  21.319  0.020  21.331  20.863  21.308   4.350   0.953 -49.909   4.704   0.931 -51.056   9.984   0.914 -50.895   0.029 0 0 0 0 0 1 
