# Visit  CCD  FakeID  FakeX  FakeY   DiffX   DiffY   CmodMag   CmodErr  ExpMag  DevMag  KronMag  SdssR  SdssBa  SdssPa  ExpR  ExpBa  ExpPa  DevR  DevBa  DevPa  fracDev  SdssMiter ExpMiter DevMiter parentID  nChild  extended
1236 33  92029 1055.16 3083.81  -0.06  -0.11  22.224  0.022  22.248  21.998  22.206   3.144   0.967 -38.318   2.816   0.913 -33.986   4.153   0.856 -25.055   0.108 0 0 0 1061857649493807 0 1 
1236 33  42924  161.31 1308.79  -0.16  -0.14  22.880  0.026  22.956  22.645  22.916   3.311   0.939  87.642   3.101   0.906 -76.548   5.116   0.844 -49.924   0.261 0 0 0 1061857649492713 0 1 
1236 33 128458 1568.10  628.44   0.06  -0.04  22.403  0.022  22.403  21.923     nan   4.451   0.933 -78.182   4.707   0.893 -73.978  10.369   0.849 -71.366   0.000 0 0 0 0 0 1 
1236 33 143346 1847.70 4122.69  -0.16   0.12  21.334  0.019  22.051  21.285  21.731   5.096   0.881  36.048   6.635   0.851  52.048  20.248   0.825  55.971   0.952 0 0 0 1061857649494341 0 1 
1236 33  11711 1728.78 3036.33  -0.02   0.02  21.845  0.020  21.957  21.548  21.823   3.668   0.959  -4.049   3.669   0.960  -7.572   6.918   0.965 -11.048   0.305 0 0 0 0 0 1 
1236 33 191778  474.36  943.64   0.08   0.06  20.833  0.020  20.927  20.410  20.892   4.486   0.996  34.542   5.019   0.986  11.843  11.369   0.978   1.079   0.210 0 0 0 1061857649492501 0 1 
1236 33  39680  670.38  682.88   0.04  -0.03  22.582  0.023  22.582  22.069     nan   4.322   0.926 -49.464   4.626   0.885 -54.992  10.678   0.840 -58.390   0.000 0 0 0 0 0 1 
1236 33  97874  703.83 3217.10  -1.09  -0.76  21.916  0.020  21.914  21.426     nan   4.817   0.779  10.255   5.291   0.707   9.477  11.939   0.660   9.469   0.000 0 0 0 0 0 1 
1236 33  44066 1847.54 3991.25  -1.00  -1.00  -1.000 -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000 -1 -1 -1 -1 -1 -1 
1236 33  64886  104.53 1029.84   0.00  -0.09  21.540  0.020  21.549  21.369  21.516   2.982   0.965  40.451   2.474   0.951  43.435   3.061   0.947  58.244   0.049 0 0 0 0 0 1 
1236 33   7853  117.33 2237.98  -0.52  -0.16  22.790  0.024  22.790  22.245  22.833   4.469   0.884  28.245   4.852   0.827  28.781  11.712   0.775  29.594   0.000 0 0 0 0 0 1 
1236 33   5974  414.22 2203.52   0.09   0.43  22.368  0.021  22.560  21.929  22.511   6.458   0.821  83.299   7.236   0.823  84.236  18.877   0.839  85.864   0.358 0 0 0 0 0 1 
1236 33 152895 1027.56 1137.91   0.17  -0.12  23.135  0.030  23.162  22.849  23.138   3.406   0.895  18.290   3.224   0.839  13.473   5.285   0.808  10.024   0.096 0 0 0 0 0 1 
1236 33 188161 1175.39 2882.89   0.90  -0.35  22.994  0.026  22.993  22.475  22.668   4.196   0.917  50.205   4.268   0.931  48.161   9.491   0.961  50.604   0.000 0 0 0 0 0 1 
1236 33  57737  575.22 3264.01   0.23   0.16  22.993  0.026  22.992  22.565     nan   4.404   0.859  77.603   4.496   0.803  79.571   9.221   0.757  84.044   0.000 0 0 0 0 0 1 
1236 33  23490   24.01  421.26  -0.01  -0.26  20.424  0.019  20.434  19.970     nan   5.010   0.794  49.607   5.559   0.751  48.004  11.881   0.724  45.751   0.024 0 0 0 0 2 1 
1236 33 193516  641.53 1530.94   0.01   0.07  20.379  0.020  20.445  19.925  20.397   4.773   0.971  46.589   5.508   0.960  36.733  12.564   0.970  23.091   0.148 0 0 0 1061857649492835 0 1 
1236 33  31984  576.00 3649.48  -0.02  -0.42     nan    nan     nan     nan  24.122   2.213   0.926  49.710     nan     nan     nan     nan     nan     nan     nan 0 0 0 1061857649494186 0 1 
1236 33  67103   69.55 3253.27   0.08  -0.17  22.862  0.027  22.905  22.750  22.814   2.808   0.923  10.827   2.234   0.850   3.188   2.569   0.854  -2.386   0.284 0 0 0 0 0 1 
1236 33 159317  747.46  889.59   0.02   0.05  22.977  0.028  23.023  22.724  22.965   3.508   0.866  19.352   3.226   0.823  20.911   4.969   0.856  18.750   0.169 0 0 0 0 0 1 
