# Visit  CCD  FakeID  FakeX  FakeY   DiffX   DiffY   CmodMag   CmodErr  ExpMag  DevMag  KronMag  SdssR  SdssBa  SdssPa  ExpR  ExpBa  ExpPa  DevR  DevBa  DevPa  fracDev  SdssMiter ExpMiter DevMiter parentID  nChild  extended
1236 64  91406  530.63 2872.57  -1.18   0.49  22.509  0.027  22.780  22.295  22.908   3.909   0.901 -37.306   4.188   0.834 -28.671   8.800   0.832 -22.429   0.603 0 0 0 1061990793479850 0 1 
1236 64 188343 1768.29 3640.45   0.09   0.23  21.594  0.025  21.741  21.360  21.650   4.203   0.826   0.161   4.595   0.730  -0.821   8.655   0.679   0.447   0.411 0 0 0 1061990793480359 0 1 
1236 64 117586  441.19 1111.46   0.02  -0.21  21.225  0.025  21.280  21.011  21.244   3.557   0.902 -13.130   3.462   0.800 -15.402   5.302   0.751 -18.854   0.215 0 0 0 1061990793478813 0 1 
1236 64 133703   59.04 2850.65  -0.01  -0.06  20.795  0.024  21.010  20.783  20.864   3.100   0.868  25.624   2.840   0.738  22.680   3.891   0.680  22.292   0.949 0 0 0 1061990793479820 0 1 
1236 64 113494 1564.00  679.70   0.04  -0.23  21.610  0.025  21.610  21.115  21.543   5.047   0.706  61.660   5.745   0.617  61.357  13.042   0.570  63.075   0.000 0 0 0 1061990793478548 0 1 
1236 64   5957  180.57 2553.62   1.86  -0.70  22.921  0.029  22.920  22.326     nan   6.055   0.592 -29.889   7.153   0.457 -29.804  19.665   0.388 -30.219   0.000 0 0 0 0 0 1 
1236 64  38039 1123.24  746.79   0.09   0.25  22.578  0.028  22.952  22.454  22.782   4.655   0.650  87.964   4.967   0.549  88.216  10.469   0.561  89.506   0.785 0 0 0 1061990793478614 0 1 
1236 64  13989 1225.05 1495.46  -0.26   0.33  22.549  0.028  22.759  22.430  22.815   4.310   0.619 -60.500   4.671   0.394 -58.979   8.254   0.321 -57.695   0.663 0 0 0 0 0 1 
1236 64 161539 1089.14 1261.51  -0.07  -0.06  21.645  0.025  21.743  21.469  21.693   3.695   0.824  66.603   3.517   0.745  67.967   5.302   0.730  71.328   0.375 0 0 0 0 0 1 
1236 64  75224  696.41 2471.92  -0.03  -0.07  22.855  0.030  22.854  22.540  22.895   4.030   0.737  52.546   3.984   0.615  50.781   6.828   0.550  48.957   0.000 0 0 0 0 0 1 
1236 64 186203  626.55 3546.47   0.03  -0.32  22.660  0.028  22.659  22.314     nan   4.419   0.732  23.620   4.669   0.590  23.184   8.830   0.480  24.245   0.000 0 0 0 0 0 1 
1236 64 176089 1742.29 1634.43   0.12   0.05     nan    nan     nan     nan     nan   2.871   0.948   0.602     nan     nan     nan     nan     nan     nan     nan 0 0 0 0 0 1 
1236 64  30397 1508.61 1482.20  -0.02   0.04  21.464  0.025  21.818  21.455  21.643   3.678   0.832  76.259   3.846   0.741  77.127   6.760   0.696  79.021   0.977 0 0 0 0 0 1 
