# Visit  CCD  FakeID  FakeX  FakeY   DiffX   DiffY   CmodMag   CmodErr  ExpMag  DevMag  KronMag  SdssR  SdssBa  SdssPa  ExpR  ExpBa  ExpPa  DevR  DevBa  DevPa  fracDev  SdssMiter ExpMiter DevMiter parentID  nChild  extended
1236 59  82207  812.61  180.52  -0.03  -0.05  20.759  0.023  21.228  20.666  20.997   5.781   0.597   0.853   7.465   0.480   1.470  18.267   0.432   1.732   0.860 0 0 0 0 3 1 
1236 59  77059  388.09 3288.27   0.14   0.01  21.886  0.024  22.105  21.561  21.935   4.306   0.898  21.277   4.770   0.876  16.687  10.952   0.876  11.601   0.454 0 0 0 0 0 1 
1236 59 140591  420.46 4072.35   0.09   0.27  22.914  0.030  22.951  22.671  25.370   4.075   0.753 -24.194   3.994   0.623 -22.310   6.391   0.559 -19.161   0.143 0 0 0 0 0 1 
1236 59 196925 1463.48 2901.25   0.17   0.20  22.391  0.025  22.393  21.940  22.357   5.445   0.565  41.443   6.190   0.432  41.632  13.361   0.383  42.287   0.007 0 0 0 1061969318643416 0 1 
1236 59  61849 1600.95 3519.43  -0.12   0.16  22.424  0.025  22.424  21.923  22.506   4.518   0.873 -81.631   4.865   0.843 -70.111  10.960   0.818 -62.042   0.000 0 0 0 1061969318643831 0 1 
1236 59 170898  973.08 1316.30   0.17  -0.25  22.416  0.025  22.573  22.064  22.514   5.139   0.656 -87.235   5.799   0.542 -87.010  13.456   0.472 -86.883   0.350 0 0 0 1061969318642448 0 1 
1236 59  99643  165.64  650.05   0.12  -0.03     nan    nan     nan     nan  21.219   4.438   0.902  85.111     nan     nan     nan     nan     nan     nan     nan 0 0 0 1061969318642015 0 1 
1236 59 200449 1210.00 3014.59   0.01   0.35     nan    nan     nan     nan     nan   3.343   0.822  39.757     nan     nan     nan     nan     nan     nan     nan 0 0 0 0 0 1 
1236 59  48308  472.69  846.41  -0.07  -0.30  22.372  0.025  22.442  22.096  22.384   4.357   0.717  50.627   4.674   0.579  48.802   8.489   0.516  47.802   0.216 0 0 0 1061969318642134 0 1 
1236 59 149292  656.83 2940.63  -0.08  -0.13  22.103  0.025  22.103  21.825  22.078   3.639   0.795 -45.560   3.466   0.666 -42.552   5.329   0.649 -47.892   0.004 0 0 0 0 2 1 
1236 59 104577 1612.52 2286.35  -1.00  -1.00  -1.000 -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000 -1 -1 -1 -1 -1 -1 
1236 59  51090  139.75 2184.18  -0.11   0.02  21.408  0.023  21.408  21.067  21.452   3.752   0.974 -41.875   3.743   0.956 -36.675   6.504   0.942 -37.565   0.000 0 0 0 0 0 1 
1236 59 103247 1849.15 1472.53  -0.14   0.03  22.797  0.028  22.797  22.446  22.839   3.892   0.830  82.323   3.816   0.765  86.756   6.989   0.700 -89.743   0.000 0 0 0 0 0 1 
