# Visit  CCD  FakeID  FakeX  FakeY   DiffX   DiffY   CmodMag   CmodErr  ExpMag  DevMag  KronMag  SdssR  SdssBa  SdssPa  ExpR  ExpBa  ExpPa  DevR  DevBa  DevPa  fracDev  SdssMiter ExpMiter DevMiter parentID  nChild  extended
1236 48  58020 1732.91 2899.03   0.01  -0.01  19.428  0.018  19.848  19.258  19.706   7.303   0.537  54.470   9.953   0.452  53.846  25.455   0.413  53.450   0.749 0 0 0 0 2 1 
1236 48 127483 1540.17 3008.05   0.06   0.54  21.574  0.019  21.573  21.121  21.595   5.060   0.658  74.818   5.720   0.545  74.928  12.455   0.478  74.755   0.000 0 0 0 0 0 1 
1236 48  58133  933.55 1861.70  -0.02  -0.03  20.105  0.018  20.105  19.557  20.109   5.368   0.885  60.933   6.220   0.860  59.520  15.034   0.842  59.581   0.000 0 0 0 0 0 1 
1236 48 136633  136.61 1280.62   0.04  -0.14  22.932  0.026  22.997  22.536  23.433   4.025   0.857  40.627   4.209   0.778  39.762   8.860   0.728  41.791   0.161 0 0 0 0 0 1 
1236 48  13793  122.71 3498.45  -0.01   0.34  21.248  0.018  21.292  20.889  21.276   4.541   0.759  69.815   4.940   0.671  69.436   9.614   0.634  69.016   0.121 0 0 0 0 0 1 
1236 48 141723  597.72 3147.24  -0.16   0.01  22.329  0.021  22.329  21.780  22.277   4.693   0.874 -59.091   5.282   0.817 -56.846  12.813   0.764 -57.216   0.000 0 0 0 1061922074003391 0 1 
1236 48  31120  685.42  466.85  -0.00  -0.01  20.204  0.018  20.420  19.861  20.343   5.194   0.933  59.387   6.170   0.923  59.993  14.695   0.928  63.968   0.433 0 0 0 0 0 1 
1236 48 104040  361.28 3137.89   0.15  -0.15  22.240  0.021  22.281  21.991  22.218   3.631   0.847  30.477   3.514   0.745  29.416   5.603   0.694  28.538   0.153 0 0 0 1061922074003382 0 1 
1236 48 168806  403.61 1119.32  -0.32  -0.23  20.913  0.018  21.289  20.739  21.131   4.719   0.952  60.144   5.487   0.949  67.813  12.615   0.961  61.785   0.725 0 0 0 1061922074002145 0 1 
1236 48  15640 1624.04 1609.93  -0.08   0.17  23.045  0.027  23.044  22.716  22.993   4.210   0.669 -68.622   4.550   0.447 -68.944   8.625   0.317 -70.213   0.000 0 0 0 0 0 1 
1236 48  81698  288.76 2177.34   0.04  -0.01  20.644  0.018  20.799  20.452  20.706   3.739   0.957 -76.318   3.842   0.931 -70.290   6.587   0.918 -59.434   0.468 0 0 0 0 2 1 
1236 48  25447  851.70  965.39   0.10  -0.06  21.648  0.019  21.647  20.925  21.659   6.016   0.864  80.113   7.084   0.837  81.033  21.147   0.812  84.042   0.000 0 0 0 0 0 1 
1236 48 131757  161.59  317.75   0.20  -0.19  22.449  0.021  22.491  21.842  22.337   6.307   0.608  -2.397   7.548   0.511  -1.973  20.982   0.463  -2.188   0.082 0 0 0 0 0 1 
1236 48 101262  656.85 1266.85  -0.23   0.14  22.059  0.020  22.173  21.891  22.108   4.735   0.590 -35.875   5.182   0.382 -36.595   8.699   0.295 -37.485   0.420 0 0 0 0 0 1 
