# Visit  CCD  FakeID  FakeX  FakeY   DiffX   DiffY   CmodMag   CmodErr  ExpMag  DevMag  KronMag  SdssR  SdssBa  SdssPa  ExpR  ExpBa  ExpPa  DevR  DevBa  DevPa  fracDev  SdssMiter ExpMiter DevMiter parentID  nChild  extended
1236 48 166577  230.78 3028.96   0.30  -0.02  23.108  0.027  23.143  22.658     nan   5.403   0.604 -78.725   5.901   0.484 -76.997  13.274   0.419 -75.723   0.085 0 0 0 0 0 1 
1236 48  37943 1229.65 1574.85  -0.22   0.02  20.173  0.018  20.315  20.025  20.228   4.180   0.709 -28.207   4.601   0.536 -28.767   7.487   0.468 -29.065   0.503 0 0 0 1061922074002431 0 1 
1236 48  18166 1478.63 2694.85  -0.03   0.05  21.520  0.019  21.696  21.188  21.603   5.551   0.588  70.624   6.575   0.465  69.586  15.265   0.410  69.099   0.391 0 0 0 1061922074003097 0 1 
1236 48   4310 1567.70 1390.13  -0.02  -0.04  20.379  0.018  20.673  20.248  20.548   4.512   0.758   2.418   5.173   0.658   1.415  10.236   0.616  -1.728   0.716 0 0 0 1061922074002310 0 1 
1236 48 190762 1688.89 2471.11  -1.00  -1.00  -1.000 -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000 -1 -1 -1 -1 -1 -1 
1236 48   3031 1630.49  331.75  -0.15  -0.05  21.386  0.018  21.660  21.016  21.653   5.748   0.692  47.557   6.824   0.634  49.340  18.298   0.610  50.889   0.488 0 0 0 0 2 1 
1236 48 185132 1697.11 3440.98   0.04  -0.05  21.359  0.018  21.481  21.199  21.406   3.461   0.857  83.923   3.308   0.770  87.108   5.036   0.752  88.610   0.450 0 0 0 0 0 1 
1236 48 127741  661.27 2909.14   0.17  -0.47  22.667  0.023  23.082  22.490  22.762   5.579   0.583  70.127   6.374   0.477  70.703  15.946   0.444  72.386   0.750 0 0 0 0 0 1 
1236 48  23499  169.38 3872.51  -0.02  -0.11  22.292  0.021  22.297  22.031  22.284   3.445   0.877 -78.531   3.243   0.776 -73.853   4.918   0.733 -74.797   0.022 0 0 0 1061922074003823 0 1 
1236 48   4592  671.21 3364.16  -0.19  -0.07  22.949  0.026  22.948  22.629     nan   3.856   0.842 -69.022   3.784   0.734 -67.107   6.694   0.658 -67.275   0.000 0 0 0 0 0 1 
1236 48 194068  546.49 1904.91  -1.00  -1.00  -1.000 -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000 -1 -1 -1 -1 -1 -1 
1236 48 174077 1712.31 2718.77  -0.31   0.13  22.899  0.026  23.331  22.900  23.049   3.486   0.860 -55.312   3.491   0.839 -54.000   6.675   0.820 -52.366   1.000 0 0 0 0 0 1 
