# Visit  CCD  FakeID  FakeX  FakeY   DiffX   DiffY   CmodMag   CmodErr  ExpMag  DevMag  KronMag  SdssR  SdssBa  SdssPa  ExpR  ExpBa  ExpPa  DevR  DevBa  DevPa  fracDev  SdssMiter ExpMiter DevMiter parentID  nChild  extended
1236 27 143578  184.60 3625.20   0.10  -0.10  21.135  0.026  21.135  20.798  21.141   4.554   0.671   5.471   4.927   0.525   3.017   9.011   0.451   1.943   0.000 0 0 0 0 0 1 
1236 27  23596  942.77 3660.62   0.03  -0.36  23.098  0.036  23.164  22.908     nan   4.729   0.496 -22.939   5.004   0.208 -22.603   8.014   0.154 -21.757   0.271 0 0 0 0 0 1 
1236 27  84453 1430.25 3821.12   0.04  -0.01  20.904  0.026  21.266  20.904  21.061   3.524   0.933  25.103   3.641   0.903   2.828   6.308   0.867  -5.644   1.000 0 0 0 0 0 1 
1236 27  48292 1174.97 2602.38   0.14  -0.24  22.739  0.031  22.865  22.473  22.738   4.405   0.619  56.851   4.589   0.476  56.468   8.651   0.445  54.468   0.355 0 0 0 0 0 1 
1236 27 164666  710.99   76.09  -1.00  -1.00  -1.000 -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000 -1 -1 -1 -1 -1 -1 
1236 27 144564 1707.13 1727.80  -0.03  -0.14  20.505  0.026  20.597  20.313  20.527   3.992   0.740  29.055   4.117   0.617  27.563   6.501   0.570  26.479   0.338 0 0 0 0 0 1 
1236 27 108156 1764.11 4110.15  -0.11  -0.15  20.956  0.027  21.102  20.511  21.054   6.564   0.604 -70.725   8.023   0.510 -69.474  21.185   0.442 -68.880   0.292 0 0 0 0 0 1 
1236 27 184948  992.29 1616.57   0.05  -0.32     nan    nan     nan     nan  21.172   7.199   0.513  75.085     nan     nan     nan     nan     nan     nan     nan 0 0 0 1061831879689077 0 1 
1236 27 190904 1594.15 3344.15   0.11  -0.27  22.973  0.035  22.980  22.754     nan   3.923   0.682  -2.502   4.083   0.456  -6.294   6.420   0.310  -8.114   0.034 0 0 0 0 0 1 
1236 27 197245   88.50 2717.21   0.28  -0.22     nan    nan     nan     nan     nan     nan     nan     nan     nan     nan     nan     nan     nan     nan     nan 0 0 0 1061831879689763 0 1 
1236 27 102527 1396.49 1992.62  -1.00  -1.00  -1.000 -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000 -1 -1 -1 -1 -1 -1 
1236 27  94006  620.61 1004.42  -0.03  -0.03  20.888  0.026  21.079  20.540  21.030   5.223   0.773 -32.530   6.202   0.683 -33.637  14.911   0.626 -34.908   0.400 0 0 0 0 0 1 
1236 27  32259  490.28 1875.93   0.23  -0.10  22.294  0.028  22.368  21.906  22.360   4.156   0.849   9.032   4.433   0.769   3.765   9.370   0.726   1.598   0.186 0 0 0 0 0 1 
1236 27  80088 1353.82  965.66   0.40   0.01  20.956  0.026  21.316  20.521  21.329   8.535   0.665  36.413  10.843   0.614  37.524  35.567   0.583  36.755   0.533 0 0 0 0 2 1 
1236 27  20232 1111.94  766.96  -0.02  -0.11  21.072  0.026  21.130  20.762  21.110   4.967   0.616  33.253   5.621   0.473  32.766  10.846   0.397  32.785   0.171 0 0 0 0 0 1 
1236 27  64142  609.17 2534.69  -0.09  -0.16  21.142  0.026  21.145  20.785  21.124   4.161   0.848 -43.459   4.432   0.744 -43.620   8.128   0.692 -43.014   0.012 0 0 0 0 0 1 
1236 27 103792  451.29 2558.01  -0.12  -0.06  20.064  0.026  20.447  20.064  20.190   3.940   0.680  67.070   4.385   0.504  69.047   8.006   0.452  68.900   1.000 0 0 0 1061831879689654 0 1 
1236 27  54091  841.00 1773.96   0.33  -0.10  22.767  0.031  22.767  22.353  22.795   4.219   0.837   1.051   4.426   0.754   2.692   8.793   0.711   8.708   0.000 0 0 0 1061831879689196 0 1 
