# Visit  CCD  FakeID  FakeX  FakeY   DiffX   DiffY   CmodMag   CmodErr  ExpMag  DevMag  KronMag  SdssR  SdssBa  SdssPa  ExpR  ExpBa  ExpPa  DevR  DevBa  DevPa  fracDev  SdssMiter ExpMiter DevMiter parentID  nChild  extended
1236 58 119972  812.61  180.52  -0.11   0.02  21.288  0.020  22.041  21.215  21.726   5.214   0.749  51.281   6.600   0.689  50.946  19.311   0.836  54.209   0.936 0 0 0 0 3 1 
1236 58 111106  472.69  846.41  -1.32   0.72  22.299  0.022  22.299  21.887  22.313   4.559   0.700 -24.305   4.986   0.560 -23.958  10.578   0.462 -23.969   0.000 0 0 0 0 0 1 
1236 58  85785  388.33 3969.74   0.32   0.10  23.129  0.030  23.129  22.940  23.923   3.135   0.882 -58.913   2.710   0.776 -56.684   3.627   0.717 -60.681   0.000 0 0 0 0 0 1 
1236 58  15124 1854.28 1973.04   0.72  -0.06  21.626  0.021  21.625  20.826  21.697   6.972   0.706  67.425   8.784   0.646  67.691  29.155   0.610  67.610   0.000 0 0 0 0 0 1 
1236 58 159964  388.09 3288.27  -0.15  -0.10  21.884  0.021  21.887  21.331  21.886   6.096   0.564 -33.180   7.226   0.467 -32.500  17.932   0.428 -33.238   0.007 0 0 0 1061965023676507 0 1 
1236 58   8439  420.46 4072.35   0.28  -0.06  23.177  0.030  23.176  22.867     nan   4.164   0.740 -87.146   4.192   0.603 -86.374   7.756   0.459 -84.522   0.000 0 0 0 0 0 1 
1236 58  30739 1463.48 2901.25  -0.04  -0.35  22.124  0.022  22.123  21.397  22.049   5.023   0.916 -23.594   5.842   0.906 -17.848  17.300   0.887 -15.769   0.000 0 0 0 0 0 1 
1236 58  24622  165.64  650.05  -0.05  -0.05  21.366  0.021  21.366  20.891  21.333   5.204   0.694  83.030   5.932   0.613  84.041  13.155   0.569  85.777   0.000 0 0 0 1061965023674792 0 1 
1236 58  51531 1373.58 1063.51  -0.22  -0.09  21.832  0.021  22.132  21.478  22.023   4.856   0.863  -4.880   5.698   0.820  -1.204  15.341   0.795   0.466   0.525 0 0 0 0 0 1 
1236 58  46784  150.48  134.38  -0.35   0.45  22.204  0.022  22.267  21.846  22.241   4.816   0.609  24.709   5.475   0.463  25.342  11.493   0.382  25.874   0.169 0 0 0 0 0 1 
1236 58  56863  656.83 2940.63  -0.17   0.00  22.408  0.023  22.408  22.187  22.407   3.227   0.950  48.955   2.829   0.925  40.601   3.876   0.910  36.877   0.000 0 0 0 0 0 1 
1236 58 187345  722.97 3509.99  -0.02  -0.08  21.696  0.021  21.897  21.524  21.803   3.755   0.836 -51.779   3.911   0.729 -50.091   7.172   0.671 -49.616   0.568 0 0 0 1061965023676593 0 1 
1236 58 146524  894.47 2349.88   0.01   0.14  22.881  0.026  22.881  22.457  22.876   4.185   0.832 -55.639   4.435   0.727 -54.770   9.161   0.643 -55.615   0.000 0 0 0 0 0 1 
1236 58 196167 1417.31 2259.09   0.07  -0.07     nan    nan     nan     nan  21.314   5.398   0.632  57.809     nan     nan     nan     nan     nan     nan     nan 0 0 0 1061965023675794 0 1 
1236 58  34489 1182.04 2168.68   0.02  -0.09  20.023  0.020  20.023  19.179  20.048   9.572   0.594   2.562  12.824   0.541   2.162  45.851   0.501   1.992   0.000 0 0 0 0 2 1 
1236 58 1075146 1814.76 1046.75   0.23  -1.45  22.841  0.024  22.841  22.160  22.883   6.469   0.636 -83.148   7.640   0.563 -84.446  22.091   0.527 -86.244   0.000 0 0 0 0 0 1 
1236 58 177247  106.21  512.79   0.03   0.12  21.954  0.021  22.047  21.606  21.972   4.806   0.634 -44.153   5.444   0.494 -44.007  11.350   0.452 -45.010   0.237 0 0 0 1061965023674705 0 1 
1236 58  58248  684.84 3035.06   0.02  -0.09  22.968  0.028  22.968  22.683  22.971   3.513   0.886 -45.723   3.344   0.784 -45.950   5.380   0.725 -48.786   0.000 0 0 0 0 0 1 
1236 58 100250  358.77 3542.67  -0.41   1.02     nan    nan     nan     nan     nan   3.423   0.927 -14.449     nan     nan     nan     nan     nan     nan     nan 0 0 0 1061965023676653 0 1 
1236 58 165002 1955.10 2973.29   0.86   0.06  22.710  0.024  22.726  22.264  22.700   6.162   0.498   6.137   7.248   0.351   4.990  16.557   0.273   3.896   0.042 0 0 0 0 0 1 
1236 58 160925 1794.38   98.51   0.10  -0.96  21.411  0.020  21.410  20.766  21.425   7.668   0.484  88.472   9.502   0.390  88.302  27.473   0.330  87.849   0.000 0 0 0 0 0 1 
1236 58  21079 1861.90 2039.07  -0.16   0.11  22.882  0.027  23.045  22.710  22.956   3.821   0.808 -36.736   3.941   0.678 -37.917   6.982   0.587 -39.047   0.513 0 0 0 0 0 1 
1236 58    539  623.59 3091.73   0.06  -0.28  22.675  0.026  22.714  22.562  22.784   3.147   0.794 -50.830   2.842   0.574 -49.823   3.577   0.455 -50.809   0.256 0 0 0 1061965023676357 0 1 
1236 58 108512 1775.26  926.66  -0.13   0.40  23.120  0.029  23.119  22.816  23.092   4.185   0.626 -82.367   4.267   0.435 -80.722   7.209   0.379 -79.464   0.000 0 0 0 0 0 1 
1236 58 150898 1002.70 2209.60  -1.00  -1.00  -1.000 -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000 -1 -1 -1 -1 -1 -1 
1236 58  31247  393.11 2980.89  -0.22   0.02  22.798  0.027  22.798  22.668     nan   3.120   0.819  31.515   2.685   0.654  29.697   3.184   0.558  29.828   0.000 0 0 0 0 0 1 
1236 58  18842  881.28 1040.03  -0.00  -0.02  21.623  0.021  21.922  21.450  21.851   5.834   0.574  64.045   6.582   0.477  63.404  14.246   0.433  62.861   0.670 0 0 0 0 2 1 
1236 58   3644  137.73 2736.43  -0.14  -0.03  22.773  0.026  22.772  22.518     nan   3.987   0.691   9.150   4.025   0.505   8.128   6.583   0.394   9.395   0.000 0 0 0 0 0 1 
1236 58  40114  798.88 1506.73   0.31   0.33  22.340  0.021  22.532  21.532  22.473   8.533   0.711 -47.603  11.312   0.706 -49.513  45.424   0.699 -50.610   0.265 0 0 0 0 2 1 
1236 58  41383  880.69 3143.30   0.08   0.05  21.543  0.021  21.542  20.812  21.555   6.128   0.804 -30.368   7.445   0.751 -30.358  22.901   0.703 -30.695   0.000 0 0 0 0 0 1 
1236 58 102482  817.32 3186.97  -0.01  -0.10  20.595  0.020  20.595  20.075  20.587   5.750   0.683  33.459   6.864   0.596  32.525  16.531   0.535  31.737   0.000 0 0 0 0 0 1 
1236 58 137720 1950.81 1564.05   0.13  -0.11  22.809  0.027  22.808  22.662  22.888   2.914   0.952  63.144   2.332   0.930  62.766   2.693   0.928  55.747   0.000 0 0 0 0 0 1 
1236 58 198921 1203.43  844.58   0.05  -0.02  21.495  0.021  21.524  21.112  21.493   4.989   0.604  52.004   5.698   0.462  51.984  11.754   0.390  51.689   0.081 0 0 0 0 0 1 
1236 58 114463  911.93  179.73   0.05  -0.13  21.470  0.021  21.505  21.221  21.468   3.738   0.786 -55.894   3.747   0.643 -54.639   5.928   0.600 -52.787   0.132 0 0 0 0 2 1 
1236 58 131062 1694.55 2569.95  -0.02  -0.12  21.760  0.021  21.837  21.483  21.767   4.417   0.622 -41.907   4.858   0.433 -41.828   9.031   0.364 -42.153   0.236 0 0 0 1061965023676027 0 1 
