# Visit  CCD  FakeID  FakeX  FakeY   DiffX   DiffY   CmodMag   CmodErr  ExpMag  DevMag  KronMag  SdssR  SdssBa  SdssPa  ExpR  ExpBa  ExpPa  DevR  DevBa  DevPa  fracDev  SdssMiter ExpMiter DevMiter parentID  nChild  extended
1236 35  69973  184.60 3625.20  -0.11  -0.36  22.186  0.020  22.185  21.877  22.174   4.390   0.665  83.182   4.526   0.522  84.228   7.871   0.448  83.851   0.000 0 0 0 0 0 1 
1236 35 165541   22.22 2530.40  -0.22  -0.40  22.784  0.026  22.856  22.656  22.848   3.091   0.895  59.228   2.538   0.852  61.065   3.356   0.787  70.018   0.367 0 0 0 0 0 1 
1236 35 163993  942.77 3660.62   0.02  -0.16  22.606  0.023  22.606  22.275  22.618   4.380   0.636 -12.258   4.664   0.437 -14.523   8.485   0.358 -17.250   0.000 0 0 0 0 0 1 
1236 35 141758 1292.34  416.78  -0.00  -0.16  21.025  0.018  21.039  20.806  21.008   3.295   0.949 -18.513   3.025   0.875 -28.234   4.297   0.831 -31.766   0.061 0 0 0 0 0 1 
1236 35  57845   45.05 3845.42   0.25  -0.14  22.357  0.021  22.436  22.070     nan   5.243   0.505   8.502   5.924   0.312   7.882  11.583   0.238   7.986   0.239 0 0 0 0 0 1 
1236 35  15875  204.83 3150.43   0.10  -0.09  21.900  0.019  21.899  21.392  21.860   4.866   0.769 -12.434   5.504   0.677 -14.553  12.764   0.615 -16.387   0.000 0 0 0 1061866239428307 0 1 
1236 35 137426  307.42 3535.39   0.05   0.20  22.103  0.019  22.216  21.618  22.176   6.603   0.544 -78.779   8.226   0.408 -78.177  22.725   0.318 -78.183   0.228 0 0 0 0 0 1 
1236 35  95792 1430.25 3821.12   0.01  -0.12  22.150  0.020  22.160  21.775  22.101   3.893   0.884  82.008   3.945   0.851 -84.754   7.311   0.834 -75.326   0.032 0 0 0 0 0 1 
1236 35  62487 1753.55  593.19  -0.38   0.35  21.605  0.018  21.856  21.297  21.794   6.973   0.510  89.727   8.890   0.399  88.721  22.632   0.339  89.137   0.499 0 0 0 1061866239426869 0 1 
1236 35 186623 1174.97 2602.38  -1.00  -1.00  -1.000 -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000 -1 -1 -1 -1 -1 -1 
1236 35  14245 1211.01 1020.54  -0.31  -0.45  20.229  0.017  20.228  19.465  20.252   6.764   0.926 -12.275   8.434   0.909 -11.136  27.164   0.875  -7.320   0.000 0 0 0 1061866239427108 0 1 
1236 35  34264 1707.13 1727.80  -0.13   0.04  22.022  0.019  22.115  21.538     nan   4.886   0.792 -67.808   5.673   0.694 -65.439  14.426   0.621 -64.246   0.196 0 0 0 0 0 1 
1236 35 111732 1764.11 4110.15  -0.06  -0.06  22.132  0.020  22.131  21.907  22.159   3.815   0.737 -33.797   3.775   0.530 -34.182   5.677   0.431 -34.480   0.000 0 0 0 0 0 1 
1236 35  69022  962.88  303.76  -1.00  -1.00  -1.000 -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000 -1 -1 -1 -1 -1 -1 
1236 35 152801 1362.71 3767.27   0.12  -1.08  23.234  0.032  23.237  22.923     nan   4.561   0.683 -79.798   4.681   0.526 -75.791   8.356   0.416 -73.789   0.009 0 0 0 0 0 1 
1236 35  46588 1918.84  244.89   0.00  -0.37  22.974  0.028  23.052  22.749  23.129   3.374   0.910 -88.063   3.213   0.842  85.693   5.362   0.748  73.914   0.276 0 0 0 1061866239426707 0 1 
1236 35 177774 1396.49 1992.62  -0.07  -0.26  22.166  0.020  22.278  22.004  22.144   3.556   0.790  86.776   3.403   0.653  89.450   5.213   0.609 -89.009   0.429 0 0 0 0 0 1 
1236 35 103784 1336.99 2561.68  -0.02  -0.13  20.208  0.017  20.357  19.827  20.283   5.293   0.714   6.625   6.257   0.627   6.803  14.649   0.599   9.663   0.320 0 0 0 0 2 1 
1236 35  81313  490.28 1875.93   0.08  -0.14  21.810  0.018  22.075  21.380  22.060   5.209   0.826 -87.267   6.181   0.802  89.185  17.563   0.777 -87.916   0.450 0 0 0 0 2 1 
1236 35  95518  924.68 3351.98  -0.14  -0.14  20.718  0.018  20.838  20.337  20.751   6.039   0.547  20.596   7.386   0.426  20.174  17.389   0.363  19.974   0.272 0 0 0 1061866239428410 0 1 
1236 35 177905  770.72  160.40  -1.00  -1.00  -1.000 -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000 -1 -1 -1 -1 -1 -1 
1236 35 190311  983.90  988.03  -0.16   0.04  21.814  0.018  21.814  21.303  23.692   5.663   0.635 -72.817   6.632   0.520 -72.336  15.871   0.444 -72.246   0.000 0 0 0 0 0 1 
1236 35  53278  609.17 2534.69   0.06  -0.03  22.787  0.023  22.787  22.200     nan   6.036   0.604 -11.389   7.141   0.472 -11.853  19.120   0.393 -11.782   0.000 0 0 0 0 0 1 
1236 35 193516 1405.03 2512.40  -0.01  -0.02  20.406  0.017  20.459  20.038  20.419   4.742   0.738  49.692   5.290   0.660  49.208  10.684   0.617  48.572   0.142 0 0 0 0 0 1 
1236 35  66925  598.53 2610.95   0.12  -0.14  21.547  0.018  21.568  21.218  21.542   3.846   0.906  52.615   3.831   0.881  48.014   6.713   0.862  40.854   0.068 0 0 0 0 0 1 
1236 35 196173 1053.65  176.48   0.06   0.19  22.127  0.019  22.128  21.374  23.617   8.136   0.538  77.794  10.303   0.450  77.294  33.396   0.402  76.781   0.000 0 0 0 0 0 1 
1236 35 106717 1447.10 1716.69  -0.21  -0.10  22.198  0.020  22.328  21.835     nan   5.974   0.614  89.943   6.951   0.505 -88.227  16.227   0.426 -87.056   0.298 0 0 0 0 2 1 
1236 35  99237 1541.56 1529.97  -0.60   0.23  22.663  0.023  22.662  22.264     nan   3.994   0.839  10.139   4.029   0.790   7.445   7.696   0.767   8.703   0.000 0 0 0 0 0 1 
1236 35 122676 1816.88 3901.37  -0.01  -0.16  21.931  0.019  22.056  21.750  21.980   3.597   0.879  79.232   3.464   0.831  80.320   5.521   0.820  78.924   0.428 0 0 0 0 0 1 
1236 35  59652  836.63 3995.27   0.11   0.08  23.050  0.028  23.050  22.729  23.026   4.100   0.769 -21.236   4.383   0.607 -21.660   7.714   0.551 -19.381   0.000 0 0 0 1061866239428828 0 1 
1236 35  98625  160.19  704.60  -0.09  -0.02  22.469  0.022  22.469  22.201  24.985   4.050   0.747 -11.182   4.059   0.596 -13.499   6.540   0.518 -14.750   0.000 0 0 0 0 0 1 
1236 35  31515  992.29 1616.57   0.13   0.17  22.505  0.022  22.669  22.261  22.570   4.009   0.825  79.226   4.279   0.712  82.760   8.550   0.619  83.916   0.438 0 0 0 0 0 1 
1236 35 151442   37.84 1605.05   0.16  -0.05  19.752  0.017  20.108  19.346  20.008   5.919   0.947  -8.072   7.395   0.943 -14.894  22.573   0.964 -68.765   0.539 0 0 0 0 5 1 
1236 35  32926 1768.95  615.35  -0.07  -0.10  20.912  0.017  20.912  20.425  20.936   6.021   0.594  16.086   7.129   0.493  15.202  16.461   0.434  14.660   0.000 0 0 0 1061866239426869 0 1 
1236 35  85719 1296.41 2355.05   0.09  -0.29  22.923  0.028  22.922  22.741  22.899   2.999   0.907 -49.884   2.576   0.737 -44.684   3.314   0.671 -44.661   0.000 0 0 0 0 0 1 
1236 35 186287 1514.65 2413.38   0.08  -0.33  22.517  0.022  22.678  22.222  22.621   4.234   0.817  19.700   4.581   0.712  19.000   9.805   0.630  20.270   0.393 0 0 0 0 0 1 
1236 35  92559  451.29 2558.01   0.33  -0.12  22.249  0.021  22.455  22.249  22.366   4.030   0.590  11.954   4.439   0.327  11.525   6.321   0.238  12.234   1.000 0 0 0 0 0 1 
