# Visit  CCD  FakeID  FakeX  FakeY   DiffX   DiffY   CmodMag   CmodErr  ExpMag  DevMag  KronMag  SdssR  SdssBa  SdssPa  ExpR  ExpBa  ExpPa  DevR  DevBa  DevPa  fracDev  SdssMiter ExpMiter DevMiter parentID  nChild  extended
1236 35 107318  358.00 1927.93   0.09  -0.18  22.220  0.020  22.219  22.006  22.254   3.650   0.745 -27.947   3.522   0.534 -29.259   4.991   0.469 -30.337   0.000 0 0 0 0 0 1 
1236 35  32672   56.53 3472.48  -0.02   0.08  20.607  0.018  20.689  19.938  20.641   7.232   0.694 -87.696   9.320   0.630 -86.597  29.555   0.585 -85.537   0.143 0 0 0 0 2 1 
1236 35 147468 1574.35 2129.72  -0.03  -0.13  21.693  0.019  21.693  21.421  21.711   3.997   0.712  13.114   4.050   0.553  10.481   6.522   0.475   9.277   0.000 0 0 0 1061866239427751 0 1 
1236 35 117392 1006.56 1245.15   0.28  -0.20  23.674  0.041  23.674  23.224     nan   5.423   0.665 -65.112   5.620   0.545 -62.249  12.483   0.436 -59.421   0.000 0 0 0 0 0 1 
1236 35  43237 1452.11 1721.26  -0.07  -0.01  22.315  0.021  22.315  21.919     nan   3.920   0.878  50.735   3.948   0.821  49.942   7.652   0.763  46.773   0.000 0 0 0 1061866239427530 0 1 
1236 35 174970  180.47  944.51   0.37   0.28  22.741  0.024  22.867  22.566  22.837   4.376   0.614  54.857   4.578   0.435  56.112   7.748   0.358  56.299   0.442 0 0 0 0 0 1 
1236 35 168048  204.25 2742.26   0.63  -0.35     nan    nan     nan     nan     nan   0.289   1.000   0.000     nan     nan     nan     nan     nan     nan     nan 0 0 0 0 0 1 
1236 35 101708  727.64 1089.22   0.17  -0.24  22.432  0.020  22.432  21.720  22.045   4.920   0.874 -65.968   5.744   0.813 -64.255  16.774   0.784 -64.340   0.000 0 0 0 0 0 1 
1236 35 151607 1526.54 1495.88   0.17  -0.05  21.874  0.019  21.874  21.404  24.108   5.248   0.641  40.602   5.912   0.538  41.062  13.131   0.477  41.574   0.000 0 0 0 0 0 1 
1236 35 139903 1925.55 2320.12  -0.11  -0.10  22.253  0.021  22.253  22.138  22.235   3.072   0.818   3.093   2.579   0.618  -2.981   2.885   0.536  -4.468   0.000 0 0 0 0 0 1 
1236 35  14360 1254.20 3602.62  -0.26  -0.08  22.713  0.024  22.803  22.501  22.787   3.679   0.776 -75.855   3.569   0.623 -72.494   5.898   0.551 -70.674   0.318 0 0 0 0 0 1 
1236 35 128574  336.52 3371.75  -0.16  -0.19  23.056  0.030  23.055  22.838  22.966   3.185   0.867 -57.286   2.847   0.710 -51.553   3.966   0.647 -52.900   0.000 0 0 0 1061866239428429 0 1 
1236 35 130087 2011.96 3598.38   0.04  -0.38  21.804  0.019  21.858  21.393     nan   4.573   0.844 -86.728   4.993   0.781 -81.166  10.672   0.739 -76.818   0.133 0 0 0 0 0 1 
1236 35  87005 1577.54 2342.31   0.01  -0.05  21.267  0.018  21.329  21.124  21.260   2.967   0.991   5.505   2.544   0.923 -28.712   3.395   0.862 -27.486   0.307 0 0 0 0 0 1 
1236 35  11067 1376.95 3972.26  -0.15  -0.19  22.327  0.021  22.327  21.909  22.312   5.125   0.583  67.105   5.752   0.438  67.207  12.188   0.352  66.606   0.000 0 0 0 0 0 1 
1236 35 186858 1701.35 1354.54   0.31  -0.12  22.493  0.021  22.842  22.276  22.683   6.065   0.566  87.267   7.122   0.490  84.602  17.030   0.483  82.544   0.663 0 0 0 1061866239427324 0 1 
1236 35  34257 1947.96 2165.22   0.06   0.19  21.633  0.018  21.714  20.904     nan   8.851   0.587  21.930  11.339   0.521  22.454  38.562   0.482  22.656   0.135 0 0 0 0 2 1 
1236 35  28621  639.52 1940.01   0.10  -0.08  22.528  0.022  22.528  22.171  22.496   3.812   0.852  -2.754   3.822   0.742  -6.379   7.022   0.668  -7.587   0.000 0 0 0 1061866239427647 0 1 
